Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago,,,,,,,,
382,54,2084,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,83.13%,71.89%,9,92.90%,68.40%,89.60%,89.50%,,,,,,,,
383,54,2259,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,67.82%,57.28%,16,69.60%,76.70%,73.50%,62.10%,,,,,,,,
383,54,3259,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,77.63%,67.90%,13.1,76.50%,73.70%,76.20%,84.20%,,,,,,,,
388,54,921,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Driver Supply Focus,202225,83.00%,99.07%,5.2,85.70%,89.70%,77.80%,72.70%,,,,,,,,
388,54,986,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,47.37%,85.00%,6.7,83.30%,20.00%,0.00%,60.00%,,,,,,,,
401,54,1708,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,83.91%,87.78%,11.4,64.70%,90.90%,88.50%,86.40%,,,,,,,,
403,54,1440,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,74.70%,83.69%,17.1,77.00%,94.20%,44.20%,79.30%,,,,,,,,
427,54,1581,UBER,Scheduled Express Delivery ,9,Executive Review,Recovering,Store Focus,202225,96.30%,77.78%,4.4,100.00%,100.00%,100.00%,87.50%,,,,,,,,
427,54,1581,UBER,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202225,77.55%,75.00%,14.2,78.60%,69.20%,90.00%,75.00%,,,,,,,,
582,54,1827,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202225,88.52%,98.84%,5.8,87.80%,89.20%,87.50%,89.60%,,,,,,,,
89,9,705,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,91.63%,86.55%,14.1,93.20%,92.50%,87.20%,93.60%,,,,,,,,
89,9,705,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,82.32%,85.63%,18.5,82.10%,76.30%,80.40%,89.50%,,,,,,,,
89,9,5299,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,89.14%,89.08%,10.9,84.80%,90.40%,88.60%,91.50%,,,,,,,,
90,9,908,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,91.68%,85.34%,12.9,92.40%,89.40%,89.70%,95.10%,,,,,,,,
90,9,5214,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202225,93.75%,98.92%,7.7,89.80%,96.50%,91.40%,95.90%,,,,,,,,
91,9,3782,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,79.67%,65.57%,10.6,55.30%,74.30%,93.10%,92.70%,,,,,,,,
92,9,771,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,77.30%,58.45%,22,85.30%,77.20%,68.50%,77.30%,,,,,,,,
92,9,771,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,71.58%,49.04%,26.2,77.30%,62.90%,67.20%,77.90%,,,,,,,,
92,9,974,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,80.49%,65.27%,19.9,87.60%,66.00%,82.50%,86.10%,,,,,,,,
92,9,974,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202225,80.61%,58.51%,20.4,90.70%,58.80%,87.30%,82.50%,,,,,,,,
103,72,4563,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202225,87.78%,76.33%,14,95.80%,87.80%,74.20%,93.70%,,,,,,,,
103,72,4563,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202225,91.20%,81.20%,13.7,,,55.60%,97.20%,,,,,,,,
103,72,4617,UBER,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202225,95.56%,97.83%,13.4,,,,95.60%,,,,,,,,
103,72,4826,UBER,Scheduled Standard Delivery,9,Executive Review,-,Store Focus,202225,100.00%,97.87%,11.7,,,100.00%,100.00%,,,,,,,,
105,9,819,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202225,82.66%,83.85%,17.3,78.10%,85.40%,87.50%,79.20%,,,,,,,,
105,9,4063,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,87.72%,90.21%,11.3,88.30%,86.20%,86.40%,89.80%,,,,,,,,
105,9,4063,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,63.41%,72.83%,20.9,83.30%,55.60%,54.50%,62.50%,,,,,,,,
105,9,5034,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,88.08%,92.62%,16.2,77.60%,88.00%,87.30%,94.40%,,,,,,,,
105,9,5034,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,89.08%,90.76%,15.7,79.30%,90.10%,92.30%,94.50%,,,,,,,,
107,9,2176,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,84.45%,88.14%,16.1,91.70%,80.50%,85.40%,83.40%,,,,,,,,
107,9,2176,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202225,96.55%,95.16%,13.5,,,100.00%,96.30%,,,,,,,,
107,9,3527,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,91.47%,96.97%,11,100.00%,92.90%,96.80%,86.80%,,,,,,,,
107,9,4446,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,93.89%,97.67%,9.1,97.00%,95.10%,89.00%,94.90%,,,,,,,,
108,9,1517,UBER,Scheduled Standard Delivery,3,Active Monitoring,-,Store Focus,202225,95.69%,78.33%,12.2,,,97.30%,95.40%,,,,,,,,
108,9,2789,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202225,95.24%,77.27%,17.2,,,100.00%,94.10%,,,,,,,,
108,9,2962,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202225,94.29%,85.92%,12.3,,,,94.30%,,,,,,,,
109,9,1845,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,93.26%,87.55%,11.1,97.50%,95.50%,92.40%,88.20%,,,,,,,,
109,9,1845,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202225,90.57%,79.31%,13.5,,,100.00%,88.40%,,,,,,,,
109,9,3625,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,92.27%,95.47%,10.6,89.60%,95.20%,92.30%,92.50%,,,,,,,,
109,9,3625,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202225,94.92%,89.83%,10.5,,,,94.90%,,,,,,,,
109,9,5325,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202225,86.55%,83.74%,14.8,89.70%,85.70%,74.40%,94.90%,,,,,,,,
109,9,5932,UBER,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202225,93.97%,94.92%,13.6,,100.00%,83.30%,95.50%,,,,,,,,
110,9,2727,UBER,Scheduled Standard Delivery,2,Active Monitoring,-,Store Focus,202225,100.00%,100.00%,12.1,,,,100.00%,,,,,,,,
110,9,2814,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,88.03%,89.55%,13.5,90.00%,90.30%,82.10%,89.40%,,,,,,,,
111,9,4690,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,-,Store Focus,202225,85.71%,85.71%,5.2,,,,85.70%,,,,,,,,
111,9,5218,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202225,93.45%,86.33%,14,93.40%,96.20%,88.70%,95.70%,,,,,,,,
112,9,5964,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202225,89.19%,93.69%,14,84.80%,90.90%,85.30%,96.00%,,,,,,,,
114,9,725,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,87.52%,81.02%,22,83.90%,93.80%,86.60%,84.70%,,,,,,,,
114,9,1245,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202225,73.26%,68.85%,23.6,96.50%,80.10%,38.70%,75.00%,,,,,,,,
114,9,3463,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,89.99%,78.85%,17.2,91.80%,89.30%,87.20%,92.30%,,,,,,,,
116,9,941,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,85.98%,89.83%,21.1,90.00%,84.80%,81.50%,87.00%,,,,,,,,
548,72,3161,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,91.23%,86.81%,13.7,89.50%,96.10%,89.10%,89.80%,,,,,,,,
548,72,5654,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,92.50%,76.76%,13.1,88.20%,91.80%,93.50%,96.90%,,,,,,,,
548,72,5670,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,91.07%,84.09%,9.9,89.30%,89.80%,90.30%,94.70%,,,,,,,,
553,9,1590,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202225,93.75%,98.46%,15.1,,,,93.80%,,,,,,,,
553,9,3163,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202225,86.47%,84.55%,19.5,90.30%,82.10%,79.40%,95.90%,,,,,,,,
553,9,3163,UBER,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202225,88.42%,86.34%,21.7,,63.40%,85.50%,94.60%,,,,,,,,
553,9,3235,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,85.57%,79.14%,17.6,80.50%,86.80%,82.50%,92.20%,,,,,,,,
553,9,3397,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202225,87.24%,86.53%,15.2,90.70%,89.00%,80.60%,89.10%,,,,,,,,
553,9,3397,UBER,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202225,92.93%,96.30%,10.4,,,,92.90%,,,,,,,,
553,9,4303,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,-,Driver Supply Focus,202225,80.00%,100.00%,3.6,,,,80.00%,,,,,,,,
553,9,4303,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202225,89.77%,90.92%,12.9,90.70%,89.80%,87.70%,90.80%,,,,,,,,
559,72,5265,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,-,Store Focus,202225,73.33%,100.00%,12.4,,,83.30%,66.70%,,,,,,,,
196,53,2338,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202225,78.04%,86.77%,9.7,77.10%,81.40%,77.20%,76.30%,,,,,,,,
196,53,2545,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,86.57%,94.43%,12,87.60%,93.80%,84.80%,77.80%,,,,,,,,
263,53,1955,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,91.57%,94.98%,9.4,89.80%,93.60%,89.10%,93.70%,,,,,,,,
425,53,1971,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202225,70.00%,66.67%,9.9,66.70%,33.30%,85.70%,100.00%,,,,,,,,
425,53,1971,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202225,89.99%,75.36%,15,90.50%,86.70%,88.80%,94.10%,,,,,,,,
441,53,3505,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202225,76.67%,80.31%,10.4,93.10%,65.60%,81.80%,65.40%,,,,,,,,
441,53,3505,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202225,93.51%,91.73%,8.3,87.60%,95.20%,92.30%,100.00%,,,,,,,,
442,53,1515,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,84.91%,54.88%,10.4,96.20%,85.50%,77.80%,80.40%,,,,,,,,
442,53,1571,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202225,88.39%,90.74%,5.1,87.10%,90.10%,82.50%,92.20%,,,,,,,,
442,53,1571,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202225,89.30%,92.01%,5.4,88.60%,89.10%,88.30%,91.50%,,,,,,,,
442,53,2936,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202225,70.45%,67.61%,18.8,35.50%,72.60%,86.40%,87.70%,,,,,,,,
444,53,2452,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202225,91.30%,86.20%,18,82.00%,86.30%,94.50%,98.20%,,,,,,,,
444,53,2452,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202225,85.63%,79.70%,9.7,93.30%,83.10%,83.70%,86.10%,,,,,,,,
444,53,2452,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,67.38%,90.08%,19.3,55.80%,69.70%,68.00%,75.10%,,,,,,,,
444,53,5438,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,87.23%,80.35%,11.9,90.40%,87.60%,86.30%,84.80%,,,,,,,,
444,53,6394,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,75.57%,65.78%,24.8,56.50%,51.00%,92.50%,90.60%,,,,,,,,
444,53,6394,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,72.71%,72.43%,19,56.80%,54.80%,82.10%,93.40%,,,,,,,,
495,59,5695,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202225,60.73%,51.43%,16,44.80%,40.50%,69.70%,91.40%,,,,,,,,
495,59,5695,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,65.24%,63.79%,12.1,50.00%,52.40%,58.60%,95.10%,,,,,,,,
392,56,2106,DOORDASH,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202225,76.82%,65.74%,18.7,77.60%,70.80%,70.30%,90.90%,,,,,,,,
399,56,2780,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202225,87.35%,90.04%,8.1,90.80%,89.30%,81.30%,87.50%,,,,,,,,
399,56,2862,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,91.43%,92.57%,16.7,90.10%,90.90%,95.30%,89.80%,,,,,,,,
399,56,3093,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,81.18%,65.76%,15.9,70.20%,78.10%,84.40%,90.60%,,,,,,,,
450,56,2030,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,81.58%,71.32%,19.6,69.20%,88.60%,73.30%,86.10%,,,,,,,,
450,56,2030,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,75.23%,74.90%,16.4,76.50%,82.60%,59.30%,81.80%,,,,,,,,
451,56,2119,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,85.81%,89.18%,9.6,83.60%,86.80%,91.20%,80.30%,,,,,,,,
451,56,2280,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,75.83%,87.03%,10.8,67.00%,75.20%,83.30%,78.20%,,,,,,,,
451,56,5435,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,90.84%,86.23%,11.5,92.60%,91.50%,87.70%,92.40%,,,,,,,,
455,56,1988,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202225,90.00%,73.54%,14.2,94.20%,90.00%,87.60%,89.60%,,,,,,,,
457,56,2537,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,87.30%,63.48%,17.8,85.50%,87.10%,92.70%,83.70%,,,,,,,,
457,56,2537,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,88.54%,68.63%,15.3,85.20%,89.40%,92.80%,86.50%,,,,,,,,
512,61,3123,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,86.58%,89.12%,11.7,86.40%,92.20%,82.00%,84.60%,,,,,,,,
512,61,3123,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,91.38%,84.88%,13.1,95.50%,95.00%,83.00%,92.20%,,,,,,,,
512,61,4174,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,88.17%,87.89%,12.3,89.50%,82.60%,85.50%,95.80%,,,,,,,,
512,61,4174,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202225,91.47%,87.77%,13.3,96.00%,88.90%,84.80%,94.30%,,,,,,,,
217,21,2426,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,81.63%,67.21%,17.7,88.90%,90.50%,75.70%,77.30%,,,,,,,,
217,21,2426,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,81.04%,72.79%,15.5,85.60%,78.90%,78.10%,82.90%,,,,,,,,
217,21,2774,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,80.18%,76.72%,11.4,87.50%,68.20%,85.70%,81.10%,,,,,,,,
217,21,5185,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,71.59%,86.75%,27,89.50%,71.90%,59.20%,77.30%,,,,,,,,
217,21,5185,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,85.42%,90.41%,18.3,89.00%,85.00%,77.70%,89.80%,,,,,,,,
218,21,3486,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,81.93%,87.78%,16.2,72.70%,90.90%,77.30%,88.20%,,,,,,,,
219,21,2726,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,86.34%,80.90%,19.5,95.80%,82.60%,79.50%,88.60%,,,,,,,,
219,21,3447,DOORDASH,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202225,72.58%,68.92%,20.9,67.60%,88.90%,68.80%,67.90%,,,,,,,,
219,21,3447,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202225,75.64%,71.45%,17.4,69.30%,81.60%,71.50%,79.40%,,,,,,,,
219,21,3580,UBER,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202225,79.26%,85.74%,14.1,80.40%,79.90%,77.70%,79.40%,,,,,,,,
219,21,3792,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202225,86.84%,90.07%,10.9,81.00%,85.50%,92.60%,88.60%,,,,,,,,
219,21,5184,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,90.76%,93.15%,10.7,86.40%,92.10%,89.50%,95.90%,,,,,,,,
219,21,5466,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,83.15%,71.29%,21.3,84.60%,94.70%,77.80%,79.50%,,,,,,,,
219,21,5466,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,74.88%,73.89%,20.7,83.50%,78.10%,62.70%,70.50%,,,,,,,,
219,21,5857,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,71.48%,74.48%,23.5,90.00%,63.00%,57.30%,80.60%,,,,,,,,
221,21,1407,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202225,85.10%,73.63%,17.5,87.80%,88.60%,89.80%,73.10%,,,,,,,,
221,21,1463,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202225,92.03%,88.97%,10.4,92.50%,93.30%,87.20%,95.50%,,,,,,,,
221,21,3571,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,90.74%,81.79%,12.4,91.90%,97.10%,84.40%,92.20%,,,,,,,,
221,21,3571,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202225,91.54%,83.74%,10.6,94.40%,91.00%,85.50%,95.10%,,,,,,,,
223,21,3783,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,81.76%,86.15%,11.7,76.90%,84.50%,78.80%,87.30%,,,,,,,,
223,21,5409,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202225,91.90%,89.79%,10.7,93.90%,92.00%,88.50%,93.00%,,,,,,,,
225,21,1510,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,74.13%,82.33%,23.6,64.00%,66.70%,79.40%,77.80%,,,,,,,,
225,21,1521,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202225,83.15%,85.07%,14.2,84.80%,91.00%,87.70%,67.90%,,,,,,,,
225,21,2250,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202225,85.19%,80.56%,14.7,81.70%,82.00%,81.50%,93.50%,,,,,,,,
225,21,2250,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202225,68.01%,82.54%,14.5,65.30%,63.10%,72.10%,73.20%,,,,,,,,
225,21,2447,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,90.63%,92.81%,15.1,88.80%,92.10%,88.80%,93.30%,,,,,,,,
225,21,2967,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,88.36%,88.41%,12.8,87.30%,87.30%,88.60%,89.60%,,,,,,,,
225,21,2967,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202225,83.20%,90.81%,11.7,84.30%,77.90%,83.00%,88.00%,,,,,,,,
225,21,3749,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,84.06%,77.81%,11.1,85.10%,81.40%,83.90%,85.70%,,,,,,,,
239,21,1728,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,78.78%,83.47%,15.3,69.60%,73.60%,85.10%,84.10%,,,,,,,,
246,21,1734,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202225,82.63%,79.07%,11.6,91.60%,75.00%,71.60%,91.90%,,,,,,,,
246,21,3255,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202225,88.29%,89.50%,8.4,94.70%,91.80%,75.80%,91.40%,,,,,,,,
247,21,1304,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202225,85.25%,70.24%,16.1,100.00%,90.30%,76.50%,88.90%,,,,,,,,
376,47,2892,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,78.92%,58.49%,24.3,78.10%,75.70%,74.50%,86.30%,,,,,,,,
376,47,2892,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202225,71.35%,63.03%,16.8,69.90%,66.00%,71.60%,77.70%,,,,,,,,
376,47,3313,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202225,84.50%,71.82%,11.8,81.30%,88.20%,84.00%,85.60%,,,,,,,,
376,47,3313,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202225,82.20%,75.40%,11.7,80.10%,81.80%,80.40%,86.10%,,,,,,,,
376,47,5334,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202225,77.78%,69.06%,18.6,81.50%,77.00%,69.70%,82.90%,,,,,,,,
379,47,905,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202225,87.55%,85.77%,10,86.10%,86.60%,84.70%,93.60%,,,,,,,,
379,47,5341,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202225,86.08%,99.25%,7,79.40%,90.20%,84.90%,90.50%,,,,,,,,
380,47,1252,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Driver Supply Focus,202225,89.50%,97.00%,8.6,88.50%,91.30%,86.60%,91.40%,,,,,,,,
380,47,2125,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202225,82.52%,93.08%,8.7,80.00%,86.60%,80.90%,82.10%,,,,,,,,
433,47,645,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,65.96%,92.28%,10,68.60%,63.60%,54.10%,80.30%,,,,,,,,
433,47,774,UBER,Scheduled Standard Delivery,12,Executive Review,-,Store Focus,202225,59.09%,74.07%,8,,66.70%,70.00%,33.30%,,,,,,,,
433,47,4600,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202225,88.69%,84.30%,7.1,76.50%,92.70%,88.20%,88.90%,,,,,,,,
490,61,4196,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202225,87.88%,72.82%,12.7,91.70%,77.80%,92.30%,86.50%,,,,,,,,
490,61,6178,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202225,91.90%,91.81%,10.5,90.40%,96.90%,86.20%,93.50%,,,,,,,,
585,47,2293,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202225,82.61%,93.68%,8.1,64.30%,95.20%,72.20%,93.80%,,,,,,,,
585,47,2752,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202225,78.95%,77.18%,13.2,71.80%,82.60%,76.10%,84.50%,,,,,,,,
585,47,3533,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202225,83.83%,78.03%,12.8,81.90%,80.90%,89.40%,80.90%,,,,,,,,
585,47,3533,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202225,81.76%,78.54%,11.2,81.70%,81.50%,78.80%,85.90%,,,,,,,,
585,47,5957,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202225,89.84%,76.22%,17.7,89.70%,95.50%,88.80%,84.70%,,,,,,,,
585,47,5957,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202225,82.11%,82.81%,11.1,71.40%,85.60%,84.90%,86.80%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
