Club,Region,Market,Item Number,Description,Location Information
8223,Southeast,35,990355367,HOOK LINE AND SAVOR, FF7-7
8223,Southeast,35,909303,EGGO WAFFLES, FF8-1
8223,Southeast,35,990065690,BREAKFAST SAUSAGE, FF8-1
8223,Southeast,35,980092998,MM NORMANDY BLEND, FF8-10
8223,Southeast,35,980094747,MM STRAWBERRIES, FF8-10
8223,Southeast,35,980283813,MM FINE GREEN BEANS, FF8-10
8223,Southeast,35,990303032,MM HONEY VAN, FF8-10
8223,Southeast,35,990340010,FC PORK PATTIES, FF8-10
8223,Southeast,35,980092998,MM NORMANDY BLEND, FF8-11
8223,Southeast,35,980135733,MM BROCCOLI FLORETS, FF8-12
8223,Southeast,35,990299250,MM COB CORN, FF8-12
8223,Southeast,35,980099002,MM MIXED VEGETABLES, FF8-13
8223,Southeast,35,990301902,MM MOZZARELLA STICK, FF8-13
8223,Southeast,35,990346729,HOMESTYLE MEATBALLS, FF8-13
8223,Southeast,35,980099002,MM MIXED VEGETABLES, FF8-14
8223,Southeast,35,990301902,MM MOZZARELLA STICK, FF8-14
8223,Southeast,35,990291683,MM BEEF MEATBALLS, FF8-15
8223,Southeast,35,990346729,HOMESTYLE MEATBALLS, FF8-15
8223,Southeast,35,980008564,TOTINOS PIZZA ROLLS, FF8-16
8223,Southeast,35,980307222,STATE FAIR CORN DOG, FF8-16
8223,Southeast,35,512338,UNCRUSTABLES PB/GRAP, FF8-17
8223,Southeast,35,512338,UNCRUSTABLES PB/GRAP, FF8-18
8223,Southeast,35,980307222,STATE FAIR CORN DOG, FF8-18
8223,Southeast,35,909303,EGGO WAFFLES, FF8-2
8223,Southeast,35,990065690,BREAKFAST SAUSAGE, FF8-2
8223,Southeast,35,990301906,FRENCH TOAST STICKS, FF8-2
8223,Southeast,35,990332346,MM ORG ACAI BOWLS, FF8-2
8223,Southeast,35,990301906,FRENCH TOAST STICKS, FF8-3
8223,Southeast,35,990332346,MM ORG ACAI BOWLS, FF8-3
8223,Southeast,35,990301906,FRENCH TOAST STICKS, FF8-4
8223,Southeast,35,990332346,MM ORG ACAI BOWLS, FF8-4
8223,Southeast,35,990339162,JD SEC CROISSANT, FF8-4
8223,Southeast,35,990339162,JD SEC CROISSANT, FF8-5
8223,Southeast,35,990304075,MM MIXED FRUIT, FF8-7
8223,Southeast,35,990339018,JD MAPLE CAKES, FF8-7
8223,Southeast,35,990339177,JD PANCAKE & SAUSAGE, FF8-7
8223,Southeast,35,980265092,MM BLUEBERRIES, FF8-8
8223,Southeast,35,990339177,JD PANCAKE & SAUSAGE, FF8-8
8223,Southeast,35,990340010,FC PORK PATTIES, FF8-8
8223,Southeast,35,980094747,MM STRAWBERRIES, FF8-9
8223,Southeast,35,503620,STEAK/CHSE TASTEFULL, FF9-1
8223,Southeast,35,990007818,PEPPERONI HOT POCKET, FF9-1
8223,Southeast,35,709805,MEMBERMARK FRIEDRICE, FF9-10
8223,Southeast,35,990297634,RAW CORDON BLEU, FF9-10
8223,Southeast,35,990297634,RAW CORDON BLEU, FF9-11
8223,Southeast,35,990336910,CHICKEN POT PIES, FF9-11
8223,Southeast,35,990297634,RAW CORDON BLEU, FF9-12
8223,Southeast,35,990336910,CHICKEN POT PIES, FF9-12
8223,Southeast,35,980085622,FRENCH BREAD PIZZA, FF9-14
8223,Southeast,35,980085622,FRENCH BREAD PIZZA, FF9-15
8223,Southeast,35,990291682,CAULIFLOWER CRUST, FF9-15
8223,Southeast,35,990310045,RB DEEP DISH SINGLES, FF9-15
8223,Southeast,35,990291682,CAULIFLOWER CRUST, FF9-16
8223,Southeast,35,990385543,MM CAULI WHITE PIZZA, FF9-16
8223,Southeast,35,990385543,MM CAULI WHITE PIZZA, FF9-17
8223,Southeast,35,503620,STEAK/CHSE TASTEFULL, FF9-2
8223,Southeast,35,990007818,PEPPERONI HOT POCKET, FF9-2
8223,Southeast,35,990338466,ANGUS CHEESEBURGER, FF9-2
8223,Southeast,35,503620,STEAK/CHSE TASTEFULL, FF9-3
8223,Southeast,35,990007818,PEPPERONI HOT POCKET, FF9-3
8223,Southeast,35,990338466,ANGUS CHEESEBURGER, FF9-3
8223,Southeast,35,990338466,ANGUS CHEESEBURGER, FF9-4
8223,Southeast,35,990416995,DL CHKN QUESADILLAS, FF9-4
8223,Southeast,35,990312230,BEEF & BEAN BURRITOS, FF9-5
8223,Southeast,35,990416995,DL CHKN QUESADILLAS, FF9-5
8223,Southeast,35,377035,CHEESEBURGER SLIDERS, FF9-6
8223,Southeast,35,377035,CHEESEBURGER SLIDERS, FF9-7
8223,Southeast,35,980053815,CHICKEN TAQUITOS, FF9-7
8223,Southeast,35,980265092,MM BLUEBERRIES, FF9-8
8223,Southeast,35,990339177,JD PANCAKE & SAUSAGE, FF9-8
8223,Southeast,35,709805,MEMBERMARK FRIEDRICE, FF9-9
8223,Southeast,35,990327905,VEGETABLE FRIED RICE, FF9-9
8223,Southeast,35,990356809,MM ORANGE CHICKEN, FF9-9
8223,Southeast,35,378946,LAMB LEG BNLS, FM1-1
8223,Southeast,35,990354130,GRASS-FED RIBEYE, FM1-1
8223,Southeast,35,990373655,GRASS-FED SIRLOIN, FM1-1
8223,Southeast,35,443840,BEEF CHUCK STEAK, FM1-2
8223,Southeast,35,990360495,SWEET ITALIAN LINKS, FM1-4
8223,Southeast,35,323863,BABY BACK RIBS, FM1-5
8223,Southeast,35,6262,CHICKEN POT PIE, FM1-6
8223,Southeast,35,66846,ROTISSERIE CHICKEN, FM1-6
8223,Southeast,35,112664,ROTIS.CHIXSALAD, FM1-6
8223,Southeast,35,980266072,MAC N CHEESE, FM1-6
8223,Southeast,35,980270512,ITALIAN HERB, FM1-6
8223,Southeast,35,980381825,BRUSSELS SPROUTS, FM1-6
8223,Southeast,35,980421395,FRUIT TRAY, FM1-6
8223,Southeast,35,980421474,VEGETABLE TRAY, FM1-6
8223,Southeast,35,990380625,LUMP CRAB MEAT, FM2-1
8223,Southeast,35,319775,CHOICE STRIP STEAK, FM2-2
8223,Southeast,35,319852,CHOICE RIBEYE STEAK, FM2-2
8223,Southeast,35,903711,STUFFED SALMON, FM2-3
8223,Southeast,35,980096249,VSP SKINLESS SALMON, FM2-3
8223,Southeast,35,980096857,SKIN ON SALMON, FM2-3
8223,Southeast,35,980119469,MM TILAPIA FILLET, FM2-3
8223,Southeast,35,980119722,STEELHEAD TROUT, FM2-3
8223,Southeast,35,323835,PORK SPARERIBS COV, FM2-4
8223,Southeast,35,323863,BABY BACK RIBS, FM2-4
8223,Southeast,35,980205980,MM B/S CHICKEN BRST, FM3-1
8223,Southeast,35,980397369,PR RIB STK BURGER, FM3-2
8223,Southeast,35,990285739,PR RIB STK SLIDERS, FM3-2
8223,Southeast,35,990386827,MM GROUND BEEF, FM3-2
8223,Southeast,35,336043,GROUND TURKEY, FM3-3
8223,Southeast,35,949403,90% GROUND BEEF COV, FM3-3
8223,Southeast,35,980281575,88% GROUND BEEF, FM3-3
8223,Southeast,35,990365276,SELL- ORG WHOLE CHKN, FM3-3
8223,Southeast,35,990367661,SELL- ORG CHKN BRST, FM3-3
8223,Southeast,35,990386827,MM GROUND BEEF, FM3-3
8223,Southeast,35,980203553,CHICKEN WINGS, FM3-4
8223,Southeast,35,980204186,MM DRUMSTICKS, FM3-4
8223,Southeast,35,980205306,MM THIGHS, FM3-4
8223,Southeast,35,980205360,MM B/S THIGHS, FM3-4
8223,Southeast,35,980206283,MM CHICKEN TENDERS, FM3-4
8223,Southeast,35,545679,JALAPENO PIMENTO CHE, FM5-1
8223,Southeast,35,980252837,AVOCADO CUPS, FM5-1
8223,Southeast,35,990292246,32FL HOMESTYLE RANCH, FM5-1
8223,Southeast,35,990352145,MM WHITE QUESO DIP, FM5-1
8223,Southeast,35,990377734,SPINACH ARTICHOKE, FM5-1
8223,Southeast,35,990358074,VEG SPRING ROLLS, FM5-10
8223,Southeast,35,990371302,SES GNGR CHK DMPLING, FM5-10
8223,Southeast,35,990389272,AMYLU CKN BKFS SSG, FM5-10
8223,Southeast,35,990358074,VEG SPRING ROLLS, FM5-11
8223,Southeast,35,990389272,AMYLU CKN BKFS SSG, FM5-11
8223,Southeast,35,545679,JALAPENO PIMENTO CHE, FM5-2
8223,Southeast,35,633467,FRESH CILANTRO SALSA, FM5-2
8223,Southeast,35,690765,PALMETTO CHEESE, FM5-2
8223,Southeast,35,980241471,NAAN BITES, FM5-2
8223,Southeast,35,980242590,RED PEPPER HUMMUS, FM5-2
8223,Southeast,35,980252837,AVOCADO CUPS, FM5-2
8223,Southeast,35,990292246,32FL HOMESTYLE RANCH, FM5-2
8223,Southeast,35,990352145,MM WHITE QUESO DIP, FM5-2
8223,Southeast,35,990377734,SPINACH ARTICHOKE, FM5-2
8223,Southeast,35,323576,BNLS PORK LOIN CHOPS, FM5-3
8223,Southeast,35,511712,QUICHE VARIETY PACK, FM5-3
8223,Southeast,35,633467,FRESH CILANTRO SALSA, FM5-3
8223,Southeast,35,690765,PALMETTO CHEESE, FM5-3
8223,Southeast,35,980241471,NAAN BITES, FM5-3
8223,Southeast,35,980242590,RED PEPPER HUMMUS, FM5-3
8223,Southeast,35,990298401,MM CRAN CHKN SALAD, FM5-3
8223,Southeast,35,990334791,MM CFN SNACKS, FM5-3
8223,Southeast,35,990352145,MM WHITE QUESO DIP, FM5-3
8223,Southeast,35,990375846,CF HRDBLD EGG 12-2CT, FM5-3
8223,Southeast,35,980215482,GREEK YOGURT BARS, FM5-4
8223,Southeast,35,980263786,MM COLBY JACK STICKS, FM5-4
8223,Southeast,35,990292226,MM COJK CHEESE CUBES, FM5-4
8223,Southeast,35,990334791,MM CFN SNACKS, FM5-4
8223,Southeast,35,990334793,MM CC SNACKS, FM5-4
8223,Southeast,35,990393741,MM CHICKEN AL PASTOR, FM5-5
8223,Southeast,35,987644,MM PESTO, FM5-6
8223,Southeast,35,980043835,MM 5 CHEESE, FM5-6
8223,Southeast,35,980055908,MM YUKON MASHED, FM5-6
8223,Southeast,35,389002,SBBQ SLICED BRISKET, FM5-7
8223,Southeast,35,980043835,MM 5 CHEESE, FM5-7
8223,Southeast,35,980055908,MM YUKON MASHED, FM5-7
8223,Southeast,35,389002,SBBQ SLICED BRISKET, FM5-8
8223,Southeast,35,980050336,EXTRA MEATY RIBS, FM5-8
8223,Southeast,35,980321726,MM PULLED PORK, FM5-8
8223,Southeast,35,990288672,MM BUTTER CHICKEN, FM5-8
8223,Southeast,35,990301369,MM PULLED CHICKEN, FM5-8
8223,Southeast,35,990334653,MM WINGS PILGRIM'S, FM5-8
8223,Southeast,35,990367226,MM BEEF BITES, FM5-8
8223,Southeast,35,858659,BEEF FAJITAS, FM5-9
8223,Southeast,35,980061567,CHICKEN FAJITAS, FM5-9
8223,Southeast,35,990093062,PORK CARNITAS, FM5-9
8223,Southeast,35,990288672,MM BUTTER CHICKEN, FM5-9
8223,Southeast,35,990334653,MM WINGS PILGRIM'S, FM5-9
8223,Southeast,35,42719,SHAVED SALAD BLEND, FM6-1
8223,Southeast,35,287945,BEL FRESH MOZZ SLICE, FM6-1
8223,Southeast,35,980097979,BRISKET BAKED BEANS, FM6-10
8223,Southeast,35,990349608,JALAPENO SAUSAGE, FM6-10
8223,Southeast,35,389002,SBBQ SLICED BRISKET, FM6-11
8223,Southeast,35,980097979,BRISKET BAKED BEANS, FM6-11
8223,Southeast,35,990349608,JALAPENO SAUSAGE, FM6-11
8223,Southeast,35,42719,SHAVED SALAD BLEND, FM6-2
8223,Southeast,35,287945,BEL FRESH MOZZ SLICE, FM6-2
8223,Southeast,35,467567,MM PARM WEDGE, FM6-2
8223,Southeast,35,898118,ATHENOS 24 OZ. FETA, FM6-2
8223,Southeast,35,933055,UNCOOKED FLOUR TORT, FM6-2
8223,Southeast,35,980175361,MM CRACKER CUT TRAY, FM6-2
8223,Southeast,35,990292226,MM COJK CHEESE CUBES, FM6-2
8223,Southeast,35,990333670,BLUE CHEESE CB TUB, FM6-2
8223,Southeast,35,423860,PEPPER JACK BRICK, FM6-3
8223,Southeast,35,467567,MM PARM WEDGE, FM6-3
8223,Southeast,35,868149,ELV FRESCO 6.6 LB, FM6-3
8223,Southeast,35,898118,ATHENOS 24 OZ. FETA, FM6-3
8223,Southeast,35,980213778,MM SHREDDED PARM, FM6-3
8223,Southeast,35,990292226,MM COJK CHEESE CUBES, FM6-3
8223,Southeast,35,990333670,BLUE CHEESE CB TUB, FM6-3
8223,Southeast,35,423860,PEPPER JACK BRICK, FM6-4
8223,Southeast,35,868149,ELV FRESCO 6.6 LB, FM6-4
8223,Southeast,35,980126696,GRATED COTIJA BAG, FM6-4
8223,Southeast,35,980153711,ELV PANELA 3LB, FM6-4
8223,Southeast,35,980213778,MM SHREDDED PARM, FM6-4
8223,Southeast,35,980319627,ELV QUESADILLA SHRED, FM6-4
8223,Southeast,35,990285508,LAUGHING COW, FM6-4
8223,Southeast,35,990324846,MM STREET CORN DIP, FM6-5
8223,Southeast,35,990395082,BEEF BACON, FM6-5
8223,Southeast,35,990404051,MM DILL PICKLE CHIPS, FM6-5
8223,Southeast,35,626297,COLBY JACK SLICE, FM6-6
8223,Southeast,35,626304,MILD CHEDDAR SLICE, FM6-6
8223,Southeast,35,626340,PEPPER JACK SLICE, FM6-6
8223,Southeast,35,626598,SMKED PROVLONE SL, FM6-6
8223,Southeast,35,990006103,FOUR PEPPERED TURKEY, FM6-6
8223,Southeast,35,980263786,MM COLBY JACK STICKS, FM6-7
8223,Southeast,35,990005673,BLACK FOREST HAM, FM6-7
8223,Southeast,35,990006000,OVEN ROASTED TURKEY, FM6-7
8223,Southeast,35,990006002,ROTISSERIE CHKN BRST, FM6-7
8223,Southeast,35,990006097,HONEY HAM, FM6-7
8223,Southeast,35,990006103,FOUR PEPPERED TURKEY, FM6-7
8223,Southeast,35,990292226,MM COJK CHEESE CUBES, FM6-7
8223,Southeast,35,990334653,MM WINGS PILGRIM'S, FM6-7
8223,Southeast,35,980134731,PORK CHORIZO, FM6-8
8223,Southeast,35,990005673,BLACK FOREST HAM, FM6-8
8223,Southeast,35,990006002,ROTISSERIE CHKN BRST, FM6-8
8223,Southeast,35,990006097,HONEY HAM, FM6-8
8223,Southeast,35,990006100,HARD SALAMI, FM6-8
8223,Southeast,35,990006101,HONEY TURKEY, FM6-8
8223,Southeast,35,990334653,MM WINGS PILGRIM'S, FM6-8
8223,Southeast,35,913996,TURKEY BACON, FM6-9
8223,Southeast,35,980000915,BEEF SAUSAGE, FM6-9
8223,Southeast,35,980047558,GRILLED CHICKEN, FM6-9
8223,Southeast,35,980134731,PORK CHORIZO, FM6-9
8223,Southeast,35,990006100,HARD SALAMI, FM6-9
8223,Southeast,35,990349608,JALAPENO SAUSAGE, FM6-9
8223,Southeast,35,980061254,CAULIFLOWER, FP10-1
8223,Southeast,35,980154156,ASPARAGUS 2LB, FP10-1
8223,Southeast,35,757524,ORGANIC GREEN BEANS, FP10-2
8223,Southeast,35,757524,ORGANIC GREEN BEANS, FP10-3
8223,Southeast,35,980375552,BRUSSELS SPROUTS, FP10-3
8223,Southeast,35,980375552,BRUSSELS SPROUTS, FP10-4
8223,Southeast,35,984191038,BABY BOK CHOY, FP10-4
8223,Southeast,35,504331,BROCCOLI FLORETS, FP10-5
8223,Southeast,35,206071,PINEAPPLE SPEARS, FP10-6
8223,Southeast,35,419571,SWEET CORN, FP10-6
8223,Southeast,35,980061254,CAULIFLOWER, FP11-1
8223,Southeast,35,980154156,ASPARAGUS 2LB, FP11-1
8223,Southeast,35,980414421,ORG PETITE CARROTS, FP11-2
8223,Southeast,35,385293,COLOSSAL GARLIC, FP11-3
8223,Southeast,35,980336996,ORGANIC WHOLE CARROT, FP11-3
8223,Southeast,35,980385068,FRESH PLD GARLIC 3LB, FP11-3
8223,Southeast,35,980414421,ORG PETITE CARROTS, FP11-3
8223,Southeast,35,385293,COLOSSAL GARLIC, FP11-4
8223,Southeast,35,980385068,FRESH PLD GARLIC 3LB, FP11-4
8223,Southeast,35,980401719,CELERY STICK 2.5#, FP11-4
8223,Southeast,35,980200496,MUSHROOM LARGE, FP11-5
8223,Southeast,35,980241457,ORGANIC BABY BELLA, FP11-5
8223,Southeast,35,980401719,CELERY STICK 2.5#, FP11-5
8223,Southeast,35,132267,CHERRIES-DARK SWEET, FP11-6
8223,Southeast,35,592161,SWEET RED CHERRIES, FP11-6
8223,Southeast,35,980241457,ORGANIC BABY BELLA, FP11-6
8223,Southeast,35,601887,POM JUICE, FP12-1
8223,Southeast,35,377608,ROMAINE HEARTS, FP12-2
8223,Southeast,35,345724,ICEBERG LETTUCE 2CT, FP12-3
8223,Southeast,35,377608,ROMAINE HEARTS, FP12-3
8223,Southeast,35,345724,ICEBERG LETTUCE 2CT, FP12-4
8223,Southeast,35,905604,TOSSED SALAD, FP12-4
8223,Southeast,35,101694,MATURE SPINACH, FP12-5
8223,Southeast,35,153952,COLESLAW, FP12-5
8223,Southeast,35,905604,TOSSED SALAD, FP12-5
8223,Southeast,35,148798,ORGANIC BABY SPINACH, FP12-6
8223,Southeast,35,428395,SUJA MIGHTY DOZEN, FP13-1
8223,Southeast,35,980328695,MM SMOOTHIE VAR PK, FP13-1
8223,Southeast,35,980134905,SANTA FE SALAD BOWL, FP13-2
8223,Southeast,35,980134905,SANTA FE SALAD BOWL, FP13-3
8223,Southeast,35,980170532,CAESAR SALAD BOWL, FP13-3
8223,Southeast,35,980189846,SOUTHWEST SALAD KIT, FP13-3
8223,Southeast,35,980184422,SWEET KALE CHOPPED, FP13-4
8223,Southeast,35,980189846,SOUTHWEST SALAD KIT, FP13-4
8223,Southeast,35,990414357,PIZZERIA CRUNCH, FP13-4
8223,Southeast,35,980015915,CAESAR SALAD KIT, FP13-5
8223,Southeast,35,990414357,PIZZERIA CRUNCH, FP13-5
8223,Southeast,35,63129,BAKING POTATO 10LB, FP13-6
8223,Southeast,35,148798,ORGANIC BABY SPINACH, FP13-6
8223,Southeast,35,835891,PINEAPPLE, FP13-6
8223,Southeast,35,980429756,SPRING MIX L BOUNTI, FP13-6
8223,Southeast,35,980118036,GALA APPLE, FP14-1
8223,Southeast,35,980118036,GALA APPLE, FP14-2
8223,Southeast,35,980242818,COSMIC CRISP APPLE, FP14-2
8223,Southeast,35,688646,HONEYCRISP APPLE, FP14-3
8223,Southeast,35,980087530,FUJI APPLE, FP14-3
8223,Southeast,35,980242818,COSMIC CRISP APPLE, FP14-3
8223,Southeast,35,688646,HONEYCRISP APPLE, FP14-4
8223,Southeast,35,284479,BLACKBERRIES, FP15-2
8223,Southeast,35,473008,GRAPE TOMATO, FP15-2
8223,Southeast,35,762585,COCKTAIL TOMATO, FP15-2
8223,Southeast,35,833861,MEDLEY TOMATOES, FP15-2
8223,Southeast,35,61971,MINI CUCUMBERS, FP15-3
8223,Southeast,35,980116639,TOMATO ON THE VINE, FP15-3
8223,Southeast,35,980242818,COSMIC CRISP APPLE, FP15-3
8223,Southeast,35,810937,CUCUMBERS SEEDLESS, FP15-4
8223,Southeast,35,980017889,SWEET ONION 6LB, FP16-1
8223,Southeast,35,663079,SWEET RED ONION 6LB, FP16-2
8223,Southeast,35,980066883,ORG SWEET PTO, FP16-2
8223,Southeast,35,980265747,YELLOW ONION 10LB, FP16-2
8223,Southeast,35,980415228,RED POTATO 10LB BIN, FP16-2
8223,Southeast,35,63129,BAKING POTATO 10LB, FP16-3
8223,Southeast,35,980415220,YELLOW POTATO 10LB, FP16-3
8223,Southeast,35,980415228,RED POTATO 10LB BIN, FP16-3
8223,Southeast,35,63129,BAKING POTATO 10LB, FP16-4
8223,Southeast,35,59846,JUMBO MULTI BELL, FP17-1
8223,Southeast,35,59846,JUMBO MULTI BELL, FP17-2
8223,Southeast,35,558295,GREEN BELL PEPPER, FP17-2
8223,Southeast,35,622943,AVOCADO - 5CT, FP17-2
8223,Southeast,35,59846,JUMBO MULTI BELL, FP17-3
8223,Southeast,35,63129,BAKING POTATO 10LB, FP17-3
8223,Southeast,35,385293,COLOSSAL GARLIC, FP17-3
8223,Southeast,35,558295,GREEN BELL PEPPER, FP17-3
8223,Southeast,35,754445,SWEET MINI PEPPERS, FP17-3
8223,Southeast,35,980066883,ORG SWEET PTO, FP17-3
8223,Southeast,35,980181469,CREAMER POTATO 5LB, FP17-3
8223,Southeast,35,980385068,FRESH PLD GARLIC 3LB, FP17-3
8223,Southeast,35,980415220,YELLOW POTATO 10LB, FP17-3
8223,Southeast,35,980181469,CREAMER POTATO 5LB, FP17-4
8223,Southeast,35,377608,ROMAINE HEARTS, FP20-1
8223,Southeast,35,980134905,SANTA FE SALAD BOWL, FP20-4
8223,Southeast,35,725545,GREEN GRAPES, FP4-1
8223,Southeast,35,7255,BLACK GRAPES, FP4-2
8223,Southeast,35,708788,COTTON CANDY GRAPE, FP4-3
8223,Southeast,35,72553,RED SEEDLESS GRAPES, FP4-4
8223,Southeast,35,749972,STRAWBERRIES 2LB, FP5-1
8223,Southeast,35,749972,STRAWBERRIES 2LB, FP5-2
8223,Southeast,35,33249,RASPBERRIES, FP5-3
8223,Southeast,35,284479,BLACKBERRIES, FP5-3
8223,Southeast,35,279457,BLUEBERRIES, FP5-4
8223,Southeast,35,591661,PLUMS 3.5 LB, FP6-1
8223,Southeast,35,702202,HONEY MANGO, FP6-1
8223,Southeast,35,326086,GOLD KIWI, FP6-2
8223,Southeast,35,578725,PLANTAINS, FP6-2
8223,Southeast,35,702202,HONEY MANGO, FP6-2
8223,Southeast,35,105832,ORGANIC BANANAS, FP6-3
8223,Southeast,35,578725,PLANTAINS, FP6-3
8223,Southeast,35,867552,CANTALOUPE, FP6-3
8223,Southeast,35,105832,ORGANIC BANANAS, FP6-4
8223,Southeast,35,362153,BANANAS, FP6-4
8223,Southeast,35,326086,GOLD KIWI, FP7-1
8223,Southeast,35,835891,PINEAPPLE, FP7-1
8223,Southeast,35,326086,GOLD KIWI, FP7-2
8223,Southeast,35,932546,GREEN KIWI, FP7-2
8223,Southeast,35,105832,ORGANIC BANANAS, FP7-3
8223,Southeast,35,362153,BANANAS, FP7-3
8223,Southeast,35,835891,PINEAPPLE, FP7-3
8223,Southeast,35,990405597,PINALEN 2X PINE 236Z, FP7-3
8223,Southeast,35,105832,ORGANIC BANANAS, FP7-4
8223,Southeast,35,835891,PINEAPPLE, FP7-4
8223,Southeast,35,19442,LEMONS, FP8-2
8223,Southeast,35,219179,YELLOW PEACHES, FP8-2
8223,Southeast,35,591661,PLUMS 3.5 LB, FP8-2
8223,Southeast,35,980167341,NAVEL, FP8-2
8223,Southeast,35,19442,LEMONS, FP8-3
8223,Southeast,35,835891,PINEAPPLE, FP8-3
8223,Southeast,35,986264,LIMES 3 LB, FP8-3
8223,Southeast,35,825216,WATERMELON 1 EACH, FP9-1
8223,Southeast,35,219179,YELLOW PEACHES, FP9-2
8223,Southeast,35,545207,APRICOTS, FP9-2
8223,Southeast,35,825216,WATERMELON 1 EACH, FP9-2
8223,Southeast,35,980167341,NAVEL, FP9-2
8223,Southeast,35,457334,CLEMENTINE/MANDARIN, FP9-3
8223,Southeast,35,980167341,NAVEL, FP9-3
8223,Southeast,35,457334,CLEMENTINE/MANDARIN, FP9-4
8223,Southeast,35,980349151,PUFFS PLUS 12PK, G20-1
8223,Southeast,35,980022770,MM BATH TISSUE, G20-2
8223,Southeast,35,980022770,MM BATH TISSUE, G20-3
8223,Southeast,35,980022770,MM BATH TISSUE, G20-4
8223,Southeast,35,990287053,QUILTED NORTHERN, G20-5
8223,Southeast,35,990295931,QUILTED NORTHERN UP, G20-6
8223,Southeast,35,990312777,CHARMIN ULTRA SOFT, G20-7
8223,Southeast,35,990293734,CHARMIN STRONG, G20-8
8223,Southeast,35,980060769,SCOTT BATH TISSUE, G20-9
8223,Southeast,35,980078478,COTTONELLE MOIST WIP, G20-9
8223,Southeast,35,980244621,RED CUP 18OZ, G21-1
8223,Southeast,35,990007735,MM PATRIOTIC PLATTER, G21-1
8223,Southeast,35,990325416,CUTLERY 360 PACK NEW, G21-1
8223,Southeast,35,980143632,13 GAL TALL KITCHEN, G21-2
8223,Southeast,35,980143634,13 GAL KITCHEN BAGS, G21-2
8223,Southeast,35,980143709,13 GAL TALL KITC LAV, G21-3
8223,Southeast,35,990361083,GLAD W/GAIN FF 160CT, G21-3
8223,Southeast,35,988335,33GAL DS POWER GUARD, G21-4
8223,Southeast,35,980000614,ULTRA STRONG 33 GAL, G21-4
8223,Southeast,35,233377,39 GAL TRASHBAG DS, G21-5
8223,Southeast,35,850357,50 GAL CAN LINERS, G21-5
8223,Southeast,35,990304472,55G DRUM LINER PCR, G21-5
8223,Southeast,35,916191,ZIPLOC STORAGE GAL, G21-6
8223,Southeast,35,916198,ZIPLOC FREEZER BAGS, G21-6
8223,Southeast,35,916205,ZIPLOC FREEZER QT, G21-6
8223,Southeast,35,980071276,ZIPLOC SANDWICH, G21-7
8223,Southeast,35,980244625,HEFTY 28OZ CONTAINER, G21-7
8223,Southeast,35,195020,WHITE FORK, G22-1
8223,Southeast,35,337375,CUTLERY FORK HVY WT, G22-1
8223,Southeast,35,980244621,RED CUP 18OZ, G22-1
8223,Southeast,35,990325416,CUTLERY 360 PACK NEW, G22-1
8223,Southeast,35,990375567,2LB PAPER FOOD TRAY, G22-1
8223,Southeast,35,770507,2 OZ PORTION CUP, G22-11
8223,Southeast,35,29434,WHITE T-SHIRT BAG, G22-12
8223,Southeast,35,216369,BLACK T-SHIRT BAG, G22-12
8223,Southeast,35,990003822,MM WAX PAPER SHEETS, G22-12
8223,Southeast,35,990375567,2LB PAPER FOOD TRAY, G22-13
8223,Southeast,35,567934,MM FACIAL CUBE 12PK, G22-14
8223,Southeast,35,980077076,MM FACIAL TISSUE, G22-14
8223,Southeast,35,990014124,VANITY FAIR, G22-15
8223,Southeast,35,980261983,MEMBER'S MARK NAPKIN, G22-16
8223,Southeast,35,559488,MTHON DINNER NAPKIN, G22-18
8223,Southeast,35,46974,TOWEL MFOLD 1PLY, G22-19
8223,Southeast,35,662368,POM 2PLY BATH TISSUE, G22-19
8223,Southeast,35,337375,CUTLERY FORK HVY WT, G22-2
8223,Southeast,35,980094563,CUTLERY SPOON HVY WT, G22-2
8223,Southeast,35,949273,MTHON JUMBO ROLL, G22-20
8223,Southeast,35,662368,POM 2PLY BATH TISSUE, G22-21
8223,Southeast,35,677069,POM PAPER TOWELS, G22-21
8223,Southeast,35,195020,WHITE FORK, G22-3
8223,Southeast,35,195027,WHITE SPOON, G22-3
8223,Southeast,35,980094563,CUTLERY SPOON HVY WT, G22-3
8223,Southeast,35,990325416,CUTLERY 360 PACK NEW, G22-3
8223,Southeast,35,195027,WHITE SPOON, G22-4
8223,Southeast,35,195034,WHITE KNIFE, G22-4
8223,Southeast,35,624381,CUTLERY PICNIC PACK, G22-5
8223,Southeast,35,161695,SUPREME 3 SECT PLATE, G22-6
8223,Southeast,35,309203,SUPREME BOWL 12 OZ, G22-7
8223,Southeast,35,361387,SUPREME PLATE 8 7/8, G22-7
8223,Southeast,35,721847,SUPREME 6 PLATE, G22-7
8223,Southeast,35,299324,REY FOIL HVYDUTY 2PK, G22-9
8223,Southeast,35,299338,REY FOIL STND250 2PK, G22-9
8223,Southeast,35,449872,FOIL SHEETS 12, G22-9
8223,Southeast,35,990389308,MM SUMMER CUP, G23-1
8223,Southeast,35,678518,MM 8 1/2 IN PLATE, G23-2
8223,Southeast,35,980076970,MM 10 1/16 IN PLATE, G23-2
8223,Southeast,35,226520,DX 10 1/16 IN PLATE, G23-3
8223,Southeast,35,678518,MM 8 1/2 IN PLATE, G23-3
8223,Southeast,35,990295932,DX DEEP DISH 9 9/16, G23-3
8223,Southeast,35,678518,MM 8 1/2 IN PLATE, G23-4
