Region,Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
6,67,5045,1,YES,MOVE EXISTING,4,WK 22,140
6,67,5091,1,YES,MOVE EXISTING,4,WK 22,140
6,67,6930,1,YES,MOVE EXISTING,4,WK 22,140
6,78,440,2,YES,HIRE,4,WK 22,120
6,78,442,2,YES,MOVE EXISTING,4,WK 22,120
6,78,458,2,YES,MOVE EXISTING,4,WK 22,120
6,78,464,1,YES,MOVE EXISTING,4,WK 22,140
6,78,470,1,YES,MOVE EXISTING,4,WK 22,140
6,78,490,2,YES,MOVE EXISTING,4,WK 22,120
6,78,791,1,YES,HIRE,4,WK 22,140
6,78,1494,1,YES,MOVE EXISTING,4,WK 22,140
6,78,5460,2,YES,MOVE EXISTING,4,WK 22,120
6,78,5898,1,YES,MOVE EXISTING,4,WK 22,140
6,80,395,1,YES,HIRE,4,WK 22,140
6,80,397,1,YES,HIRE,4,WK 22,140
6,80,429,2,YES,HIRE,4,WK 22,120
6,80,452,1,YES,HIRE,4,WK 22,140
6,80,1958,1,YES,HIRE,4,WK 22,140
6,80,3320,1,YES,HIRE,4,WK 22,140
6,80,3567,1,YES,HIRE,4,WK 22,140
6,80,3886,1,YES,HIRE,4,WK 22,140
6,80,4508,2,YES,HIRE,4,WK 22,120
6,80,5165,1,YES,HIRE,4,WK 22,140
6,80,5809,1,YES,MOVE EXISTING,4,WK 22,140
6,84,330,1,YES,MOVE EXISTING,4,WK 22,140
6,84,385,3,NO,-,3,WK 22,80
6,84,437,3,NO,-,4,WK 22,80
6,84,463,2,YES,MOVE EXISTING,4,WK 22,120
6,84,503,3,NO,-,3,WK 22,80
6,84,524,3,NO,-,3,WK 22,80
6,84,1067,3,NO,-,3,WK 22,80
6,84,1098,3,NO,-,4,WK 22,80
6,84,4194,2,YES,MOVE EXISTING,4,WK 22,120
6,85,293,3,NO,-,3,WK 22,80
6,85,321,2,YES,MOVE EXISTING,4,WK 22,120
6,85,322,1,YES,HIRE,4,WK 22,140
6,85,446,3,NO,-,3,WK 22,80
6,85,473,3,NO,-,3,WK 22,80
6,85,567,3,NO,-,3,WK 22,80
6,85,846,3,NO,-,3,WK 22,80
6,85,951,3,NO,-,3,WK 22,80
6,85,1042,1,YES,MOVE EXISTING,4,WK 22,140
6,85,1150,1,YES,HIRE,4,WK 22,140
6,85,4183,2,YES,MOVE EXISTING,4,WK 22,120
6,569,413,2,YES,HIRE,4,WK 22,120
6,569,456,1,YES,HIRE,4,WK 22,140
6,569,595,1,YES,MOVE EXISTING,4,WK 22,140
6,569,1000,1,YES,HIRE,4,WK 22,140
6,569,1041,1,YES,HIRE,4,WK 22,140
6,569,1296,2,YES,HIRE,4,WK 22,120
6,569,2763,1,YES,HIRE,4,WK 22,140
6,569,2765,3,NO,-,3,WK 22,80
6,569,4112,1,YES,HIRE,4,WK 22,140
6,569,5808,2,YES,HIRE,4,WK 22,120
7,87,292,2,YES,HIRE,4,WK 22,120
7,87,404,1,YES,MOVE EXISTING,4,WK 22,140
7,87,765,2,YES,MOVE EXISTING,4,WK 22,120
7,87,865,1,YES,MOVE EXISTING,4,WK 22,140
7,87,1347,2,YES,HIRE,4,WK 22,120
7,87,1803,2,YES,HIRE,4,WK 22,120
7,87,2404,1,YES,HIRE,4,WK 22,140
7,87,2769,2,YES,HIRE,4,WK 22,120
7,87,3391,2,YES,HIRE,4,WK 22,120
7,87,4055,2,YES,MOVE EXISTING,4,WK 22,120
7,87,4115,2,YES,MOVE EXISTING,4,WK 22,120
13,132,309,2,YES,HIRE,4,WK 22,120
13,132,310,2,YES,HIRE,4,WK 22,120
13,132,386,2,YES,HIRE,4,WK 22,120
13,132,402,2,YES,HIRE,4,WK 22,120
13,132,415,2,YES,HIRE,4,WK 22,120
13,132,531,1,YES,HIRE,4,WK 22,140
13,132,533,2,YES,HIRE,4,WK 22,120
13,132,543,2,YES,HIRE,4,WK 22,120
13,132,2938,2,YES,HIRE,4,WK 22,120
13,132,7301,2,YES,HIRE,4,WK 22,120
44,356,73,3,NO,-,4,WK 22,80
44,356,324,3,NO,-,3,WK 22,80
44,356,472,2,YES,MOVE EXISTING,4,WK 22,120
44,356,894,1,YES,HIRE,4,WK 22,140
44,356,992,2,YES,MOVE EXISTING,4,WK 22,120
44,356,1597,2,YES,MOVE EXISTING,4,WK 22,120
44,356,3295,3,NO,-,4,WK 22,80
44,356,4615,2,YES,MOVE EXISTING,4,WK 22,120
44,356,4637,2,YES,MOVE EXISTING,4,WK 22,120
46,370,1598,2,YES,HIRE,4,WK 22,120
46,370,2113,1,YES,MOVE EXISTING,4,WK 22,140
46,370,2515,1,YES,MOVE EXISTING,4,WK 22,140
46,370,4232,3,NO,-,3,WK 22,80
46,370,5190,2,YES,HIRE,4,WK 22,120
46,370,5329,3,NO,-,4,WK 22,80
46,370,5835,3,NO,-,4,WK 22,80
46,370,6477,2,YES,HIRE,4,WK 22,120
47,432,1637,2,YES,MOVE EXISTING,4,WK 22,120
47,432,1671,2,YES,MOVE EXISTING,4,WK 22,120
47,432,1965,2,YES,MOVE EXISTING,4,WK 22,120
47,432,2847,1,YES,MOVE EXISTING,4,WK 22,140
47,432,3150,2,YES,MOVE EXISTING,4,WK 22,120
47,432,3151,2,YES,MOVE EXISTING,4,WK 22,120
47,432,3267,2,YES,MOVE EXISTING,4,WK 22,120
47,432,4358,2,YES,MOVE EXISTING,4,WK 22,120
47,432,4568,3,NO,-,3,WK 22,80
47,432,4600,3,NO,-,3,WK 22,80
47,432,5141,2,YES,MOVE EXISTING,4,WK 22,120
47,432,5361,2,YES,MOVE EXISTING,4,WK 22,120
52,426,810,1,YES,MOVE EXISTING,4,WK 22,140
52,426,886,2,YES,MOVE EXISTING,4,WK 22,120
52,426,1005,3,NO,-,4,WK 22,80
52,426,1152,3,NO,-,3,WK 22,80
52,426,1332,2,YES,MOVE EXISTING,4,WK 22,120
52,426,1361,2,YES,MOVE EXISTING,4,WK 22,120
52,426,1526,3,NO,-,4,WK 22,80
52,426,1546,3,NO,-,3,WK 22,80
52,426,1625,3,NO,-,3,WK 22,80
52,426,2714,3,NO,-,4,WK 22,80
52,426,3590,2,YES,MOVE EXISTING,4,WK 22,120
54,378,924,3,NO,-,4,WK 22,80
54,378,953,2,YES,MOVE EXISTING,4,WK 22,120
54,378,980,2,YES,MOVE EXISTING,4,WK 22,120
54,378,1008,2,YES,HIRE,4,WK 22,120
54,378,2729,2,YES,HIRE,4,WK 22,120
54,378,3177,3,NO,-,3,WK 22,80
54,378,4599,2,YES,MOVE EXISTING,4,WK 22,120
54,378,5033,2,YES,HIRE,4,WK 22,120
54,378,5051,1,YES,MOVE EXISTING,4,WK 22,140
54,379,905,2,YES,HIRE,4,WK 22,120
54,379,1045,3,NO,-,4,WK 22,80
54,379,1231,1,YES,MOVE EXISTING,4,WK 22,140
54,379,1659,2,YES,MOVE EXISTING,4,WK 22,120
54,379,3867,2,YES,MOVE EXISTING,4,WK 22,120
54,379,4288,2,YES,HIRE,4,WK 22,120
54,379,4567,2,YES,HIRE,4,WK 22,120
54,379,5341,3,NO,-,4,WK 22,80
54,379,5370,2,YES,HIRE,4,WK 22,120
54,380,1252,2,YES,MOVE EXISTING,4,WK 22,120
54,380,1308,3,NO,-,4,WK 22,80
54,380,2125,2,YES,MOVE EXISTING,4,WK 22,120
54,380,2751,2,YES,HIRE,4,WK 22,120
54,380,3566,2,YES,MOVE EXISTING,4,WK 22,120
54,380,4284,2,YES,MOVE EXISTING,4,WK 22,120
54,380,5049,2,YES,MOVE EXISTING,4,WK 22,120
54,380,5676,3,NO,-,3,WK 22,80
54,388,921,3,NO,-,4,WK 22,80
54,388,986,3,NO,-,3,WK 22,80
54,388,1058,2,YES,HIRE,4,WK 22,120
54,388,1095,2,YES,HIRE,4,WK 22,120
54,388,1199,2,YES,HIRE,4,WK 22,120
54,388,1280,2,YES,MOVE EXISTING,4,WK 22,120
54,388,1550,3,NO,-,2,WK 22,80
54,388,1808,3,NO,-,4,WK 22,80
54,388,4377,3,NO,-,3,WK 22,80
54,388,5099,1,YES,HIRE,4,WK 22,140
54,388,5232,2,YES,HIRE,4,WK 22,120
54,388,5458,3,NO,-,4,WK 22,80
54,389,842,2,YES,MOVE EXISTING,4,WK 22,120
54,389,962,3,NO,-,4,WK 22,80
54,389,1001,2,YES,MOVE EXISTING,4,WK 22,120
54,389,1019,2,YES,HIRE,4,WK 22,120
54,389,1273,2,YES,MOVE EXISTING,4,WK 22,120
54,389,1384,3,NO,-,4,WK 22,80
54,389,2672,3,NO,-,3,WK 22,80
54,389,3018,2,YES,MOVE EXISTING,4,WK 22,120
54,389,3382,2,YES,MOVE EXISTING,4,WK 22,120
54,391,1200,2,YES,MOVE EXISTING,4,WK 22,120
54,391,1434,2,YES,MOVE EXISTING,4,WK 22,120
54,391,1896,2,YES,HIRE,4,WK 22,120
54,391,3227,3,NO,-,4,WK 22,80
54,391,3582,1,YES,MOVE EXISTING,4,WK 22,140
54,391,3805,3,NO,-,4,WK 22,80
54,391,4335,2,YES,MOVE EXISTING,4,WK 22,120
54,391,5123,2,YES,MOVE EXISTING,4,WK 22,120
54,401,1699,2,YES,MOVE EXISTING,4,WK 22,120
54,401,1708,2,YES,MOVE EXISTING,4,WK 22,120
54,401,1888,2,YES,MOVE EXISTING,4,WK 22,120
54,401,2921,2,YES,MOVE EXISTING,4,WK 22,120
54,401,3366,2,YES,MOVE EXISTING,4,WK 22,120
54,401,3454,2,YES,MOVE EXISTING,4,WK 22,120
54,401,3789,3,NO,-,4,WK 22,80
54,401,3848,2,YES,MOVE EXISTING,4,WK 22,120
54,401,4208,3,NO,-,3,WK 22,80
54,401,4272,2,YES,HIRE,4,WK 22,120
54,401,5234,1,YES,MOVE EXISTING,4,WK 22,140
54,403,1440,1,YES,MOVE EXISTING,4,WK 22,140
54,403,1686,1,YES,HIRE,4,WK 22,140
54,403,2207,3,NO,-,3,WK 22,80
54,403,2307,2,YES,HIRE,4,WK 22,120
54,403,3232,1,YES,HIRE,4,WK 22,140
54,403,3568,1,YES,HIRE,4,WK 22,140
54,403,3589,1,YES,HIRE,4,WK 22,140
54,403,3620,2,YES,HIRE,4,WK 22,120
54,403,5233,1,YES,HIRE,4,WK 22,140
54,403,5235,2,YES,HIRE,4,WK 22,120
54,403,5350,3,NO,-,4,WK 22,80
54,403,5763,2,YES,MOVE EXISTING,4,WK 22,120
54,582,1572,2,YES,HIRE,4,WK 22,120
54,582,1725,3,NO,-,NEW STORE,WK 22,120
54,582,1768,1,YES,MOVE EXISTING,4,WK 22,140
54,582,1827,3,NO,-,3,WK 22,80
54,582,2511,2,YES,MOVE EXISTING,4,WK 22,120
54,582,3208,2,YES,MOVE EXISTING,4,WK 22,120
54,582,4068,2,YES,MOVE EXISTING,4,WK 22,120
54,582,4438,1,YES,MOVE EXISTING,4,WK 22,140
54,582,4689,3,NO,-,3,WK 22,80
54,582,4696,3,NO,-,3,WK 22,80
54,582,5167,2,YES,HIRE,4,WK 22,120
54,582,5270,2,YES,MOVE EXISTING,4,WK 22,120
54,585,2223,1,YES,MOVE EXISTING,4,WK 22,140
54,585,2293,3,NO,-,3,WK 22,80
54,585,2752,2,YES,HIRE,4,WK 22,120
54,585,3533,2,YES,MOVE EXISTING,4,WK 22,120
54,585,3824,2,YES,MOVE EXISTING,4,WK 22,120
54,585,4734,3,NO,-,4,WK 22,80
54,585,5957,3,NO,-,4,WK 22,80
56,451,2002,1,YES,HIRE,4,WK 22,140
56,451,2117,2,YES,MOVE EXISTING,4,WK 22,120
56,451,2280,1,YES,HIRE,4,WK 22,140
56,451,2458,2,YES,HIRE,4,WK 22,120
56,451,4488,2,YES,HIRE,4,WK 22,120
56,451,5435,1,YES,MOVE EXISTING,4,WK 22,140
56,451,5751,2,YES,MOVE EXISTING,4,WK 22,120
56,451,5766,3,NO,-,3,WK 22,80
56,451,5884,3,NO,-,4,WK 22,80
57,484,2251,2,YES,MOVE EXISTING,4,WK 22,120
57,484,2292,2,YES,MOVE EXISTING,4,WK 22,120
57,484,2401,1,YES,HIRE,4,WK 22,140
57,484,2886,1,YES,MOVE EXISTING,4,WK 22,140
57,484,2948,2,YES,HIRE,4,WK 22,120
57,484,3522,1,YES,MOVE EXISTING,4,WK 22,140
57,484,5154,1,YES,MOVE EXISTING,4,WK 22,140
58,463,1555,1,YES,HIRE,4,WK 22,140
58,463,1805,1,YES,MOVE EXISTING,4,WK 22,140
58,463,1832,1,YES,MOVE EXISTING,4,WK 22,140
58,463,1859,1,YES,HIRE,4,WK 22,140
58,463,1915,2,YES,HIRE,4,WK 22,120
58,463,2181,1,YES,HIRE,4,WK 22,140
58,463,5096,1,YES,MOVE EXISTING,4,WK 22,140
58,463,5156,1,YES,MOVE EXISTING,4,WK 22,140
58,463,5335,2,YES,HIRE,4,WK 22,120
60,514,2385,1,YES,MOVE EXISTING,4,WK 22,140
60,514,2403,1,YES,MOVE EXISTING,4,WK 22,140
60,514,2516,1,YES,HIRE,4,WK 22,140
60,514,2571,2,YES,HIRE,4,WK 22,120
60,514,3525,1,YES,MOVE EXISTING,4,WK 22,140
60,514,3794,1,YES,HIRE,4,WK 22,140
60,514,5041,2,YES,HIRE,4,WK 22,120
60,514,5073,2,YES,MOVE EXISTING,4,WK 22,120
9,110,1680,1,YES,-,4,WK 4,140
9,110,2091,1,YES,-,4,WK 4,140
9,110,2727,1,YES,-,4,WK 4,140
9,110,2814,1,YES,-,4,WK 4,140
9,110,4161,2,YES,-,4,WK 4,120
9,110,4303,1,YES,-,4,WK 4,140
9,110,5671,2,YES,-,4,WK 4,120
9,110,5854,1,YES,-,4,WK 4,140
9,110,5912,3,NO,-,4,WK 4,80
9,110,6397,1,YES,-,4,WK 4,140
19,204,1422,3,NO,-,4,WK 4,80
19,204,1428,1,YES,-,4,WK 4,140
19,204,1432,2,YES,-,4,WK 4,120
19,204,1719,2,YES,-,4,WK 4,120
19,204,1752,2,YES,-,4,WK 4,120
19,204,2014,2,YES,-,4,WK 4,120
19,204,2619,2,YES,-,4,WK 4,120
19,204,2644,2,YES,-,4,WK 4,120
19,204,5097,2,YES,-,4,WK 4,120
19,204,5159,2,YES,-,4,WK 4,120
19,204,5376,3,NO,-,4,WK 4,80
5,50,266,2,YES,-,4,WK 4,120
54,376,984,2,YES,-,4,WK 4,120
54,376,1492,2,YES,-,4,WK 4,120
54,376,1689,2,YES,-,4,WK 4,120
54,376,2892,2,YES,-,4,WK 4,120
54,376,3313,3,NO,-,4,WK 4,80
54,376,4639,3,NO,-,4,WK 4,80
54,376,5137,2,YES,-,4,WK 4,120
54,376,5334,1,YES,-,4,WK 4,140
22,168,1670,2,YES,-,4,WK 4,120
22,168,1777,2,YES,-,4,WK 4,120
22,168,2145,1,YES,-,4,WK 4,140
22,168,2252,1,YES,-,4,WK 4,140
22,168,2614,2,YES,-,4,WK 4,120
22,168,2641,1,YES,-,4,WK 4,140
22,168,3563,2,YES,-,4,WK 4,120
22,168,3810,3,NO,-,4,WK 4,80
22,168,4612,2,YES,-,4,WK 4,120
9,105,819,1,YES,-,4,WK 4,140
9,105,987,2,YES,-,4,WK 4,120
9,105,1119,3,NO,-,4,WK 4,80
9,105,1957,3,NO,-,4,WK 4,80
9,105,3417,2,YES,-,4,WK 4,120
9,105,4063,3,NO,-,4,WK 4,80
9,105,5034,1,YES,-,4,WK 4,140
9,105,5055,2,YES,-,4,WK 4,120
9,105,5347,2,YES,-,4,WK 4,120
9,105,5391,1,YES,-,4,WK 4,140
5,583,259,2,YES,-,4,WK 4,120
5,583,789,1,YES,-,4,WK 4,140
5,583,1055,1,YES,-,4,WK 4,140
5,583,1800,1,YES,-,4,WK 4,140
5,583,3224,1,YES,-,4,WK 4,140
5,583,3225,1,YES,-,4,WK 4,140
5,583,5823,2,YES,-,4,WK 4,120
5,583,5987,2,YES,-,4,WK 4,120
5,583,8930,3,NO,-,4,WK 4,80
6,63,752,1,YES,-,4,WK 4,140
6,63,1062,1,YES,-,4,WK 4,140
6,63,2724,1,YES,-,4,WK 4,140
6,63,3425,1,YES,-,4,WK 4,140
6,63,4526,1,YES,-,4,WK 4,140
6,63,5612,1,YES,-,4,WK 4,140
6,63,5959,1,YES,-,4,WK 4,140
42,322,2,2,YES,-,4,WK 4,120
42,322,54,1,YES,-,4,WK 4,140
42,322,76,3,NO,-,4,WK 4,80
42,322,144,1,YES,-,4,WK 4,140
42,322,359,1,YES,-,4,WK 41 (FY25),140
42,322,373,3,NO,-,4,WK 4,80
42,322,914,3,NO,-,4,WK 4,80
5,53,217,2,YES,-,4,WK 4,120
5,53,426,2,YES,-,4,WK 4,120
5,53,1216,2,YES,-,4,WK 4,120
5,53,2105,1,YES,-,4,WK 4,140
5,53,2427,2,YES,-,4,WK 4,120
5,53,2996,3,NO,-,4,WK 4,80
5,53,4240,2,YES,-,4,WK 4,120
5,53,5092,2,YES,-,4,WK 4,120
5,53,5889,3,NO,-,4,WK 4,80
