Store,Market,Region,BU,City,State,2023 Tier
4255,214,20, NORTH BU,ELYRIA,OH,2
4256,414,52,WEST BU,AMES,IA,2
4257,425,53, NORTH BU,AUSTIN,MN,2
4258,291,75, EAST BU,FREDERICKSBURG,VA,2
4259,272,40, NORTH BU,SHELBYVILLE,IL,2
4260,107,9,SOUTHEAST BU,PORT ST LUCIE,FL,2
4262,89,3,SOUTHEAST BU,THE VILLAGES,FL,2
4264,9,61, NHM BU,ORO VALLEY,AZ,2
4272,401,54,WEST BU,LOGAN,UT,2
4273,300,4, EAST BU,LELAND,NC,2
4274,305,26, EAST BU,DENVER,NC,2
4275,510,61, NHM BU,PEORIA,AZ,2
4276,226,17, EAST BU,TAYLOR,PA,2
4277,316,20, NORTH BU,HURRICANE,WV,2
4278,317,20, NORTH BU,QUINCY,WV,2
4279,44,5,SOUTHWEST BU,MIDLOTHIAN,TX,2
4281,436,53, NORTH BU,LADYSMITH,WI,2
4283,16,14,SOUTHEAST BU,COLUMBUS,GA,2
4284,380,54,WEST BU,LAKEWOOD,CO,2
4285,214,20, NORTH BU,CLEVELAND,OH,2
4286,265,25, NORTH BU,MONTGOMERY,IL,2
4288,379,54,WEST BU,BROOMFIELD,CO,2
4293,9,61, NHM BU,PHOENIX,AZ,2
4295,134,13,SOUTHWEST BU,ALEXANDRIA,LA,2
4298,59,6,SOUTHWEST BU,HUMBLE,TX,2
4299,71,7,SOUTHWEST BU,LUBBOCK,TX,2
4303,553,9,SOUTHEAST BU,MIAMI,FL,2
4309,455,56,WEST BU,ORANGEVALE,CA,2
4317,447,57,WEST BU,TEHACHAPI,CA,2
4318,8,14,SOUTHEAST BU,MILLBROOK,AL,2
4321,409,44,SOUTHWEST BU,WICHITA,KS,2
4322,407,47,WEST BU,CRETE,NE,2
4323,262,25, NORTH BU,KANKAKEE,IL,2
4324,9,61, NHM BU,CHANDLER,AZ,2
4325,365,58,WEST BU,YUMA,AZ,2
4330,13,14,SOUTHEAST BU,CHELSEA,AL,2
4332,90,9,SOUTHEAST BU,ORLANDO,FL,2
4333,1,14,SOUTHEAST BU,FAIRHOPE,AL,2
4334,294,4, EAST BU,WEAVERVILLE,NC,2
4335,391,54,WEST BU,FALCON,CO,2
4336,368,46,SOUTHWEST BU,EL MIRAGE,AZ,2
4337,365,58,WEST BU,SAN LUIS,AZ,2
4339,397,61, NHM BU,NORTH LAS VEGAS,NV,2
4340,445,58,WEST BU,HESPERIA,CA,2
4341,387,46,SOUTHWEST BU,TRUTH OR CONSEQUENCES,NM,2
4348,237,22, EAST BU,DUNCANSVILLE,PA,2
4350,287,75, EAST BU,KILMARNOCK,VA,2
4352,427,47,WEST BU,FARGO,ND,2
4354,102,72, NHM BU,NAPLES,FL,2
4355,364,58,WEST BU,TAYLOR,AZ,2
4356,396,57,WEST BU,LAS VEGAS,NV,2
4357,545,72, NHM BU,PENSACOLA,FL,2
4358,432,47,WEST BU,OMAHA,NE,2
4359,469,60,WEST BU,ANCHORAGE,AK,2
4365,90,9,SOUTHEAST BU,ORLANDO,FL,2
4366,526,64, NHM BU,EL PASO,TX,2
4367,542,64, NHM BU,TEXARKANA,TX,2
4368,93,3,SOUTHEAST BU,OCALA,FL,2
4370,392,56,WEST BU,FERNLEY,NV,2
4371,542,64, NHM BU,TEXARKANA,TX,2
4372,320,76, EAST BU,KINGWOOD,WV,2
4373,542,64, NHM BU,WAKE VILLAGE,TX,2
4374,421,52,WEST BU,LITCHFIELD,MN,2
4375,534,72, NHM BU,SPRINGDALE,AR,2
4376,534,72, NHM BU,BENTONVILLE,AR,2
4377,388,54,WEST BU,CRAIG,CO,2
4378,285,22, EAST BU,ONLEY,VA,2
4380,488,72, NHM BU,CORAL SPRINGS,FL,2
4381,333,40, NORTH BU,BRANSON,MO,2
4383,197,19, NORTH BU,DEARBORN,MI,2
4384,36,4, EAST BU,MOUNT PLEASANT,SC,2
4387,156,16, EAST BU,WORCESTER,MA,2
4388,502,59, NHM BU,WAYNESBORO,VA,2
4389,181,16, EAST BU,WOODSVILLE,NH,2
4390,507,64, NHM BU,ENID,OK,2
4392,445,58,WEST BU,VICTORVILLE,CA,2
4393,454,56,WEST BU,NORTH HIGHLANDS,CA,2
4394,474,60,WEST BU,SPOKANE,WA,2
4395,474,60,WEST BU,POST FALLS,ID,2
4399,247,21, NORTH BU,ELKHART,IN,2
4403,187,16, EAST BU,QUEENSBURY,NY,2
4404,233,22, EAST BU,ETTERS,PA,2
4405,264,25, NORTH BU,AURORA,IL,2
4407,8,14,SOUTHEAST BU,MONTGOMERY,AL,2
4409,22,2,SOUTHEAST BU,ROCKMART,GA,2
4410,304,26, EAST BU,GRANITE FALLS,NC,2
4412,382,47,WEST BU,LAUREL,MT,2
4413,494,59, NHM BU,LEXINGTON,KY,2
4414,152,12,SOUTHEAST BU,SMITHVILLE,TN,2
4415,526,64, NHM BU,EL PASO,TX,2
4416,67,6,SOUTHWEST BU,HOUSTON,TX,2
4417,251,41, NORTH BU,CAMBY,IN,2
4420,41,4, EAST BU,LEESVILLE,SC,2
4421,546,59, NHM BU,COLUMBUS,GA,2
4423,280,76, EAST BU,MARTINSBURG,WV,2
4424,206,19, NORTH BU,WARREN,MI,2
4425,96,72, NHM BU,ORLANDO,FL,2
4426,546,59, NHM BU,COLUMBUS,GA,2
4427,97,14,SOUTHEAST BU,TALLAHASSEE,FL,2
4428,294,4, EAST BU,ASHEVILLE,NC,2
4430,373,46,SOUTHWEST BU,MARICOPA,AZ,2
4431,499,59, NHM BU,MOORESVILLE,NC,2
4432,498,59, NHM BU,NEWTON,NC,2
4434,548,72, NHM BU,OCALA,FL,2
4435,149,12,SOUTHEAST BU,NASHVILLE,TN,2
4436,24,2,SOUTHEAST BU,ALPHARETTA,GA,2
4438,403,54,WEST BU,SARATOGA SPRINGS,UT,2
4439,201,19, NORTH BU,PAW PAW,MI,2
4440,41,4, EAST BU,IRMO,SC,2
4441,488,72, NHM BU,PALM SPRINGS VILLAGE,FL,2
4443,497,59, NHM BU,ANDERSON,SC,2
4444,98,3,SOUTHEAST BU,JACKSONVILLE,FL,2
4445,497,59, NHM BU,CLEMSON,SC,2
4446,107,9,SOUTHEAST BU,WEST PALM BEACH,FL,2
4450,242,41, NORTH BU,MIDDLETOWN,KY,2
4451,373,46,SOUTHWEST BU,QUEEN CREEK,AZ,2
4452,497,59, NHM BU,GREENVILLE,SC,2
4453,504,64, NHM BU,GREENVILLE,TX,2
4456,558,22, EAST BU,SOMERDALE,NJ,2
4457,38,4, EAST BU,BENNETTSVILLE,SC,2
4458,299,26, EAST BU,HOLLY SPRINGS,NC,2
4459,301,26, EAST BU,NASHVILLE,NC,2
4460,324,42,SOUTHEAST BU,NORTH LITTLE ROCK,AR,2
4461,259,21, NORTH BU,LOUISA,KY,2
4464,570,64, NHM BU,AMARILLO,TX,2
4465,562,64, NHM BU,CYPRESS,TX,2
4466,562,64, NHM BU,SUGAR LAND,TX,2
4468,562,64, NHM BU,KATY,TX,2
4469,566,59, NHM BU,CLARKSVILLE,TN,2
4470,538,72, NHM BU,JOPLIN,MO,2
4471,381,47,WEST BU,RAWLINS,WY,2
4472,20,2,SOUTHEAST BU,LITHONIA,GA,2
4473,9,61, NHM BU,TUCSON,AZ,2
4474,469,60,WEST BU,KENAI,AK,2
4475,362,40, NORTH BU,OLATHE,KS,2
4476,290,75, EAST BU,CHESTERFIELD,VA,2
4477,308,26, EAST BU,HIGH POINT,NC,2
4478,538,72, NHM BU,JOPLIN,MO,2
4479,207,19, NORTH BU,PERRYSBURG,OH,2
4482,153,12,SOUTHEAST BU,MOUNT JULIET,TN,2
4483,149,12,SOUTHEAST BU,WHITE HOUSE,TN,2
4484,297,26, EAST BU,RALEIGH,NC,2
4487,39,4, EAST BU,AIKEN,SC,2
4488,451,56,WEST BU,MARINA,CA,2
4490,9,61, NHM BU,TUCSON,AZ,2
4491,490,61, NHM BU,GRAND JUNCTION,CO,2
4494,557,61, NHM BU,CALDWELL,ID,2
4497,13,14,SOUTHEAST BU,HUEYTOWN,AL,2
4498,103,72, NHM BU,CORAL SPRINGS,FL,2
4499,299,26, EAST BU,ZEBULON,NC,2
4501,235,20, NORTH BU,WEST BROWNSVILLE,PA,2
4503,44,5,SOUTHWEST BU,GRAND PRAIRIE,TX,2
4504,544,72, NHM BU,BIRMINGHAM,AL,2
4506,41,4, EAST BU,COLUMBIA,SC,2
4508,80,7,SOUTHWEST BU,PENITAS,TX,2
4509,48,5,SOUTHWEST BU,BENBROOK,TX,2
4511,279,25, NORTH BU,SILVIS,IL,2
4512,65,6,SOUTHWEST BU,KATY,TX,2
4514,286,76, EAST BU,WINCHESTER,VA,2
4516,537,72, NHM BU,FAYETTEVILLE,AR,2
4517,546,59, NHM BU,ALBANY,GA,2
4519,546,59, NHM BU,HINESVILLE,GA,2
4520,97,14,SOUTHEAST BU,TALLAHASSEE,FL,2
4521,41,4, EAST BU,LEXINGTON,SC,2
4524,494,59, NHM BU,LOUISVILLE,KY,2
4525,546,59, NHM BU,HINESVILLE,GA,2
4526,63,6,SOUTHWEST BU,HOUSTON,TX,2
4527,546,59, NHM BU,WAYCROSS,GA,2
4528,498,59, NHM BU,DALTON,GA,2
4529,266,25, NORTH BU,NEW LENOX,IL,2
4530,546,59, NHM BU,SAVANNAH,GA,2
4531,265,25, NORTH BU,ROMEOVILLE,IL,2
4533,145,11,SOUTHEAST BU,OAKLAND,TN,2
4538,67,6,SOUTHWEST BU,KATY,TX,2
4540,203,19, NORTH BU,FOWLERVILLE,MI,2
4543,365,58,WEST BU,PARKER,AZ,2
4545,500,59, NHM BU,WILSON,NC,2
4546,488,72, NHM BU,VERO BEACH,FL,2
4553,361,40, NORTH BU,KANSAS CITY,MO,2
4554,82,6,SOUTHWEST BU,AUSTIN,TX,2
4556,29,4, EAST BU,SAVANNAH,GA,2
4557,396,57,WEST BU,LAS VEGAS,NV,2
4558,25,2,SOUTHEAST BU,COVINGTON,GA,2
4560,488,72, NHM BU,WEST PALM BEACH,FL,2
4561,549,72, NHM BU,JACKSONVILLE,FL,2
4563,103,72, NHM BU,DANIA BEACH,FL,2
4564,299,26, EAST BU,GOLDSBORO,NC,2
4565,559,72, NHM BU,THE VILLAGES,FL,2
4567,379,54,WEST BU,BRIGHTON,CO,2
4568,432,47,WEST BU,BLAIR,NE,2
4569,427,47,WEST BU,BOTTINEAU,ND,2
4570,164,17, EAST BU,NAPANOCH,NY,2
4574,306,26, EAST BU,CONCORD,NC,2
4577,542,64, NHM BU,RUSTON,LA,2
4579,537,72, NHM BU,FORT SMITH,AR,2
4580,544,72, NHM BU,VESTAVIA HILLS,AL,2
4581,1,14,SOUTHEAST BU,MOBILE,AL,2
4582,545,72, NHM BU,NAVARRE,FL,2
4583,35,4, EAST BU,GREENVILLE,SC,2
4585,507,64, NHM BU,OWASSO,OK,2
4586,543,64, NHM BU,BILOXI,MS,2
4588,91,9,SOUTHEAST BU,ORLANDO,FL,2
4589,566,59, NHM BU,CLARKSVILLE,TN,2
4590,361,40, NORTH BU,LEES SUMMIT,MO,2
4591,566,59, NHM BU,CLARKSVILLE,TN,2
4593,42,4, EAST BU,ROCK HILL,SC,2
4594,305,26, EAST BU,CHERRYVILLE,NC,2
4595,103,72, NHM BU,PLANTATION,FL,2
4597,195,76, EAST BU,NORTH TONAWANDA,NY,2
4599,378,54,WEST BU,TIMNATH,CO,2
4600,433,47,WEST BU,GRETNA,NE,2
4601,387,46,SOUTHWEST BU,LAS CRUCES,NM,2
4603,9,61, NHM BU,TUCSON,AZ,2
4605,542,64, NHM BU,TYLER,TX,2
4606,413,52,WEST BU,OSCEOLA,IA,2
4607,494,59, NHM BU,LEXINGTON,KY,2
4609,225,21, NORTH BU,CINCINNATI,OH,2
4611,362,40, NORTH BU,SHAWNEE,KS,2
4612,168,22, EAST BU,HAMBURG,PA,2
4615,356,44,SOUTHWEST BU,GLENPOOL,OK,2
4616,18,2,SOUTHEAST BU,CLEVELAND,GA,2
4617,103,72, NHM BU,POMPANO BEACH,FL,2
4618,562,64, NHM BU,LEAGUE CITY,TX,2
4619,492,72, NHM BU,TUPELO,MS,2
4623,288,75, EAST BU,NEWPORT NEWS,VA,2
4625,491,61, NHM BU,GARDEN CITY,KS,2
4626,491,61, NHM BU,JUNCTION CITY,KS,2
4627,52,5,SOUTHWEST BU,DENTON,TX,2
4631,238,19, NORTH BU,HAMMOND,IN,2
4635,121,12,SOUTHEAST BU,CLINTON,TN,2
4636,314,75, EAST BU,APPOMATTOX,VA,2
4637,356,44,SOUTHWEST BU,BROKEN ARROW,OK,2
4638,291,75, EAST BU,RUCKERSVILLE,VA,2
4639,376,54,WEST BU,ELIZABETH,CO,2
4641,270,25, NORTH BU,HUNTLEY,IL,2
4643,229,20, NORTH BU,BADEN,PA,2
4644,227,20, NORTH BU,MOON TOWNSHIP,PA,2
4648,545,72, NHM BU,MOBILE,AL,2
4653,381,47,WEST BU,CHEYENNE,WY,2
4654,492,72, NHM BU,MARION,AR,2
4655,507,64, NHM BU,BROKEN ARROW,OK,2
4657,545,72, NHM BU,MOBILE,AL,2
4659,541,64, NHM BU,BATON ROUGE,LA,2
4660,206,19, NORTH BU,CLINTON TOWNSHIP,MI,2
4664,37,4, EAST BU,CONWAY,SC,2
4667,548,72, NHM BU,CLEARWATER,FL,2
4672,544,72, NHM BU,MONTGOMERY,AL,2
4673,544,72, NHM BU,AUBURN,AL,2
4674,542,64, NHM BU,NACOGDOCHES,TX,2
4676,570,64, NHM BU,ALBUQUERQUE,NM,2
4677,435,53, NORTH BU,MUSKEGO,WI,2
4678,405,57,WEST BU,HURRICANE,UT,2
4679,131,13,SOUTHWEST BU,DENHAM SPRINGS,LA,2
4681,112,3,SOUTHEAST BU,TAMPA,FL,2
4682,315,75, EAST BU,GORDONSVILLE,VA,2
4683,130,13,SOUTHWEST BU,BATON ROUGE,LA,2
4686,534,72, NHM BU,BENTONVILLE,AR,2
4687,167,22, EAST BU,KING OF PRUSSIA,PA,2
4689,582,54,WEST BU,CEDAR HILLS,UT,1
4690,111,3,SOUTHEAST BU,ST PETERSBURG,FL,2
4691,544,72, NHM BU,MONTGOMERY,AL,2
4692,498,59, NHM BU,EAST RIDGE,TN,2
4695,341,40, NORTH BU,GODFREY,IL,2
4696,582,54,WEST BU,HEBER CITY,UT,1
4697,315,75, EAST BU,LYNCHBURG,VA,2
4699,262,25, NORTH BU,STREATOR,IL,2
4700,557,61, NHM BU,PLEASANT GROVE,UT,2
4706,557,61, NHM BU,MAGNA,UT,2
4734,585,54,WEST BU,ARVADA,CO,2
4747,490,61, NHM BU,NORTHGLENN,CO,2
4756,544,72, NHM BU,ALABASTER,AL,2
4757,550,61, NHM BU,LACEY,WA,2
4759,552,61, NHM BU,CITRUS HEIGHTS,CA,2
4762,515,61, NHM BU,DIAMOND BAR,CA,2
4826,103,72, NHM BU,HOLLYWOOD,FL,2
4848,499,59, NHM BU,CHARLOTTE,NC,2
4849,419,52,WEST BU,MOUNTAIN IRON,MN,2
4865,430,47,WEST BU,SIOUX FALLS,SD,2
5003,375,46,SOUTHWEST BU,PAGOSA SPRINGS,CO,2
5005,549,72, NHM BU,JACKSONVILLE,FL,2
5007,552,61, NHM BU,VACAVILLE,CA,2
5008,551,61, NHM BU,HEMET,CA,2
5010,554,59, NHM BU,ATLANTA,GA,2
5012,170,22, EAST BU,HAMILTON,NJ,2
5013,509,59, NHM BU,HIGH POINT,NC,2
5014,509,59, NHM BU,GREENSBORO,NC,2
5021,561,64, NHM BU,DALLAS,TX,2
5022,125,13,SOUTHWEST BU,NEW ORLEANS,LA,2
5023,458,58,WEST BU,NATIONAL CITY,CA,1
5025,248,21, NORTH BU,FORT WAYNE,IN,2
5027,194,76, EAST BU,LANCASTER,NY,2
5028,207,19, NORTH BU,TOLEDO,OH,2
5029,207,19, NORTH BU,OREGON,OH,2
5030,207,19, NORTH BU,TOLEDO,OH,2
5031,366,46,SOUTHWEST BU,TUCSON,AZ,2
5032,464,58,WEST BU,BUENA PARK,CA,2
5033,378,54,WEST BU,FORT MORGAN,CO,2
5034,105,9,SOUTHEAST BU,FORT MYERS,FL,2
5035,116,9,SOUTHEAST BU,MULBERRY,FL,2
5036,112,3,SOUTHEAST BU,TAMPA,FL,2
5037,98,3,SOUTHEAST BU,YULEE,FL,2
5039,284,22, EAST BU,CAMDEN,DE,2
5040,227,20, NORTH BU,CARNEGIE,PA,2
5041,514,60,WEST BU,BONNEY LAKE,WA,2
5043,492,72, NHM BU,MEMPHIS,TN,2
5044,263,53, NORTH BU,GALENA,IL,2
5045,67,6,SOUTHWEST BU,TOMBALL,TX,2
5046,299,26, EAST BU,CLAYTON,NC,2
5047,558,22, EAST BU,AUDUBON,NJ,2
5048,203,19, NORTH BU,NEW HUDSON,MI,2
5049,380,54,WEST BU,LITTLETON,CO,2
5051,378,54,WEST BU,GREELEY,CO,2
5054,98,3,SOUTHEAST BU,JACKSONVILLE,FL,2
5055,105,9,SOUTHEAST BU,NAPLES,FL,2
5056,131,13,SOUTHWEST BU,PRAIRIEVILLE,LA,2
5057,151,12,SOUTHEAST BU,MURFREESBORO,TN,2
5058,153,12,SOUTHEAST BU,ANTIOCH,TN,2
5059,566,59, NHM BU,HOPKINSVILLE,KY,2
5060,270,25, NORTH BU,ALGONQUIN,IL,2
5062,544,72, NHM BU,AUBURN,AL,2
5063,309,26, EAST BU,CHARLOTTE,NC,2
5064,201,19, NORTH BU,KALAMAZOO,MI,2
5065,201,19, NORTH BU,KALAMAZOO,MI,2
5066,214,20, NORTH BU,AVON,OH,2
5070,396,57,WEST BU,LAS VEGAS,NV,2
5071,349,44,SOUTHWEST BU,LAWTON,OK,2
5072,465,57,WEST BU,TORRANCE,CA,2
5073,514,60,WEST BU,COVINGTON,WA,2
5075,460,58,WEST BU,OCEANSIDE,CA,2
5076,179,16, EAST BU,BREWER,ME,2
5077,577,17, EAST BU,BOONTON,NJ,2
5078,473,60,WEST BU,YAKIMA,WA,2
5079,143,13,SOUTHWEST BU,PASS CHRISTIAN,MS,2
5080,50,5,SOUTHWEST BU,HURST,TX,2
5081,543,64, NHM BU,MERAUX,LA,2
5082,214,20, NORTH BU,PARMA,OH,2
5085,305,26, EAST BU,BELMONT,NC,2
5087,37,4, EAST BU,NORTH MYRTLE BEACH,SC,2
5088,227,20, NORTH BU,TRIADELPHIA,WV,2
5089,423,52,WEST BU,INVER GROVE HEIGHTS,MN,2
5090,440,53, NORTH BU,DE PERE,WI,2
5091,67,6,SOUTHWEST BU,CYPRESS,TX,2
5092,53,5,SOUTHWEST BU,LEWISVILLE,TX,2
5093,507,64, NHM BU,TULSA,OK,2
5094,562,64, NHM BU,HOUSTON,TX,2
5095,163,17, EAST BU,HARTFORD,CT,1
5096,463,58,WEST BU,PALM DESERT,CA,2
5097,204,19, NORTH BU,SAGINAW,MI,2
5098,545,72, NHM BU,MOBILE,AL,2
5099,388,54,WEST BU,GRAND JUNCTION,CO,2
5100,544,72, NHM BU,BIRMINGHAM,AL,2
5101,396,57,WEST BU,PAHRUMP,NV,2
5102,543,64, NHM BU,GRETNA,LA,2
5103,166,22, EAST BU,PHILADELPHIA,PA,2
5104,223,21, NORTH BU,MORAINE,OH,2
5105,286,76, EAST BU,FRONT ROYAL,VA,2
5106,96,72, NHM BU,OVIEDO,FL,2
5107,566,59, NHM BU,MADISON,TN,2
5108,526,64, NHM BU,EL PASO,TX,2
5109,557,61, NHM BU,WEST VALLEY CITY,UT,2
5110,557,61, NHM BU,DRAPER,UT,2
5111,176,17, EAST BU,WATCHUNG,NJ,2
5113,2,14,SOUTHEAST BU,PELL CITY,AL,2
5115,418,52,WEST BU,DAVENPORT,IA,2
5116,60,6,SOUTHWEST BU,LA PORTE,TX,2
5117,315,75, EAST BU,WAYNESBORO,VA,2
5118,297,26, EAST BU,RALEIGH,NC,2
5119,566,59, NHM BU,NASHVILLE,TN,2
5122,492,72, NHM BU,MEMPHIS,TN,2
5123,391,54,WEST BU,COLORADO SPRINGS,CO,2
5124,370,46,SOUTHWEST BU,GLENDALE,AZ,2
5125,541,64, NHM BU,OPELOUSAS,LA,2
5126,3,14,SOUTHEAST BU,CENTRE,AL,2
5127,438,53, NORTH BU,LA CROSSE,WI,2
5129,283,76, EAST BU,LANDOVER HILLS,MD,2
5130,166,22, EAST BU,PHILADELPHIA,PA,2
5131,170,22, EAST BU,BENSALEM,PA,2
5132,96,72, NHM BU,WINTER SPRINGS,FL,2
5133,457,56,WEST BU,ANDERSON,CA,2
5134,447,57,WEST BU,BAKERSFIELD,CA,2
5135,494,59, NHM BU,RADCLIFF,KY,2
5136,455,56,WEST BU,MARYSVILLE,CA,2
5137,376,54,WEST BU,AURORA,CO,2
5139,453,56,WEST BU,DIXON,CA,2
5140,459,58,WEST BU,LA MESA,CA,2
5141,432,47,WEST BU,OMAHA,NE,2
5142,178,22, EAST BU,NEPTUNE,NJ,2
5143,498,59, NHM BU,CHATTANOOGA,TN,2
5144,77,7,SOUTHWEST BU,CONVERSE,TX,2
5145,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
5146,506,7,SOUTHWEST BU,SAN ANTONIO,TX,2
5147,44,5,SOUTHWEST BU,DALLAS,TX,2
5148,566,59, NHM BU,MURFREESBORO,TN,2
5149,485,59, NHM BU,BLUE SPRINGS,MO,2
5150,340,40, NORTH BU,MAPLEWOOD,MO,2
5151,120,12,SOUTHEAST BU,ROME,GA,2
5152,446,57,WEST BU,WEST HILLS,CA,2
5154,484,57,WEST BU,ROSEMEAD,CA,2
5155,387,46,SOUTHWEST BU,LAS CRUCES,NM,2
5156,463,58,WEST BU,BEAUMONT,CA,2
5157,278,25, NORTH BU,MORTON,IL,2
5159,204,19, NORTH BU,WEST BRANCH,MI,2
5160,202,19, NORTH BU,JACKSON,MI,2
5162,448,57,WEST BU,SANTA CLARITA,CA,2
5165,80,7,SOUTHWEST BU,ALAMO,TX,2
5166,387,46,SOUTHWEST BU,DEMING,NM,2
5167,582,54,WEST BU,PAYSON,UT,2
5168,405,57,WEST BU,RICHFIELD,UT,2
5170,429,47,WEST BU,SIDNEY,NE,2
5172,97,14,SOUTHEAST BU,PERRY,FL,2
5173,120,12,SOUTHEAST BU,DALTON,GA,2
5174,1,14,SOUTHEAST BU,SEMMES,AL,2
5175,152,12,SOUTHEAST BU,ALGOOD,TN,2
5178,176,17, EAST BU,ROCKAWAY,NJ,2
5179,96,72, NHM BU,ORLANDO,FL,2
5182,566,59, NHM BU,MURFREESBORO,TN,2
5183,494,59, NHM BU,JEFFERSONTOWN,KY,2
5184,219,21, NORTH BU,CANAL WINCHESTER,OH,2
5185,217,21, NORTH BU,COLUMBUS,OH,2
5186,373,46,SOUTHWEST BU,GILBERT,AZ,2
5188,498,59, NHM BU,HIXSON,TN,2
5189,369,46,SOUTHWEST BU,PHOENIX,AZ,2
5190,370,46,SOUTHWEST BU,PHOENIX,AZ,2
5191,55,5,SOUTHWEST BU,FORNEY,TX,2
5192,454,56,WEST BU,SACRAMENTO,CA,2
5193,461,58,WEST BU,MORENO VALLEY,CA,2
5196,144,11,SOUTHEAST BU,MEMPHIS,TN,2
5197,5,12,SOUTHEAST BU,OWENS CROSS ROADS,AL,2
5198,546,59, NHM BU,TIFTON,GA,2
5199,269,25, NORTH BU,ANTIOCH,IL,2
5200,233,22, EAST BU,LANCASTER,PA,1
5201,175,17, EAST BU,EDISON,NJ,2
5202,171,17, EAST BU,COMMACK,NY,2
5203,217,21, NORTH BU,LONDON,OH,2
5204,542,64, NHM BU,BOSSIER CITY,LA,2
5205,557,61, NHM BU,LAYTON,UT,2
5206,557,61, NHM BU,SOUTH OGDEN,UT,2
5207,485,59, NHM BU,OVERLAND PARK,KS,2
5210,51,5,SOUTHWEST BU,WYLIE,TX,2
5211,52,5,SOUTHWEST BU,MCKINNEY,TX,2
5214,90,9,SOUTHEAST BU,KISSIMMEE,FL,2
5215,581,57,WEST BU,DELANO,CA,2
5216,70,7,SOUTHWEST BU,AMARILLO,TX,2
5218,111,3,SOUTHEAST BU,ST PETERSBURG,FL,2
5219,411,47,WEST BU,LAWRENCE,KS,2
5220,112,3,SOUTHEAST BU,TAMPA,FL,2
5221,548,72, NHM BU,TAMPA,FL,2
5224,528,64, NHM BU,SAN ANTONIO,TX,2
5226,528,64, NHM BU,SAN ANTONIO,TX,2
5227,292,76, EAST BU,BURKE,VA,2
5228,282,75, EAST BU,COLUMBIA,MD,2
5229,166,22, EAST BU,WYNCOTE,PA,2
5231,452,56,WEST BU,GALT,CA,2
5232,388,54,WEST BU,RIFLE,CO,2
5233,403,54,WEST BU,WEST VALLEY CITY,UT,2
5234,401,54,WEST BU,CLINTON,UT,2
5235,403,54,WEST BU,SANDY,UT,2
5236,254,41, NORTH BU,BOWLING GREEN,KY,2
5239,167,22, EAST BU,BECHTELSVILLE,PA,2
5240,190,17, EAST BU,ITHACA,NY,2
5241,231,76, EAST BU,NORTH HUNTINGDON,PA,2
5242,191,76, EAST BU,CICERO,NY,2
5244,324,42,SOUTHEAST BU,LITTLE ROCK,AR,2
5245,77,7,SOUTHWEST BU,SAN ANTONIO,TX,2
5246,65,6,SOUTHWEST BU,WHARTON,TX,2
5247,479,5,SOUTHWEST BU,ROANOKE,TX,2
5248,544,72, NHM BU,NORTHPORT,AL,2
5250,90,9,SOUTHEAST BU,KISSIMMEE,FL,2
5251,120,12,SOUTHEAST BU,CHATTANOOGA,TN,2
5252,25,2,SOUTHEAST BU,LOGANVILLE,GA,2
5253,289,75, EAST BU,CHESAPEAKE,VA,2
5254,297,26, EAST BU,WAKE FOREST,NC,2
5255,559,72, NHM BU,TAMPA,FL,2
5256,544,72, NHM BU,TUSCALOOSA,AL,2
5257,510,61, NHM BU,MESA,AZ,2
5258,397,61, NHM BU,LAS VEGAS,NV,2
5259,397,61, NHM BU,LAS VEGAS,NV,2
5260,323,42,SOUTHEAST BU,ROGERS,AR,2
5261,323,42,SOUTHEAST BU,PINEVILLE,MO,2
5262,13,14,SOUTHEAST BU,PELHAM,AL,2
5263,119,12,SOUTHEAST BU,CLEVELAND,TN,2
5264,115,9,SOUTHEAST BU,OSPREY,FL,2
5265,559,72, NHM BU,SAINT CLOUD,FL,2
5266,104,3,SOUTHEAST BU,HUDSON,FL,2
5267,554,59, NHM BU,ATHENS,GA,2
5269,397,61, NHM BU,LAS VEGAS,NV,2
5270,582,54,WEST BU,LINDON,UT,2
5272,472,60,WEST BU,POULSBO,WA,2
5273,472,60,WEST BU,SEQUIM,WA,2
5274,470,57,WEST BU,PEARL CITY,HI,2
5275,26,2,SOUTHEAST BU,WOODSTOCK,GA,2
5276,269,25, NORTH BU,PALATINE,IL,2
5278,154,16, EAST BU,CHICOPEE,MA,2
5279,496,59, NHM BU,SUMMERVILLE,SC,2
5280,201,19, NORTH BU,PORTAGE,MI,2
5281,175,17, EAST BU,WOODBRIDGE,NJ,2
5282,192,76, EAST BU,GREECE,NY,2
5285,215,20, NORTH BU,CANTON,OH,2
5286,533,64, NHM BU,THE VILLAGE,OK,2
5287,68,13,SOUTHWEST BU,SPRING,TX,2
5288,49,5,SOUTHWEST BU,SEAGOVILLE,TX,2
5290,528,64, NHM BU,SAN ANTONIO,TX,2
5291,497,59, NHM BU,COLUMBIA,SC,2
5292,297,26, EAST BU,RALEIGH,NC,2
5293,172,17, EAST BU,VALLEY STREAM,NY,1
5294,173,17, EAST BU,MILFORD,CT,2
5295,172,17, EAST BU,FARMINGDALE,NY,2
5296,316,20, NORTH BU,BARBOURSVILLE,WV,2
5297,494,59, NHM BU,SAINT MATTHEWS,KY,2
5298,305,26, EAST BU,GASTONIA,NC,2
5299,89,3,SOUTHEAST BU,CLERMONT,FL,2
