Region,Market,Store,Digital Shelf Labels,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date
61,551,5601,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,481,5602,,,,,,7033,,,,8/19/2024,8/19/2024,
61,551,5603,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,481,5604,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,481,5605,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,552,5606,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,Completed,Completed,
61,552,5608,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,Completed,Completed,
61,552,5609,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,Completed,Completed,
61,512,5610,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,512,5611,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,8/19/2024,8/19/2024,
6,63,5612,,,,,,7036,,,,6/24/2024,6/24/2024,9/30/2024
64,58,5613,,,,,,6068,,,,9/16/2024,9/16/2024,
64,58,5614,,,,,,6068,,,,9/16/2024,9/16/2024,3/11/2024
72,103,5615,,,,,,7038,,,,9/16/2024,9/16/2024,
12,153,5616,,,,,,6066,,,,6/24/2024,6/24/2024,6/19/2024
25,267,5617,,,,,,6092,,,,7/22/2024,7/22/2024,
72,102,5622,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
72,545,5623,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
64,58,5624,,,,,,6068,,,,9/16/2024,9/16/2024,
46,367,5626,,,,,,6031,3/31/2025,,,Completed,Completed,
61,550,5627,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,4/22/2025,,Completed,Completed,
60,471,5628,,,,,,6037,Complete,4/22/2025,,Completed,Completed,9/15/2024
56,468,5629,,,,,,6026,1/6/2025,,,Completed,Completed,
57,449,5632,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,512,5633,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,512,5634,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,512,5635,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,551,5637,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,551,5638,,,,,,7033,,,,,,
61,551,5640,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
58,464,5641,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,481,5643,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
58,466,5644,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
22,170,5649,,,,,,7034,,,,Completed,Completed,
72,545,5653,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
72,548,5654,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
64,504,5657,,,,,,6068,,,,9/16/2024,9/16/2024,
61,481,5658,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,481,5659,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,551,5661,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,515,5663,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
61,481,5664,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,10/6/2025,,,8/19/2024,8/19/2024,
53,435,5667,,,,,,7039,,,,6/24/2024,6/24/2024,
53,435,5668,,,,,,7039,,,,6/24/2024,6/24/2024,
53,442,5669,,,,,,7039,,,,6/24/2024,6/24/2024,
72,548,5670,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
9,110,5671,,,,,,7038,,,,9/16/2024,9/16/2024,9/9/2024
5,51,5672,,,,,,6068,,,,9/16/2024,9/16/2024,6/12/2024
5,51,5673,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,6/3/2024
64,570,5675,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
54,380,5676,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
61,550,5678,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
61,552,5683,,,,,,6026,1/6/2025,,,Completed,Completed,
61,551,5684,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
57,448,5686,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,515,5689,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
61,515,5691,,,,,,7033,,,,8/19/2024,8/19/2024,
72,538,5692,,,,,,6094,,,,Completed,Completed,
72,538,5693,,,,,,6094,,,,Completed,Completed,
59,494,5695,,,,,,7039,,,,6/24/2024,6/24/2024,
59,494,5697,,,,,,7039,,,,,,
64,542,5700,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
57,449,5701,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
64,570,5702,,,,,,6012,10/10/2024,,,Completed,Completed,
11,137,5703,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
72,488,5704,,,,,,7038,,,,Completed,Completed,
4,37,5705,,,,,,6040,3/22/2024,,,Completed,Completed,8/7/2024
42,324,5706,,,,,,6018,12/20/2024,,,Completed,Completed,8/4/2024
5,52,5707,,,,,,6068,,,,Completed,Completed,5/20/2024
2,19,5709,,,,,,6054,,,,8/5/2024,8/5/2024,8/20/2024
56,450,5710,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
7,88,5713,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
64,528,5715,,,,,,6012,10/10/2024,,,Completed,Completed,
59,566,5716,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
7,505,5717,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
72,103,5719,,,,,,7038,,,,9/16/2024,9/16/2024,
64,543,5722,,,,,,6048,,,,7/22/2024,7/22/2024,
61,9,5725,,,,,,6031,3/31/2025,,,Completed,Completed,
64,526,5726,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
9,115,5727,,,,,,6020,Complete,,,9/16/2024,9/16/2024,8/13/2024
41,254,5728,,,,,,6066,,,,Completed,Completed,
75,291,5731,,,,,,7045,,,,6/24/2024,6/24/2024,
17,190,5732,,,,,,6080,,,,Completed,Completed,
59,498,5734,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
2,30,5735,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
72,537,5737,,,,,,6094,,,,Completed,Completed,
72,534,5738,,,,,,6094,,,,Completed,Completed,
72,545,5740,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
72,559,5741,,,,,,6020,Complete,,,Completed,Completed,
26,299,5743,,,,,,6040,3/22/2024,,,Completed,Completed,6/23/2024
72,545,5744,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
26,305,5745,,,,,,6070,,,,Completed,Completed,7/23/2024
26,306,5747,,,,,,6070,,,,Completed,Completed,8/13/2024
52,414,5748,,,,,,6009,,,,Completed,Completed,
56,451,5751,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
17,577,5752,,,,,,6080,,,,Completed,Completed,
76,283,5753,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,12/12/2024,,,6/24/2024,6/24/2024,7/30/2024
59,502,5754,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
59,502,5755,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
72,488,5758,,,,,,7038,,,,Completed,Completed,
72,488,5759,,,,,,7038,,,,Completed,Completed,
72,559,5760,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
19,197,5761,,,,,,6043,,,,Completed,Completed,
54,403,5763,,,,,,7026,,,,9/16/2024,9/16/2024,9/11/2024
5,479,5764,,,,,,6068,,,,Completed,Completed,6/5/2024
56,451,5766,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
59,494,5767,,,,,,6017,1/20/2025,,,Completed,Completed,
46,371,5768,,,,,,6031,3/31/2025,,,Completed,Completed,
72,545,5769,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,
72,545,5771,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
3,104,5772,,,,,,7035,,,,6/24/2024,6/24/2024,7/21/2024
64,541,5773,,,,,,6048,,,,7/22/2024,7/22/2024,
64,543,5774,,,,,,6048,,,,7/22/2024,7/22/2024,
64,543,5776,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
17,162,5777,,,,,,6030,3/4/2024,,,8/5/2024,8/5/2024,
75,508,5779,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
72,492,5780,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
64,526,5782,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
2,18,5786,,,,,,6039,Complete,2/6/2025,,Completed,Completed,
4,310,5787,,,,,,6040,3/22/2024,,,7/22/2024,7/22/2024,
72,537,5789,,,,,,6018,12/20/2024,,,Completed,Completed,
72,537,5790,,,,,,6018,12/20/2024,,,Completed,Completed,
72,538,5791,,,,,,6094,,,,7/15/2024,7/15/2024,
22,284,5795,,,,,,7034,,,,Completed,Completed,
3,27,5797,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
46,367,5799,,,,,,6031,3/31/2025,,,Completed,Completed,
59,494,5804,,,,,,6017,1/20/2025,,,Completed,Completed,
64,533,5805,,,,,,6068,,,,Completed,Completed,
52,412,5806,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
57,465,5807,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
6,569,5808,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
6,80,5809,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
5,49,5810,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,5/19/2024
2,18,5812,,,,,,6039,Complete,2/6/2025,,Completed,Completed,
59,497,5813,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
2,24,5814,,,,,,6054,,,,8/5/2024,8/5/2024,
59,554,5815,,,,,,6054,,,,8/5/2024,8/5/2024,
72,549,5816,,,,,,7035,,,,6/24/2024,6/24/2024,
72,549,5817,,,,,,7035,,,,6/24/2024,6/24/2024,
72,549,5818,,,,,,7035,,,,6/24/2024,6/24/2024,
72,549,5819,,,,,,7035,,,,6/24/2024,6/24/2024,
72,549,5820,,,,,,7035,,,,6/24/2024,6/24/2024,
5,583,5823,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,5/20/2024
64,561,5824,,,,,,6068,,,,9/16/2024,9/16/2024,
72,102,5826,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
61,490,5828,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,
59,500,5829,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,
72,548,5831,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
64,543,5832,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
46,370,5835,,,,,,6031,3/31/2025,,,Completed,Completed,8/18/2024
72,534,5837,YES,Gen 3,2/2/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,,,,Completed,Completed,
56,468,5839,,,,,,6026,1/6/2025,,,Completed,Completed,
64,507,5840,,,,,,6094,,,,7/15/2024,7/15/2024,
56,399,5841,,,,,,7026,,,,9/16/2024,9/16/2024,
19,197,5842,,,,,,6043,,,,Completed,Completed,
56,450,5843,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
19,206,5844,,,,,,6043,,,,Completed,Completed,
14,15,5845,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,6/16/2024
72,559,5846,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
75,290,5847,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
56,454,5848,,,,,,6026,1/6/2025,,,Completed,Completed,
26,301,5851,,,,,,6040,3/22/2024,,,Completed,Completed,8/28/2024
60,467,5853,,,,,,6037,Complete,4/22/2025,,Completed,Completed,3/6/2024
9,110,5854,,,,,,7038,,,,9/16/2024,9/16/2024,8/5/2024
61,491,5855,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,5/21/2024,,,7/15/2024,7/15/2024,
21,219,5857,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
46,367,5858,,,,,,6031,3/31/2025,,,Completed,Completed,
57,581,5859,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
60,472,5861,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
64,533,5863,,,,,,6068,,,,7/15/2024,7/15/2024,
56,455,5864,,,,,,6026,1/6/2025,,,Completed,Completed,
5,56,5866,,,,,,6068,,,,Completed,Completed,5/29/2024
17,176,5867,,,,,,6080,,,,Completed,Completed,
60,475,5869,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
9,91,5871,,,,,,6020,Complete,,,6/24/2024,6/24/2024,7/14/2024
14,15,5872,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,7/9/2024
57,465,5874,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
72,559,5875,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
72,548,5876,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
26,306,5879,,,,,,6070,,,,7/22/2024,7/22/2024,
76,292,5880,,,,,,7045,,,,6/24/2024,6/24/2024,5/28/2024
22,166,5881,,,,,,7034,,,,Completed,Completed,
9,108,5882,,,,,,7038,,,,9/16/2024,9/16/2024,8/12/2024
60,474,5883,,,,,,6037,Complete,4/22/2025,,Completed,Completed,7/17/2024
56,451,5884,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
58,459,5886,,,,,,7033,,,,8/19/2024,8/19/2024,
22,234,5888,,,,,,6027,3/22/2024,,,Completed,Completed,9/8/2024
5,53,5889,,,,,,6068,,,,9/16/2024,9/16/2024,5/21/2024
56,450,5890,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
22,166,5891,,,,,,7034,,,,Completed,Completed,
19,203,5893,,,,,,6043,,,,Completed,Completed,
9,91,5894,,,,,,6020,Complete,,,Completed,Completed,8/27/2024
6,78,5898,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
59,546,5903,,,,,,6054,,,,8/5/2024,8/5/2024,
59,546,5907,,,,,,6054,,,,8/5/2024,8/5/2024,
59,498,5908,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
9,108,5911,,,,,,7038,,,,9/16/2024,9/16/2024,6/19/2024
9,110,5912,,,,,,7038,,,,9/16/2024,9/16/2024,7/29/2024
75,289,5922,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
59,516,5923,,,,,,6040,3/22/2024,,,Completed,Completed,
59,566,5925,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
40,339,5927,,,,,,6069,,,,8/5/2024,8/5/2024,
60,476,5929,,,,,,6037,Complete,4/22/2025,,Completed,Completed,
58,464,5930,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
9,109,5932,,,,,,7038,,,,9/16/2024,9/16/2024,6/26/2024
60,477,5935,,,,,,6026,1/6/2025,,,Completed,Completed,
76,283,5936,,,,,,7045,,,,6/24/2024,6/24/2024,7/31/2024
58,458,5938,,,,,,7033,,,,8/19/2024,8/19/2024,
22,558,5944,,,,,,7034,,,,Completed,Completed,
72,103,5945,,,,,,7038,,,,9/16/2024,9/16/2024,
7,505,5947,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
57,484,5954,,,,,,6021,10/6/2025,,,,,
57,581,5956,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
54,585,5957,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
6,63,5959,,,,,,7036,,,,6/24/2024,6/24/2024,9/25/2024
64,526,5960,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
64,526,5962,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
64,504,5963,,,,,,6068,,,,9/16/2024,9/16/2024,
3,112,5964,,,,,,6020,Complete,,,6/24/2024,6/24/2024,6/4/2024
25,266,5965,,,,,,6092,,,,Completed,Completed,
76,283,5968,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6023,12/12/2024,,,6/24/2024,6/24/2024,
76,292,5969,,,,,,7045,,,,6/24/2024,6/24/2024,5/26/2024
52,424,5976,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,423,5977,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
61,552,5979,,,,,,6026,1/6/2025,,,Completed,Completed,
61,552,5980,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,,,
61,552,5981,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,Completed,Completed,
61,552,5982,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,1/6/2025,,,Completed,Completed,
5,583,5987,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,6/2/2024
72,559,5988,,,,,,6020,Complete,,,Completed,Completed,
61,491,5990,YES,Gen 3,5/26/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,5/21/2024,,,7/15/2024,7/15/2024,
61,491,5991,,,,,,6035,5/21/2024,,,7/15/2024,7/15/2024,
52,423,5992,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
61,550,5993,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,4/22/2025,,Completed,Completed,
61,550,5994,YES,Gen 3,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,4/22/2025,,Completed,Completed,
58,459,5996,,,,,,7033,,,,8/19/2024,8/19/2024,
64,504,6078,,,,,,6068,,,,9/16/2024,9/16/2024,
64,528,6098,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
72,559,6149,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
64,528,6159,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
64,543,6165,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
64,543,6166,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
64,507,6170,,,,,,6094,,,,7/15/2024,7/15/2024,
59,485,6172,,,,,,6035,5/21/2024,,,Completed,Completed,
14,1,6173,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
59,496,6174,,,,,,6040,3/22/2024,,,Completed,Completed,
59,509,6176,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,,,,7/22/2024,7/22/2024,
61,490,6178,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,,,
9,118,6190,,,,,,7038,,,,9/16/2024,9/16/2024,9/8/2024
72,548,6207,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
59,502,6226,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
59,509,6233,,,,,,6070,,,,7/22/2024,7/22/2024,
59,509,6243,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,,,,7/22/2024,7/22/2024,
59,509,6263,,,,,,6070,,,,7/22/2024,7/22/2024,
59,509,6264,,,,,,6070,,,,7/22/2024,7/22/2024,
7,81,6286,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
5,56,6300,YES,Gen 2,5/19/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,,,,Completed,Completed,6/3/2024
64,543,6323,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
12,123,6370,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
59,494,6390,,,,,,6017,1/20/2025,,,Completed,Completed,
47,411,6392,,,,,,6035,5/21/2024,,,Completed,Completed,
53,444,6394,,,,,,7039,,,,6/24/2024,6/24/2024,
4,29,6395,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,7/22/2024
9,110,6397,,,,,,7038,,,,9/16/2024,9/16/2024,7/17/2024
72,549,6398,,,,,,7035,,,,Completed,Completed,
64,528,6459,,,,,,6036,Complete,9/5/2024,,Completed,Completed,
5,45,6467,,,,,,6036,Complete,9/5/2024,,9/16/2024,9/16/2024,
11,140,6469,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,1/19/2025
59,494,6470,,,,,,6017,1/20/2025,,,Completed,Completed,
41,482,6476,,,,,,6017,1/20/2025,,,Completed,Completed,7/14/2024
46,370,6477,,,,,,6031,3/31/2025,,,Completed,Completed,8/14/2024
46,371,6480,,,,,,6031,3/31/2025,,,Completed,Completed,
59,485,6500,,,,,,6035,5/21/2024,,,Completed,Completed,
72,545,6531,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
72,559,6548,,,,,,6020,Complete,,,6/24/2024,6/24/2024,
4,39,6576,,,,,,6010,Complete,10/8/2024,,Completed,Completed,9/24/2024
64,543,6577,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
64,58,6578,,,,,,6068,,,,Completed,Completed,
6,59,6579,,,,,,7036,,,,6/24/2024,6/24/2024,
64,562,6583,,,,,,6048,,,,6/24/2024,6/24/2024,
61,491,6585,,,,,,6035,5/21/2024,,,Completed,Completed,
59,509,6586,YES,Gen 3,5/26/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,,,,7/22/2024,7/22/2024,
64,526,6587,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
64,543,6588,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
64,562,6590,,,,,,6048,,,,6/24/2024,6/24/2024,
59,546,6732,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
64,528,6786,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
26,308,6789,,,,,,6070,,,,7/22/2024,7/22/2024,
59,502,6798,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
11,145,6807,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
64,526,6813,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
59,509,6814,,,,,,6070,,,,7/22/2024,7/22/2024,
59,509,6828,,,,,,6070,,,,7/22/2024,7/22/2024,
64,543,6849,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
64,528,6850,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
64,504,6851,,,,,,6068,,,,9/16/2024,9/16/2024,
72,492,6876,,,,,,6018,12/20/2024,,,Completed,Completed,
12,5,6878,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
