ZIP       ,DEALER ID,SITE NAME,LOCNO,BW,ADDRESS,CITY,STATE,MOBILE PAY STATUS
32962,9978677,2065 US HWY 1 GAS STATIO,327165,MACMILLAN OIL COMPANY,2065 US HWY 1            ,VERO BEACH,FL,Participating – Online
33412,9988510,IBIS GAS STATION,328091,MACMILLAN OIL COMPANY,10140 NORTHLAKE BLVD     ,NORTHLAKE,FL,Participating – Online
33161,9992108,125TH ST AND NE 6TH AVE,328715,MACMILLAN OIL COMPANY,12505 W DIXIE HWY        ,MIAMI,FL,Participating – Online
34981,9729864,FT PIERCE MOBIL,312225,"POWER PETROLEUM, INC.",2995 25TH ST             ,FORT PIERCE,FL,Participating – Online
33020,9757519,GEVA 1 CORPORATION,312346,"POWER PETROLEUM, INC.",2780 STIRLING ROAD       ,HOLLYWOOD,FL,Participating – Online
33069,9757642,"RAMI PETROLEUM, INC.",315381,"POWER PETROLEUM, INC.",2701 W ATLANTIC BLVD     ,POMPANO BEACH,FL,Participating – Online
33023,9757501,MIRAMAR HOLDINGS INC,315534,"POWER PETROLEUM, INC.",7990 RIVIERA BLVD        ,MIRAMAR,FL,Participating – Online
33487,9759531,THE GREAT RIVER NILE MAR,316942,"POWER PETROLEUM, INC.",8081 CONGRESS AVE        ,BOCA RATON,FL,Participating – Online
33404,9767849,STOP N SHOP RIVIERA,318959,"POWER PETROLEUM, INC.",1001 BLUE HERON BLVD     ,RIVIERA BEACH,FL,Participating – Online
33461,9767856,"2201 10TH AVE, INC",318960,"POWER PETROLEUM, INC.",2201 10TH AVE N          ,LAKE WORTH,FL,Participating – Online
33031,9767864,STOP N SHOP,318961,"POWER PETROLEUM, INC.",24791 SW 177TH AVE       ,HOMESTEAD,FL,Participating – Online
33179,9768284,"SKYLAKE AUTO CENTER, LLC",319059,"POWER PETROLEUM, INC.",18499 NE 19TH AVE        ,NORTH MIAMI BEACH,FL,Participating – Online
33470,9769092,"POWER PETROLEUM, INC",319245,"POWER PETROLEUM, INC.",5070 SEMINOLE PRATT      ,LOXAHATCHEE,FL,Participating – Online
33311,9870577,"GOLD STAR #2, INC.",319566,"POWER PETROLEUM, INC.",2132 N ANDREWS AVENUE    ,WILTON MANORS,FL,Participating – Online
33870,9880949,"LAMOSS, INC.",319961,"POWER PETROLEUM, INC.",8000 US 27 SOUTH         ,SEBRING,FL,Participating – Online
33444,9904715,LAKE IDA MART,320703,"POWER PETROLEUM, INC.",206 NE 4TH STREET        ,DELRAY BEACH,FL,Participating – Online
33033,9906496,EXPREZO,320773,"POWER PETROLEUM, INC.",1781 NE 8 ST             ,HOMESTEAD,FL,Participating – Online
34997,9909052,STUART PETRO HOLDINGS LL,321017,"POWER PETROLEUM, INC.",2995 SE DIXIE HWY        ,STUART,FL,Non-participating – Offline (≥ 15 days)
33404,9913922,SINGER ISLAND GAS,321321,"POWER PETROLEUM, INC.",1260 PLAZA CIRCLE        ,RIVIERA BEACH,FL,Participating – Online
33138,9924937,EXPREZO,322057,"POWER PETROLEUM, INC.",9601 NE 2ND AVE          ,MIAMI SHORES,FL,Participating – Online
33304,9926379,606 FEDERAL,322128,"POWER PETROLEUM, INC.",606 N FEDERAL HWY        ,FORT LAUDERDALE,FL,Participating – Online
33478,9946815,10050 W INDIANTOWN,323854,"POWER PETROLEUM, INC.",10050 W INDIANTOWN RD    ,JUPITER,FL,Participating – Online
34145,9957507,MARCO ISLAND GAS STATION,324778,"POWER PETROLEUM, INC.",861 BALD EAGLE DR.       ,MARCO ISLAND,FL,Participating – Online
33404,9958695,RIVIERA BEACH BROADWAY,324911,"POWER PETROLEUM, INC.",1201 BROADWAY            ,RIVIERA BEACH,FL,Participating – Online
32960,9959727,VERO BEACH AVIATION BLVD,324967,"POWER PETROLEUM, INC.",3365 AVIATION BLVD       ,VERO BEACH,FL,Participating – Online
33430,9975418,BELLE GLADE 9 AVE GAS ST,326840,"POWER PETROLEUM, INC.",9 NW AVE. L              ,BELLE GLADE,FL,Non-participating – Offline HBD Card Not Updated
33909,9989500,DEL PRADO GAS STATION,327790,"POWER PETROLEUM, INC.",1541 DEL PRADO BOULEVARD ,CAPE CORAL,FL,Participating – Online
33314,9988528,ZN INC,328103,"POWER PETROLEUM, INC.",3950 DAVIE RD            ,FORT LAUDERDALE,FL,Participating – Online
33141,9989765,COLLINS GAS STATION,328261,"POWER PETROLEUM, INC.",6348 COLLINS AVE         ,MIAMI BEACH,FL,Non-participating – Offline (≥ 15 days)
33437,9990425,BOYNTON BEACH GAS STATIO,328498,"POWER PETROLEUM, INC.",7450 W BOYNTON BEACH BLVD,BOYNTON BEACH,FL,Participating – Online
33033,9992363,LEISURE CITY EXPREZO,328801,"POWER PETROLEUM, INC.",29421 SW 152 AVE         ,HOMESTEAD,FL,Participating – Online
32976,9992876,MICCO GAS,328875,"POWER PETROLEUM, INC.",9090 US HIGHWAY 1        ,MICCO,FL,Participating – Online
34236,9994252,FRUITVILLE & WASHINGTON,329032,"POWER PETROLEUM, INC.",300 N WASHINGTON BLVD    ,SARASOTA,FL,Participating – Online
33434,4844056,45TH BOCA RATON GAS,329407,"POWER PETROLEUM, INC.",19775 HAMPTOM DR         ,BOCA RATON,FL,Participating – Online
33430,4844452,BELLE GLADES,329408,"POWER PETROLEUM, INC.",356 NW 16TH ST           ,BELLE GLADE,FL,Non-participating – Offline (≥ 15 days)
33411,4845517,EXPREZO BELVEDERE,329665,"POWER PETROLEUM, INC.",8000 BLEVEDERE RD        ,WEST PALM BEACH,FL,Participating – Online
33462,4846366,LAKE WORTH,329745,"POWER PETROLEUM, INC.",874 N DIXIE HWY          ,LAKE WORTH,FL,Non-participating – Offline (≥ 15 days)
32968,4846218,"975 27TH AVENUE, VERO BE",329768,"POWER PETROLEUM, INC.",975 27TH AVENUE          ,VERO BEACH,FL,Participating – Online
#N/A,4847000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Non-participating – Offline (≥ 15 days)
33325,4560975,595 EXXON,309110,"POWER PETROLEUM, INC.",13000 W STATE ROAD 84    ,DAVIE,FL,Non-participating – Offline (≥ 15 days)
33009,4752564,SF SERVICE LLC,312034,"POWER PETROLEUM, INC.",1080 W HALLANDALE BLVD   ,HALLANDALE BEACH,FL,Participating – Online
34990,4568614,MIDNITE FARMS COUNTRY ST,314180,"POWER PETROLEUM, INC.",3590 SW DEGELLER CT      ,PALM CITY,FL,Participating – Online
33411,4748646,PETROLEUM SERVICES OF FL,315011,"POWER PETROLEUM, INC.",1201 ROYAL PALM BEACH    ,ROYAL PALM BEACH,FL,Participating – Online
33060,4568978,RACE TRACK EXXON,315352,"POWER PETROLEUM, INC.",220 S. DIXIE HIGHWAY     ,POMPANO BEACH,FL,Non-participating – Offline (≥ 15 days)
33056,4752861,EXPREZO,315685,"POWER PETROLEUM, INC.",16700 NW 17TH AVENUE     ,MIAMI GARDENS,FL,Participating – Online
33304,4806063,AMI # 53,319657,"POWER PETROLEUM, INC.",1300 NE 4TH AVENUE       ,FORT LAUDERDALE,FL,Participating – Online
34997,4812525,STUART MART,321018,"POWER PETROLEUM, INC.",4504 SE FEDERAL HWY      ,STUART,FL,Participating – Online
33127,4816237,IGW GAS,321864,"POWER PETROLEUM, INC.",5402 NW 7 AVE            ,MIAMI,FL,Participating – Online
34947,4820486,FOOD & FUEL,322914,"POWER PETROLEUM, INC.",1311 N 25TH ST           ,FORT PIERCE,FL,Participating – Online
34113,4827010,NAPLES TAMIAMI GAS STATI,324779,"POWER PETROLEUM, INC.",11163 TAMIAMI TRL E      ,NAPLES,FL,Participating – Online
34269,4828091,ARCADIA,325064,"POWER PETROLEUM, INC.",9836 CR 761              ,ARCADIA,FL,Non-participating – Offline (≥ 15 days)
34275,4841516,761 TAMIAMI TRAIL GAS ST,328819,"POWER PETROLEUM, INC.",761 TAMIAMI TRAIL N      ,NOKOMIS,FL,Non-participating – Offline (≥ 15 days)
27545,4217246,REFUEL 174,309369,REFUEL OPERATING COMP,7202 US HIGHWAY 64 E     ,KNIGHTDALE,NC,Participating – Online
27565,4218061,ALI BABA #1,309514,REFUEL OPERATING COMP,925 COLLEGE ST           ,OXFORD,NC,Non-participating – Offline (≥ 15 days)
27563,4691044,"BLUE WAVES, INC",309983,REFUEL OPERATING COMP,140 US HWY 1             ,NORLINA,NC,Participating – Online
27312,4788071,REFUEL 115,311097,REFUEL OPERATING COMP,32 POWELL PLACE LANE     ,PITTSBORO,NC,Participating – Online
27704,4562641,REFUEL 101,311098,REFUEL OPERATING COMP,4401 N. ROXBORO RD.      ,DURHAM,NC,Participating – Online
27713,4562690,REFUEL 102,311099,REFUEL OPERATING COMP,4706 APEX HIGHWAY        ,DURHAM,NC,Participating – Online
27511,4731089,REFUEL 103,311100,REFUEL OPERATING COMP,1205 N.E. MAYNARD RD     ,CARY,NC,Participating – Online
27712,4562872,REFUEL 106,311102,REFUEL OPERATING COMP,100 LATTA RD             ,DURHAM,NC,Participating – Online
27536,4564050,REFUEL 124,311103,REFUEL OPERATING COMP,800 DABNEY DRIVE         ,HENDERSON,NC,Participating – Online
27514,4730537,REFUEL 107,311104,REFUEL OPERATING COMP,1860 AIRPORT RD          ,CHAPEL HILL,NC,Participating – Online
27571,4564068,REFUEL 125,311105,REFUEL OPERATING COMP,413 SOUTH MAIN ST.       ,ROLESVILLE,NC,Participating – Online
27514,4563607,REFUEL 112,311107,REFUEL OPERATING COMP,1010 RALEIGH RD          ,CHAPEL HILL,NC,Participating – Online
27614,4765004,REFUEL 114,311108,REFUEL OPERATING COMP,13250 NEW FALLS OF THE   ,RALEIGH,NC,Participating – Online
27514,4226189,EAST FRANKLIN CAR CARE,311524,REFUEL OPERATING COMP,1710 EAST FRANKLIN ST    ,CHAPEL HILL,NC,Participating – Online
29069,4221735,GAY-ANN SUPERETTE,312309,REFUEL OPERATING COMP,101 WARREN ST            ,LAMAR,SC,Participating – Online
28532,4563177,F AND J PROPERTY,312628,REFUEL OPERATING COMP,101 KETNER BLVD          ,HAVELOCK,NC,Participating – Online
27536,4779013,MAZA FOOD MART,312753,REFUEL OPERATING COMP,1421 E ANDREWS AVE       ,HENDERSON,NC,Participating – Online
27520,4778668,KIA INVESTMENT,312891,REFUEL OPERATING COMP,3789 NC HWY 42 WEST      ,CLAYTON,NC,Participating – Online
27707,4224655,JOHN'S AUTOMOTIVE,313204,REFUEL OPERATING COMP,3004 ACADEMY RD          ,DURHAM,NC,Participating – Online
27545,4779088,EAGLE'S EXPRESS,313436,REFUEL OPERATING COMP,6132 KNIGHTDALE BLVD     ,KNIGHTDALE,NC,Participating – Online
27705,4225546,REFUEL 110,314205,REFUEL OPERATING COMP,3446 HILLSBOROUGH RD.    ,DURHAM,NC,Participating – Online
27604,4778247,H&K PETROLEUM,314243,REFUEL OPERATING COMP,4413 CAPITAL BLVD        ,RALEIGH,NC,Participating – Online
27545,4795373,POOR BOY FARM STORE,315138,REFUEL OPERATING COMP,5804 POOR BOY FARM RD    ,KNIGHTDALE,NC,Participating – Online
29018,4218137,QUICK TRIP #3,315299,REFUEL OPERATING COMP,5323 VANCE ROAD          ,BOWMAN,SC,Participating – Online
29135,4218129,QUICK TRIP #5,315300,REFUEL OPERATING COMP,388 CAW CAW RD           ,SAINT MATTHEWS,SC,Participating – Temporarily Offline (< 15 days)
29010,4229902,QUIK MART #2,315316,REFUEL OPERATING COMP,561 S MAIN ST            ,BISHOPVILLE,SC,Participating – Online
29445,4785267,REFUEL #12,315450,REFUEL OPERATING COMP,1270 REDBANK RD.         ,GOOSE CREEK,SC,Participating – Online
28575,4777124,SAVE-A-STOP,315792,REFUEL OPERATING COMP,HWY 58 SOUTH INDIAN BEACH,SALTER PATH,NC,Participating – Online
27705,4228979,SHOP & GO FOOD MART,315902,REFUEL OPERATING COMP,4640 HILLSBOROUGH RD     ,DURHAM,NC,Participating – Online
27525,4546974,CRUIZERS #245,316065,REFUEL OPERATING COMP,108 MAIN ST.             ,FRANKLINTON,NC,Participating – Online
27514,4727814,THE EXPRESS LANE,316925,REFUEL OPERATING COMP,601 HIGHWAY 54 WEST      ,CHAPEL HILL,NC,Participating – Online
29020,4753190,REFUEL #45,317155,REFUEL OPERATING COMP,204 WALL ST              ,CAMDEN,SC,Participating – Online
27705,4231411,REFUEL 122,317519,REFUEL OPERATING COMP,2500 ERWIN RD.           ,DURHAM,NC,Participating – Online
29414,4741856,REFUEL 17,317791,REFUEL OPERATING COMP,3515 MARY ADER AVE       ,CHARLESTON,SC,Participating – Online
27587,4801957,REFUEL 109,318793,REFUEL OPERATING COMP,12500 CAPITAL BLVD       ,WAKE FOREST,NC,Participating – Online
27537,4803821,REFUEL 126,319217,REFUEL OPERATING COMP,567 RUIN CREEK RD        ,HENDERSON,NC,Participating – Online
27613,4808119,REFUEL 176,320071,REFUEL OPERATING COMP,6700 HILBURN DRIVE       ,RALEIGH,NC,Participating – Online
27705,4810230,REFUEL 117,320545,REFUEL OPERATING COMP,2716 GUESS RD            ,DURHAM,NC,Participating – Online
29492,4818936,REFUEL 18,322629,REFUEL OPERATING COMP,860 ISLAND PARK DRIVE    ,CHARLESTON,SC,Participating – Online
27591,4827572,REFUEL 121,324926,REFUEL OPERATING COMP,2301 WENDELL FALLS PKY   ,WENDELL,NC,Participating – Online
29550,4831236,REFUEL 19,326093,REFUEL OPERATING COMP,105 W BOBO NEWSOM HWY    ,HARTSVILLE,SC,Participating – Online
29550,4831244,REFUEL 20,326094,REFUEL OPERATING COMP,3504 W BOBO NEWSOME HWY  ,HARTSVILLE,SC,Participating – Online
29550,4831251,REFUEL 22,326095,REFUEL OPERATING COMP,1002 N 5TH STREET        ,HARTSVILLE,SC,Participating – Online
29550,4831269,REFUEL 23,326096,REFUEL OPERATING COMP,1700 N 5TH STREET        ,HARTSVILLE,SC,Participating – Online
29067,4831277,REFUEL 24,326097,REFUEL OPERATING COMP,601 S HAMPTON STREET     ,KERSHAW,SC,Participating – Online
29556,4831285,REFUEL 25,326098,REFUEL OPERATING COMP,405 NELSON BLVD          ,KINGSTREE,SC,Participating – Online
29101,4831293,REFUEL 26,326099,REFUEL OPERATING COMP,19 E PINE STREET         ,MCBEE,SC,Participating – Online
29101,4831301,REFUEL 27,326100,REFUEL OPERATING COMP,36 E PINE STREET         ,MCBEE,SC,Participating – Online
29593,4831319,REFUEL 28,326101,REFUEL OPERATING COMP,5149 HARTSVILLE HWY      ,SOCIETY HILL,SC,Participating – Online
29505,4831327,REFUEL 30,326102,REFUEL OPERATING COMP,1419 S IRBY STREET       ,FLORENCE,SC,Participating – Online
29501,4831335,REFUEL 31,326103,REFUEL OPERATING COMP,2401 W PALMETTO STREET   ,FLORENCE,SC,Participating – Online
29560,4831343,REFUEL 32,326104,REFUEL OPERATING COMP,136 N RON MCNAIR BLVD    ,LAKE CITY,SC,Participating – Online
29550,4831350,REFUEL 33,326105,REFUEL OPERATING COMP,621 S 5TH STREET         ,HARTSVILLE,SC,Participating – Online
29506,4831368,REFUEL 34,326106,REFUEL OPERATING COMP,6515 E PALMETTO STREET   ,FLORENCE,SC,Participating – Online
29576,4831376,REFUEL 35,326107,REFUEL OPERATING COMP,4584 HWY 17 S            ,MURRELLS INLET,SC,Participating – Online
29532,4831384,REFUEL 36,326108,REFUEL OPERATING COMP,104 CASHUA FERRY ROAD    ,DARLINGTON,SC,Participating – Online
29501,4831392,REFUEL 37,326109,REFUEL OPERATING COMP,1400 E MCIVER ROAD       ,FLORENCE,SC,Participating – Online
29550,4831400,REFUEL 38,326110,REFUEL OPERATING COMP,104 W BOBO NEWSOM HWY    ,HARTSVILLE,SC,Participating – Online
29728,4831426,REFUEL 40,326111,REFUEL OPERATING COMP,3370 HWY 601 N           ,PAGELAND,SC,Participating – Online
29728,4831434,REFUEL 41,326113,REFUEL OPERATING COMP,3567 HWY 601 N           ,PAGELAND,SC,Participating – Online
29708,4831442,REFUEL 42,326114,REFUEL OPERATING COMP,107 S PAGE STREET        ,CHESTERFIELD,SC,Participating – Online
29150,4831459,REFUEL 43,326115,REFUEL OPERATING COMP,1018 MANNING ROAD        ,SUMTER,SC,Participating – Online
29550,4831467,REFUEL 44,326116,REFUEL OPERATING COMP,914 S 5TH STREET         ,HARTSVILLE,SC,Participating – Online
29153,4831475,REFUEL #47,326122,REFUEL OPERATING COMP,1495 CAMDEN HWY          ,SUMTER,SC,Participating – Online
29464,4831673,REFUEL 14,326199,REFUEL OPERATING COMP,1181 VENNING ROAD        ,MOUNT PLEASANT,SC,Participating – Online
29482,4834131,REFUEL 50,327001,REFUEL OPERATING COMP,2220 MIDDLE STREET       ,SULLIVAN'S ISLAND,SC,Participating – Online
29532,4835898,FASTRACK #1,327518,REFUEL OPERATING COMP,1014 LAMAR HWY           ,DARLINGTON,SC,Participating – Online
29492,4839635,REFUEL 55,328335,REFUEL OPERATING COMP,1702 CLEMENTS FERRY ROAD ,CHARLESTON,SC,Participating – Online
29483,4839643,REFUEL 56,328336,REFUEL OPERATING COMP,2520 N MAIN STREET       ,SUMMERVILLE,SC,Participating – Online
29576,4839478,REFUEL 57,328339,REFUEL OPERATING COMP,3411 US HWY 17 BUSINESS  ,MURRELLS INLET,SC,Participating – Online
27312,4840963,REFUEL 127,328702,REFUEL OPERATING COMP,43 LIFESTYLE PL.         ,PITTSBORO,NC,Participating – Online
27312,4844106,REFUEL 128,329314,REFUEL OPERATING COMP,45 TAYLOR RD             ,PITTSBORO,NC,Participating – Online
27705,9736166,REFUEL 105,311096,REFUEL OPERATING COMP,3578 HILLSBOROUGH RD     ,DURHAM,NC,Participating – Online
27713,9682287,REFUEL 104,311101,REFUEL OPERATING COMP,1914 SEDWICK ROAD        ,DURHAM,NC,Participating – Online
27502,9682279,REFUEL 116,313598,REFUEL OPERATING COMP,10525 US HWY 64 EAST     ,APEX,NC,Non-participating – Offline HBD Card Not Updated
27556,9768920,REFUEL 123,319210,REFUEL OPERATING COMP,6235 US 1 & HWY 158      ,MIDDLEBURG,NC,Participating – Online
27258,9768938,WHISTLE EXPRESS,319211,REFUEL OPERATING COMP,1001 W MAIN ST           ,HAW RIVER,NC,Participating – Online
27615,9768961,REFUEL 108,319214,REFUEL OPERATING COMP,7220 SIX FORKS ROAD      ,RALEIGH,NC,Participating – Online
27536,9768979,ANNA'S QUICK STOP,319215,REFUEL OPERATING COMP,1202 W ANDREWS AVE       ,HENDERSON,NC,Participating – Online
27312,9941709,PITTSBORO MART,323440,REFUEL OPERATING COMP,620 WEST ST              ,PITTSBORO,NC,Participating – Online
29069,9969593,REFUEL 29,326091,REFUEL OPERATING COMP,4730 LAMAR HWY           ,LAMAR,SC,Participating – Online
29501,9969627,REFUEL 39,326092,REFUEL OPERATING COMP,2105 TV ROAD             ,FLORENCE,SC,Participating – Online
33314,4217956,SUNSHINE 306,309568,SUNSHINE GASOLINE DIS,5190 SW STATE RD 7       ,FORT LAUDERDALE,FL,Participating – Online
33169,4740734,SUNSHINE #810,309863,SUNSHINE GASOLINE DIS,17700 NW 2ND AVE         ,MIAMI,FL,Participating – Online
34105,4217535,SUNSHINE #801,310428,SUNSHINE GASOLINE DIS,5098 AIRPORT PULLING RD N,NAPLES,FL,Participating – Online
33187,4224697,CARIBBEAN FUELS,310439,SUNSHINE GASOLINE DIS,19900 SW 177TH AVENUE    ,MIAMI,FL,Participating – Online
33161,4727442,SUNSHINE 301,310653,SUNSHINE GASOLINE DIS,190 NE 119 ST            ,MIAMI,FL,Participating – Online
33311,4231361,SUNSHINE #809,310889,SUNSHINE GASOLINE DIS,600 NW 27TH AVENUE       ,FORT LAUDERDALE,FL,Participating – Online
33024,4228631,SUNSHINE 64,311351,SUNSHINE GASOLINE DIS,6390 SHERIDAN ST         ,HOLLYWOOD,FL,Participating – Online
33309,4751111,SUNSHINE #808,311933,SUNSHINE GASOLINE DIS,2395 W COMMERCIAL BLVD   ,FORT LAUDERDALE,FL,Participating – Online
33012,4230835,SUNSHINE 303,312284,SUNSHINE GASOLINE DIS,1365 W 49 STREET         ,HIALEAH,FL,Participating – Online
33319,4754776,GURU NANAK PETROLEUM,312518,SUNSHINE GASOLINE DIS,5585 STATE RD 7          ,FORT LAUDERD,FL,Participating – Online
33013,4767026,HAVANA EXPRESS OIL LLC,312764,SUNSHINE GASOLINE DIS,801 E 25 STREET          ,HIALEAH,FL,Participating – Online
33138,4749164,SUNSHINE #811,313303,SUNSHINE GASOLINE DIS,5 NE 79TH ST             ,MIAMI,FL,Participating – Online
33166,4226239,SUNSHINE 305,314853,SUNSHINE GASOLINE DIS,9010 NW SOUTH RIVER DR   ,MEDLEY,FL,Participating – Online
33178,4226312,PARADISE EXXON,314881,SUNSHINE GASOLINE DIS,10701 NW 58TH STREET     ,MIAMI,FL,Participating – Online
33311,4230413,SUNSHINE #804,315869,SUNSHINE GASOLINE DIS,3101 W. SUNRISE BLVD.    ,FORT LAUDERDALE,FL,Participating – Online
33054,4227682,SMK ENTERPRISES LLC,316057,SUNSHINE GASOLINE DIS,3705 NW 135TH STREET     ,OPA LOCKA,FL,Participating – Online
33034,4220604,SUNSHINE 302,316119,SUNSHINE GASOLINE DIS,1490 NE 1ST AVENUE       ,FLORIDA CITY,FL,Participating – Online
33186,4755112,SUNSHINE #344,317446,SUNSHINE GASOLINE DIS,12700 SW 120 ST          ,MIAMI,FL,Participating – Online
33150,4805321,SUNSHINE #312,319533,SUNSHINE GASOLINE DIS,1176 NW 79TH ST          ,MIAMI,FL,Participating – Temporarily Offline (< 15 days)
33351,4805362,SUNSHINE # 172,319545,SUNSHINE GASOLINE DIS,8208 W COMMERCIAL BLVD   ,LAUDERHILL,FL,Participating – Online
33016,4805453,SUNSHINE #178,319554,SUNSHINE GASOLINE DIS,2290 W 84TH STREET       ,HIALEAH,FL,Participating – Online
33172,4805636,SUNSHINE #92,319583,SUNSHINE GASOLINE DIS,9290 NW 25TH ST          ,MIAMI,FL,Participating – Online
33172,4805644,SUNSHINE #87,319587,SUNSHINE GASOLINE DIS,1690 NW 87TH AVE         ,DORAL,FL,Participating – Online
33142,4805669,SUNSHINE #43,319588,SUNSHINE GASOLINE DIS,2801 NW 42ND AVE         ,MIAMI,FL,Participating – Online
33160,4805677,SUNSHINE #90,319589,SUNSHINE GASOLINE DIS,17790 COLLINS AVE        ,SUNNY ISLES BEACH,FL,Participating – Online
33175,4806857,SUNSHINE #152,319802,SUNSHINE GASOLINE DIS,13695 SW 42ND ST         ,MIAMI,FL,Participating – Online
33144,4806873,SUNSHINE 45,319804,SUNSHINE GASOLINE DIS,7100 W. FLAGLER ST       ,MIAMI,FL,Participating – Online
33165,4806881,SUNSHINE 173,319805,SUNSHINE GASOLINE DIS,8701 SW 24 ST            ,MIAMI,FL,Participating – Online
33155,4806899,SUNSHINE 153,319806,SUNSHINE GASOLINE DIS,6701 CORAL WAY           ,MIAMI,FL,Participating – Online
33016,4806907,LAKESIDE,319807,SUNSHINE GASOLINE DIS,8314 NW 103 ST           ,HIALEAH,FL,Participating – Online
33126,4806998,SUNSHINE #158,319819,SUNSHINE GASOLINE DIS,4701 NW 7TH STREET       ,MIAMI,FL,Participating – Online
33147,4807004,SUNSHINE #318,319820,SUNSHINE GASOLINE DIS,11145 NW 27 AVE          ,MIAMI,FL,Participating – Online
33313,4807012,SUNSHINE #52,319821,SUNSHINE GASOLINE DIS,2599 N SR 7              ,LAUDERHILL,FL,Participating – Online
33181,4807020,SUNSHINE #150,319822,SUNSHINE GASOLINE DIS,1900 NE 123 ST           ,NORTH MIAMI,FL,Participating – Online
33064,4807251,SUNSHINE #49,319900,SUNSHINE GASOLINE DIS,4900 N FEDERAL HWY       ,LIGHTHOUSE POINT,FL,Participating – Online
33144,4807285,SUNSHINE #182,319903,SUNSHINE GASOLINE DIS,7291 SW 8TH ST           ,MIAMI,FL,Participating – Online
33032,4807780,SUNSHINE 314,320013,SUNSHINE GASOLINE DIS,27975 S DIXIE HWY        ,HOMESTEAD,FL,Participating – Online
