,,,
,,,
Store Nbr,UPC,Prime Item Desc,Inventory
2694,0506044252062,ELVIE STRIDE,2
2695,0506044252062,ELVIE STRIDE,2
2697,0506044252062,ELVIE STRIDE,2
2700,0506044252062,ELVIE STRIDE,2
2702,0506044252062,ELVIE STRIDE,3
2703,0506044252062,ELVIE STRIDE,2
2704,0506044252062,ELVIE STRIDE,2
2705,0506044252062,ELVIE STRIDE,1
2706,0506044252062,ELVIE STRIDE,2
2708,0506044252062,ELVIE STRIDE,3
2710,0506044252062,ELVIE STRIDE,4
2712,0506044252062,ELVIE STRIDE,3
2713,0506044252062,ELVIE STRIDE,1
2715,0506044252062,ELVIE STRIDE,2
2716,0506044252062,ELVIE STRIDE,3
2717,0506044252062,ELVIE STRIDE,2
2718,0506044252062,ELVIE STRIDE,2
2720,0506044252062,ELVIE STRIDE,1
2721,0506044252062,ELVIE STRIDE,3
2722,0506044252062,ELVIE STRIDE,2
2724,0506044252062,ELVIE STRIDE,2
2725,0506044252062,ELVIE STRIDE,3
2726,0506044252062,ELVIE STRIDE,2
2727,0506044252062,ELVIE STRIDE,0
2728,0506044252062,ELVIE STRIDE,2
2729,0506044252062,ELVIE STRIDE,2
2733,0506044252062,ELVIE STRIDE,3
2734,0506044252062,ELVIE STRIDE,1
2735,0506044252062,ELVIE STRIDE,2
2740,0506044252062,ELVIE STRIDE,2
2747,0506044252062,ELVIE STRIDE,3
2755,0506044252062,ELVIE STRIDE,1
2756,0506044252062,ELVIE STRIDE,1
2757,0506044252062,ELVIE STRIDE,1
2758,0506044252062,ELVIE STRIDE,2
2763,0506044252062,ELVIE STRIDE,2
2764,0506044252062,ELVIE STRIDE,0
2765,0506044252062,ELVIE STRIDE,2
2767,0506044252062,ELVIE STRIDE,0
2768,0506044252062,ELVIE STRIDE,2
2769,0506044252062,ELVIE STRIDE,3
2774,0506044252062,ELVIE STRIDE,2
2777,0506044252062,ELVIE STRIDE,3
2780,0506044252062,ELVIE STRIDE,2
2781,0506044252062,ELVIE STRIDE,2
2782,0506044252062,ELVIE STRIDE,1
2784,0506044252062,ELVIE STRIDE,2
2785,0506044252062,ELVIE STRIDE,2
2786,0506044252062,ELVIE STRIDE,2
2787,0506044252062,ELVIE STRIDE,2
2788,0506044252062,ELVIE STRIDE,2
2789,0506044252062,ELVIE STRIDE,2
2790,0506044252062,ELVIE STRIDE,2
2791,0506044252062,ELVIE STRIDE,4
2793,0506044252062,ELVIE STRIDE,0
2796,0506044252062,ELVIE STRIDE,2
2799,0506044252062,ELVIE STRIDE,1
2803,0506044252062,ELVIE STRIDE,1
2804,0506044252062,ELVIE STRIDE,1
2806,0506044252062,ELVIE STRIDE,2
2807,0506044252062,ELVIE STRIDE,3
2808,0506044252062,ELVIE STRIDE,2
2811,0506044252062,ELVIE STRIDE,3
2812,0506044252062,ELVIE STRIDE,4
2813,0506044252062,ELVIE STRIDE,3
2814,0506044252062,ELVIE STRIDE,2
2815,0506044252062,ELVIE STRIDE,2
2816,0506044252062,ELVIE STRIDE,5
2817,0506044252062,ELVIE STRIDE,5
2818,0506044252062,ELVIE STRIDE,2
2819,0506044252062,ELVIE STRIDE,2
2820,0506044252062,ELVIE STRIDE,3
2821,0506044252062,ELVIE STRIDE,3
2822,0506044252062,ELVIE STRIDE,3
2823,0506044252062,ELVIE STRIDE,2
2825,0506044252062,ELVIE STRIDE,2
2827,0506044252062,ELVIE STRIDE,2
2828,0506044252062,ELVIE STRIDE,2
2834,0506044252062,ELVIE STRIDE,3
2838,0506044252062,ELVIE STRIDE,2
2842,0506044252062,ELVIE STRIDE,3
2843,0506044252062,ELVIE STRIDE,2
2844,0506044252062,ELVIE STRIDE,3
2846,0506044252062,ELVIE STRIDE,2
2847,0506044252062,ELVIE STRIDE,3
2850,0506044252062,ELVIE STRIDE,2
2852,0506044252062,ELVIE STRIDE,2
2854,0506044252062,ELVIE STRIDE,2
2855,0506044252062,ELVIE STRIDE,2
2857,0506044252062,ELVIE STRIDE,2
2859,0506044252062,ELVIE STRIDE,2
2860,0506044252062,ELVIE STRIDE,0
2861,0506044252062,ELVIE STRIDE,2
2862,0506044252062,ELVIE STRIDE,3
2864,0506044252062,ELVIE STRIDE,5
2865,0506044252062,ELVIE STRIDE,2
2866,0506044252062,ELVIE STRIDE,2
2867,0506044252062,ELVIE STRIDE,3
2869,0506044252062,ELVIE STRIDE,2
2871,0506044252062,ELVIE STRIDE,2
2872,0506044252062,ELVIE STRIDE,2
2874,0506044252062,ELVIE STRIDE,2
2881,0506044252062,ELVIE STRIDE,2
2882,0506044252062,ELVIE STRIDE,2
2883,0506044252062,ELVIE STRIDE,2
2884,0506044252062,ELVIE STRIDE,2
2886,0506044252062,ELVIE STRIDE,1
2889,0506044252062,ELVIE STRIDE,4
2890,0506044252062,ELVIE STRIDE,3
2891,0506044252062,ELVIE STRIDE,2
2893,0506044252062,ELVIE STRIDE,2
2898,0506044252062,ELVIE STRIDE,2
2902,0506044252062,ELVIE STRIDE,2
2905,0506044252062,ELVIE STRIDE,2
2906,0506044252062,ELVIE STRIDE,2
2910,0506044252062,ELVIE STRIDE,3
2912,0506044252062,ELVIE STRIDE,2
2913,0506044252062,ELVIE STRIDE,2
2914,0506044252062,ELVIE STRIDE,2
2915,0506044252062,ELVIE STRIDE,2
2916,0506044252062,ELVIE STRIDE,1
2917,0506044252062,ELVIE STRIDE,1
2918,0506044252062,ELVIE STRIDE,2
2920,0506044252062,ELVIE STRIDE,1
2921,0506044252062,ELVIE STRIDE,2
2922,0506044252062,ELVIE STRIDE,2
2923,0506044252062,ELVIE STRIDE,3
2924,0506044252062,ELVIE STRIDE,2
2928,0506044252062,ELVIE STRIDE,0
2929,0506044252062,ELVIE STRIDE,2
2931,0506044252062,ELVIE STRIDE,2
2932,0506044252062,ELVIE STRIDE,1
2937,0506044252062,ELVIE STRIDE,2
2938,0506044252062,ELVIE STRIDE,3
2939,0506044252062,ELVIE STRIDE,2
2941,0506044252062,ELVIE STRIDE,2
2945,0506044252062,ELVIE STRIDE,2
2946,0506044252062,ELVIE STRIDE,0
2947,0506044252062,ELVIE STRIDE,4
2948,0506044252062,ELVIE STRIDE,0
2950,0506044252062,ELVIE STRIDE,0
2951,0506044252062,ELVIE STRIDE,3
2952,0506044252062,ELVIE STRIDE,0
2955,0506044252062,ELVIE STRIDE,3
2956,0506044252062,ELVIE STRIDE,2
2957,0506044252062,ELVIE STRIDE,5
2958,0506044252062,ELVIE STRIDE,6
2959,0506044252062,ELVIE STRIDE,3
2962,0506044252062,ELVIE STRIDE,2
2963,0506044252062,ELVIE STRIDE,2
2964,0506044252062,ELVIE STRIDE,2
2966,0506044252062,ELVIE STRIDE,4
2967,0506044252062,ELVIE STRIDE,3
2973,0506044252062,ELVIE STRIDE,3
2978,0506044252062,ELVIE STRIDE,3
2985,0506044252062,ELVIE STRIDE,2
2986,0506044252062,ELVIE STRIDE,1
2987,0506044252062,ELVIE STRIDE,2
2989,0506044252062,ELVIE STRIDE,2
2990,0506044252062,ELVIE STRIDE,5
2991,0506044252062,ELVIE STRIDE,2
2992,0506044252062,ELVIE STRIDE,2
2993,0506044252062,ELVIE STRIDE,0
2994,0506044252062,ELVIE STRIDE,2
2996,0506044252062,ELVIE STRIDE,2
3004,0506044252062,ELVIE STRIDE,1
3014,0506044252062,ELVIE STRIDE,2
3017,0506044252062,ELVIE STRIDE,2
3018,0506044252062,ELVIE STRIDE,1
3035,0506044252062,ELVIE STRIDE,1
3044,0506044252062,ELVIE STRIDE,1
3055,0506044252062,ELVIE STRIDE,1
3056,0506044252062,ELVIE STRIDE,2
3057,0506044252062,ELVIE STRIDE,0
3058,0506044252062,ELVIE STRIDE,2
3059,0506044252062,ELVIE STRIDE,1
3067,0506044252062,ELVIE STRIDE,2
3075,0506044252062,ELVIE STRIDE,2
3078,0506044252062,ELVIE STRIDE,2
3081,0506044252062,ELVIE STRIDE,3
3087,0506044252062,ELVIE STRIDE,2
3093,0506044252062,ELVIE STRIDE,2
3106,0506044252062,ELVIE STRIDE,3
3107,0506044252062,ELVIE STRIDE,2
3112,0506044252062,ELVIE STRIDE,2
3136,0506044252062,ELVIE STRIDE,3
3151,0506044252062,ELVIE STRIDE,2
3159,0506044252062,ELVIE STRIDE,4
3163,0506044252062,ELVIE STRIDE,0
3167,0506044252062,ELVIE STRIDE,2
3170,0506044252062,ELVIE STRIDE,2
3180,0506044252062,ELVIE STRIDE,2
3182,0506044252062,ELVIE STRIDE,2
3188,0506044252062,ELVIE STRIDE,2
3192,0506044252062,ELVIE STRIDE,2
3201,0506044252062,ELVIE STRIDE,3
3205,0506044252062,ELVIE STRIDE,4
3206,0506044252062,ELVIE STRIDE,8
3207,0506044252062,ELVIE STRIDE,2
3208,0506044252062,ELVIE STRIDE,2
3209,0506044252062,ELVIE STRIDE,3
3210,0506044252062,ELVIE STRIDE,2
3212,0506044252062,ELVIE STRIDE,0
3213,0506044252062,ELVIE STRIDE,2
3214,0506044252062,ELVIE STRIDE,2
3215,0506044252062,ELVIE STRIDE,2
3216,0506044252062,ELVIE STRIDE,2
3217,0506044252062,ELVIE STRIDE,4
3218,0506044252062,ELVIE STRIDE,3
3219,0506044252062,ELVIE STRIDE,3
3220,0506044252062,ELVIE STRIDE,3
3223,0506044252062,ELVIE STRIDE,3
3224,0506044252062,ELVIE STRIDE,2
3225,0506044252062,ELVIE STRIDE,2
3226,0506044252062,ELVIE STRIDE,2
3227,0506044252062,ELVIE STRIDE,4
3230,0506044252062,ELVIE STRIDE,6
3231,0506044252062,ELVIE STRIDE,2
3232,0506044252062,ELVIE STRIDE,3
3233,0506044252062,ELVIE STRIDE,0
3234,0506044252062,ELVIE STRIDE,4
3235,0506044252062,ELVIE STRIDE,2
3237,0506044252062,ELVIE STRIDE,1
3239,0506044252062,ELVIE STRIDE,3
3241,0506044252062,ELVIE STRIDE,2
3243,0506044252062,ELVIE STRIDE,2
3247,0506044252062,ELVIE STRIDE,19
3248,0506044252062,ELVIE STRIDE,2
3250,0506044252062,ELVIE STRIDE,1
3251,0506044252062,ELVIE STRIDE,3
3254,0506044252062,ELVIE STRIDE,2
3255,0506044252062,ELVIE STRIDE,3
3259,0506044252062,ELVIE STRIDE,2
3260,0506044252062,ELVIE STRIDE,2
3261,0506044252062,ELVIE STRIDE,3
3262,0506044252062,ELVIE STRIDE,3
3265,0506044252062,ELVIE STRIDE,5
3266,0506044252062,ELVIE STRIDE,2
3269,0506044252062,ELVIE STRIDE,3
3270,0506044252062,ELVIE STRIDE,1
3271,0506044252062,ELVIE STRIDE,2
3273,0506044252062,ELVIE STRIDE,2
3274,0506044252062,ELVIE STRIDE,2
3276,0506044252062,ELVIE STRIDE,6
3277,0506044252062,ELVIE STRIDE,2
3279,0506044252062,ELVIE STRIDE,2
3280,0506044252062,ELVIE STRIDE,3
3281,0506044252062,ELVIE STRIDE,2
3282,0506044252062,ELVIE STRIDE,2
3283,0506044252062,ELVIE STRIDE,4
3285,0506044252062,ELVIE STRIDE,3
3286,0506044252062,ELVIE STRIDE,2
3288,0506044252062,ELVIE STRIDE,3
3289,0506044252062,ELVIE STRIDE,3
3291,0506044252062,ELVIE STRIDE,2
3292,0506044252062,ELVIE STRIDE,1
3294,0506044252062,ELVIE STRIDE,1
3296,0506044252062,ELVIE STRIDE,4
3297,0506044252062,ELVIE STRIDE,2
3298,0506044252062,ELVIE STRIDE,2
3301,0506044252062,ELVIE STRIDE,2
3302,0506044252062,ELVIE STRIDE,2
3303,0506044252062,ELVIE STRIDE,4
3304,0506044252062,ELVIE STRIDE,2
3305,0506044252062,ELVIE STRIDE,4
3307,0506044252062,ELVIE STRIDE,2
3308,0506044252062,ELVIE STRIDE,3
3309,0506044252062,ELVIE STRIDE,3
3311,0506044252062,ELVIE STRIDE,1
3313,0506044252062,ELVIE STRIDE,2
3319,0506044252062,ELVIE STRIDE,2
3320,0506044252062,ELVIE STRIDE,4
3322,0506044252062,ELVIE STRIDE,2
3324,0506044252062,ELVIE STRIDE,3
3328,0506044252062,ELVIE STRIDE,2
3329,0506044252062,ELVIE STRIDE,2
3332,0506044252062,ELVIE STRIDE,2
3334,0506044252062,ELVIE STRIDE,2
3336,0506044252062,ELVIE STRIDE,5
3337,0506044252062,ELVIE STRIDE,0
3339,0506044252062,ELVIE STRIDE,2
3342,0506044252062,ELVIE STRIDE,3
3344,0506044252062,ELVIE STRIDE,1
3347,0506044252062,ELVIE STRIDE,5
3348,0506044252062,ELVIE STRIDE,2
3349,0506044252062,ELVIE STRIDE,1
3350,0506044252062,ELVIE STRIDE,2
3351,0506044252062,ELVIE STRIDE,2
3352,0506044252062,ELVIE STRIDE,2
3360,0506044252062,ELVIE STRIDE,2
3362,0506044252062,ELVIE STRIDE,4
3363,0506044252062,ELVIE STRIDE,2
3366,0506044252062,ELVIE STRIDE,4
3367,0506044252062,ELVIE STRIDE,2
3370,0506044252062,ELVIE STRIDE,2
3371,0506044252062,ELVIE STRIDE,2
3372,0506044252062,ELVIE STRIDE,2
3379,0506044252062,ELVIE STRIDE,1
3380,0506044252062,ELVIE STRIDE,1
3381,0506044252062,ELVIE STRIDE,1
3382,0506044252062,ELVIE STRIDE,4
3383,0506044252062,ELVIE STRIDE,3
3384,0506044252062,ELVIE STRIDE,2
3386,0506044252062,ELVIE STRIDE,4
3387,0506044252062,ELVIE STRIDE,4
3388,0506044252062,ELVIE STRIDE,1
3389,0506044252062,ELVIE STRIDE,2
3390,0506044252062,ELVIE STRIDE,2
3391,0506044252062,ELVIE STRIDE,2
3394,0506044252062,ELVIE STRIDE,0
3395,0506044252062,ELVIE STRIDE,4
3397,0506044252062,ELVIE STRIDE,2
3400,0506044252062,ELVIE STRIDE,2
3401,0506044252062,ELVIE STRIDE,2
3402,0506044252062,ELVIE STRIDE,3
3403,0506044252062,ELVIE STRIDE,2
3404,0506044252062,ELVIE STRIDE,2
3406,0506044252062,ELVIE STRIDE,2
3407,0506044252062,ELVIE STRIDE,5
3408,0506044252062,ELVIE STRIDE,3
3417,0506044252062,ELVIE STRIDE,2
3418,0506044252062,ELVIE STRIDE,2
3420,0506044252062,ELVIE STRIDE,1
3422,0506044252062,ELVIE STRIDE,2
3423,0506044252062,ELVIE STRIDE,2
3425,0506044252062,ELVIE STRIDE,4
3427,0506044252062,ELVIE STRIDE,4
3428,0506044252062,ELVIE STRIDE,2
3429,0506044252062,ELVIE STRIDE,2
3430,0506044252062,ELVIE STRIDE,2
3431,0506044252062,ELVIE STRIDE,3
3432,0506044252062,ELVIE STRIDE,2
3434,0506044252062,ELVIE STRIDE,2
3435,0506044252062,ELVIE STRIDE,2
3436,0506044252062,ELVIE STRIDE,5
3439,0506044252062,ELVIE STRIDE,2
3443,0506044252062,ELVIE STRIDE,0
3445,0506044252062,ELVIE STRIDE,3
3447,0506044252062,ELVIE STRIDE,4
3453,0506044252062,ELVIE STRIDE,2
3454,0506044252062,ELVIE STRIDE,5
3455,0506044252062,ELVIE STRIDE,1
3458,0506044252062,ELVIE STRIDE,3
3459,0506044252062,ELVIE STRIDE,2
3460,0506044252062,ELVIE STRIDE,6
3461,0506044252062,ELVIE STRIDE,3
3462,0506044252062,ELVIE STRIDE,3
3463,0506044252062,ELVIE STRIDE,2
3464,0506044252062,ELVIE STRIDE,4
3465,0506044252062,ELVIE STRIDE,2
3469,0506044252062,ELVIE STRIDE,1
3471,0506044252062,ELVIE STRIDE,2
3472,0506044252062,ELVIE STRIDE,2
3473,0506044252062,ELVIE STRIDE,2
3474,0506044252062,ELVIE STRIDE,3
3475,0506044252062,ELVIE STRIDE,3
3476,0506044252062,ELVIE STRIDE,3
3477,0506044252062,ELVIE STRIDE,2
3478,0506044252062,ELVIE STRIDE,5
3480,0506044252062,ELVIE STRIDE,2
3482,0506044252062,ELVIE STRIDE,2
3483,0506044252062,ELVIE STRIDE,2
3484,0506044252062,ELVIE STRIDE,4
3485,0506044252062,ELVIE STRIDE,2
3486,0506044252062,ELVIE STRIDE,8
3488,0506044252062,ELVIE STRIDE,4
3489,0506044252062,ELVIE STRIDE,2
3490,0506044252062,ELVIE STRIDE,2
3491,0506044252062,ELVIE STRIDE,2
3492,0506044252062,ELVIE STRIDE,2
3495,0506044252062,ELVIE STRIDE,2
3497,0506044252062,ELVIE STRIDE,2
3498,0506044252062,ELVIE STRIDE,3
3499,0506044252062,ELVIE STRIDE,4
3500,0506044252062,ELVIE STRIDE,1
3501,0506044252062,ELVIE STRIDE,2
3502,0506044252062,ELVIE STRIDE,2
3503,0506044252062,ELVIE STRIDE,2
3511,0506044252062,ELVIE STRIDE,6
3513,0506044252062,ELVIE STRIDE,2
3514,0506044252062,ELVIE STRIDE,3
3515,0506044252062,ELVIE STRIDE,2
3516,0506044252062,ELVIE STRIDE,3
3518,0506044252062,ELVIE STRIDE,2
3520,0506044252062,ELVIE STRIDE,1
3522,0506044252062,ELVIE STRIDE,2
3523,0506044252062,ELVIE STRIDE,2
3524,0506044252062,ELVIE STRIDE,2
3525,0506044252062,ELVIE STRIDE,2
3527,0506044252062,ELVIE STRIDE,2
3528,0506044252062,ELVIE STRIDE,3
3529,0506044252062,ELVIE STRIDE,3
3531,0506044252062,ELVIE STRIDE,2
3533,0506044252062,ELVIE STRIDE,2
3534,0506044252062,ELVIE STRIDE,2
3535,0506044252062,ELVIE STRIDE,2
3537,0506044252062,ELVIE STRIDE,2
3538,0506044252062,ELVIE STRIDE,2
3547,0506044252062,ELVIE STRIDE,4
3548,0506044252062,ELVIE STRIDE,2
3549,0506044252062,ELVIE STRIDE,5
3560,0506044252062,ELVIE STRIDE,3
3562,0506044252062,ELVIE STRIDE,1
3564,0506044252062,ELVIE STRIDE,1
3566,0506044252062,ELVIE STRIDE,2
3567,0506044252062,ELVIE STRIDE,2
3568,0506044252062,ELVIE STRIDE,1
3569,0506044252062,ELVIE STRIDE,4
3570,0506044252062,ELVIE STRIDE,5
3571,0506044252062,ELVIE STRIDE,3
3572,0506044252062,ELVIE STRIDE,2
3573,0506044252062,ELVIE STRIDE,1
3580,0506044252062,ELVIE STRIDE,2
3581,0506044252062,ELVIE STRIDE,2
3582,0506044252062,ELVIE STRIDE,3
3583,0506044252062,ELVIE STRIDE,2
3584,0506044252062,ELVIE STRIDE,2
3585,0506044252062,ELVIE STRIDE,2
3587,0506044252062,ELVIE STRIDE,2
3588,0506044252062,ELVIE STRIDE,2
3589,0506044252062,ELVIE STRIDE,2
3590,0506044252062,ELVIE STRIDE,2
3591,0506044252062,ELVIE STRIDE,2
3595,0506044252062,ELVIE STRIDE,2
3596,0506044252062,ELVIE STRIDE,3
3597,0506044252062,ELVIE STRIDE,2
3598,0506044252062,ELVIE STRIDE,2
3601,0506044252062,ELVIE STRIDE,4
3602,0506044252062,ELVIE STRIDE,2
3607,0506044252062,ELVIE STRIDE,4
3608,0506044252062,ELVIE STRIDE,5
3609,0506044252062,ELVIE STRIDE,4
3612,0506044252062,ELVIE STRIDE,2
3620,0506044252062,ELVIE STRIDE,5
3621,0506044252062,ELVIE STRIDE,2
3623,0506044252062,ELVIE STRIDE,2
3624,0506044252062,ELVIE STRIDE,2
3625,0506044252062,ELVIE STRIDE,2
3626,0506044252062,ELVIE STRIDE,2
3627,0506044252062,ELVIE STRIDE,0
3630,0506044252062,ELVIE STRIDE,2
3631,0506044252062,ELVIE STRIDE,2
3632,0506044252062,ELVIE STRIDE,5
3633,0506044252062,ELVIE STRIDE,2
3634,0506044252062,ELVIE STRIDE,1
3639,0506044252062,ELVIE STRIDE,2
3640,0506044252062,ELVIE STRIDE,2
3641,0506044252062,ELVIE STRIDE,2
3643,0506044252062,ELVIE STRIDE,2
3644,0506044252062,ELVIE STRIDE,2
3645,0506044252062,ELVIE STRIDE,2
3648,0506044252062,ELVIE STRIDE,2
3652,0506044252062,ELVIE STRIDE,2
3658,0506044252062,ELVIE STRIDE,3
3659,0506044252062,ELVIE STRIDE,2
3660,0506044252062,ELVIE STRIDE,2
3700,0506044252062,ELVIE STRIDE,3
3701,0506044252062,ELVIE STRIDE,2
3702,0506044252062,ELVIE STRIDE,3
3705,0506044252062,ELVIE STRIDE,2
3708,0506044252062,ELVIE STRIDE,2
3709,0506044252062,ELVIE STRIDE,5
3712,0506044252062,ELVIE STRIDE,3
3717,0506044252062,ELVIE STRIDE,1
3720,0506044252062,ELVIE STRIDE,0
3722,0506044252062,ELVIE STRIDE,2
3725,0506044252062,ELVIE STRIDE,2
3726,0506044252062,ELVIE STRIDE,1
3728,0506044252062,ELVIE STRIDE,5
3729,0506044252062,ELVIE STRIDE,0
3730,0506044252062,ELVIE STRIDE,3
3731,0506044252062,ELVIE STRIDE,3
3732,0506044252062,ELVIE STRIDE,2
3733,0506044252062,ELVIE STRIDE,2
3734,0506044252062,ELVIE STRIDE,2
3738,0506044252062,ELVIE STRIDE,2
3739,0506044252062,ELVIE STRIDE,2
3741,0506044252062,ELVIE STRIDE,0
3742,0506044252062,ELVIE STRIDE,2
3747,0506044252062,ELVIE STRIDE,2
3748,0506044252062,ELVIE STRIDE,4
3749,0506044252062,ELVIE STRIDE,2
3750,0506044252062,ELVIE STRIDE,2
3751,0506044252062,ELVIE STRIDE,2
3754,0506044252062,ELVIE STRIDE,3
3760,0506044252062,ELVIE STRIDE,2
3761,0506044252062,ELVIE STRIDE,1
3762,0506044252062,ELVIE STRIDE,2
3763,0506044252062,ELVIE STRIDE,3
3764,0506044252062,ELVIE STRIDE,5
3765,0506044252062,ELVIE STRIDE,4
3768,0506044252062,ELVIE STRIDE,3
3771,0506044252062,ELVIE STRIDE,3
3772,0506044252062,ELVIE STRIDE,2
3773,0506044252062,ELVIE STRIDE,2
3774,0506044252062,ELVIE STRIDE,2
3777,0506044252062,ELVIE STRIDE,1
3778,0506044252062,ELVIE STRIDE,2
3780,0506044252062,ELVIE STRIDE,1
3781,0506044252062,ELVIE STRIDE,2
3782,0506044252062,ELVIE STRIDE,3
3783,0506044252062,ELVIE STRIDE,2
3784,0506044252062,ELVIE STRIDE,2
3786,0506044252062,ELVIE STRIDE,1
3789,0506044252062,ELVIE STRIDE,3
3790,0506044252062,ELVIE STRIDE,2
3791,0506044252062,ELVIE STRIDE,2
3792,0506044252062,ELVIE STRIDE,5
3794,0506044252062,ELVIE STRIDE,2
3795,0506044252062,ELVIE STRIDE,3
3796,0506044252062,ELVIE STRIDE,0
3799,0506044252062,ELVIE STRIDE,2
3802,0506044252062,ELVIE STRIDE,0
3806,0506044252062,ELVIE STRIDE,3
3812,0506044252062,ELVIE STRIDE,3
3823,0506044252062,ELVIE STRIDE,4
3824,0506044252062,ELVIE STRIDE,2
3825,0506044252062,ELVIE STRIDE,1
3826,0506044252062,ELVIE STRIDE,1
3827,0506044252062,ELVIE STRIDE,4
3828,0506044252062,ELVIE STRIDE,2
3830,0506044252062,ELVIE STRIDE,2
3831,0506044252062,ELVIE STRIDE,3
3833,0506044252062,ELVIE STRIDE,2
3835,0506044252062,ELVIE STRIDE,4
3837,0506044252062,ELVIE STRIDE,2
3838,0506044252062,ELVIE STRIDE,3
3840,0506044252062,ELVIE STRIDE,2
3848,0506044252062,ELVIE STRIDE,2
3850,0506044252062,ELVIE STRIDE,2
3851,0506044252062,ELVIE STRIDE,0
3857,0506044252062,ELVIE STRIDE,2
3860,0506044252062,ELVIE STRIDE,3
3861,0506044252062,ELVIE STRIDE,3
3864,0506044252062,ELVIE STRIDE,7
3867,0506044252062,ELVIE STRIDE,2
3868,0506044252062,ELVIE STRIDE,2
3874,0506044252062,ELVIE STRIDE,2
3876,0506044252062,ELVIE STRIDE,5
3877,0506044252062,ELVIE STRIDE,2
3883,0506044252062,ELVIE STRIDE,5
3886,0506044252062,ELVIE STRIDE,2
3887,0506044252062,ELVIE STRIDE,0
3888,0506044252062,ELVIE STRIDE,3
3889,0506044252062,ELVIE STRIDE,2
3891,0506044252062,ELVIE STRIDE,2
3893,0506044252062,ELVIE STRIDE,2
3894,0506044252062,ELVIE STRIDE,2
3897,0506044252062,ELVIE STRIDE,3
3912,0506044252062,ELVIE STRIDE,3
4049,0506044252062,ELVIE STRIDE,0
4055,0506044252062,ELVIE STRIDE,4
4063,0506044252062,ELVIE STRIDE,3
4064,0506044252062,ELVIE STRIDE,1
4065,0506044252062,ELVIE STRIDE,2
4068,0506044252062,ELVIE STRIDE,2
4101,0506044252062,ELVIE STRIDE,2
4103,0506044252062,ELVIE STRIDE,2
4108,0506044252062,ELVIE STRIDE,1
4111,0506044252062,ELVIE STRIDE,2
4112,0506044252062,ELVIE STRIDE,2
4115,0506044252062,ELVIE STRIDE,2
4118,0506044252062,ELVIE STRIDE,2
4129,0506044252062,ELVIE STRIDE,4
4130,0506044252062,ELVIE STRIDE,3
4131,0506044252062,ELVIE STRIDE,3
4132,0506044252062,ELVIE STRIDE,2
4144,0506044252062,ELVIE STRIDE,3
4156,0506044252062,ELVIE STRIDE,2
4161,0506044252062,ELVIE STRIDE,4
4162,0506044252062,ELVIE STRIDE,2
4163,0506044252062,ELVIE STRIDE,2
4164,0506044252062,ELVIE STRIDE,2
4165,0506044252062,ELVIE STRIDE,1
4166,0506044252062,ELVIE STRIDE,3
4168,0506044252062,ELVIE STRIDE,2
4176,0506044252062,ELVIE STRIDE,2
4183,0506044252062,ELVIE STRIDE,2
4185,0506044252062,ELVIE STRIDE,1
4187,0506044252062,ELVIE STRIDE,2
4194,0506044252062,ELVIE STRIDE,2
4195,0506044252062,ELVIE STRIDE,3
4200,0506044252062,ELVIE STRIDE,3
4202,0506044252062,ELVIE STRIDE,4
4203,0506044252062,ELVIE STRIDE,3
4209,0506044252062,ELVIE STRIDE,2
4216,0506044252062,ELVIE STRIDE,3
4219,0506044252062,ELVIE STRIDE,4
4221,0506044252062,ELVIE STRIDE,2
4223,0506044252062,ELVIE STRIDE,2
4224,0506044252062,ELVIE STRIDE,2
4230,0506044252062,ELVIE STRIDE,2
4231,0506044252062,ELVIE STRIDE,1
4235,0506044252062,ELVIE STRIDE,2
4237,0506044252062,ELVIE STRIDE,3
4238,0506044252062,ELVIE STRIDE,2
4239,0506044252062,ELVIE STRIDE,3
4240,0506044252062,ELVIE STRIDE,1
4241,0506044252062,ELVIE STRIDE,2
4243,0506044252062,ELVIE STRIDE,2
4250,0506044252062,ELVIE STRIDE,2
4253,0506044252062,ELVIE STRIDE,4
4255,0506044252062,ELVIE STRIDE,2
4256,0506044252062,ELVIE STRIDE,3
4257,0506044252062,ELVIE STRIDE,2
4258,0506044252062,ELVIE STRIDE,1
4260,0506044252062,ELVIE STRIDE,1
4272,0506044252062,ELVIE STRIDE,2
4273,0506044252062,ELVIE STRIDE,4
4274,0506044252062,ELVIE STRIDE,2
4276,0506044252062,ELVIE STRIDE,2
4277,0506044252062,ELVIE STRIDE,2
4279,0506044252062,ELVIE STRIDE,2
4284,0506044252062,ELVIE STRIDE,2
4285,0506044252062,ELVIE STRIDE,1
4286,0506044252062,ELVIE STRIDE,2
4288,0506044252062,ELVIE STRIDE,4
4295,0506044252062,ELVIE STRIDE,2
4298,0506044252062,ELVIE STRIDE,4
4299,0506044252062,ELVIE STRIDE,2
4303,0506044252062,ELVIE STRIDE,2
4318,0506044252062,ELVIE STRIDE,2
4321,0506044252062,ELVIE STRIDE,4
4323,0506044252062,ELVIE STRIDE,3
4325,0506044252062,ELVIE STRIDE,3
4332,0506044252062,ELVIE STRIDE,2
4333,0506044252062,ELVIE STRIDE,2
4334,0506044252062,ELVIE STRIDE,2
4335,0506044252062,ELVIE STRIDE,2
4337,0506044252062,ELVIE STRIDE,2
4340,0506044252062,ELVIE STRIDE,3
4352,0506044252062,ELVIE STRIDE,2
4355,0506044252062,ELVIE STRIDE,2
4356,0506044252062,ELVIE STRIDE,2
