0,1,2,3,4
2612,Supercenter,EL PASO,TX,FULL
2613,Supercenter,BUCYRUS,OH,HALF
2614,Supercenter,TEMPLE,PA,FULL
2615,Supercenter,VALDOSTA,GA,FULL
2616,Supercenter,O FALLON,MO,FULL
2617,Supercenter,WINNEMUCCA,NV,FULL
2618,Supercenter,COMMERCE,MI,FULL
2619,Supercenter,MIDLAND,MI,FULL
2620,Supercenter,HASTINGS,MI,QTR
2621,Wal-Mart,SIMI VALLEY,CA,HALF
2626,Supercenter,LIVE OAK,FL,HALF
2627,Supercenter,TAMPA,FL,HALF
2628,Supercenter,LEXINGTON,KY,FULL
2629,Supercenter,WHITINSVILLE,MA,FULL
2630,Supercenter,JESUP,GA,HALF
2631,Supercenter,LIVONIA,MI,FULL
2632,Neighborhood Market,PHOENIX,AZ,QTR
2633,Wal-Mart,PISCATAWAY,NJ,HALF
2634,Supercenter,GORHAM,NH,FULL
2636,Wal-Mart,HUNTINGTON BEACH,CA,FULL
2637,Supercenter,MONROE,NY,FULL
2638,Supercenter,ASHLAND,KY,FULL
2639,Supercenter,GILFORD,NH,HALF
2640,Wal-Mart,SALEM,MA,QTR
2641,Supercenter,ALLENTOWN,PA,FULL
2642,Supercenter,APPLE VALLEY,MN,FULL
2643,Supercenter,WOODBURY,MN,HALF
2644,Supercenter,SAGINAW,MI,FULL
2645,Supercenter,BLACKSTONE,VA,HALF
2646,Supercenter,PEARISBURG,VA,HALF
2647,Supercenter,WOODSTOCK,VA,HALF
2648,Wal-Mart,SAN LEANDRO,CA,HALF
2649,Supercenter,IRVING,TX,HALF
2650,Supercenter,PHILADELPHIA,PA,FULL
2651,Supercenter,MANVILLE,NJ,FULL
2652,Supercenter,GRANTS,NM,HALF
2653,Supercenter,PORTALES,NM,QTR
2654,Supercenter,TOMPKINSVILLE,KY,QTR
2656,Supercenter,ESPANOLA,NM,FULL
2658,Supercenter,WEST BEND,WI,FULL
2660,Wal-Mart,NORTH READING,MA,FULL
2662,Supercenter,COVINGTON,VA,HALF
2663,Supercenter,EBENSBURG,PA,FULL
2664,Supercenter,PUNXSUTAWNEY,PA,QTR
2665,Supercenter,SLIDELL,LA,QTR
2666,Wal-Mart,COLUMBUS,OH,FULL
2667,Supercenter,DALLAS,TX,HALF
2668,Supercenter,STURTEVANT,WI,FULL
2671,Supercenter,CHANDLER,AZ,FULL
2672,Supercenter,LAMAR,CO,HALF
2674,Supercenter,GREENVILLE,PA,FULL
2678,Supercenter,MISHAWAKA,IN,FULL
2679,Supercenter,ELKHART,IN,FULL
2681,Wal-Mart,LITTLETON,NH,QTR
2682,Supercenter,BERLIN,VT,QTR
2683,Wal-Mart,HADLEY,MA,QTR
2684,Supercenter,NEW MARTINSVILLE,WV,FULL
2686,Neighborhood Market,BENTONVILLE,AR,QTR
2687,Supercenter,GREER,SC,FULL
2688,Supercenter,TYLER,TX,HALF
2689,Neighborhood Market,FRESNO,CA,QTR
2690,Supercenter,MADISON,AL,FULL
2691,Supercenter,NEW ALBANY,IN,FULL
2692,Supercenter,CHESTERFIELD,MI,FULL
2693,Supercenter,FENTON,MI,FULL
2694,Supercenter,KIRKWOOD,MO,HALF
2695,Supercenter,CLERMONT,FL,HALF
2696,Supercenter,MOOREFIELD,WV,QTR
2697,Supercenter,ANTIOCH,CA,FULL
2699,Neighborhood Market,GAINESVILLE,GA,QTR
2700,Supercenter,WHITE LAKE,MI,FULL
2702,Supercenter,NIXA,MO,FULL
2703,Supercenter,FLORENCE,SC,FULL
2704,Supercenter,RANDLEMAN,NC,FULL
2705,Supercenter,FRANKLIN,VA,FULL
2706,Supercenter,HARVEY,LA,FULL
2708,Supercenter,TEMECULA,CA,HALF
2711,Wal-Mart,KODIAK,AK,QTR
2712,Supercenter,MYRTLE BEACH,SC,FULL
2713,Supercenter,BIRMINGHAM,AL,FULL
2714,Supercenter,SPENCER,IA,FULL
2715,Supercenter,DIBERVILLE,MS,FULL
2716,Supercenter,CEDAR RAPIDS,IA,FULL
2717,Supercenter,HATTIESBURG,MS,FULL
2719,Wal-Mart,BRISTOL,CT,QTR
2720,Supercenter,MADISON,MS,FULL
2722,Supercenter,FAIRBANKS,AK,FULL
2723,Supercenter,SUMITON,AL,FULL
2724,Supercenter,PASADENA,TX,FULL
2725,Supercenter,LEWIS CENTER,OH,FULL
2726,Supercenter,REYNOLDSBURG,OH,FULL
2727,Supercenter,FLORIDA CITY,FL,HALF
2728,Supercenter,DECATUR,IL,FULL
2729,Supercenter,FORT COLLINS,CO,FULL
2730,Supercenter,TARBORO,NC,FULL
2731,Neighborhood Market,GAINESVILLE,GA,QTR
2732,Supercenter,VILLA RICA,GA,FULL
2733,Supercenter,PERRY,GA,FULL
2735,Supercenter,SACRAMENTO,CA,FULL
2739,Supercenter,BAY MINETTE,AL,FULL
2740,Supercenter,TAMPA,FL,FULL
2741,Neighborhood Market,BENTONVILLE,AR,QTR
2742,Neighborhood Market,SPRINGDALE,AR,QTR
2743,Neighborhood Market,SHERWOOD,AR,QTR
2744,Neighborhood Market,FORT SMITH,AR,QTR
2745,Neighborhood Market,FAYETTEVILLE,AR,QTR
2747,Wal-Mart,WARWICK,RI,QTR
2748,Supercenter,GULF SHORES,AL,FULL
2749,Supercenter,SPRUCE PINE,NC,FULL
2751,Supercenter,ENGLEWOOD,CO,QTR
2752,Supercenter,COMMERCE CITY,CO,FULL
2753,Supercenter,CLAYTON,GA,FULL
2754,Supercenter,WAYNESBORO,GA,QTR
2755,Supercenter,FLOWOOD,MS,FULL
2756,Supercenter,FREDERICK,MD,FULL
2757,Supercenter,MURFREESBORO,TN,FULL
2758,Supercenter,PLYMOUTH,NH,HALF
2760,Supercenter,JACKSON,AL,QTR
2761,Supercenter,POUNDING MILL,VA,FULL
2762,Supercenter,FAIRLAWN,VA,FULL
2763,Supercenter,DONNA,TX,FULL
2764,Supercenter,ALTOONA,IA,FULL
2766,Supercenter,SCOTTSDALE,AZ,FULL
2767,Supercenter,MESA,AZ,FULL
2768,Supercenter,MESA,AZ,FULL
2769,Supercenter,SAN ANTONIO,TX,FULL
2771,Supercenter,MONTICELLO,IN,FULL
2772,Supercenter,SOUTHPORT,NC,FULL
2773,Neighborhood Market,LAGRANGE,GA,QTR
2774,Supercenter,DUBLIN,OH,FULL
2777,Supercenter,SURPRISE,AZ,FULL
2778,Supercenter,COOLIDGE,AZ,QTR
2780,Supercenter,CALDWELL,ID,FULL
2781,Supercenter,NAMPA,ID,FULL
2782,Supercenter,MOUNTAIN HOME,ID,FULL
2783,Supercenter,LEXINGTON,KY,FULL
2784,Supercenter,BEATRICE,NE,FULL
2786,Supercenter,AVON,IN,HALF
2787,Supercenter,INDIANAPOLIS,IN,QTR
2788,Supercenter,BROWNSBURG,IN,FULL
2789,Supercenter,BOYNTON BEACH,FL,FULL
2790,Supercenter,HAGERSTOWN,MD,HALF
2791,Supercenter,GEORGETOWN,DE,QTR
2792,Supercenter,WAYNE,WV,QTR
2793,Supercenter,KERNERSVILLE,NC,FULL
2794,Supercenter,EPHRAIM,UT,QTR
2795,Supercenter,ASHLAND,VA,FULL
2796,Supercenter,OLDSMAR,FL,FULL
2797,Wal-Mart,STURBRIDGE,MA,HALF
2799,Wal-Mart,CLINTON,MD,HALF
2801,Neighborhood Market,ALBANY,GA,QTR
2803,Supercenter,EDMOND,OK,FULL
2804,Supercenter,OKLAHOMA CITY,OK,HALF
2805,Supercenter,EMPORIA,VA,HALF
2806,Supercenter,BOILING SPRINGS,SC,FULL
2807,Supercenter,HARRISONBURG,VA,FULL
2808,Supercenter,MIDLOTHIAN,VA,FULL
2809,Supercenter,BUCKHANNON,WV,FULL
2810,Supercenter,SPENCER,WV,HALF
2811,Supercenter,ATHENS,GA,FULL
2812,Supercenter,ROCHESTER,MN,FULL
2813,Supercenter,MARSHFIELD,WI,FULL
2814,Supercenter,HIALEAH,FL,FULL
2815,Wal-Mart,ROLLING MEADOWS,IL,FULL
2816,Wal-Mart,NILES,IL,FULL
2817,Supercenter,LANSING,IL,FULL
2818,Supercenter,HAMMOND,IN,QTR
2819,Supercenter,BLUFFTON,IN,FULL
2820,Supercenter,WORTHINGTON,MN,QTR
2821,Supercenter,RICHMOND,VA,FULL
2822,Supercenter,WALKER,LA,FULL
2823,Supercenter,PARKERSBURG,WV,FULL
2826,Neighborhood Market,COACHELLA,CA,QTR
2827,Supercenter,CORALVILLE,IA,FULL
2828,Supercenter,MILWAUKEE,WI,FULL
2830,Wal-Mart,EDDYSTONE,PA,FULL
2831,Supercenter,JEROME,ID,FULL
2832,Supercenter,HARDEEVILLE,SC,QTR
2833,Supercenter,GRAFTON,WV,HALF
2834,Supercenter,FORT WORTH,TX,HALF
2835,Neighborhood Market,SAN ANTONIO,TX,QTR
2836,Supercenter,FUQUAY VARINA,NC,FULL
2838,Supercenter,HENDERSON,NV,FULL
2839,Neighborhood Market,SPRINGFIELD,MO,QTR
2840,Neighborhood Market,BRUNSWICK,GA,QTR
2841,Wal-Mart,LUMBERTON,NJ,FULL
2842,Supercenter,CORONA,CA,HALF
2843,Supercenter,SUMMERFIELD,FL,FULL
2844,Supercenter,CLIFTON PARK,NY,FULL
2845,Supercenter,SILER CITY,NC,FULL
2846,Supercenter,OLIVE BRANCH,MS,HALF
2847,Supercenter,BELLEVUE,NE,FULL
2849,Supercenter,MASON,WV,HALF
2850,Supercenter,HAMPSTEAD,MD,FULL
2852,Supercenter,MOUNDSVILLE,WV,FULL
2853,Wal-Mart,LA PLATA,MD,HALF
2854,Supercenter,LISBON,CT,FULL
2855,Supercenter,SHAWNEE,KS,FULL
2856,Supercenter,OAK GROVE,MO,QTR
2857,Supercenter,KANSAS CITY,MO,FULL
2858,Neighborhood Market,STATESBORO,GA,HALF
2859,Supercenter,ROCHESTER,NY,FULL
2860,Supercenter,POOLER,GA,FULL
2861,Supercenter,GARDEN CITY,ID,FULL
2862,Supercenter,MERIDIAN,ID,FULL
2864,Supercenter,SAN ANTONIO,TX,FULL
2865,Wal-Mart,SPOKANE,WA,FULL
2866,Wal-Mart,OKEMOS,MI,QTR
2867,Wal-Mart,LANSING,MI,FULL
2869,Supercenter,LANSING,MI,FULL
2870,Neighborhood Market,MYRTLE BEACH,SC,HALF
2871,Supercenter,CINNAMINSON,NJ,FULL
2872,Supercenter,VAN BUREN TWP,MI,FULL
2873,Supercenter,TROY,MI,HALF
2874,Supercenter,GLENVILLE,NY,FULL
2875,Neighborhood Market,WARR ACRES,OK,QTR
2876,Neighborhood Market,EDMOND,OK,QTR
2877,Neighborhood Market,OKLAHOMA CITY,OK,QTR
2878,Neighborhood Market,OKLAHOMA CITY,OK,HALF
2880,Neighborhood Market,TULSA,OK,QTR
2881,Supercenter,KISSIMMEE,FL,FULL
2882,Supercenter,MAPLE GROVE,MN,FULL
2883,Supercenter,PLANO,TX,FULL
2884,Supercenter,LAS VEGAS,NV,HALF
2885,Wal-Mart,NEWPORT,RI,QTR
2886,Supercenter,PICO RIVERA,CA,FULL
2887,Neighborhood Market,MYRTLE BEACH,SC,QTR
2888,Supercenter,PALMYRA,PA,FULL
2889,Supercenter,CLINTON,IA,HALF
2890,Supercenter,MACON,GA,FULL
2891,Supercenter,ODESSA,TX,FULL
2892,Supercenter,PARKER,CO,FULL
2893,Supercenter,INDEPENDENCE,KS,HALF
2894,Supercenter,OAKLAND,MD,FULL
2897,Wal-Mart,SOUTHINGTON,CT,QTR
2898,Wal-Mart,OLD SAYBROOK,CT,QTR
2901,Wal-Mart,NORTHAMPTON,MA,QTR
2904,Wal-Mart,BROCKTON,MA,HALF
2906,Wal-Mart,RIVERHEAD,NY,FULL
2907,Neighborhood Market,MIAMI GARDENS,FL,QTR
2908,Supercenter,BISCOE,NC,HALF
2909,Supercenter,CORRY,PA,QTR
2910,Supercenter,SALEM,OH,FULL
2911,Supercenter,CENTRAL SQUARE,NY,FULL
2912,Supercenter,TAYLOR,MI,FULL
2913,Supercenter,BOUTTE,LA,FULL
2914,Supercenter,MASSILLON,OH,FULL
2915,Wal-Mart,EAST SETAUKET,NY,FULL
2916,Wal-Mart,EAST MEADOW,NY,QTR
2918,Supercenter,ALLEN,TX,FULL
2919,Neighborhood Market,MONROE,LA,QTR
2920,Supercenter,ORANGE PARK,FL,FULL
2921,Supercenter,HARRISVILLE,UT,FULL
2922,Supercenter,TUCSON,AZ,FULL
2923,Supercenter,BILLINGS,MT,FULL
2924,Supercenter,ALBUQUERQUE,NM,FULL
2925,Supercenter,NAPA,CA,QTR
2926,Supercenter,PLANO,TX,FULL
2927,Supercenter,WOOD VILLAGE,OR,FULL
2928,Supercenter,GOOSE CREEK,SC,FULL
2929,Supercenter,HOPE MILLS,NC,FULL
2930,Neighborhood Market,TAMARAC,FL,HALF
2931,Supercenter,SALISBURY,MD,FULL
2932,Supercenter,KNOXVILLE,TN,FULL
2933,Supercenter,PRINCETON,WV,FULL
2934,Supercenter,PARIS,IL,HALF
2935,Supercenter,KNOXVILLE,IA,HALF
2937,Supercenter,HIBBING,MN,FULL
2938,Supercenter,LAFAYETTE,LA,FULL
2939,Supercenter,RICHLAND,MS,HALF
2940,Neighborhood Market,WEST MONROE,LA,QTR
2941,Supercenter,ALPHARETTA,GA,HALF
2944,Neighborhood Market,DELAND,FL,QTR
2945,Supercenter,PARKESBURG,PA,FULL
2946,Supercenter,FORT LAUDERDALE,FL,FULL
2948,Supercenter,SANTA FE SPRINGS,CA,FULL
2950,Supercenter,PALMDALE,CA,HALF
2951,Supercenter,LANCASTER,CA,FULL
2952,Wal-Mart,MURRIETA,CA,HALF
2953,Supercenter,SWANSEA,MA,FULL
2954,Wal-Mart,NORWALK,CT,QTR
2955,Supercenter,KANSAS CITY,MO,FULL
2956,Supercenter,SHOREWOOD,IL,HALF
2957,Supercenter,DETROIT LAKES,MN,QTR
2958,Supercenter,APPLETON,WI,FULL
2959,Supercenter,ROSEVILLE,MI,FULL
2962,Supercenter,POMPANO BEACH,FL,FULL
2963,Supercenter,CORAL SPRINGS,FL,FULL
2964,Supercenter,LEOMINSTER,MA,FULL
2965,Wal-Mart,NEWINGTON,CT,HALF
2966,Supercenter,WADSWORTH,OH,FULL
2967,Supercenter,FT WRIGHT,KY,FULL
2968,Supercenter,CARROLLTON,KY,QTR
2973,Supercenter,MURPHY,TX,FULL
2975,Neighborhood Market,GARLAND,TX,HALF
2976,Neighborhood Market,MESQUITE,TX,HALF
2977,Neighborhood Market,ARLINGTON,TX,QTR
2978,Supercenter,FORT WORTH,TX,FULL
2979,Neighborhood Market,FORT WORTH,TX,HALF
2980,Supercenter,FORT WORTH,TX,HALF
2981,Neighborhood Market,KELLER,TX,QTR
2984,Neighborhood Market,LAWTON,OK,QTR
2985,Supercenter,FRESNO,CA,FULL
2986,Supercenter,NEENAH,WI,FULL
2987,Supercenter,DAVIE,FL,FULL
2988,Supercenter,LA FAYETTE,GA,FULL
2989,Wal-Mart,FREMONT,CA,FULL
2990,Supercenter,MITCHELL,SD,FULL
2991,Supercenter,CEDAR PARK,TX,HALF
2992,Supercenter,PAINTED POST,NY,FULL
2993,Supercenter,SUGAR LAND,TX,FULL
2994,Supercenter,SAINT JOSEPH,MO,FULL
2995,Neighborhood Market,PLANO,TX,HALF
2996,Supercenter,DALLAS,TX,FULL
2998,Neighborhood Market,LOMA LINDA,CA,QTR
3004,Supercenter,CICERO,IL,FULL
3011,Neighborhood Market,BOYNTON BEACH,FL,QTR
3013,Neighborhood Market,PINELLAS PARK,FL,QTR
3014,Supercenter,DALLAS,TX,FULL
3015,Neighborhood Market,DALLAS,TX,QTR
3017,Supercenter,SPRING HILL,TN,FULL
3018,Supercenter,FOUNTAIN,CO,QTR
3019,Neighborhood Market,THORNTON,CO,QTR
3022,Neighborhood Market,STOCKTON,CA,QTR
3026,Neighborhood Market,PALM DESERT,CA,QTR
3035,Supercenter,WASHINGTON,DC,QTR
3042,Neighborhood Market,COVINGTON,LA,QTR
3043,Neighborhood Market,FORT WORTH,TX,QTR
3044,Supercenter,FORT WORTH,TX,FULL
3046,Neighborhood Market,MODESTO,CA,QTR
3047,Neighborhood Market,TURLOCK,CA,HALF
3049,Neighborhood Market,TUCSON,AZ,QTR
3050,Neighborhood Market,BEAVERTON,OR,QTR
3053,Supercenter,EVERETT,WA,QTR
3055,Supercenter,CATOOSA,OK,HALF
3056,Supercenter,SPRING BRANCH,TX,FULL
3057,Supercenter,HELOTES,TX,FULL
3058,Supercenter,SAN ANTONIO,TX,FULL
3059,Supercenter,CANTON,MS,FULL
3060,Supercenter,YAZOO CITY,MS,QTR
3061,Supercenter,SHREWSBURY,MO,HALF
3062,Neighborhood Market,SPRINGFIELD,MO,QTR
3066,Neighborhood Market,SARASOTA,FL,QTR
3067,Supercenter,NORCROSS,GA,FULL
3069,Neighborhood Market,MARIETTA,GA,QTR
3070,Neighborhood Market,DUNWOODY,GA,HALF
3071,Neighborhood Market,TUCKER,GA,HALF
3072,Neighborhood Market,SNELLVILLE,GA,QTR
3074,Neighborhood Market,LAWRENCEVILLE,GA,QTR
3075,Supercenter,PANAMA CITY,FL,HALF
3077,Supercenter,HAYMARKET,VA,FULL
3078,Supercenter,EAST BRUNSWICK,NJ,HALF
3081,Supercenter,SACRAMENTO,CA,HALF
3082,Neighborhood Market,COLORADO SPRINGS,CO,QTR
3083,Neighborhood Market,COLORADO SPRINGS,CO,QTR
3084,Neighborhood Market,ESCONDIDO,CA,QTR
3087,Wal-Mart,OXNARD,CA,HALF
3088,Supercenter,ST CLOUD,MN,FULL
3090,Neighborhood Market,ROCKLIN,CA,HALF
3093,Supercenter,MERIDIAN,ID,FULL
3094,Neighborhood Market,BOISE,ID,QTR
3098,Neighborhood Market,BELLEVUE,WA,HALF
3099,Neighborhood Market,LA PALMA,CA,QTR
3101,Neighborhood Market,ANAHEIM,CA,HALF
3102,Supercenter,PRINCETON,MN,QTR
3103,Supercenter,GODDARD,KS,HALF
3104,Neighborhood Market,DEERFIELD BEACH,FL,QTR
3106,Supercenter,SAN ANTONIO,TX,FULL
3107,Supercenter,SAN ANTONIO,TX,FULL
3110,Neighborhood Market,CHICAGO,IL,QTR
3111,Neighborhood Market,SPRINGFIELD,MO,QTR
3112,Supercenter,SAN ANTONIO,TX,FULL
3114,Supercenter,SAUGUS,MA,QTR
3118,Supercenter,DECATUR,GA,QTR
3119,Supercenter,PANAMA CITY BEACH,FL,QTR
3123,Neighborhood Market,SANTA CLARA,CA,QTR
3126,Neighborhood Market,CENTENNIAL,CO,QTR
3127,Neighborhood Market,DENVER,CO,QTR
3128,Neighborhood Market,DENVER,CO,QTR
3132,Neighborhood Market,POMONA,CA,QTR
3135,Neighborhood Market,FORT WORTH,TX,QTR
3136,Supercenter,HORIZON CITY,TX,FULL
3137,Supercenter,FAIRVIEW,TN,HALF
3138,Neighborhood Market,BAKERSFIELD,CA,HALF
3139,Neighborhood Market,BAKERSFIELD,CA,QTR
3141,Neighborhood Market,BAKERSFIELD,CA,HALF
3143,Neighborhood Market,TUCSON,AZ,QTR
3144,Neighborhood Market,MILWAUKIE,OR,QTR
3145,Neighborhood Market,VANCOUVER,WA,HALF
3146,Neighborhood Market,CORVALLIS,OR,QTR
3147,Neighborhood Market,SIMI VALLEY,CA,QTR
3150,Supercenter,COUNCIL BLUFFS,IA,FULL
3151,Supercenter,OMAHA,NE,FULL
3152,Neighborhood Market,OMAHA,NE,QTR
3153,Neighborhood Market,OMAHA,NE,HALF
3154,Neighborhood Market,BELLEVUE,NE,HALF
3155,Neighborhood Market,DERBY,KS,QTR
3156,Neighborhood Market,HAMPTON,VA,QTR
3157,Neighborhood Market,NEWPORT NEWS,VA,QTR
3159,Supercenter,TETERBORO,NJ,FULL
3161,Neighborhood Market,PASADENA,FL,QTR
3162,Neighborhood Market,ORLANDO,FL,QTR
3163,Supercenter,HOLLYWOOD,FL,FULL
3167,Supercenter,NEW ORLEANS,LA,QTR
3168,Neighborhood Market,CONWAY,AR,QTR
3169,Supercenter,MANOR,TX,FULL
3170,Supercenter,ELGIN,TX,FULL
3172,Neighborhood Market,OMAHA,NE,QTR
3173,Neighborhood Market,LA VISTA,NE,QTR
3175,Neighborhood Market,COLORADO SPRINGS,CO,QTR
3176,Neighborhood Market,COLORADO SPRINGS,CO,QTR
3177,Supercenter,FORT COLLINS,CO,QTR
3178,Neighborhood Market,GRESHAM,OR,QTR
3179,Neighborhood Market,THOUSAND OAKS,CA,QTR
3180,Supercenter,SOUTH GATE,CA,FULL
3182,Supercenter,CHAPEL HILL,NC,FULL
3183,Neighborhood Market,HOMESTEAD,FL,QTR
3184,Neighborhood Market,HOOVER,AL,QTR
3185,Neighborhood Market,HUNTSVILLE,AL,QTR
3188,Supercenter,STONE MOUNTAIN,GA,FULL
3191,Supercenter,PICKENS,SC,HALF
3192,Supercenter,GREENVILLE,SC,FULL
3197,Supercenter,TAMPA,FL,HALF
3198,Neighborhood Market,CARROLLTON,TX,QTR
3199,Neighborhood Market,PLANO,TX,QTR
3200,Wal-Mart,WEYMOUTH,MA,HALF
3201,Supercenter,MCDONOUGH,GA,FULL
3202,Neighborhood Market,OKLAHOMA CITY,OK,HALF
3204,Neighborhood Market,CEDAR HILL,TX,QTR
3205,Supercenter,LITHIA SPRINGS,GA,FULL
3206,Supercenter,LIMA,OH,HALF
3207,Supercenter,SANFORD,FL,FULL
3208,Supercenter,SPRINGVILLE,UT,FULL
3209,Supercenter,ELK RIVER,MN,FULL
3210,Supercenter,SPRINGFIELD,IL,HALF
3212,Supercenter,EGG HBR TWP,NJ,FULL
3213,Supercenter,THE WOODLANDS,TX,FULL
3214,Supercenter,SUFFOLK,VA,FULL
3215,Supercenter,MORGANTOWN,WV,FULL
3216,Supercenter,VIRGINIA BEACH,VA,FULL
3217,Supercenter,OTHELLO,WA,QTR
3218,Supercenter,SPANAWAY,WA,FULL
3219,Supercenter,WILLIAMSBURG,VA,FULL
3220,Supercenter,ST GEORGE,UT,FULL
3221,Supercenter,WATKINS GLEN,NY,FULL
3222,Supercenter,CENTRAL,SC,HALF
3223,Supercenter,BEAVER FALLS,PA,FULL
3224,Supercenter,GARLAND,TX,FULL
3225,Supercenter,ROWLETT,TX,FULL
3226,Supercenter,KATY,TX,FULL
3227,Supercenter,MONUMENT,CO,FULL
3228,Supercenter,DELMONT,PA,FULL
3229,Supercenter,VERNON,TX,QTR
3230,Supercenter,BRYANT,AR,FULL
3231,Supercenter,GREENWOOD,AR,QTR
3232,Supercenter,WEST JORDAN,UT,FULL
3233,Supercenter,BEMIDJI,MN,FULL
3234,Supercenter,ROGERSVILLE,TN,HALF
3235,Supercenter,NORTH MIAMI BEACH,FL,FULL
3236,Supercenter,FREEHOLD,NJ,FULL
3237,Supercenter,SIOUX FALLS,SD,FULL
3238,Neighborhood Market,SPRINGFIELD,MO,QTR
3239,Supercenter,SPRINGFIELD,OR,FULL
3241,Supercenter,GLENDALE,AZ,HALF
3243,Supercenter,ROANOKE,VA,FULL
3245,Supercenter,HAYWARD,WI,QTR
3247,Supercenter,DELAVAN,WI,FULL
3248,Supercenter,LA HABRA,CA,FULL
3250,Supercenter,AURORA,OH,FULL
3251,Supercenter,WASHINGTON COURT HOUSE,OH,QTR
3252,Wal-Mart,BOOTHWYN,PA,HALF
3253,Supercenter,EDINBORO,PA,FULL
3254,Supercenter,RENO,NV,FULL
3255,Supercenter,SAVOY,IL,FULL
3258,Supercenter,EUGENE,OR,FULL
3259,Supercenter,MISSOULA,MT,FULL
3260,Supercenter,EPHRATA,WA,FULL
3261,Supercenter,RICHLAND,WA,FULL
3262,Supercenter,CAMBRIDGE,OH,FULL
3265,Supercenter,YORKTOWN,VA,FULL
3266,Wal-Mart,EAST WINDSOR,NJ,FULL
3267,Supercenter,OMAHA,NE,HALF
3268,Supercenter,ANTIGO,WI,FULL
3270,Supercenter,WYTHEVILLE,VA,FULL
3271,Supercenter,CALERA,AL,FULL
3273,Supercenter,OVERLAND PARK,KS,FULL
3274,Supercenter,NORTH RICHLAND HILLS,TX,FULL
3275,Neighborhood Market,EDMOND,OK,HALF
3276,Wal-Mart,SAN BERNARDINO,CA,FULL
3277,Supercenter,RENO,NV,FULL
3278,Supercenter,LINCOLN,NE,FULL
3279,Supercenter,SAN ANTONIO,TX,FULL
3280,Supercenter,ROCHESTER,NY,FULL
3281,Supercenter,HARBORCREEK,PA,FULL
3282,Supercenter,LOGAN,OH,FULL
3283,Supercenter,WICHITA,KS,FULL
3284,Supercenter,ARLINGTON,TX,FULL
3285,Supercenter,CEDAR HILL,TX,FULL
3286,Supercenter,HICKORY CREEK,TX,FULL
3287,Neighborhood Market,LEWISVILLE,TX,QTR
3288,Supercenter,BATON ROUGE,LA,FULL
3289,Supercenter,WEST JEFFERSON,NC,FULL
3290,Wal-Mart,KAHULUI,HI,FULL
3291,Wal-Mart,FLANDERS,NJ,FULL
3292,Wal-Mart,UNION,NJ,HALF
3293,Supercenter,CHARDON,OH,FULL
3294,Supercenter,LOUISVILLE,KY,FULL
3295,Supercenter,BROKEN ARROW,OK,FULL
3296,Supercenter,HOUSTON,TX,FULL
3297,Supercenter,HOUSTON,TX,FULL
3298,Supercenter,KEMAH,TX,QTR
3299,Neighborhood Market,CHESAPEAKE,VA,HALF
3300,Supercenter,WAPAKONETA,OH,FULL
3301,Wal-Mart,PROVIDENCE,RI,HALF
3302,Supercenter,HOUSTON,TX,FULL
3303,Supercenter,GRUNDY,VA,QTR
3304,Supercenter,REIDSVILLE,NC,FULL
3305,Supercenter,MAYODAN,NC,FULL
3307,Supercenter,CRAWFORDVILLE,FL,FULL
3308,Supercenter,MIDDLEBURG,FL,FULL
3309,Supercenter,JACKSONVILLE,FL,FULL
3310,Supercenter,DELTONA,FL,FULL
3311,Supercenter,MIAMI GARDENS,FL,FULL
3313,Supercenter,CENTENNIAL,CO,FULL
3314,Neighborhood Market,GLENDALE,AZ,QTR
3315,Neighborhood Market,GLENDALE,AZ,HALF
3317,Neighborhood Market,ALBUQUERQUE,NM,QTR
3319,Supercenter,HARKER HEIGHTS,TX,FULL
3320,Supercenter,PALMHURST,TX,FULL
3322,Wal-Mart,PEWAUKEE,WI,HALF
3324,Supercenter,SHEBOYGAN,WI,FULL
3327,Neighborhood Market,OKLAHOMA CITY,OK,HALF
3328,Supercenter,GREENVILLE,MI,FULL
3329,Supercenter,POTSDAM,NY,FULL
3330,Neighborhood Market,CHESAPEAKE,VA,QTR
3331,Supercenter,PINE BLUFF,AR,HALF
3332,Supercenter,FULTON,NY,FULL
3334,Supercenter,MALONE,NY,FULL
3336,Supercenter,WOODHAVEN,MI,FULL
3337,Supercenter,RIO GRANDE,NJ,FULL
3338,Neighborhood Market,SPARTANBURG,SC,QTR
3339,Supercenter,VINELAND,NJ,FULL
3340,Neighborhood Market,TULSA,OK,QTR
3341,Neighborhood Market,DALLAS,TX,QTR
3342,Supercenter,AMELIA,OH,FULL
3344,Supercenter,WINCHESTER,VA,FULL
3347,Supercenter,WINTER HAVEN,FL,FULL
3348,Supercenter,LAKE PARK,FL,FULL
3349,Supercenter,PORT CHARLOTTE,FL,FULL
3350,Supercenter,LAS VEGAS,NV,FULL
3351,Supercenter,LAS VEGAS,NV,FULL
3352,Supercenter,STOCKTON,CA,FULL
3355,Neighborhood Market,LAS VEGAS,NV,QTR
3356,Neighborhood Market,LAS VEGAS,NV,QTR
3357,Neighborhood Market,TUCSON,AZ,QTR
3359,Neighborhood Market,FORT MILL,SC,QTR
3360,Supercenter,CHANDLER,AZ,FULL
3362,Supercenter,OAK GROVE,KY,FULL
3363,Supercenter,OWENSBORO,KY,FULL
3364,Supercenter,SAINT PAUL,MN,QTR
3366,Supercenter,CENTERVILLE,UT,FULL
3367,Supercenter,NORTH CHARLESTON,SC,QTR
