WeekNumber,STORE_NBR ,ITEM1_DESC,ITEM_NBR3,TY_Projection,LY_UNITS,LLY_UNITS
3,1399,24CT CPCK ASRT BCRM,9873326,11,9,7
3,2273,24CT CPCK ASRT BCRM,9873326,8,6,7
3,1659,24CT CPCK ASRT BCRM,9873326,18,15,7
3,931,24CT CPCK ASRT BCRM,9873326,2,1,7
3,1500,24CT CPCK ASRT BCRM,9873326,18,15,7
3,5419,24CT CPCK ASRT BCRM,9873326,3,2,7
3,5041,24CT CPCK ASRT BCRM,9873326,26,21,7
3,4130,24CT CPCK ASRT BCRM,9873326,6,5,7
3,1899,24CT CPCK ASRT BCRM,9873326,28,23,7
3,5705,24CT CPCK ASRT BCRM,9873326,6,5,7
3,2762,24CT CPCK ASRT BCRM,9873326,20,16,7
3,5242,24CT CPCK ASRT BCRM,9873326,5,4,7
3,3838,24CT CPCK ASRT BCRM,9873326,6,5,7
3,1762,24CT CPCK ASRT BCRM,9873326,12,10,7
3,3601,24CT CPCK ASRT BCRM,9873326,2,1,7
3,1831,24CT CPCK ASRT BCRM,9873326,20,16,7
3,2300,24CT CPCK ASRT BCRM,9873326,23,19,7
3,3484,24CT CPCK ASRT BCRM,9873326,5,4,7
3,444,24CT CPCK ASRT BCRM,9873326,0,0,7
3,5023,24CT CPCK ASRT BCRM,9873326,6,5,7
3,5186,24CT CPCK ASRT BCRM,9873326,3,2,7
3,4336,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1130,24CT CPCK ASRT BCRM,9873326,16,13,7
3,5463,24CT CPCK ASRT BCRM,9873326,20,16,7
3,399,24CT CPCK ASRT BCRM,9873326,0,0,7
3,168,24CT CPCK ASRT BCRM,9873326,16,13,7
3,125,24CT CPCK ASRT BCRM,9873326,24,20,7
3,2548,24CT CPCK ASRT BCRM,9873326,20,16,7
3,3482,24CT CPCK ASRT BCRM,9873326,9,7,7
3,579,24CT CPCK ASRT BCRM,9873326,3,2,7
3,656,24CT CPCK ASRT BCRM,9873326,9,7,7
3,1180,24CT CPCK ASRT BCRM,9873326,15,12,7
3,4611,24CT CPCK ASRT BCRM,9873326,3,2,7
3,1122,24CT CPCK ASRT BCRM,9873326,11,9,7
3,5438,24CT CPCK ASRT BCRM,9873326,15,12,7
3,4508,24CT CPCK ASRT BCRM,9873326,12,10,7
3,3831,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1408,24CT CPCK ASRT BCRM,9873326,0,0,7
3,2788,24CT CPCK ASRT BCRM,9873326,0,0,7
3,55,24CT CPCK ASRT BCRM,9873326,6,5,7
3,766,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2656,24CT CPCK ASRT BCRM,9873326,20,16,7
3,1757,24CT CPCK ASRT BCRM,9873326,30,25,7
3,1454,24CT CPCK ASRT BCRM,9873326,21,17,7
3,5956,24CT CPCK ASRT BCRM,9873326,5,4,7
3,5313,24CT CPCK ASRT BCRM,9873326,11,9,7
3,2591,24CT CPCK ASRT BCRM,9873326,0,0,7
3,3876,24CT CPCK ASRT BCRM,9873326,0,0,7
3,3537,24CT CPCK ASRT BCRM,9873326,6,5,7
3,735,24CT CPCK ASRT BCRM,9873326,21,17,7
3,2366,24CT CPCK ASRT BCRM,9873326,12,10,7
3,4162,24CT CPCK ASRT BCRM,9873326,6,5,7
3,4472,24CT CPCK ASRT BCRM,9873326,12,10,7
3,3230,24CT CPCK ASRT BCRM,9873326,20,16,7
3,3660,24CT CPCK ASRT BCRM,9873326,10,8,7
3,5420,24CT CPCK ASRT BCRM,9873326,8,6,7
3,3014,24CT CPCK ASRT BCRM,9873326,18,15,7
3,1646,24CT CPCK ASRT BCRM,9873326,0,0,7
3,5056,24CT CPCK ASRT BCRM,9873326,14,11,7
3,114,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2242,24CT CPCK ASRT BCRM,9873326,8,6,7
3,5672,24CT CPCK ASRT BCRM,9873326,5,4,7
3,4623,24CT CPCK ASRT BCRM,9873326,16,13,7
3,423,24CT CPCK ASRT BCRM,9873326,10,8,7
3,1018,24CT CPCK ASRT BCRM,9873326,17,14,7
3,313,24CT CPCK ASRT BCRM,9873326,11,9,7
3,4865,24CT CPCK ASRT BCRM,9873326,14,11,7
3,1102,24CT CPCK ASRT BCRM,9873326,11,9,7
3,1225,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1938,24CT CPCK ASRT BCRM,9873326,12,10,7
3,2417,24CT CPCK ASRT BCRM,9873326,14,11,7
3,994,24CT CPCK ASRT BCRM,9873326,22,18,7
3,3764,24CT CPCK ASRT BCRM,9873326,0,0,7
3,4129,24CT CPCK ASRT BCRM,9873326,17,14,7
3,1542,24CT CPCK ASRT BCRM,9873326,14,11,7
3,4063,24CT CPCK ASRT BCRM,9873326,0,0,7
3,591,24CT CPCK ASRT BCRM,9873326,28,23,7
3,5489,24CT CPCK ASRT BCRM,9873326,0,0,7
3,2087,24CT CPCK ASRT BCRM,9873326,9,7,7
3,1708,24CT CPCK ASRT BCRM,9873326,12,10,7
3,3305,24CT CPCK ASRT BCRM,9873326,11,9,7
3,1956,24CT CPCK ASRT BCRM,9873326,0,0,7
3,3349,24CT CPCK ASRT BCRM,9873326,0,0,7
3,359,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1181,24CT CPCK ASRT BCRM,9873326,5,4,7
3,2238,24CT CPCK ASRT BCRM,9873326,0,0,7
3,4216,24CT CPCK ASRT BCRM,9873326,0,0,7
3,5851,24CT CPCK ASRT BCRM,9873326,0,0,7
3,2812,24CT CPCK ASRT BCRM,9873326,16,13,7
3,875,24CT CPCK ASRT BCRM,9873326,3,2,7
3,3216,24CT CPCK ASRT BCRM,9873326,18,15,7
3,5282,24CT CPCK ASRT BCRM,9873326,8,6,7
3,2051,24CT CPCK ASRT BCRM,9873326,9,7,7
3,3469,24CT CPCK ASRT BCRM,9873326,5,4,7
3,1182,24CT CPCK ASRT BCRM,9873326,0,0,7
3,3387,24CT CPCK ASRT BCRM,9873326,3,2,7
3,5358,24CT CPCK ASRT BCRM,9873326,6,5,7
3,710,24CT CPCK ASRT BCRM,9873326,3,2,7
3,2080,24CT CPCK ASRT BCRM,9873326,8,6,7
3,688,24CT CPCK ASRT BCRM,9873326,9,7,7
3,762,24CT CPCK ASRT BCRM,9873326,6,5,7
3,1946,24CT CPCK ASRT BCRM,9873326,9,7,7
3,5387,24CT CPCK ASRT BCRM,9873326,17,14,7
3,242,24CT CPCK ASRT BCRM,9873326,0,0,7
3,135,24CT CPCK ASRT BCRM,9873326,36,30,7
3,510,24CT CPCK ASRT BCRM,9873326,16,13,7
3,4451,24CT CPCK ASRT BCRM,9873326,20,16,7
3,3780,24CT CPCK ASRT BCRM,9873326,12,10,7
3,1094,24CT CPCK ASRT BCRM,9873326,0,0,7
3,3206,24CT CPCK ASRT BCRM,9873326,34,28,7
3,3823,24CT CPCK ASRT BCRM,9873326,3,2,7
3,3717,24CT CPCK ASRT BCRM,9873326,10,8,7
3,1479,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2337,24CT CPCK ASRT BCRM,9873326,6,5,7
3,526,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2152,24CT CPCK ASRT BCRM,9873326,8,6,7
3,1107,24CT CPCK ASRT BCRM,9873326,11,9,7
3,569,24CT CPCK ASRT BCRM,9873326,8,6,7
3,2208,24CT CPCK ASRT BCRM,9873326,20,16,7
3,2619,24CT CPCK ASRT BCRM,9873326,12,10,7
3,1004,24CT CPCK ASRT BCRM,9873326,0,0,7
3,5482,24CT CPCK ASRT BCRM,9873326,16,13,7
3,1290,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1351,24CT CPCK ASRT BCRM,9873326,4,3,7
3,1619,24CT CPCK ASRT BCRM,9873326,8,6,7
3,3427,24CT CPCK ASRT BCRM,9873326,11,9,7
3,882,24CT CPCK ASRT BCRM,9873326,8,6,7
3,859,24CT CPCK ASRT BCRM,9873326,4,3,7
3,5168,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2575,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1904,24CT CPCK ASRT BCRM,9873326,15,12,7
3,637,24CT CPCK ASRT BCRM,9873326,9,7,7
3,1487,24CT CPCK ASRT BCRM,9873326,2,1,7
3,1714,24CT CPCK ASRT BCRM,9873326,21,17,7
3,2010,24CT CPCK ASRT BCRM,9873326,4,3,7
3,1792,24CT CPCK ASRT BCRM,9873326,16,13,7
3,2605,24CT CPCK ASRT BCRM,9873326,22,18,7
3,1940,24CT CPCK ASRT BCRM,9873326,10,8,7
3,3389,24CT CPCK ASRT BCRM,9873326,11,9,7
3,528,24CT CPCK ASRT BCRM,9873326,0,0,7
3,823,24CT CPCK ASRT BCRM,9873326,41,34,7
3,402,24CT CPCK ASRT BCRM,9873326,9,7,7
3,5781,24CT CPCK ASRT BCRM,9873326,27,22,7
3,3207,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1767,24CT CPCK ASRT BCRM,9873326,10,8,7
3,2539,24CT CPCK ASRT BCRM,9873326,6,5,7
3,1335,24CT CPCK ASRT BCRM,9873326,6,5,7
3,2287,24CT CPCK ASRT BCRM,9873326,28,23,7
3,272,24CT CPCK ASRT BCRM,9873326,14,11,7
3,396,24CT CPCK ASRT BCRM,9873326,6,5,7
3,3234,24CT CPCK ASRT BCRM,9873326,14,11,7
3,815,24CT CPCK ASRT BCRM,9873326,27,22,7
3,4226,24CT CPCK ASRT BCRM,9873326,10,8,7
3,3525,24CT CPCK ASRT BCRM,9873326,18,15,7
3,2923,24CT CPCK ASRT BCRM,9873326,0,0,7
3,6286,24CT CPCK ASRT BCRM,9873326,16,13,7
3,1307,24CT CPCK ASRT BCRM,9873326,22,18,7
3,1734,24CT CPCK ASRT BCRM,9873326,3,2,7
3,4065,24CT CPCK ASRT BCRM,9873326,0,0,7
3,5414,24CT CPCK ASRT BCRM,9873326,34,28,7
3,2339,24CT CPCK ASRT BCRM,9873326,10,8,7
3,5797,24CT CPCK ASRT BCRM,9873326,0,0,7
3,1935,24CT CPCK ASRT BCRM,9873326,12,10,7
3,2149,24CT CPCK ASRT BCRM,9873326,12,10,7
3,408,24CT CPCK ASRT BCRM,9873326,26,21,7
3,3480,24CT CPCK ASRT BCRM,9873326,22,18,7
3,2199,24CT CPCK ASRT BCRM,9873326,16,13,7
3,2485,24CT CPCK ASRT BCRM,9873326,10,8,7
3,5369,24CT CPCK ASRT BCRM,9873326,21,17,7
3,4440,24CT CPCK ASRT BCRM,9873326,5,4,7
3,75,24CT CPCK ASRT BCRM,9873326,22,18,7
3,1544,24CT CPCK ASRT BCRM,9873326,8,6,7
3,1376,24CT CPCK ASRT BCRM,9873326,28,23,7
2,1592,12CT ASRT CUPCAKES,9809315,9,7,5
2,4514,12CT WHITE CUPCAKES,9804080,6,5,5
2,5847,12CT ASRT CUPCAKES,9809315,23,19,5
2,1301,12CT WHITE CUPCAKES,9804080,0,0,5
2,1125,12CT ASRT CUPCAKES,9809315,24,20,5
2,3112,12CT WHITE CUPCAKES,9804080,12,10,5
2,3487,12CT ASRT CUPCAKES,9809315,18,15,5
2,3660,12CT WHITE CUPCAKES,9804080,10,8,5
2,826,12CT WHITE CUPCAKES,9804080,16,13,5
2,442,12CT ASRT CUPCAKES,9809315,26,21,5
2,5432,12CT ASRT CUPCAKES,9809315,18,15,5
2,3218,12CT WHITE CUPCAKES,9804080,3,2,5
2,1620,12CT ASRT CUPCAKES,9809315,0,0,5
2,2045,12CT ASRT CUPCAKES,9809315,9,7,5
2,4564,12CT WHITE CUPCAKES,9804080,0,0,5
2,25,12CT CHOC CUPCAKES,9804094,0,0,5
2,5146,12CT WHITE CUPCAKES,9804080,4,3,5
2,4435,12CT WHITE CUPCAKES,9804080,23,19,5
2,2369,12CT WHITE CUPCAKES,9804080,6,5,5
2,1623,12CT CHOC CUPCAKES,9804094,6,5,5
2,5446,12CT ASRT CUPCAKES,9809315,6,5,5
2,1465,12CT ASRT CUPCAKES,9809315,45,37,5
2,913,12CT ASRT CUPCAKES,9809315,0,0,5
2,4161,12CT WHITE CUPCAKES,9804080,0,0,5
2,3809,12CT ASRT CUPCAKES,9809315,15,12,5
2,3621,12CT WHITE CUPCAKES,9804080,0,0,5
2,3587,12CT ASRT CUPCAKES,9809315,0,0,5
2,94,12CT WHITE CUPCAKES,9804080,14,11,5
2,1543,12CT CHOC CUPCAKES,9804094,8,6,5
2,4350,12CT WHITE CUPCAKES,9804080,2,1,5
2,516,12CT WHITE CUPCAKES,9804080,12,10,5
2,2445,12CT WHITE CUPCAKES,9804080,8,6,5
2,5055,12CT WHITE CUPCAKES,9804080,0,0,5
2,1721,12CT WHITE CUPCAKES,9804080,11,9,5
2,1037,12CT WHITE CUPCAKES,9804080,17,14,5
2,2817,12CT WHITE CUPCAKES,9804080,21,17,5
2,2806,12CT CHOC CUPCAKES,9804094,11,9,5
2,3207,12CT WHITE CUPCAKES,9804080,0,0,5
2,1086,12CT WHITE CUPCAKES,9804080,11,9,5
2,2336,12CT CHOC CUPCAKES,9804094,4,3,5
2,749,12CT WHITE CUPCAKES,9804080,10,8,5
2,428,12CT CHOC CUPCAKES,9804094,6,5,5
2,2113,12CT WHITE CUPCAKES,9804080,6,5,5
2,2914,12CT WHITE CUPCAKES,9804080,16,13,5
2,5352,12CT WHITE CUPCAKES,9804080,4,3,5
2,198,12CT CHOC CUPCAKES,9804094,8,6,5
2,610,12CT CHOC CUPCAKES,9804094,17,14,5
2,858,12CT ASRT CUPCAKES,9809315,0,0,5
2,3137,12CT WHITE CUPCAKES,9804080,10,8,5
2,1354,12CT ASRT CUPCAKES,9809315,0,0,5
2,415,12CT WHITE CUPCAKES,9804080,0,0,5
2,1331,12CT WHITE CUPCAKES,9804080,10,8,5
2,1493,12CT CHOC CUPCAKES,9804094,0,0,5
2,1601,12CT ASRT CUPCAKES,9809315,8,6,5
2,5307,12CT CHOC CUPCAKES,9804094,0,0,5
2,666,12CT WHITE CUPCAKES,9804080,5,4,5
2,2492,12CT WHITE CUPCAKES,9804080,6,5,5
2,1605,12CT CHOC CUPCAKES,9804094,8,6,5
2,1252,12CT ASRT CUPCAKES,9809315,2,1,5
2,5806,12CT ASRT CUPCAKES,9809315,35,29,5
2,4519,12CT WHITE CUPCAKES,9804080,0,0,5
2,781,12CT WHITE CUPCAKES,9804080,0,0,5
2,993,12CT ASRT CUPCAKES,9809315,27,22,5
2,3710,12CT ASRT CUPCAKES,9809315,8,6,5
2,511,12CT CHOC CUPCAKES,9804094,11,9,5
2,5964,12CT WHITE CUPCAKES,9804080,8,6,5
2,1356,12CT WHITE CUPCAKES,9804080,4,3,5
2,5051,12CT CHOC CUPCAKES,9804094,5,4,5
2,2588,12CT WHITE CUPCAKES,9804080,12,10,5
2,1988,12CT ASRT CUPCAKES,9809315,3,2,5
2,2443,12CT CHOC CUPCAKES,9804094,0,0,5
2,60,12CT WHITE CUPCAKES,9804080,4,3,5
2,2834,12CT CHOC CUPCAKES,9804094,0,0,5
2,3422,12CT WHITE CUPCAKES,9804080,5,4,5
2,5671,12CT WHITE CUPCAKES,9804080,0,0,5
2,2307,12CT WHITE CUPCAKES,9804080,2,1,5
2,2322,12CT WHITE CUPCAKES,9804080,0,0,5
2,1555,12CT WHITE CUPCAKES,9804080,8,6,5
2,4168,12CT WHITE CUPCAKES,9804080,4,3,5
2,1071,12CT WHITE CUPCAKES,9804080,8,6,5
2,3762,12CT WHITE CUPCAKES,9804080,10,8,5
2,4348,12CT WHITE CUPCAKES,9804080,2,1,5
2,1600,12CT WHITE CUPCAKES,9804080,0,0,5
2,212,12CT CHOC CUPCAKES,9804094,0,0,5
2,716,6CT ASRT CUPCAKES,568472664,0,0,10
2,1483,12CT CHOC CUPCAKES,9804094,0,0,5
2,1965,12CT CHOC CUPCAKES,9804094,12,10,5
2,934,12CT WHITE CUPCAKES,9804080,10,8,5
2,3279,12CT WHITE CUPCAKES,9804080,0,0,5
2,5672,12CT WHITE CUPCAKES,9804080,0,0,5
2,815,12CT WHITE CUPCAKES,9804080,9,7,5
2,2238,12CT WHITE CUPCAKES,9804080,10,8,5
2,5669,12CT WHITE CUPCAKES,9804080,20,16,5
2,4384,12CT WHITE CUPCAKES,9804080,5,4,5
2,2440,12CT WHITE CUPCAKES,9804080,6,5,5
2,2605,12CT CHOC CUPCAKES,9804094,5,4,5
2,1417,12CT ASRT CUPCAKES,9809315,15,12,5
2,4514,12CT ASRT CUPCAKES,9809315,9,7,5
2,3742,12CT WHITE CUPCAKES,9804080,9,7,5
2,857,12CT CHOC CUPCAKES,9804094,0,0,5
2,5761,12CT WHITE CUPCAKES,9804080,0,0,5
2,2505,12CT WHITE CUPCAKES,9804080,0,0,5
2,2142,12CT CHOC CUPCAKES,9804094,12,10,5
2,644,12CT WHITE CUPCAKES,9804080,16,13,5
2,1121,12CT CHOC CUPCAKES,9804094,8,6,5
2,1748,12CT WHITE CUPCAKES,9804080,0,0,5
2,5422,12CT ASRT CUPCAKES,9809315,16,13,5
2,802,12CT WHITE CUPCAKES,9804080,0,0,5
2,5189,12CT WHITE CUPCAKES,9804080,0,0,5
2,799,12CT WHITE CUPCAKES,9804080,0,0,5
2,3286,12CT CHOC CUPCAKES,9804094,4,3,5
2,148,12CT WHITE CUPCAKES,9804080,10,8,5
2,2125,12CT CHOC CUPCAKES,9804094,0,0,5
2,1446,12CT ASRT CUPCAKES,9809315,12,10,5
2,3872,12CT CHOC CUPCAKES,9804094,6,5,5
2,620,12CT WHITE CUPCAKES,9804080,5,4,5
2,3734,12CT WHITE CUPCAKES,9804080,9,7,5
2,1811,12CT CHOC CUPCAKES,9804094,4,3,5
2,3583,12CT WHITE CUPCAKES,9804080,0,0,5
2,369,12CT WHITE CUPCAKES,9804080,11,9,5
2,2939,12CT CHOC CUPCAKES,9804094,0,0,5
2,1240,12CT CHOC CUPCAKES,9804094,6,5,5
2,5888,12CT ASRT CUPCAKES,9809315,0,0,5
2,4553,12CT WHITE CUPCAKES,9804080,0,0,5
2,5969,12CT ASRT CUPCAKES,9809315,4,3,5
2,3842,12CT ASRT CUPCAKES,9809315,16,13,5
2,2519,12CT ASRT CUPCAKES,9809315,16,13,5
2,960,12CT ASRT CUPCAKES,9809315,29,24,5
2,4372,12CT ASRT CUPCAKES,9809315,0,0,5
2,2000,12CT WHITE CUPCAKES,9804080,0,0,5
2,1435,12CT ASRT CUPCAKES,9809315,0,0,5
2,1248,12CT CHOC CUPCAKES,9804094,0,0,5
2,1425,12CT WHITE CUPCAKES,9804080,2,1,5
2,1237,12CT CHOC CUPCAKES,9804094,0,0,5
2,961,12CT ASRT CUPCAKES,9809315,8,6,5
2,1889,12CT ASRT CUPCAKES,9809315,2,1,5
2,940,12CT WHITE CUPCAKES,9804080,0,0,5
2,2994,12CT WHITE CUPCAKES,9804080,0,0,5
2,5396,12CT CHOC CUPCAKES,9804094,8,6,5
2,2412,12CT ASRT CUPCAKES,9809315,0,0,5
2,602,12CT ASRT CUPCAKES,9809315,12,10,5
2,1301,12CT CHOC CUPCAKES,9804094,3,2,5
2,3782,12CT WHITE CUPCAKES,9804080,0,0,5
2,586,12CT WHITE CUPCAKES,9804080,4,3,5
2,2832,12CT WHITE CUPCAKES,9804080,0,0,5
2,2586,12CT WHITE CUPCAKES,9804080,6,5,5
2,1289,12CT WHITE CUPCAKES,9804080,15,12,5
2,2782,12CT ASRT CUPCAKES,9809315,29,24,5
2,1139,12CT CHOC CUPCAKES,9804094,0,0,5
2,1231,12CT WHITE CUPCAKES,9804080,0,0,5
2,3221,12CT WHITE CUPCAKES,9804080,5,4,5
2,4689,12CT ASRT CUPCAKES,9809315,5,4,5
2,4509,12CT WHITE CUPCAKES,9804080,11,9,5
2,802,12CT CHOC CUPCAKES,9804094,0,0,5
2,1221,12CT WHITE CUPCAKES,9804080,3,2,5
2,5673,12CT WHITE CUPCAKES,9804080,3,2,5
2,5968,12CT WHITE CUPCAKES,9804080,0,0,5
2,3430,12CT WHITE CUPCAKES,9804080,11,9,5
2,1396,12CT CHOC CUPCAKES,9804094,4,3,5
2,409,12CT WHITE CUPCAKES,9804080,0,0,5
2,506,12CT CHOC CUPCAKES,9804094,3,2,5
2,477,12CT ASRT CUPCAKES,9809315,14,11,5
2,5075,12CT WHITE CUPCAKES,9804080,0,0,5
2,2567,12CT WHITE CUPCAKES,9804080,5,4,5
2,3431,12CT WHITE CUPCAKES,9804080,12,10,5
2,3118,12CT WHITE CUPCAKES,9804080,0,0,5
2,4681,12CT WHITE CUPCAKES,9804080,0,0,5
2,3763,12CT WHITE CUPCAKES,9804080,15,12,5
2,2350,12CT WHITE CUPCAKES,9804080,4,3,5
2,1470,12CT CHOC CUPCAKES,9804094,0,0,5
2,3747,12CT WHITE CUPCAKES,9804080,22,18,5
2,1619,12CT WHITE CUPCAKES,9804080,2,1,5
2,3851,12CT WHITE CUPCAKES,9804080,0,0,5
2,5064,12CT ASRT CUPCAKES,9809315,9,7,5
2,1264,12CT CHOC CUPCAKES,9804094,14,11,5
2,3206,12CT WHITE CUPCAKES,9804080,12,10,5
2,2307,12CT CHOC CUPCAKES,9804094,3,2,5
2,5331,12CT WHITE CUPCAKES,9804080,0,0,5
2,1881,12CT ASRT CUPCAKES,9809315,15,12,5
2,1197,12CT WHITE CUPCAKES,9804080,0,0,5
2,4137,12CT WHITE CUPCAKES,9804080,8,6,5
2,2665,12CT WHITE CUPCAKES,9804080,4,3,5
2,506,12CT ASRT CUPCAKES,9809315,18,15,5
2,7009,12CT WHITE CUPCAKES,9804080,0,0,5
2,1640,12CT WHITE CUPCAKES,9804080,8,6,5
2,1688,12CT WHITE CUPCAKES,9804080,9,7,5
2,294,12CT CHOC CUPCAKES,9804094,0,0,5
2,2705,12CT WHITE CUPCAKES,9804080,0,0,5
2,1981,12CT WHITE CUPCAKES,9804080,11,9,5
2,790,12CT CHOC CUPCAKES,9804094,3,2,5
2,1611,12CT WHITE CUPCAKES,9804080,6,5,5
2,5881,12CT WHITE CUPCAKES,9804080,18,15,5
2,3331,12CT ASRT CUPCAKES,9809315,57,47,5
2,5394,12CT WHITE CUPCAKES,9804080,0,0,5
2,2157,12CT WHITE CUPCAKES,9804080,8,6,5
2,2702,12CT CHOC CUPCAKES,9804094,0,0,5
2,992,12CT WHITE CUPCAKES,9804080,15,12,5
2,1759,12CT WHITE CUPCAKES,9804080,6,5,5
2,5382,12CT ASRT CUPCAKES,9809315,9,7,5
2,5446,12CT WHITE CUPCAKES,9804080,3,2,5
2,1578,12CT WHITE CUPCAKES,9804080,16,13,5
2,2312,12CT WHITE CUPCAKES,9804080,11,9,5
2,4682,12CT WHITE CUPCAKES,9804080,11,9,5
2,3044,12CT CHOC CUPCAKES,9804094,4,3,5
2,1878,12CT ASRT CUPCAKES,9809315,35,29,5
2,1507,12CT CHOC CUPCAKES,9804094,0,0,5
2,3656,12CT ASRT CUPCAKES,9809315,0,0,5
2,1303,12CT ASRT CUPCAKES,9809315,18,15,5
2,3884,12CT ASRT CUPCAKES,9809315,0,0,5
2,3307,12CT WHITE CUPCAKES,9804080,0,0,5
2,2368,12CT CHOC CUPCAKES,9804094,0,0,5
2,1836,12CT CHOC CUPCAKES,9804094,2,1,5
2,3309,12CT WHITE CUPCAKES,9804080,6,5,5
2,4484,12CT ASRT CUPCAKES,9809315,65,54,5
2,2528,12CT CHOC CUPCAKES,9804094,3,2,5
2,2325,12CT CHOC CUPCAKES,9804094,9,7,5
2,5254,12CT WHITE CUPCAKES,9804080,0,0,5
2,2142,12CT WHITE CUPCAKES,9804080,12,10,5
2,1162,12CT ASRT CUPCAKES,9809315,14,11,5
2,2515,12CT ASRT CUPCAKES,9809315,23,19,5
3,5191,12CT WHITE CUPCAKES,9804080,8,6,5
3,1286,12CT CHOC CUPCAKES,9804094,4,3,5
3,3824,12CT WHITE CUPCAKES,9804080,8,6,5
3,1110,12CT ASRT CUPCAKES,9809315,27,22,5
3,1507,12CT WHITE CUPCAKES,9804080,3,2,5
3,1950,12CT WHITE CUPCAKES,9804080,9,7,5
3,1479,12CT WHITE CUPCAKES,9804080,16,13,5
3,3044,12CT CHOC CUPCAKES,9804094,4,3,5
3,25,12CT CHOC CUPCAKES,9804094,0,0,5
3,5479,12CT CHOC CUPCAKES,9804094,5,4,5
3,242,12CT WHITE CUPCAKES,9804080,0,0,5
3,3648,12CT CHOC CUPCAKES,9804094,0,0,5
3,2400,12CT WHITE CUPCAKES,9804080,0,0,5
3,2728,12CT WHITE CUPCAKES,9804080,2,1,5
3,1986,12CT CHOC CUPCAKES,9804094,3,2,5
3,1759,12CT CHOC CUPCAKES,9804094,4,3,5
3,6165,12CT ASRT CUPCAKES,9809315,0,0,5
3,319,12CT CHOC CUPCAKES,9804094,0,0,5
3,907,12CT WHITE CUPCAKES,9804080,11,9,5
3,2350,12CT WHITE CUPCAKES,9804080,2,1,5
3,1798,12CT WHITE CUPCAKES,9804080,5,4,5
3,2588,12CT WHITE CUPCAKES,9804080,56,46,5
3,3843,12CT WHITE CUPCAKES,9804080,0,0,5
3,1618,12CT WHITE CUPCAKES,9804080,0,0,5
3,2986,12CT CHOC CUPCAKES,9804094,14,11,5
3,5776,12CT ASRT CUPCAKES,9809315,0,0,5
3,3842,12CT ASRT CUPCAKES,9809315,44,36,5
3,5936,12CT ASRT CUPCAKES,9809315,0,0,5
3,2994,12CT CHOC CUPCAKES,9804094,0,0,5
3,5299,12CT WHITE CUPCAKES,9804080,0,0,5
3,947,12CT WHITE CUPCAKES,9804080,0,0,5
3,3453,12CT WHITE CUPCAKES,9804080,2,1,5
3,292,12CT WHITE CUPCAKES,9804080,27,22,5
3,1658,12CT CHOC CUPCAKES,9804094,0,0,5
3,1671,12CT CHOC CUPCAKES,9804094,3,2,5
3,2122,12CT ASRT CUPCAKES,9809315,24,20,5
3,7294,12CT WHITE CUPCAKES,9804080,0,0,5
3,4479,12CT WHITE CUPCAKES,9804080,5,4,5
3,5448,12CT WHITE CUPCAKES,9804080,0,0,5
3,3829,12CT WHITE CUPCAKES,9804080,56,46,5
3,988,12CT WHITE CUPCAKES,9804080,0,0,5
3,940,12CT WHITE CUPCAKES,9804080,0,0,5
3,2453,12CT WHITE CUPCAKES,9804080,0,0,5
3,1364,12CT CHOC CUPCAKES,9804094,0,0,5
3,1699,12CT WHITE CUPCAKES,9804080,11,9,5
3,2680,12CT WHITE CUPCAKES,9804080,0,0,5
3,1018,12CT WHITE CUPCAKES,9804080,8,6,5
3,1902,12CT CHOC CUPCAKES,9804094,8,6,5
3,3527,12CT CHOC CUPCAKES,9804094,0,0,5
3,1415,12CT ASRT CUPCAKES,9809315,9,7,5
3,180,12CT ASRT CUPCAKES,9809315,140,116,5
3,974,12CT CHOC CUPCAKES,9804094,0,0,5
3,253,12CT CHOC CUPCAKES,9804094,2,1,5
3,1526,12CT WHITE CUPCAKES,9804080,11,9,5
3,2263,12CT ASRT CUPCAKES,9809315,35,29,5
3,2325,12CT WHITE CUPCAKES,9804080,10,8,5
3,5814,12CT ASRT CUPCAKES,9809315,48,40,5
3,4295,12CT CHOC CUPCAKES,9804094,16,13,5
3,748,12CT WHITE CUPCAKES,9804080,5,4,5
3,1312,12CT WHITE CUPCAKES,9804080,18,15,5
3,3526,12CT WHITE CUPCAKES,9804080,9,7,5
3,1019,12CT CHOC CUPCAKES,9804094,0,0,5
3,3180,12CT WHITE CUPCAKES,9804080,0,0,5
3,254,12CT CHOC CUPCAKES,9804094,6,5,5
3,506,12CT WHITE CUPCAKES,9804080,15,12,5
3,5776,12CT WHITE CUPCAKES,9804080,0,0,5
3,546,12CT WHITE CUPCAKES,9804080,0,0,5
3,7320,12CT ASRT CUPCAKES,9809315,0,0,5
