Store,Reference Number,Pieces,Delivery_date,Status
3853,1253533,1,10/29/2024,DELIVERED
3872,1253542,1,10/29/2024,DELIVERED
3874,1253543,1,10/29/2024,DELIVERED
3888,1253549,1,10/29/2024,DELIVERED
3889,1253550,1,10/29/2024,DELIVERED
3891,1253551,1,10/29/2024,DELIVERED
3893,1253552,1,10/29/2024,DELIVERED
3897,1253554,1,10/29/2024,DELIVERED
4049,1253557,1,10/29/2024,DELIVERED
4111,1253566,1,10/29/2024,DELIVERED
4131,1253570,1,10/29/2024,DELIVERED
4132,1253571,1,10/29/2024,DELIVERED
4144,1253573,1,10/29/2024,DELIVERED
4153,1253574,1,10/29/2024,DELIVERED
4165,1253580,1,10/29/2024,DELIVERED
4183,1253584,1,10/29/2024,DELIVERED
4194,1253587,1,10/29/2024,DELIVERED
4240,1253606,1,10/29/2024,DELIVERED
4243,1253608,1,10/29/2024,DELIVERED
4244,1253609,1,10/29/2024,DELIVERED
4249,1253611,1,10/29/2024,DELIVERED
4250,1253612,1,10/29/2024,DELIVERED
4279,1253628,1,10/29/2024,DELIVERED
4281,1253629,1,10/29/2024,DELIVERED
4286,1253633,1,10/29/2024,DELIVERED
4298,1253636,1,10/29/2024,DELIVERED
4322,1253640,1,10/29/2024,DELIVERED
4323,1253641,1,10/29/2024,DELIVERED
4325,1253642,1,10/29/2024,DELIVERED
4337,1253648,1,10/29/2024,DELIVERED
4340,1253649,1,10/29/2024,DELIVERED
4377,1253662,1,10/29/2024,DELIVERED
4395,1253671,1,10/29/2024,DELIVERED
4405,1253674,1,10/29/2024,DELIVERED
4416,1253678,1,10/29/2024,DELIVERED
4424,1253681,1,10/29/2024,DELIVERED
4430,1253684,1,10/29/2024,DELIVERED
4435,1253685,1,10/29/2024,DELIVERED
4482,1253698,1,10/29/2024,DELIVERED
4509,1253705,1,10/29/2024,DELIVERED
4511,1253706,1,10/29/2024,DELIVERED
4512,1253707,1,10/29/2024,DELIVERED
4526,1253710,1,10/29/2024,DELIVERED
4529,1253711,1,10/29/2024,DELIVERED
4531,1253712,1,10/29/2024,DELIVERED
4538,1253714,1,10/29/2024,DELIVERED
4540,1253715,1,10/29/2024,DELIVERED
4564,1253721,1,10/29/2024,DELIVERED
4569,1253724,1,10/29/2024,DELIVERED
4612,1253736,1,10/29/2024,DELIVERED
4641,1253746,1,10/29/2024,DELIVERED
4643,1253747,1,10/29/2024,DELIVERED
4653,1253749,1,10/29/2024,DELIVERED
4678,1253752,1,10/29/2024,DELIVERED
4699,1253763,1,10/29/2024,DELIVERED
5032,1253775,1,10/29/2024,DELIVERED
5035,1253778,1,10/29/2024,DELIVERED
5044,1253784,1,10/29/2024,DELIVERED
5045,1253785,1,10/29/2024,DELIVERED
5048,1253788,1,10/29/2024,DELIVERED
5060,1253796,1,10/29/2024,DELIVERED
5064,1253798,1,10/29/2024,DELIVERED
5072,1253803,1,10/29/2024,DELIVERED
5080,1253810,1,10/29/2024,DELIVERED
5091,1253816,1,10/29/2024,DELIVERED
5092,1253817,1,10/29/2024,DELIVERED
5097,1253820,1,10/29/2024,DELIVERED
5099,1253821,1,10/29/2024,DELIVERED
5111,1253826,1,10/29/2024,DELIVERED
5116,1253828,1,10/29/2024,DELIVERED
5118,1253830,1,10/29/2024,DELIVERED
5124,1253832,1,10/29/2024,DELIVERED
5129,1253834,1,10/29/2024,DELIVERED
5146,1253847,1,10/29/2024,DELIVERED
5156,1253854,1,10/29/2024,DELIVERED
5157,1253855,1,10/29/2024,DELIVERED
5168,1253861,1,10/29/2024,DELIVERED
5189,1253870,1,10/29/2024,DELIVERED
5193,1253874,1,10/29/2024,DELIVERED
5199,1253876,1,10/29/2024,DELIVERED
5201,1253878,1,10/29/2024,DELIVERED
5210,1253881,1,10/29/2024,DELIVERED
5229,1253890,1,10/29/2024,DELIVERED
5232,1253892,1,10/29/2024,DELIVERED
5247,1253901,1,10/29/2024,DELIVERED
5264,1253908,1,10/29/2024,DELIVERED
5276,1253914,1,10/29/2024,DELIVERED
5281,1253917,1,10/29/2024,DELIVERED
5285,1253918,1,10/29/2024,DELIVERED
5287,1253919,1,10/29/2024,DELIVERED
5300,1253928,1,10/29/2024,DELIVERED
5312,1253935,1,10/29/2024,DELIVERED
5316,1253937,1,10/29/2024,DELIVERED
5319,1253939,1,10/29/2024,DELIVERED
5325,1253940,1,10/29/2024,DELIVERED
5326,1253941,1,10/29/2024,DELIVERED
5342,1253951,1,10/29/2024,DELIVERED
5352,1253956,1,10/29/2024,DELIVERED
5359,1253960,1,10/29/2024,DELIVERED
5369,1253965,1,10/29/2024,DELIVERED
5384,1253973,1,10/29/2024,DELIVERED
5398,1253985,1,10/29/2024,DELIVERED
5399,1253986,1,10/29/2024,DELIVERED
5402,1253987,1,10/29/2024,DELIVERED
5403,1253988,1,10/29/2024,DELIVERED
5411,1253991,1,10/29/2024,DELIVERED
5428,1253999,1,10/29/2024,DELIVERED
5442,1254009,1,10/29/2024,DELIVERED
5447,1254013,1,10/29/2024,DELIVERED
5448,1254014,1,10/29/2024,DELIVERED
5449,1254015,1,10/29/2024,DELIVERED
5458,1254018,1,10/29/2024,DELIVERED
5469,1254024,1,10/29/2024,DELIVERED
5485,1254035,1,10/29/2024,DELIVERED
5486,1254036,1,10/29/2024,DELIVERED
5612,1254041,1,10/29/2024,DELIVERED
5617,1254043,1,10/29/2024,DELIVERED
5626,1254044,1,10/29/2024,DELIVERED
5641,1254048,1,10/29/2024,DELIVERED
5644,1254049,1,10/29/2024,DELIVERED
5672,1254055,1,10/29/2024,DELIVERED
5673,1254056,1,10/29/2024,DELIVERED
5717,1254063,1,10/29/2024,DELIVERED
5727,1254064,1,10/29/2024,DELIVERED
5735,1254066,1,10/29/2024,DELIVERED
5752,1254072,1,10/29/2024,DELIVERED
5764,1254076,1,10/29/2024,DELIVERED
5772,1254079,1,10/29/2024,DELIVERED
5786,1254082,1,10/29/2024,DELIVERED
5799,1254085,1,10/29/2024,DELIVERED
5806,1254086,1,10/29/2024,DELIVERED
5807,1254087,1,10/29/2024,DELIVERED
5810,1254088,1,10/29/2024,DELIVERED
5812,1254089,1,10/29/2024,DELIVERED
5823,1254091,1,10/29/2024,DELIVERED
5844,1254097,1,10/29/2024,DELIVERED
5858,1254104,1,10/29/2024,DELIVERED
5867,1254109,1,10/29/2024,DELIVERED
5869,1254110,1,10/29/2024,DELIVERED
5874,1254113,1,10/29/2024,DELIVERED
5879,1254114,1,10/29/2024,DELIVERED
5893,1254125,1,10/29/2024,DELIVERED
5947,1254139,1,10/29/2024,DELIVERED
5959,1254142,1,10/29/2024,DELIVERED
5965,1254144,1,10/29/2024,DELIVERED
6579,1254163,1,10/29/2024,DELIVERED
6951,1254168,1,10/29/2024,DELIVERED
7185,1254182,1,10/29/2024,DELIVERED
7281,1254188,1,10/29/2024,DELIVERED
7301,1254190,1,10/29/2024,DELIVERED
2152,98812653,1,10/30/2024,DELIVERED
2135,98812635,1,10/30/2024,DELIVERED
2097,98812642,1,10/30/2024,DELIVERED
1617,98812547,1,10/30/2024,DELIVERED
2424,98812548,1,10/30/2024,DELIVERED
3778,98812534,1,10/30/2024,DELIVERED
1380,98812523,1,10/30/2024,DELIVERED
676,98812512,1,10/30/2024,DELIVERED
690,98812490,1,10/30/2024,DELIVERED
685,98812491,1,10/30/2024,DELIVERED
742,98812498,1,10/30/2024,DELIVERED
724,98812481,1,10/30/2024,DELIVERED
620,98812473,1,10/30/2024,DELIVERED
599,98812475,1,10/30/2024,DELIVERED
1080,98812445,1,10/30/2024,DELIVERED
916,98812441,1,10/30/2024,DELIVERED
741,98812428,1,10/30/2024,DELIVERED
3852,98812399,1,10/30/2024,DELIVERED
4223,98812404,1,10/30/2024,DELIVERED
3826,98812407,1,10/30/2024,DELIVERED
3234,98812413,1,10/30/2024,DELIVERED
2065,98812348,1,10/30/2024,DELIVERED
2310,98812356,1,10/30/2024,DELIVERED
2932,98812361,1,10/30/2024,DELIVERED
3829,98812369,1,10/30/2024,DELIVERED
6370,98812375,1,10/30/2024,DELIVERED
1320,98812342,1,10/30/2024,DELIVERED
1318,98812346,1,10/30/2024,DELIVERED
6395,98812317,1,10/30/2024,DELIVERED
5320,98812310,1,10/30/2024,DELIVERED
1569,98812254,1,10/30/2024,DELIVERED
1170,98812239,1,10/30/2024,DELIVERED
1407,98812211,1,10/30/2024,DELIVERED
1210,98812217,1,10/30/2024,DELIVERED
2089,98812220,1,10/30/2024,DELIVERED
1443,98812207,1,10/30/2024,DELIVERED
1461,98812201,1,10/30/2024,DELIVERED
154,98812170,1,10/30/2024,DELIVERED
692,98812155,1,10/30/2024,DELIVERED
720,98812142,1,10/30/2024,DELIVERED
733,98812152,1,10/30/2024,DELIVERED
593,98812119,1,10/30/2024,DELIVERED
702,98812121,1,10/30/2024,DELIVERED
507,98812129,1,10/30/2024,DELIVERED
239,98812083,1,10/30/2024,DELIVERED
634,98812088,1,10/30/2024,DELIVERED
591,98812086,1,10/30/2024,DELIVERED
571,98812094,1,10/30/2024,DELIVERED
493,98812106,1,10/30/2024,DELIVERED
148,1251104,1,10/30/2024,DELIVERED
158,1251111,1,10/30/2024,DELIVERED
1916,1252430,1,10/30/2024,DELIVERED
634,1252820,1,10/30/2024,DELIVERED
3772,1253488,1,10/30/2024,DELIVERED
1099,98812888,1,10/31/2024,DELIVERED
916,98812887,1,10/31/2024,DELIVERED
766,98812518,1,10/31/2024,DELIVERED
660,98812509,1,10/31/2024,DELIVERED
661,98812493,1,10/31/2024,DELIVERED
375,98812480,1,10/31/2024,DELIVERED
433,98812484,1,10/31/2024,DELIVERED
306,98812471,1,10/31/2024,DELIVERED
409,98812458,1,10/31/2024,DELIVERED
434,98812459,1,10/31/2024,DELIVERED
394,98812446,1,10/31/2024,DELIVERED
662,98812442,1,10/31/2024,DELIVERED
332,98812429,1,10/31/2024,DELIVERED
403,98812433,1,10/31/2024,DELIVERED
5197,98812351,1,10/31/2024,DELIVERED
1124,98812389,1,10/31/2024,DELIVERED
7324,98812394,1,10/31/2024,DELIVERED
4384,98812327,1,10/31/2024,DELIVERED
1456,98812208,1,10/31/2024,DELIVERED
1358,98812226,1,10/31/2024,DELIVERED
862,98812167,1,10/31/2024,DELIVERED
719,98812145,1,10/31/2024,DELIVERED
642,98812153,1,10/31/2024,DELIVERED
519,98812125,1,10/31/2024,DELIVERED
589,98812137,1,10/31/2024,DELIVERED
1099,98812470,1,10/31/2024,Delviered duplicate 98812888
3894,1251922,1,11/1/2024,DELIVERED dupe
3894,98812319,1,11/1/2024,DELIVERED dupe
5703,98812410,1,11/1/2024,DELVIERED
298,98812081,1,11/1/2024,OUT FOR DELIVERY
