Market ID,Region,Store # ,Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
184,16,1796,181,16,2682,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,88.00%,78.57%,11.6,88.90%,82.10%,83.30%,97.10%
184,16,1796,181,16,2682,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,85.02%,87.22%,10.4,92.90%,90.40%,76.00%,81.00%
184,16,2399,183,16,1698,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202221,90.61%,83.70%,11.4,87.30%,87.70%,90.60%,95.20%
184,16,2399,183,16,1788,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202221,77.56%,92.38%,8.5,81.10%,69.40%,68.70%,94.20%
296,26,1191,183,16,2055,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,83.77%,57.66%,20.9,89.70%,88.10%,75.00%,85.70%
296,26,1287,183,16,2055,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202221,68.03%,64.63%,15.8,66.30%,77.80%,58.10%,69.70%
296,26,2137,183,16,2130,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,76.16%,81.87%,11.4,69.40%,80.00%,72.20%,91.70%
296,26,2137,183,16,2130,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,89.14%,83.86%,10.5,83.90%,87.40%,92.40%,94.00%
296,26,5346,184,16,1796,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,74.10%,63.42%,18,88.50%,68.80%,67.20%,73.40%
297,26,2058,296,26,1191,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,81.86%,72.05%,13.5,79.50%,81.60%,84.00%,82.20%
297,26,4250,296,26,1287,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202221,92.68%,85.34%,19.5,92.90%,94.10%,95.80%,88.90%
297,26,4484,296,26,1287,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,50.95%,51.45%,37.5,42.10%,30.40%,58.90%,64.70%
297,26,4484,296,26,1287,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,59.36%,55.03%,31.4,54.50%,24.20%,61.30%,79.70%
297,26,5118,296,26,1288,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,82.27%,77.93%,12.7,77.80%,89.70%,77.00%,82.90%
297,26,5254,296,26,2137,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202221,50.27%,60.99%,21.3,40.60%,34.10%,50.30%,65.80%
297,26,5254,296,26,2137,UBER,Scheduled Express Delivery ,7,Executive Review,Recovering,Store Focus,202221,88.37%,75.41%,13.1,100.00%,100.00%,69.20%,94.40%
298,26,1498,296,26,2137,UBER,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202221,60.25%,61.60%,22.3,62.20%,55.00%,50.60%,67.60%
298,26,1558,296,26,3182,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,91.85%,90.94%,7.7,94.00%,91.40%,92.40%,87.20%
298,26,1842,296,26,3182,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,82.77%,85.14%,12.3,80.40%,81.10%,85.00%,86.50%
298,26,3658,296,26,5346,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Recovering,Store Focus,202221,96.55%,92.86%,14.8,100.00%,100.00%,83.30%,100.00%
298,26,5320,296,26,5346,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202221,86.02%,91.27%,12.1,78.90%,81.40%,88.90%,93.00%
299,26,1237,296,26,5346,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,91.90%,88.58%,14.6,95.50%,89.30%,92.50%,90.20%
299,26,1372,297,26,1614,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,85.56%,85.83%,15.8,60.00%,89.60%,92.40%,88.80%
299,26,2247,297,26,2058,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,82.50%,79.41%,14.5,79.70%,76.10%,88.60%,86.60%
299,26,2836,297,26,2058,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,82.10%,78.93%,18.2,80.00%,72.80%,89.90%,86.20%
299,26,4499,297,26,4250,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,39.01%,47.48%,36.9,30.90%,39.10%,31.70%,65.10%
299,26,5046,297,26,4250,UBER,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202221,31.05%,36.07%,49.1,20.30%,32.70%,34.90%,47.40%
299,26,5743,297,26,4484,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202221,79.70%,64.88%,20.8,87.20%,80.10%,82.30%,63.60%
300,26,1268,297,26,4484,UBER,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,78.63%,63.75%,26.7,90.10%,77.10%,82.70%,63.00%
301,26,1197,297,26,5118,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,55.02%,54.29%,25.3,42.20%,59.50%,44.10%,73.50%
301,26,1197,297,26,5118,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202221,61.04%,51.62%,33.2,54.20%,60.20%,51.20%,78.70%
302,26,1236,297,26,5254,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202221,79.92%,51.67%,20.1,72.90%,74.90%,80.90%,93.90%
302,26,1661,297,26,5254,UBER,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202221,70.35%,51.30%,23.9,42.30%,72.00%,68.90%,78.40%
308,26,1613,298,26,2704,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202221,85.71%,97.67%,5.4,84.20%,100.00%,80.00%,90.90%
308,26,1849,298,26,3658,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202221,89.34%,80.54%,18.4,83.90%,88.40%,95.90%,89.70%
308,26,2472,299,26,2836,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,56.00%,62.50%,24.8,20.00%,40.00%,0.00%,78.60%
308,26,6789,299,26,2836,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,62.72%,57.31%,24.3,73.70%,56.00%,4.60%,75.30%
309,26,877,299,26,4499,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,92.51%,89.12%,11.7,95.00%,89.90%,93.00%,92.00%
309,26,1010,299,26,4499,UBER,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202221,92.67%,87.31%,10.7,96.80%,91.70%,97.60%,85.70%
309,26,3700,299,26,5046,UBER,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202221,72.55%,64.76%,27.1,46.20%,48.70%,85.80%,92.80%
310,26,1774,299,26,5743,UBER,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,87.50%,84.77%,12.9,87.50%,76.10%,92.90%,93.20%
310,26,3595,300,26,1268,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,85.90%,94.98%,9.3,86.90%,88.50%,89.50%,78.90%
498,59,6264,300,26,1348,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,37.68%,65.26%,27.8,31.30%,33.30%,25.00%,51.90%
498,59,6828,300,26,1348,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,70.60%,68.36%,21.4,93.90%,71.30%,43.30%,72.50%
500,59,7337,300,26,1392,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,55.72%,54.57%,24,74.20%,72.00%,38.90%,12.90%
509,59,2414,300,26,1767,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,87.10%,90.34%,9.5,89.00%,91.60%,85.10%,82.60%
509,59,5014,300,26,2772,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,80.73%,79.77%,10.5,88.10%,75.00%,79.50%,80.50%
509,59,6176,300,26,4273,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,64.25%,54.84%,23.4,74.10%,49.50%,59.60%,74.70%
376,47,1492,300,26,4273,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,67.13%,49.48%,29.1,72.30%,54.10%,64.90%,80.00%
376,47,2892,301,26,1197,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202221,82.88%,68.42%,18,87.20%,91.80%,70.10%,82.90%
376,47,3313,301,26,1197,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,89.32%,71.33%,18.2,91.80%,92.50%,82.50%,89.80%
376,47,5334,301,26,1527,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,81.68%,87.68%,17.3,80.90%,82.60%,83.60%,78.50%
376,47,5334,302,26,1355,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,79.55%,53.83%,22.5,78.90%,78.40%,72.30%,88.30%
379,47,905,302,26,1661,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202221,93.18%,90.65%,9.5,96.60%,89.10%,95.00%,91.60%
379,47,1045,302,26,7238,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202221,87.30%,95.52%,8.8,93.80%,100.00%,77.30%,77.80%
379,47,1231,308,26,1552,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,91.12%,86.04%,16.7,91.60%,90.00%,95.90%,86.50%
379,47,1659,308,26,1552,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,81.53%,84.90%,17.6,78.50%,79.10%,86.90%,79.80%
379,47,3867,308,26,2793,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202221,62.36%,52.31%,26.8,64.90%,57.00%,80.20%,42.40%
379,47,5370,309,26,877,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,62.31%,58.27%,24.8,87.80%,39.90%,50.00%,64.70%
380,47,1252,309,26,877,UBER,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202221,88.33%,90.41%,14.5,93.30%,92.30%,69.20%,94.70%
380,47,1252,309,26,877,UBER,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202221,49.72%,52.33%,38.5,79.50%,29.90%,28.70%,59.80%
380,47,1308,309,26,1010,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,80.79%,58.93%,19.3,89.40%,67.90%,87.80%,81.60%
380,47,2125,309,26,1010,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,84.88%,68.54%,17.7,90.20%,65.30%,92.70%,91.10%
380,47,2751,309,26,1097,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,66.67%,50.52%,25.6,65.30%,48.10%,76.40%,84.20%
380,47,3566,309,26,1097,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,71.81%,55.88%,30.4,63.00%,60.40%,78.90%,86.00%
391,47,984,309,26,3700,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,89.97%,77.52%,16.2,93.10%,86.10%,90.60%,89.90%
407,47,35,309,26,3700,UBER,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202221,85.81%,73.40%,18.9,86.70%,87.10%,83.60%,86.20%
407,47,558,500,59,2414,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,85.57%,77.48%,16.2,100.00%,77.80%,83.30%,89.20%
407,47,558,500,59,4157,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,74.26%,67.27%,18.3,51.00%,81.90%,78.50%,80.80%
411,47,484,500,59,4157,UBER,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,51.43%,56.82%,33.9,44.40%,62.10%,45.50%,0.00%
411,47,5219,509,59,6176,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,69.23%,93.33%,19.1,100.00%,66.70%,100.00%,57.10%
429,47,1326,509,59,6176,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202221,89.90%,75.88%,11.9,95.10%,87.30%,84.60%,93.20%
432,47,4358,509,59,6263,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,66.83%,65.54%,17.5,68.80%,50.80%,58.90%,89.90%
432,47,5361,16,3,494,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Degrading,Store Focus,202221,73.68%,91.94%,20.7,57.10%,60.00%,81.80%,80.00%
433,47,1671,16,3,494,POINTPICKUP,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202221,52.92%,69.64%,38.4,60.00%,46.40%,45.00%,59.20%
433,47,1943,16,3,494,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,62.99%,70.08%,33.3,69.00%,43.90%,56.20%,77.40%
433,47,2432,27,3,588,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,87.67%,80.65%,20.1,82.30%,93.20%,86.40%,90.80%
490,61,3176,27,3,843,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,68.64%,85.25%,13.3,85.00%,56.80%,69.00%,64.00%
585,47,2293,27,3,899,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202221,80.51%,96.72%,11.8,91.70%,76.70%,86.50%,74.40%
585,47,2752,27,3,899,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202221,92.83%,92.76%,12.9,94.90%,89.00%,93.80%,94.30%
585,47,3533,27,3,2615,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Recovering,Store Focus,202221,75.90%,65.38%,17.2,90.50%,69.20%,75.80%,76.50%
585,47,4734,27,3,2615,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,87.20%,77.45%,13.9,89.60%,88.40%,85.90%,81.70%
16,3,494,28,3,593,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,72.73%,46.81%,24.2,68.80%,54.50%,90.00%,85.70%
16,3,614,28,3,593,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,62.65%,56.61%,18.4,65.80%,53.20%,61.90%,69.80%
16,3,932,28,3,639,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202221,77.37%,59.62%,22.2,84.20%,81.90%,62.70%,81.90%
16,3,1338,28,3,836,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,81.05%,68.15%,19.5,79.90%,75.90%,88.70%,80.10%
16,3,3461,30,3,754,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,82.61%,59.14%,21.9,89.60%,75.80%,86.90%,76.00%
16,3,3461,30,3,754,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,81.94%,56.99%,20,77.20%,85.80%,82.30%,81.30%
16,3,3461,30,3,1227,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,78.81%,64.86%,18.7,71.90%,77.20%,81.90%,96.40%
16,3,4283,30,3,1227,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,78.37%,66.82%,22,63.60%,77.80%,80.10%,97.00%
16,3,5363,32,3,1367,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,86.44%,80.33%,14.1,78.50%,88.50%,93.50%,85.10%
27,3,588,93,3,551,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202221,88.50%,72.32%,17.8,91.50%,94.80%,78.00%,89.90%
27,3,843,93,3,1081,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202221,80.58%,79.07%,24.1,67.50%,83.90%,79.60%,92.00%
27,3,899,93,3,1081,UBER,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202221,84.01%,80.09%,23.9,47.20%,89.70%,80.70%,92.40%
27,3,899,93,3,1297,DOORDASH,Scheduled Express Delivery ,5,At Risk,Degrading,Driver Supply Focus,202221,92.31%,88.31%,6.1,89.70%,91.30%,96.60%,93.10%
27,3,2615,93,3,3877,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,80.43%,77.49%,13.4,84.20%,87.70%,77.90%,66.70%
27,3,2615,94,3,563,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,86.97%,79.84%,18.3,86.40%,82.30%,89.60%,89.40%
28,3,639,94,3,857,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,83.75%,73.16%,18.9,91.10%,69.20%,86.40%,89.40%
30,3,754,94,3,1182,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,87.15%,87.40%,17.3,97.70%,95.00%,94.40%,63.00%
30,3,1227,94,3,1391,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,82.63%,65.36%,24.3,91.50%,84.10%,73.50%,86.10%
30,3,1227,97,3,1077,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,91.15%,84.68%,10.2,90.80%,93.10%,91.20%,88.90%
30,3,3570,97,3,1408,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,85.29%,81.83%,14.8,84.70%,87.90%,89.30%,79.80%
30,3,4144,97,3,1408,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,93.27%,84.91%,11.6,89.80%,96.40%,94.70%,92.20%
30,3,4144,98,3,928,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,90.47%,70.67%,12.6,89.70%,87.70%,91.10%,93.60%
32,3,555,98,3,928,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,87.27%,74.63%,13.3,87.30%,82.10%,90.00%,89.30%
32,3,1076,98,3,3309,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,83.50%,86.63%,10,66.20%,90.00%,84.40%,87.70%
32,3,1367,98,3,3309,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,86.88%,86.94%,13,69.60%,91.90%,87.00%,92.80%
32,3,2733,98,3,5037,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,91.62%,78.94%,12.2,86.90%,89.70%,95.90%,93.80%
32,3,2890,98,3,5037,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,91.01%,81.83%,10.5,88.20%,90.80%,93.60%,92.00%
32,3,3750,101,3,1090,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,77.95%,94.70%,10.5,71.00%,68.40%,82.80%,83.30%
93,3,697,101,3,1219,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,79.62%,77.16%,17.8,88.60%,82.40%,51.10%,91.40%
93,3,1081,101,3,1219,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,77.08%,70.13%,23.5,94.20%,80.50%,49.40%,87.60%
93,3,1081,554,59,920,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202221,89.46%,82.86%,14.9,90.10%,90.60%,87.90%,89.20%
93,3,1297,197,19,1790,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,92.05%,88.90%,9.6,90.70%,94.90%,95.40%,87.30%
93,3,5326,197,19,2872,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,89.36%,92.20%,9,88.10%,87.80%,92.50%,89.10%
94,3,563,197,19,3336,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,85.47%,86.18%,13.6,82.80%,86.00%,90.20%,84.70%
94,3,857,197,19,3476,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,79.77%,68.49%,18.6,81.80%,72.30%,81.50%,86.40%
94,3,3207,197,19,4383,DOORDASH,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202221,73.99%,78.98%,18.5,68.50%,63.90%,71.80%,91.20%
97,3,1077,197,19,4383,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,76.35%,81.12%,15.8,80.50%,67.50%,78.60%,79.20%
97,3,1077,197,19,5842,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,86.65%,91.96%,12.6,89.90%,82.90%,87.30%,85.80%
97,3,1223,200,19,2238,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,84.42%,86.08%,12.2,91.20%,75.90%,88.20%,89.30%
97,3,4520,200,19,3453,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202221,88.82%,81.47%,11.9,94.30%,83.90%,87.60%,90.30%
97,3,4520,201,19,2680,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,91.98%,92.06%,8.5,91.50%,93.90%,93.00%,88.50%
98,3,3702,201,19,5065,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202221,76.28%,62.66%,18,89.10%,42.20%,77.50%,93.40%
98,3,3702,201,19,5280,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202221,85.53%,86.69%,12,84.40%,84.70%,85.90%,91.00%
101,3,767,202,19,2080,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202221,84.79%,71.11%,17,87.00%,73.10%,92.20%,90.80%
101,3,1219,203,19,1754,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202221,84.10%,92.04%,8.1,80.10%,86.50%,90.30%,78.20%
101,3,1225,203,19,2618,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,86.87%,88.93%,14.4,87.50%,84.90%,88.10%,87.20%
101,3,6978,203,19,2618,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,82.38%,91.02%,11.7,86.20%,83.90%,83.30%,74.30%
546,72,2773,203,19,2700,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202221,86.92%,98.26%,7.6,87.60%,89.00%,88.50%,81.80%
546,72,2801,203,19,5048,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202221,86.25%,93.92%,8.8,88.80%,87.90%,85.30%,82.40%
546,72,4421,203,19,5893,DOORDASH,Scheduled Express Delivery ,6,At Risk,Degrading,Store Focus,202221,87.50%,80.00%,14.1,76.90%,100.00%,70.00%,100.00%
546,72,4426,203,19,5893,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202221,79.19%,70.82%,23,78.80%,69.60%,82.10%,91.90%
546,72,4517,203,19,5893,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202221,75.94%,71.89%,20.3,76.50%,70.80%,82.50%,74.60%
554,59,920,205,19,1611,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202221,81.60%,96.74%,7.9,71.40%,79.50%,80.50%,86.70%
197,19,1790,205,19,1611,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202221,93.09%,96.89%,7.7,90.40%,89.80%,98.50%,96.30%
197,19,2959,205,19,1987,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202221,94.73%,97.71%,6.7,93.90%,98.10%,96.80%,85.40%
197,19,4383,205,19,2354,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202221,78.36%,75.88%,12.4,70.50%,74.40%,85.20%,88.80%
197,19,4424,206,19,2559,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,77.45%,75.37%,11.8,71.20%,71.70%,86.20%,86.60%
