Store Number,Banner Desc,Market,Region,Week,Day,Remodel
555,WM Supercenter,32,2,37,45944,No
619,WM Supercenter,119,12,37,45944,No
655,WM Supercenter,253,41,37,45944,No
684,WM Supercenter,147,11,37,45944,No
695,WM Supercenter,152,12,37,45944,No
720,WM Supercenter,260,41,37,45944,No
753,WM Supercenter,415,52,37,45944,No
775,WM Supercenter,279,25,37,45944,No
796,WM Supercenter,279,25,37,45944,No
809,WM Supercenter,10,14,37,45944,No
836,WM Supercenter,28,3,37,45944,No
854,WM Supercenter,246,21,37,45944,No
910,WM Supercenter,442,53,37,45944,No
941,WM Supercenter,114,3,37,45944,No
960,WM Supercenter,93,3,37,45944,No
969,WM Supercenter,143,13,37,45944,No
979,WM Supercenter,438,53,37,45944,No
988,WM Supercenter,104,3,37,45944,No
1012,WM Supercenter,444,53,37,45944,No
1026,WM Supercenter,580,41,37,45944,No
1037,WM Supercenter,33,4,37,45944,No
1056,WM Supercenter,353,44,37,45944,No
1068,WM Supercenter,92,9,37,45944,No
1080,WM Supercenter,124,12,37,45944,No
1121,WM Supercenter,21,2,37,45944,No
1142,WM Supercenter,243,41,37,45944,No
1158,WM Supercenter,2,14,37,45944,No
1181,WM Supercenter,26,2,37,45944,No
1193,WM Supercenter,135,42,37,45944,No
1204,WM Supercenter,66,13,37,45944,No
1212,WM Supercenter,1,14,37,45944,No
1218,WM Supercenter,366,46,37,45944,No
1222,WM Supercenter,14,14,37,45944,No
1230,WM Supercenter,364,58,37,45944,No
1242,WM Supercenter,294,4,37,45944,No
1255,WM Supercenter,309,26,37,45944,No
1268,WM Supercenter,300,4,37,45944,No
1272,WM Supercenter,74,7,37,45944,No
1274,WM Supercenter,441,53,37,45944,No
1296,WM Supercenter,569,6,37,45944,No
1301,WM Supercenter,312,75,37,45944,No
1320,WM Supercenter,122,12,37,45944,No
1430,WM Supercenter,439,53,37,45944,No
1456,WM Supercenter,381,47,37,45944,No
1470,WM Supercenter,421,52,37,45944,No
1478,WM Supercenter,259,21,37,45944,No
1500,WM Supercenter,430,47,37,45944,No
1509,WM Supercenter,415,52,37,45944,No
1514,WM Supercenter,340,40,37,45944,No
1533,WM Supercenter,369,46,37,45944,No
1539,WM Supercenter,213,19,37,45944,No
1544,WM Supercenter,320,76,37,45944,No
1556,WM Supercenter,266,25,37,45944,No
1568,WM Supercenter,229,20,37,45944,No
1570,WM Supercenter,248,21,37,45944,No
1577,WM Supercenter,424,52,37,45944,No
1630,WM Supercenter,468,56,37,45944,No
1645,WM Supercenter,581,57,37,45944,No
1660,WM Supercenter,448,57,37,45944,No
1753,WM Supercenter,184,16,37,45944,No
1780,WM Supercenter,315,75,37,45944,No
1788,WM Supercenter,183,16,37,45944,No
1872,WM Supercenter,383,47,37,45944,No
1894,WM Supercenter,215,20,37,45944,No
1896,WM Supercenter,391,54,37,45944,No
1931,WM Supercenter,440,53,37,45944,No
1953,WM Supercenter,297,26,37,45944,No
1954,WM Supercenter,183,16,37,45944,No
1982,WM Supercenter,439,53,37,45944,No
2102,WM Supercenter,200,19,37,45944,No
2108,WM Supercenter,165,22,37,45944,No
2116,WM Supercenter,187,16,37,45944,No
2125,WM Supercenter,380,54,37,45944,No
2191,WM Supercenter,207,19,37,45944,No
2221,WM Supercenter,333,40,37,45944,No
2222,WM Supercenter,157,16,37,45944,No
2225,WM Supercenter,161,17,37,45944,No
2234,WM Supercenter,189,76,37,45944,No
2253,WM Supercenter,458,58,37,45944,No
2272,WM Supercenter,285,22,37,45944,No
2278,WM Supercenter,228,76,37,45944,No
2307,WM Supercenter,403,54,37,45944,No
2313,WM Supercenter,209,20,37,45944,No
2339,WM Supercenter,246,21,37,45944,No
2511,WM Supercenter,582,54,37,45944,No
2520,WM Supercenter,291,75,37,45944,No
2528,WM Supercenter,232,22,37,45944,No
2537,WM Supercenter,457,56,37,45944,No
2579,WM Supercenter,429,47,37,45944,No
2593,WM Supercenter,396,57,37,45944,No
2704,WM Supercenter,298,26,37,45944,No
2720,WM Supercenter,140,11,37,45944,No
2756,WM Supercenter,280,76,37,45944,No
2762,WM Supercenter,312,75,37,45944,No
2823,WM Supercenter,216,20,37,45944,No
2846,WM Supercenter,144,11,37,45944,No
2911,WM Supercenter,191,76,37,45944,No
2935,WM Supercenter,413,52,37,45944,No
3192,WM Supercenter,35,4,37,45944,No
3251,WM Supercenter,218,21,37,45944,No
3258,WM Supercenter,478,60,37,45944,No
3387,WM Supercenter,118,9,37,45944,No
3395,WM Supercenter,433,47,37,45944,No
3423,WM Supercenter,385,46,37,45944,No
3492,WM Supercenter,409,44,37,45944,No
3503,WM Supercenter,308,26,37,45944,No
3511,WM Supercenter,474,60,37,45944,No
3573,WM Supercenter,286,76,37,45944,No
3608,WM Supercenter,209,20,37,45944,No
3722,WM Supercenter,208,20,37,45944,No
3739,WM Supercenter,399,56,37,45944,No
3764,WM Supercenter,45,5,37,45944,No
3869,WM Supercenter,287,75,37,45944,No
4115,WM Supercenter,87,7,37,45944,No
4231,WM Supercenter,248,21,37,45944,No
4239,WM Supercenter,392,56,37,45944,No
4474,WM Supercenter,469,60,37,45944,No
4526,WM Supercenter,63,6,37,45944,No
4557,WM Supercenter,396,57,37,45944,No
4594,WM Supercenter,305,26,37,45944,No
5029,WM Supercenter,207,19,37,45944,No
5045,WM Supercenter,67,6,37,45944,No
5096,WM Supercenter,463,58,37,45944,No
5105,WM Supercenter,286,76,37,45944,No
5247,WM Supercenter,479,5,37,45944,No
5264,WM Supercenter,115,9,37,45944,No
5334,WM Supercenter,376,54,37,45944,No
5342,WM Supercenter,365,58,37,45944,No
5402,WM Supercenter,267,25,37,45944,No
5460,WM Supercenter,78,6,37,45944,No
5480,WM Supercenter,83,7,37,45944,No
5487,WM Supercenter,35,4,37,45944,No
5672,WM Supercenter,51,5,37,45944,No
5728,WM Supercenter,254,41,37,45944,No
5772,WM Supercenter,95,3,37,45944,No
5889,WM Supercenter,53,5,37,45944,No
6286,WM Supercenter,81,7,37,45944,No
6394,WM Supercenter,444,53,37,45944,No
7281,WM Supercenter,74,7,37,45944,No
261,WM Supercenter,325,42,37,45945,No
278,WM Supercenter,127,42,37,45945,No
309,WM Supercenter,132,13,37,45945,No
332,WM Supercenter,5,12,37,45945,No
335,WM Supercenter,146,11,37,45945,No
368,WM Supercenter,410,44,37,45945,No
400,WM Supercenter,68,13,37,45945,No
445,WM Supercenter,256,41,37,45945,No
463,WM Supercenter,84,6,37,45945,No
492,WM Supercenter,580,41,37,45945,No
513,WM Supercenter,73,7,37,45945,No
598,WM Supercenter,429,47,37,45945,No
610,WM Supercenter,76,5,37,45945,No
614,WM Supercenter,16,14,37,45945,No
645,WM Supercenter,433,47,37,45945,No
652,WM Supercenter,406,47,37,45945,No
710,WM Supercenter,152,12,37,45945,No
712,WM Supercenter,5,12,37,45945,No
788,WM Supercenter,328,42,37,45945,No
820,WM Supercenter,359,40,37,45945,No
918,WM Supercenter,46,13,37,45945,No
976,WM Supercenter,135,42,37,45945,No
1000,WM Supercenter,569,6,37,45945,No
1028,WM Supercenter,278,25,37,45945,No
1077,WM Supercenter,97,14,37,45945,No
1124,WM Supercenter,137,11,37,45945,No
1152,WM Supercenter,426,52,37,45945,No
1240,WM Supercenter,367,46,37,45945,No
1253,WM Supercenter,82,7,37,45945,No
1284,WM Supercenter,16,14,37,45945,No
1307,WM Supercenter,262,25,37,45945,No
1310,WM Supercenter,251,41,37,45945,No
1312,WM Supercenter,310,4,37,45945,No
1330,WM Supercenter,222,21,37,45945,No
1346,WM Supercenter,143,13,37,45945,No
1426,WM Supercenter,259,21,37,45945,No
1431,WM Supercenter,418,52,37,45945,No
1437,WM Supercenter,406,47,37,45945,No
1454,WM Supercenter,275,25,37,45945,No
1526,WM Supercenter,426,52,37,45945,No
1536,WM Supercenter,111,3,37,45945,No
1543,WM Supercenter,429,47,37,45945,No
1584,WM Supercenter,396,57,37,45945,No
1588,WM Supercenter,445,58,37,45945,No
1617,WM Supercenter,381,47,37,45945,No
1622,WM Supercenter,213,19,37,45945,No
1636,WM Supercenter,427,47,37,45945,No
1638,WM Supercenter,7,14,37,45945,No
1657,WM Supercenter,425,53,37,45945,No
1690,WM Supercenter,275,25,37,45945,No
1703,WM Supercenter,280,76,37,45945,No
1731,WM Supercenter,192,76,37,45945,No
1740,WM Supercenter,263,53,37,45945,No
1791,WM Supercenter,200,19,37,45945,No
1792,WM Supercenter,237,22,37,45945,No
1802,WM Supercenter,411,47,37,45945,No
1804,WM Supercenter,248,21,37,45945,No
1813,WM Supercenter,192,76,37,45945,No
1827,WM Supercenter,582,54,37,45945,No
1855,WM Supercenter,423,52,37,45945,No
1863,WM Supercenter,209,20,37,45945,No
1885,WM Supercenter,229,20,37,45945,No
1898,WM Supercenter,264,25,37,45945,No
1924,WM Supercenter,179,16,37,45945,No
1941,WM Supercenter,462,58,37,45945,No
1946,WM Supercenter,187,16,37,45945,No
1952,WM Supercenter,422,52,37,45945,No
1959,WM Supercenter,164,17,37,45945,No
1988,WM Supercenter,455,56,37,45945,No
2024,WM Supercenter,226,17,37,45945,No
2045,WM Supercenter,281,75,37,45945,No
2103,WM Supercenter,159,16,37,45945,No
2204,WM Supercenter,267,25,37,45945,No
2209,WM Supercenter,216,20,37,45945,No
2283,WM Supercenter,161,17,37,45945,No
2292,WM Supercenter,484,57,37,45945,No
2329,WM Supercenter,156,16,37,45945,No
2400,WM Supercenter,218,21,37,45945,No
2438,WM Supercenter,291,75,37,45945,No
2452,WM Supercenter,444,53,37,45945,No
2561,WM Supercenter,228,76,37,45945,No
2619,WM Supercenter,204,19,37,45945,No
2620,WM Supercenter,202,19,37,45945,No
2682,WM Supercenter,181,16,37,45945,No
2692,WM Supercenter,206,19,37,45945,No
2708,WM Supercenter,460,58,37,45945,No
2774,WM Supercenter,217,21,37,45945,No
2812,WM Supercenter,425,53,37,45945,No
2813,WM Supercenter,440,53,37,45945,No
2844,WM Supercenter,188,16,37,45945,No
2914,WM Supercenter,215,20,37,45945,No
2925,WM Supercenter,452,56,37,45945,No
2932,WM Supercenter,122,12,37,45945,No
2934,WM Supercenter,273,25,37,45945,No
2993,WM Supercenter,62,6,37,45945,No
3107,WM Supercenter,506,7,37,45945,No
3118,WM Supercenter,20,2,37,45945,No
3206,WM Supercenter,222,21,37,45945,No
3215,WM Supercenter,320,76,37,45945,No
3218,WM Supercenter,467,60,37,45945,No
3239,WM Supercenter,478,60,37,45945,No
3259,WM Supercenter,383,47,37,45945,No
3320,WM Supercenter,80,6,37,45945,No
3328,WM Supercenter,200,19,37,45945,No
3364,WM Supercenter,422,52,37,45945,No
3388,WM Supercenter,25,2,37,45945,No
3408,WM Supercenter,455,56,37,45945,No
3427,WM Supercenter,387,46,37,45945,No
3495,WM Supercenter,149,12,37,45945,No
3515,WM Supercenter,218,21,37,45945,No
3560,WM Supercenter,160,16,37,45945,No
3620,WM Supercenter,403,54,37,45945,No
3633,WM Supercenter,234,22,37,45945,No
3644,WM Supercenter,289,75,37,45945,No
3785,WM Supercenter,14,14,37,45945,No
3830,WM Supercenter,178,22,37,45945,No
4068,WM Supercenter,582,54,37,45945,No
4164,WM Supercenter,55,5,37,45945,No
4191,WM Supercenter,287,75,37,45945,No
4215,WM Supercenter,55,5,37,45945,No
4221,WM Supercenter,477,60,37,45945,No
4407,WM Supercenter,8,14,37,45945,No
4416,WM Supercenter,67,6,37,45945,No
4427,WM Supercenter,97,14,37,45945,No
4440,WM Supercenter,41,4,37,45945,No
4459,WM Supercenter,301,26,37,45945,No
4865,WM Supercenter,430,47,37,45945,No
5025,WM Supercenter,248,21,37,45945,No
5033,WM Supercenter,378,54,37,45945,No
5088,WM Supercenter,235,20,37,45945,No
5127,WM Supercenter,438,53,37,45945,No
5261,WM Supercenter,323,42,37,45945,No
5296,WM Supercenter,316,20,37,45945,No
5312,WM Supercenter,479,5,37,45945,No
5326,WM Supercenter,93,3,37,45945,No
5329,WM Supercenter,370,46,37,45945,No
5331,WM Supercenter,368,46,37,45945,No
5387,WM Supercenter,209,20,37,45945,No
5403,WM Supercenter,273,25,37,45945,No
5429,WM Supercenter,368,46,37,45945,No
5435,WM Supercenter,451,56,37,45945,No
5441,WM Supercenter,411,47,37,45945,No
5745,WM Supercenter,305,26,37,45945,No
5763,WM Supercenter,403,54,37,45945,No
5869,WM Supercenter,475,60,37,45945,No
5965,WM Supercenter,267,25,37,45945,No
6467,WM Supercenter,45,5,37,45945,No
7087,WM Supercenter,243,41,37,45945,No
7246,WM Supercenter,32,2,37,45945,No
22,WM Supercenter,347,44,37,45946,No
47,WM Supercenter,351,44,37,45946,No
51,WM Supercenter,359,40,37,45946,No
58,WM Supercenter,325,42,37,45946,No
70,WM Supercenter,329,11,37,45946,No
75,WM Supercenter,134,13,37,45946,No
118,WM Supercenter,4,11,37,45946,No
126,WM Supercenter,324,42,37,45946,No
140,WM Supercenter,503,13,37,45946,No
157,WM Supercenter,328,42,37,45946,No
199,WM Supercenter,278,25,37,45946,No
233,WM Supercenter,271,41,37,45946,No
243,WM Supercenter,339,40,37,45946,No
266,WM Supercenter,50,5,37,45946,No
273,WM Supercenter,4,11,37,45946,No
285,WM Supercenter,503,13,37,45946,No
296,WM Supercenter,325,42,37,45946,No
302,WM Supercenter,271,41,37,45946,No
345,WM Supercenter,46,13,37,45946,No
426,WM Supercenter,53,5,37,45946,No
436,WM Supercenter,272,25,37,45946,No
451,WM Supercenter,359,40,37,45946,No
490,WM Supercenter,78,6,37,45946,No
491,WM Supercenter,253,41,37,45946,No
493,WM Supercenter,259,21,37,45946,No
508,WM Supercenter,506,7,37,45946,No
516,WM Supercenter,45,5,37,45946,No
517,WM Supercenter,353,44,37,45946,No
527,WM Supercenter,61,6,37,45946,No
532,WM Supercenter,130,13,37,45946,No
556,WM Supercenter,28,3,37,45946,No
565,WM Supercenter,55,5,37,45946,No
599,WM Supercenter,124,12,37,45946,No
613,WM Supercenter,94,3,37,45946,No
615,WM Supercenter,22,2,37,45946,No
627,WM Supercenter,38,4,37,45946,No
714,WM Supercenter,327,42,37,45946,No
769,WM Supercenter,115,9,37,45946,No
816,WM Supercenter,141,13,37,45946,No
825,WM Supercenter,257,41,37,45946,No
826,WM Supercenter,375,46,37,45946,No
847,WM Supercenter,438,53,37,45946,No
866,WM Supercenter,1,14,37,45946,No
1007,WM Supercenter,438,53,37,45946,No
1443,WM Supercenter,221,21,37,45946,No
1477,WM Supercenter,317,20,37,45946,No
1538,WM Supercenter,430,47,37,45946,No
1554,WM Supercenter,452,56,37,45946,No
1696,WM Supercenter,412,52,37,45946,No
1698,WM Supercenter,183,16,37,45946,No
1745,WM Supercenter,239,21,37,45946,No
1750,WM Supercenter,222,21,37,45946,No
1794,WM Supercenter,232,22,37,45946,No
1848,WM Supercenter,264,25,37,45946,No
1866,WM Supercenter,180,16,37,45946,No
1881,WM Supercenter,453,56,37,45946,No
1882,WM Supercenter,581,57,37,45946,No
1910,WM Supercenter,468,56,37,45946,No
1926,WM Supercenter,191,76,37,45946,No
1936,WM Supercenter,196,53,37,45946,No
1947,WM Supercenter,473,60,37,45946,No
1948,WM Supercenter,227,20,37,45946,No
1971,WM Supercenter,425,53,37,45946,No
1977,WM Supercenter,178,22,37,45946,No
1994,WM Supercenter,187,16,37,45946,No
2014,WM Supercenter,204,19,37,45946,No
2033,WM Supercenter,427,47,37,45946,No
2063,WM Supercenter,208,20,37,45946,No
2070,WM Supercenter,469,60,37,45946,No
2084,WM Supercenter,383,47,37,45946,No
2094,WM Supercenter,460,58,37,45946,No
2101,WM Supercenter,475,60,37,45946,No
2104,WM Supercenter,164,17,37,45946,No
2113,WM Supercenter,370,46,37,45946,No
2151,WM Supercenter,109,9,37,45946,No
2153,WM Supercenter,183,16,37,45946,No
2169,WM Supercenter,232,22,37,45946,No
2188,WM Supercenter,469,60,37,45946,No
2189,WM Supercenter,392,56,37,45946,No
2199,WM Supercenter,235,20,37,45946,No
2242,WM Supercenter,464,58,37,45946,No
2249,WM Supercenter,467,60,37,45946,No
2287,WM Supercenter,229,20,37,45946,No
2370,WM Supercenter,188,16,37,45946,No
2371,WM Supercenter,163,17,37,45946,No
2404,WM Supercenter,87,7,37,45946,No
2405,WM Supercenter,194,76,37,45946,No
2483,WM Supercenter,394,57,37,45946,No
2543,WM Supercenter,226,17,37,45946,No
2559,WM Supercenter,206,19,37,45946,No
2575,WM Supercenter,326,42,37,45946,No
2616,WM Supercenter,339,40,37,45946,No
2642,WM Supercenter,423,52,37,45946,No
2644,WM Supercenter,204,19,37,45946,No
2717,WM Supercenter,141,13,37,45946,No
2788,WM Supercenter,482,41,37,45946,No
2874,WM Supercenter,189,76,37,45946,No
2889,WM Supercenter,415,52,37,45946,No
2922,WM Supercenter,366,46,37,45946,No
2938,WM Supercenter,132,13,37,45946,No
2956,WM Supercenter,266,25,37,45946,No
2958,WM Supercenter,439,53,37,45946,No
2991,WM Supercenter,82,7,37,45946,No
3057,WM Supercenter,506,7,37,45946,No
3213,WM Supercenter,68,13,37,45946,No
3230,WM Supercenter,324,42,37,45946,No
3232,WM Supercenter,403,54,37,45946,No
3260,WM Supercenter,473,60,37,45946,No
3273,WM Supercenter,362,40,37,45946,No
3279,WM Supercenter,77,7,37,45946,No
3303,WM Supercenter,311,20,37,45946,No
3431,WM Supercenter,48,5,37,45946,No
3486,WM Supercenter,218,21,37,45946,No
3502,WM Supercenter,221,21,37,45946,No
3537,WM Supercenter,467,60,37,45946,No
3567,WM Supercenter,80,6,37,45946,No
3570,WM Supercenter,30,2,37,45946,No
3602,WM Supercenter,275,25,37,45946,No
3630,WM Supercenter,415,52,37,45946,No
3645,WM Supercenter,73,7,37,45946,No
3730,WM Supercenter,364,58,37,45946,No
3838,WM Supercenter,227,20,37,45946,No
3875,WM Supercenter,427,47,37,45946,No
4108,WM Supercenter,323,42,37,45946,No
4195,WM Supercenter,352,44,37,45946,No
4241,WM Supercenter,352,44,37,45946,No
4258,WM Supercenter,291,75,37,45946,No
4438,WM Supercenter,582,54,37,45946,No
4501,WM Supercenter,235,20,37,45946,No
4521,WM Supercenter,41,4,37,45946,No
4543,WM Supercenter,365,58,37,45946,No
4567,WM Supercenter,379,54,37,45946,No
4627,WM Supercenter,52,5,37,45946,No
4653,WM Supercenter,381,47,37,45946,No
5049,WM Supercenter,380,54,37,45946,No
5101,WM Supercenter,396,57,37,45946,No
5113,WM Supercenter,2,14,37,45946,No
5166,WM Supercenter,387,46,37,45946,No
5189,WM Supercenter,369,46,37,45946,No
5192,WM Supercenter,455,56,37,45946,No
5260,WM Supercenter,323,42,37,45946,No
5330,WM Supercenter,369,46,37,45946,No
5341,WM Supercenter,379,54,37,45946,No
5368,WM Supercenter,477,60,37,45946,No
5389,WM Supercenter,76,5,37,45946,No
5731,WM Supercenter,291,75,37,45946,No
5761,WM Supercenter,197,19,37,45946,No
5930,WM Supercenter,464,58,37,45946,No
6931,WM Supercenter,256,41,37,45946,No
7326,WM Supercenter,353,44,37,45946,No
7221,Neighborhood Market,102,72,38,45950,No
4654,Neighborhood Market,492,72,38,45950,No
6851,Neighborhood Market,504,64,38,45950,No
3845,Neighborhood Market,510,61,38,45950,No
3846,Neighborhood Market,510,61,38,45950,No
2835,Neighborhood Market,528,64,38,45950,No
3450,Neighborhood Market,528,64,38,45950,No
3327,Neighborhood Market,533,64,38,45950,No
5323,Neighborhood Market,533,64,38,45950,No
5805,Neighborhood Market,533,64,38,45950,No
2919,Neighborhood Market,542,64,38,45950,No
3746,Neighborhood Market,542,64,38,45950,No
2977,Neighborhood Market,561,64,38,45950,No
3579,Neighborhood Market,562,64,38,45950,No
4465,Neighborhood Market,562,64,38,45950,No
3449,Neighborhood Market,528,64,38,45950,No
2393,Neighborhood Market,533,64,38,45950,No
410,WM Supercenter,146,11,38,45950,No
434,WM Supercenter,5,12,38,45950,No
449,WM Supercenter,66,13,38,45950,No
560,WM Supercenter,360,40,38,45950,No
587,WM Supercenter,121,12,38,45950,No
600,WM Supercenter,70,7,38,45950,No
630,WM Supercenter,38,4,38,45950,No
632,WM Supercenter,36,4,38,45950,No
641,WM Supercenter,35,4,38,45950,No
656,WM Supercenter,151,12,38,45950,No
662,WM Supercenter,137,11,38,45950,No
676,WM Supercenter,121,12,38,45950,No
683,WM Supercenter,147,11,38,45950,No
691,WM Supercenter,3,14,38,45950,No
692,WM Supercenter,260,41,38,45950,No
768,WM Supercenter,65,6,38,45950,No
784,WM Supercenter,418,52,38,45950,No
808,WM Supercenter,61,6,38,45950,No
815,WM Supercenter,336,40,38,45950,No
844,WM Supercenter,262,25,38,45950,No
846,WM Supercenter,85,6,38,45950,No
869,WM Supercenter,375,46,38,45950,No
870,WM Supercenter,580,41,38,45950,No
885,WM Supercenter,433,47,38,45950,No
887,WM Supercenter,141,13,38,45950,No
894,WM Supercenter,356,44,38,45950,No
904,WM Supercenter,1,14,38,45950,No
921,WM Supercenter,388,54,38,45950,No
932,WM Supercenter,16,14,38,45950,No
963,WM Supercenter,48,5,38,45950,No
990,WM Supercenter,14,14,38,45950,No
995,WM Supercenter,251,41,38,45950,No
1011,WM Supercenter,29,4,38,45950,No
1039,WM Supercenter,304,26,38,45950,No
1053,WM Supercenter,242,41,38,45950,No
1054,WM Supercenter,411,47,38,45950,No
1133,WM Supercenter,306,26,38,45950,No
1137,WM Supercenter,60,6,38,45950,No
1154,WM Supercenter,506,7,38,45950,No
1286,WM Supercenter,41,4,38,45950,No
1290,WM Supercenter,304,26,38,45950,No
1299,WM Supercenter,364,58,38,45950,No
1306,WM Supercenter,387,46,38,45950,No
1324,WM Supercenter,366,46,38,45950,No
1403,WM Supercenter,18,2,38,45950,No
1417,WM Supercenter,364,58,38,45950,No
1421,WM Supercenter,278,25,38,45950,No
1474,WM Supercenter,365,58,38,45950,No
1479,WM Supercenter,238,19,38,45950,No
1508,WM Supercenter,382,47,38,45950,No
1519,WM Supercenter,218,21,38,45950,No
1557,WM Supercenter,482,41,38,45950,No
1569,WM Supercenter,259,21,38,45950,No
1594,WM Supercenter,219,21,38,45950,No
1602,WM Supercenter,275,25,38,45950,No
1620,WM Supercenter,14,14,38,45950,No
1646,WM Supercenter,372,46,38,45950,No
1663,WM Supercenter,294,4,38,45950,No
1681,WM Supercenter,268,25,38,45950,No
1781,WM Supercenter,190,17,38,45950,No
1782,WM Supercenter,216,20,38,45950,No
1784,WM Supercenter,477,60,38,45950,No
1799,WM Supercenter,441,53,38,45950,No
1840,WM Supercenter,450,56,38,45950,No
1868,WM Supercenter,180,16,38,45950,No
1871,WM Supercenter,187,16,38,45950,No
1890,WM Supercenter,285,22,38,45950,No
1904,WM Supercenter,292,76,38,45950,No
1908,WM Supercenter,440,53,38,45950,No
1970,WM Supercenter,159,16,38,45950,No
1997,WM Supercenter,188,16,38,45950,No
2038,WM Supercenter,292,76,38,45950,No
2061,WM Supercenter,201,19,38,45950,No
2065,WM Supercenter,122,12,38,45950,No
2083,WM Supercenter,320,76,38,45950,No
2111,WM Supercenter,13,14,38,45950,No
2131,WM Supercenter,411,47,38,45950,No
2183,WM Supercenter,180,16,38,45950,No
2193,WM Supercenter,227,20,38,45950,No
2311,WM Supercenter,247,21,38,45950,No
2331,WM Supercenter,162,17,38,45950,No
2337,WM Supercenter,312,75,38,45950,No
2367,WM Supercenter,419,52,38,45950,No
2421,WM Supercenter,436,53,38,45950,No
2434,WM Supercenter,196,53,38,45950,No
2437,WM Supercenter,286,76,38,45950,No
2459,WM Supercenter,115,9,38,45950,No
2480,WM Supercenter,226,17,38,45950,No
2517,WM Supercenter,466,58,38,45950,No
2547,WM Supercenter,164,17,38,45950,No
2550,WM Supercenter,476,60,38,45950,No
2608,WM Supercenter,382,47,38,45950,No
2613,WM Supercenter,213,19,38,45950,No
2674,WM Supercenter,228,76,38,45950,No
2679,WM Supercenter,247,21,38,45950,No
2684,WM Supercenter,216,20,38,45950,No
2713,WM Supercenter,3,14,38,45950,No
2781,WM Supercenter,399,56,38,45950,No
2894,WM Supercenter,320,76,38,45950,No
2924,WM Supercenter,384,46,38,45950,No
2953,WM Supercenter,160,16,38,45950,No
2964,WM Supercenter,156,16,38,45950,No
3017,WM Supercenter,153,12,38,45950,No
3044,WM Supercenter,50,5,38,45950,No
3075,WM Supercenter,15,14,38,45950,No
3112,WM Supercenter,77,7,38,45950,No
3229,WM Supercenter,349,44,38,45950,No
3248,WM Supercenter,464,58,38,45950,No
3267,WM Supercenter,432,47,38,45950,No
3282,WM Supercenter,218,21,38,45950,No
3283,WM Supercenter,409,44,38,45950,No
3349,WM Supercenter,118,9,38,45950,No
3380,WM Supercenter,475,60,38,45950,No
3394,WM Supercenter,413,52,38,45950,No
3483,WM Supercenter,129,13,38,45950,No
3533,WM Supercenter,585,54,38,45950,No
3582,WM Supercenter,391,54,38,45950,No
3748,WM Supercenter,26,2,38,45950,No
3828,WM Supercenter,46,13,38,45950,No
3837,WM Supercenter,263,53,38,45950,No
4144,WM Supercenter,30,2,38,45950,No
4156,WM Supercenter,181,16,38,45950,No
4288,WM Supercenter,379,54,38,45950,No
4322,WM Supercenter,407,47,38,45950,No
4341,WM Supercenter,387,46,38,45950,No
4423,WM Supercenter,280,76,38,45950,No
4436,WM Supercenter,24,2,38,45950,No
4503,WM Supercenter,44,5,38,45950,No
5056,WM Supercenter,131,13,38,45950,No
5124,WM Supercenter,369,46,38,45950,No
5144,WM Supercenter,77,7,38,45950,No
5159,WM Supercenter,204,19,38,45950,No
5199,WM Supercenter,269,25,38,45950,No
5203,WM Supercenter,217,21,38,45950,No
5253,WM Supercenter,289,75,38,45950,No
5263,WM Supercenter,119,12,38,45950,No
5272,WM Supercenter,472,60,38,45950,No
5337,WM Supercenter,449,57,38,45950,No
5347,WM Supercenter,105,9,38,45950,No
5361,WM Supercenter,432,47,38,45950,No
5385,WM Supercenter,207,19,38,45950,No
5414,WM Supercenter,178,22,38,45950,No
5424,WM Supercenter,468,56,38,45950,No
5433,WM Supercenter,325,42,38,45950,No
5450,WM Supercenter,281,75,38,45950,No
5472,WM Supercenter,202,19,38,45950,No
5485,WM Supercenter,268,25,38,45950,No
5812,WM Supercenter,18,2,38,45950,No
5847,WM Supercenter,290,75,38,45950,No
5883,WM Supercenter,474,60,38,45950,No
5922,WM Supercenter,289,75,38,45950,No
5929,WM Supercenter,476,60,38,45950,No
7290,WM Supercenter,242,41,38,45950,No
85,WM Supercenter,324,42,38,45951,No
86,WM Supercenter,357,40,38,45951,No
100,WM Supercenter,323,42,38,45951,No
608,WM Supercenter,73,7,38,45951,No
633,WM Supercenter,279,25,38,45951,No
660,WM Supercenter,137,11,38,45951,No
703,WM Supercenter,67,6,38,45951,No
719,WM Supercenter,257,41,38,45951,No
770,WM Supercenter,406,47,38,45951,No
777,WM Supercenter,66,13,38,45951,No
794,WM Supercenter,409,44,38,45951,No
799,WM Supercenter,406,47,38,45951,No
821,WM Supercenter,71,7,38,45951,No
833,WM Supercenter,271,41,38,45951,No
834,WM Supercenter,360,40,38,45951,No
850,WM Supercenter,385,46,38,45951,No
864,WM Supercenter,28,3,38,45951,No
903,WM Supercenter,140,11,38,45951,No
993,WM Supercenter,407,47,38,45951,No
1008,WM Supercenter,378,54,38,45951,No
1010,WM Supercenter,309,26,38,45951,No
1016,WM Supercenter,129,13,38,45951,No
1041,WM Supercenter,569,6,38,45951,No
1096,WM Supercenter,304,26,38,45951,No
1109,WM Supercenter,135,42,38,45951,No
1122,WM Supercenter,18,2,38,45951,No
1128,WM Supercenter,134,13,38,45951,No
1130,WM Supercenter,39,4,38,45951,No
1141,WM Supercenter,249,41,38,45951,No
1168,WM Supercenter,141,13,38,45951,No
1170,WM Supercenter,256,41,38,45951,No
1215,WM Supercenter,120,12,38,45951,No
