Store Number,Ship Date,Item Description,Item Number,Qty Shipped,Carrier,Tracking Number,Website
5495,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388630,https://www.fedex.com/fedextrack/?trknbr=412700388630&trkqual=12028~412700388630~FDEG
3236,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700389007,https://www.fedex.com/fedextrack/?trknbr=412700389007&trkqual=12028~412700389007~FDEG
4215,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280514173858,https://www.fedex.com/fedextrack/?trknbr=280514173858&trkqual=12028~280514173858~FDEG
4450,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280510355767,https://www.fedex.com/fedextrack/?trknbr=280510355767&trkqual=12028~280510355767~FDEG
4409,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700391496,https://www.fedex.com/fedextrack/?trknbr=412700391496&trkqual=12028~412700391496~FDEG
5266,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700393867,https://www.fedex.com/fedextrack/?trknbr=412700393867&trkqual=12028~412700393867~FDEG
4664,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700391393,https://www.fedex.com/fedextrack/?trknbr=412700391393&trkqual=12028~412700391393~FDEG
5761,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280506923787,https://www.fedex.com/fedextrack/?trknbr=280506923787&trkqual=12028~280506923787~FDEG
5891,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396362,https://www.fedex.com/fedextrack/?trknbr=412700396362&trkqual=12028~412700396362~FDEG
5898,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280522459243,https://www.fedex.com/fedextrack/?trknbr=280522459243&trkqual=12028~280522459243~FDEG
5676,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700396259,https://www.fedex.com/fedextrack/?trknbr=412700396259&trkqual=12028~412700396259~FDEG
3078,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700388982,https://www.fedex.com/fedextrack/?trknbr=412700388982&trkqual=12028~412700388982~FDEG
4064,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395756,https://www.fedex.com/fedextrack/?trknbr=412700395756&trkqual=12028~412700395756~FDEG
3602,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240745360,https://www.fedex.com/fedextrack/?trknbr=280240745360&trkqual=12028~280240745360~FDEG
3088,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280226931701,https://www.fedex.com/fedextrack/?trknbr=280226931701&trkqual=12028~280226931701~FDEG
5667,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240362340,https://www.fedex.com/fedextrack/?trknbr=280240362340&trkqual=12028~280240362340~FDEG
4166,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280242204245,https://www.fedex.com/fedextrack/?trknbr=280242204245&trkqual=12028~280242204245~FDEG
3137,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280268518640,https://www.fedex.com/fedextrack/?trknbr=280268518640&trkqual=12028~280268518640~FDEG
5809,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280245423370,https://www.fedex.com/fedextrack/?trknbr=280245423370&trkqual=12028~280245423370~FDEG
5786,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431574,https://www.fedex.com/fedextrack/?trknbr=412700431574&trkqual=12028~412700431574~FDEG
5882,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428718,https://www.fedex.com/fedextrack/?trknbr=412700428718&trkqual=12028~412700428718~FDEG
5841,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431600,https://www.fedex.com/fedextrack/?trknbr=412700431600&trkqual=12028~412700431600~FDEG
3163,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428236,https://www.fedex.com/fedextrack/?trknbr=412700428236&trkqual=12028~412700428236~FDEG
459,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410429,https://www.fedex.com/fedextrack/?trknbr=412700410429&trkqual=12028~412700410429~FDEG
641,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410874,https://www.fedex.com/fedextrack/?trknbr=412700410874&trkqual=12028~412700410874~FDEG
864,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700411035,https://www.fedex.com/fedextrack/?trknbr=412700411035&trkqual=12028~412700411035~FDEG
988,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700411127,https://www.fedex.com/fedextrack/?trknbr=412700411127&trkqual=12028~412700411127~FDEG
1082,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408668,https://www.fedex.com/fedextrack/?trknbr=412700408668&trkqual=12028~412700408668~FDEG
1225,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700407319,https://www.fedex.com/fedextrack/?trknbr=412700407319&trkqual=12028~412700407319~FDEG
1340,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408819,https://www.fedex.com/fedextrack/?trknbr=412700408819&trkqual=12028~412700408819~FDEG
1541,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408896,https://www.fedex.com/fedextrack/?trknbr=412700408896&trkqual=12028~412700408896~FDEG
1682,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700408955,https://www.fedex.com/fedextrack/?trknbr=412700408955&trkqual=12028~412700408955~FDEG
1773,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700407444,https://www.fedex.com/fedextrack/?trknbr=412700407444&trkqual=12028~412700407444~FDEG
1867,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700409116,https://www.fedex.com/fedextrack/?trknbr=412700409116&trkqual=12028~412700409116~FDEG
1463,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355389993,https://www.fedex.com/fedextrack/?trknbr=280355389993&trkqual=12028~280355389993~FDEG
1594,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280360776765,https://www.fedex.com/fedextrack/?trknbr=280360776765&trkqual=12028~280360776765~FDEG
1627,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280371088002,https://www.fedex.com/fedextrack/?trknbr=280371088002&trkqual=12028~280371088002~FDEG
1732,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280366792770,https://www.fedex.com/fedextrack/?trknbr=280366792770&trkqual=12028~280366792770~FDEG
1913,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280361261570,https://www.fedex.com/fedextrack/?trknbr=280361261570&trkqual=12028~280361261570~FDEG
1986,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280372022369,https://www.fedex.com/fedextrack/?trknbr=280372022369&trkqual=12028~280372022369~FDEG
754,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431770,https://www.fedex.com/fedextrack/?trknbr=412700431770&trkqual=12028~412700431770~FDEG
948,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428924,https://www.fedex.com/fedextrack/?trknbr=412700428924&trkqual=12028~412700428924~FDEG
1029,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429184,https://www.fedex.com/fedextrack/?trknbr=412700429184&trkqual=12028~412700429184~FDEG
1123,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429287,https://www.fedex.com/fedextrack/?trknbr=412700429287&trkqual=12028~412700429287~FDEG
1181,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429335,https://www.fedex.com/fedextrack/?trknbr=412700429335&trkqual=12028~412700429335~FDEG
1337,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429471,https://www.fedex.com/fedextrack/?trknbr=412700429471&trkqual=12028~412700429471~FDEG
1406,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427549,https://www.fedex.com/fedextrack/?trknbr=412700427549&trkqual=12028~412700427549~FDEG
1502,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429622,https://www.fedex.com/fedextrack/?trknbr=412700429622&trkqual=12028~412700429622~FDEG
1664,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429747,https://www.fedex.com/fedextrack/?trknbr=412700429747&trkqual=12028~412700429747~FDEG
1792,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429850,https://www.fedex.com/fedextrack/?trknbr=412700429850&trkqual=12028~412700429850~FDEG
1932,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429920,https://www.fedex.com/fedextrack/?trknbr=412700429920&trkqual=12028~412700429920~FDEG
2000,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430019,https://www.fedex.com/fedextrack/?trknbr=412700430019&trkqual=12028~412700430019~FDEG
2163,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427803,https://www.fedex.com/fedextrack/?trknbr=412700427803&trkqual=12028~412700427803~FDEG
2299,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427869,https://www.fedex.com/fedextrack/?trknbr=412700427869&trkqual=12028~412700427869~FDEG
2535,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430350,https://www.fedex.com/fedextrack/?trknbr=412700430350&trkqual=12028~412700430350~FDEG
2753,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430486,https://www.fedex.com/fedextrack/?trknbr=412700430486&trkqual=12028~412700430486~FDEG
2897,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430648,https://www.fedex.com/fedextrack/?trknbr=412700430648&trkqual=12028~412700430648~FDEG
2933,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430681,https://www.fedex.com/fedextrack/?trknbr=412700430681&trkqual=12028~412700430681~FDEG
1677,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429107,https://www.fedex.com/fedextrack/?trknbr=412700429107&trkqual=12028~412700429107~FDEG
5340,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431438,https://www.fedex.com/fedextrack/?trknbr=412700431438&trkqual=12028~412700431438~FDEG
5436,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431471,https://www.fedex.com/fedextrack/?trknbr=412700431471&trkqual=12028~412700431471~FDEG
2329,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336919,https://www.fedex.com/fedextrack/?trknbr=412700336919&trkqual=12028~412700336919~FDEG
2440,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700336952,https://www.fedex.com/fedextrack/?trknbr=412700336952&trkqual=12028~412700336952~FDEG
2540,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337021,https://www.fedex.com/fedextrack/?trknbr=412700337021&trkqual=12028~412700337021~FDEG
2575,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416459727,https://www.fedex.com/fedextrack/?trknbr=280416459727&trkqual=12028~280416459727~FDEG
2663,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337098,https://www.fedex.com/fedextrack/?trknbr=412700337098&trkqual=12028~412700337098~FDEG
2764,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280448862590,https://www.fedex.com/fedextrack/?trknbr=280448862590&trkqual=12028~280448862590~FDEG
2791,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700337168,https://www.fedex.com/fedextrack/?trknbr=412700337168&trkqual=12028~412700337168~FDEG
2841,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700334857,https://www.fedex.com/fedextrack/?trknbr=412700334857&trkqual=12028~412700334857~FDEG
2935,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280411592819,https://www.fedex.com/fedextrack/?trknbr=280411592819&trkqual=12028~280411592819~FDEG
2990,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419101836,https://www.fedex.com/fedextrack/?trknbr=280419101836&trkqual=12028~280419101836~FDEG
3262,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419108234,https://www.fedex.com/fedextrack/?trknbr=280419108234&trkqual=12028~280419108234~FDEG
2909,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333173,https://www.fedex.com/fedextrack/?trknbr=412700333173&trkqual=12028~412700333173~FDEG
3285,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280421042580,https://www.fedex.com/fedextrack/?trknbr=280421042580&trkqual=12028~280421042580~FDEG
3580,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419124079,https://www.fedex.com/fedextrack/?trknbr=280419124079&trkqual=12028~280419124079~FDEG
5029,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280368832119,https://www.fedex.com/fedextrack/?trknbr=280368832119&trkqual=12028~280368832119~FDEG
3581,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280419123911,https://www.fedex.com/fedextrack/?trknbr=280419123911&trkqual=12028~280419123911~FDEG
5227,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700333380,https://www.fedex.com/fedextrack/?trknbr=412700333380&trkqual=12028~412700333380~FDEG
5356,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700338061,https://www.fedex.com/fedextrack/?trknbr=412700338061&trkqual=12028~412700338061~FDEG
5338,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280437597410,https://www.fedex.com/fedextrack/?trknbr=280437597410&trkqual=12028~280437597410~FDEG
5389,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280463892917,https://www.fedex.com/fedextrack/?trknbr=280463892917&trkqual=12028~280463892917~FDEG
5150,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280412909591,https://www.fedex.com/fedextrack/?trknbr=280412909591&trkqual=12028~280412909591~FDEG
6469,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243288645,https://www.fedex.com/fedextrack/?trknbr=280243288645&trkqual=12028~280243288645~FDEG
1623,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364117,https://www.fedex.com/fedextrack/?trknbr=412700364117&trkqual=12028~412700364117~FDEG
1744,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364194,https://www.fedex.com/fedextrack/?trknbr=412700364194&trkqual=12028~412700364194~FDEG
1831,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364275,https://www.fedex.com/fedextrack/?trknbr=412700364275&trkqual=12028~412700364275~FDEG
1926,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364356,https://www.fedex.com/fedextrack/?trknbr=412700364356&trkqual=12028~412700364356~FDEG
2047,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364437,https://www.fedex.com/fedextrack/?trknbr=412700364437&trkqual=12028~412700364437~FDEG
2108,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364470,https://www.fedex.com/fedextrack/?trknbr=412700364470&trkqual=12028~412700364470~FDEG
2176,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364518,https://www.fedex.com/fedextrack/?trknbr=412700364518&trkqual=12028~412700364518~FDEG
2237,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364562,https://www.fedex.com/fedextrack/?trknbr=412700364562&trkqual=12028~412700364562~FDEG
2291,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280470323374,https://www.fedex.com/fedextrack/?trknbr=280470323374&trkqual=12028~280470323374~FDEG
2348,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364643,https://www.fedex.com/fedextrack/?trknbr=412700364643&trkqual=12028~412700364643~FDEG
2480,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364702,https://www.fedex.com/fedextrack/?trknbr=412700364702&trkqual=12028~412700364702~FDEG
2554,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280474170678,https://www.fedex.com/fedextrack/?trknbr=280474170678&trkqual=12028~280474170678~FDEG
2598,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280470775784,https://www.fedex.com/fedextrack/?trknbr=280470775784&trkqual=12028~280470775784~FDEG
2703,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364816,https://www.fedex.com/fedextrack/?trknbr=412700364816&trkqual=12028~412700364816~FDEG
2881,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364893,https://www.fedex.com/fedextrack/?trknbr=412700364893&trkqual=12028~412700364893~FDEG
2853,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364871,https://www.fedex.com/fedextrack/?trknbr=412700364871&trkqual=12028~412700364871~FDEG
3259,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280482433740,https://www.fedex.com/fedextrack/?trknbr=280482433740&trkqual=12028~280482433740~FDEG
3280,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700365065,https://www.fedex.com/fedextrack/?trknbr=412700365065&trkqual=12028~412700365065~FDEG
2518,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700364724,https://www.fedex.com/fedextrack/?trknbr=412700364724&trkqual=12028~412700364724~FDEG
5117,10/10/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700365570,https://www.fedex.com/fedextrack/?trknbr=412700365570&trkqual=12028~412700365570~FDEG
1036,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429195,https://www.fedex.com/fedextrack/?trknbr=412700429195&trkqual=12028~412700429195~FDEG
1130,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429298,https://www.fedex.com/fedextrack/?trknbr=412700429298&trkqual=12028~412700429298~FDEG
1197,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429004,https://www.fedex.com/fedextrack/?trknbr=412700429004&trkqual=12028~412700429004~FDEG
1351,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429482,https://www.fedex.com/fedextrack/?trknbr=412700429482&trkqual=12028~412700429482~FDEG
1436,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427550,https://www.fedex.com/fedextrack/?trknbr=412700427550&trkqual=12028~412700427550~FDEG
1522,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427619,https://www.fedex.com/fedextrack/?trknbr=412700427619&trkqual=12028~412700427619~FDEG
1684,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429758,https://www.fedex.com/fedextrack/?trknbr=412700429758&trkqual=12028~412700429758~FDEG
1830,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429872,https://www.fedex.com/fedextrack/?trknbr=412700429872&trkqual=12028~412700429872~FDEG
1934,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429931,https://www.fedex.com/fedextrack/?trknbr=412700429931&trkqual=12028~412700429931~FDEG
2036,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430030,https://www.fedex.com/fedextrack/?trknbr=412700430030&trkqual=12028~412700430030~FDEG
2166,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430144,https://www.fedex.com/fedextrack/?trknbr=412700430144&trkqual=12028~412700430144~FDEG
2326,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430258,https://www.fedex.com/fedextrack/?trknbr=412700430258&trkqual=12028~412700430258~FDEG
2555,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430372,https://www.fedex.com/fedextrack/?trknbr=412700430372&trkqual=12028~412700430372~FDEG
2789,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428008,https://www.fedex.com/fedextrack/?trknbr=412700428008&trkqual=12028~412700428008~FDEG
2941,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430692,https://www.fedex.com/fedextrack/?trknbr=412700430692&trkqual=12028~412700430692~FDEG
2915,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430660,https://www.fedex.com/fedextrack/?trknbr=412700430660&trkqual=12028~412700430660~FDEG
3367,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430887,https://www.fedex.com/fedextrack/?trknbr=412700430887&trkqual=12028~412700430887~FDEG
5487,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431530,https://www.fedex.com/fedextrack/?trknbr=412700431530&trkqual=12028~412700431530~FDEG
3626,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428306,https://www.fedex.com/fedextrack/?trknbr=412700428306&trkqual=12028~412700428306~FDEG
4372,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431118,https://www.fedex.com/fedextrack/?trknbr=412700431118&trkqual=12028~412700431118~FDEG
