Store #,City,Category,Declaration Category,Declared Item,UPC,Effective Date
2463,FRISCO,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
2463,FRISCO,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
2463,FRISCO,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
2463,FRISCO,,,,,
2505,MISSOURI CITY,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
2505,MISSOURI CITY,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
2505,MISSOURI CITY,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
2505,MISSOURI CITY,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2505,MISSOURI CITY,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
2505,MISSOURI CITY,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
2505,MISSOURI CITY,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
2505,MISSOURI CITY,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
2505,MISSOURI CITY,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
2505,MISSOURI CITY,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
2505,MISSOURI CITY,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
2505,MISSOURI CITY,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
2505,MISSOURI CITY,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
2505,MISSOURI CITY,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
2505,MISSOURI CITY,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
2505,MISSOURI CITY,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
2505,MISSOURI CITY,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
2505,MISSOURI CITY,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2505,MISSOURI CITY,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
2505,MISSOURI CITY,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
2505,MISSOURI CITY,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2505,MISSOURI CITY,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
2505,MISSOURI CITY,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,10/28/2019
2505,MISSOURI CITY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
2505,MISSOURI CITY,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
2505,MISSOURI CITY,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
2505,MISSOURI CITY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
2505,MISSOURI CITY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
2505,MISSOURI CITY,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
2505,MISSOURI CITY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
2505,MISSOURI CITY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
2505,MISSOURI CITY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
2505,MISSOURI CITY,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2505,MISSOURI CITY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
2505,MISSOURI CITY,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2505,MISSOURI CITY,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
2505,MISSOURI CITY,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
2505,MISSOURI CITY,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
2505,MISSOURI CITY,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
2505,MISSOURI CITY,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
2505,MISSOURI CITY,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
2505,MISSOURI CITY,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
2505,MISSOURI CITY,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
812,DUMAS,Milk,Skim Quart Milk,NOT CARRIED - NOT DECLARED,NOT CARRIED ,
2505,MISSOURI CITY,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
2505,MISSOURI CITY,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
2505,MISSOURI CITY,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
2505,MISSOURI CITY,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
2505,MISSOURI CITY,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
2505,MISSOURI CITY,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
2505,MISSOURI CITY,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
2505,MISSOURI CITY,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
2505,MISSOURI CITY,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
2505,MISSOURI CITY,,,,,
2599,SAN ANTONIO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
2599,SAN ANTONIO,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
2599,SAN ANTONIO,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
2599,SAN ANTONIO,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2599,SAN ANTONIO,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
2599,SAN ANTONIO,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
2599,SAN ANTONIO,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
2599,SAN ANTONIO,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
2599,SAN ANTONIO,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
2599,SAN ANTONIO,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
2599,SAN ANTONIO,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
2599,SAN ANTONIO,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
2599,SAN ANTONIO,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
2599,SAN ANTONIO,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
2599,SAN ANTONIO,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
2599,SAN ANTONIO,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
2599,SAN ANTONIO,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
2599,SAN ANTONIO,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2599,SAN ANTONIO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
2599,SAN ANTONIO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
2599,SAN ANTONIO,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2599,SAN ANTONIO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
2599,SAN ANTONIO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
2599,SAN ANTONIO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
2599,SAN ANTONIO,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
2599,SAN ANTONIO,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
2599,SAN ANTONIO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
2599,SAN ANTONIO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
2599,SAN ANTONIO,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
2599,SAN ANTONIO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
2599,SAN ANTONIO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
2599,SAN ANTONIO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
2599,SAN ANTONIO,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2599,SAN ANTONIO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
2599,SAN ANTONIO,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2599,SAN ANTONIO,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
2599,SAN ANTONIO,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
2599,SAN ANTONIO,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
2599,SAN ANTONIO,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
2599,SAN ANTONIO,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
2599,SAN ANTONIO,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
2599,SAN ANTONIO,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
2599,SAN ANTONIO,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
813,BROWNWOOD,Milk,Skim Quart Milk,NOT CARRIED - NOT DECLARED,NOT CARRIED ,
2599,SAN ANTONIO,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
2599,SAN ANTONIO,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
2599,SAN ANTONIO,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
2599,SAN ANTONIO,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
2599,SAN ANTONIO,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
2599,SAN ANTONIO,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
2599,SAN ANTONIO,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
2599,SAN ANTONIO,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
2599,SAN ANTONIO,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
2599,SAN ANTONIO,,,,,
2612,EL PASO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
2612,EL PASO,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
2612,EL PASO,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
2612,EL PASO,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2612,EL PASO,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
2612,EL PASO,Cheese,Longhorn Cheddar,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2612,EL PASO,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
2612,EL PASO,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
2612,EL PASO,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
2612,EL PASO,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
2612,EL PASO,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
2612,EL PASO,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
2612,EL PASO,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
2612,EL PASO,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
2612,EL PASO,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
2612,EL PASO,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
2612,EL PASO,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
2612,EL PASO,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2612,EL PASO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
2612,EL PASO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
2612,EL PASO,Frozen Juice,Orange 12 oz - Other Country Style Frozen,GV Orange County Style 12 oz Frozen - 7874243084,7874243084,10/28/2019
2612,EL PASO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
2612,EL PASO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
2612,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
2612,EL PASO,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
2612,EL PASO,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
2612,EL PASO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
2612,EL PASO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
2612,EL PASO,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
2612,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
2612,EL PASO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
2612,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
2612,EL PASO,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2612,EL PASO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
2612,EL PASO,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2612,EL PASO,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
2612,EL PASO,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
2612,EL PASO,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
2612,EL PASO,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
2612,EL PASO,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
2612,EL PASO,Milk,1% Quart Milk,Sarah Farms 1% Quart - 18041100039,18041100039,
2612,EL PASO,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
2612,EL PASO,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
2974,RICHARDSON,Milk,Skim Quart Milk,Borden's Skim Quart - 81547301045,81547301045,
2612,EL PASO,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
2612,EL PASO,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
2612,EL PASO,Milk,Whole Quart Milk,Dairy Pure Whole Quart - 4190007642,4190007642,
2612,EL PASO,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
2612,EL PASO,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
2612,EL PASO,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
2612,EL PASO,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
2612,EL PASO,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
2612,EL PASO,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
2612,EL PASO,,,,,
2649,IRVING,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
2649,IRVING,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
2649,IRVING,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
2649,IRVING,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2649,IRVING,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
2649,IRVING,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
2649,IRVING,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
2649,IRVING,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
2649,IRVING,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
2649,IRVING,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
2649,IRVING,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
2649,IRVING,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
2649,IRVING,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
2649,IRVING,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
2649,IRVING,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
2649,IRVING,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
2649,IRVING,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
2649,IRVING,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
2649,IRVING,Frozen Juice,Apple 12 oz Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2649,IRVING,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
2649,IRVING,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2649,IRVING,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
2649,IRVING,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,10/28/2019
2649,IRVING,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
2649,IRVING,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
2649,IRVING,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
2649,IRVING,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
2649,IRVING,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
2649,IRVING,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
2649,IRVING,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
2649,IRVING,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
2649,IRVING,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
2649,IRVING,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2649,IRVING,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
2649,IRVING,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
2649,IRVING,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
2649,IRVING,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
2649,IRVING,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
2649,IRVING,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
2649,IRVING,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
2649,IRVING,Milk,1% Quart Milk,Borden's 1% Quart - 81547301044,81547301044,
2649,IRVING,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
2649,IRVING,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
861,LUBBOCK,Milk,Skim Quart Milk,NOT CARRIED - NOT DECLARED,NOT CARRIED ,
2649,IRVING,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
2649,IRVING,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
2649,IRVING,Milk,Whole Quart Milk,Borden's Whole Quart - 8157301042,81547301042,
2649,IRVING,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
2649,IRVING,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
2649,IRVING,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
2649,IRVING,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
2649,IRVING,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
2649,IRVING,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
