Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
5220,3,1,5,9,8,0,49,#REF!,#REF!
5221,2,0,4,0,2,0,16,#REF!,#REF!
5224,1,0,7,0,0,2,19,#REF!,#REF!
5226,3,0,6,0,5,1,33,#REF!,#REF!
5231,2,1,3,0,0,0,14,#REF!,#REF!
5232,0,1,5,0,2,0,20,#REF!,#REF!
5233,0,3,7,0,1,2,32,#REF!,#REF!
5234,2,3,4,3,7,1,49,#REF!,#REF!
5235,2,1,4,0,3,1,25,#REF!,#REF!
5236,1,3,3,4,2,1,38,#REF!,#REF!
5239,1,1,5,0,6,0,31,#REF!,#REF!
5240,1,1,5,0,3,1,24,#REF!,#REF!
5241,1,2,4,0,3,1,36,#REF!,#REF!
5242,1,1,2,0,1,1,19,#REF!,#REF!
5244,2,1,3,0,0,0,20,#REF!,#REF!
5245,0,3,3,7,5,3,54,#REF!,#REF!
5246,3,0,2,0,1,0,13,#REF!,#REF!
5247,4,4,0,3,0,0,35,#REF!,#REF!
5248,2,0,3,0,0,0,12,#REF!,#REF!
5250,0,2,5,10,3,4,52,#REF!,#REF!
5251,2,1,4,0,0,0,23,#REF!,#REF!
5252,2,0,3,0,0,0,19,#REF!,#REF!
5253,2,2,0,5,6,2,36,#REF!,#REF!
5254,3,1,0,0,3,0,23,#REF!,#REF!
5255,3,0,4,0,2,1,17,#REF!,#REF!
5256,1,0,5,0,1,0,16,#REF!,#REF!
5257,2,0,0,2,0,0,13,#REF!,#REF!
5258,0,1,1,0,0,0,7,#REF!,#REF!
5259,3,0,1,0,0,0,8,#REF!,#REF!
5260,2,3,5,6,3,4,61,#REF!,#REF!
5261,0,3,3,6,3,2,34,#REF!,#REF!
5262,2,1,3,5,0,0,27,#REF!,#REF!
5263,1,2,0,2,11,1,45,#REF!,#REF!
5264,2,1,4,0,0,0,18,#REF!,#REF!
5265,2,0,0,0,5,3,25,#REF!,#REF!
5266,0,2,5,7,2,5,44,#REF!,#REF!
5267,1,0,0,0,0,0,5,#REF!,#REF!
5269,0,0,4,2,0,1,11,#REF!,#REF!
5270,4,3,3,0,7,0,40,#REF!,#REF!
5272,0,1,3,3,8,1,33,#REF!,#REF!
5273,2,1,2,0,0,1,11,#REF!,#REF!
5275,2,2,3,3,19,0,69,#REF!,#REF!
5278,3,1,3,3,0,0,24,#REF!,#REF!
5279,3,0,4,0,4,0,19,#REF!,#REF!
5280,1,1,0,0,5,0,20,#REF!,#REF!
5282,4,1,1,4,3,0,28,#REF!,#REF!
5285,4,1,0,0,3,0,27,#REF!,#REF!
5286,2,0,4,0,0,1,16,#REF!,#REF!
5287,0,1,4,0,0,0,13,#REF!,#REF!
5288,0,2,6,5,0,4,51,#REF!,#REF!
5290,3,1,5,6,3,1,37,#REF!,#REF!
5291,1,0,3,0,9,0,31,#REF!,#REF!
5292,4,1,0,0,0,1,23,#REF!,#REF!
5293,2,2,3,0,0,0,23,#REF!,#REF!
5295,1,0,0,0,0,4,8,#REF!,#REF!
5296,1,1,3,0,4,0,36,#REF!,#REF!
5297,0,0,3,0,0,0,7,#REF!,#REF!
5298,3,0,4,0,0,1,27,#REF!,#REF!
5299,3,2,5,3,7,1,44,#REF!,#REF!
5300,0,2,6,7,17,0,82,#REF!,#REF!
5301,0,2,1,3,5,1,31,#REF!,#REF!
5303,4,1,1,0,3,0,19,#REF!,#REF!
5304,3,0,2,0,0,0,10,#REF!,#REF!
5306,0,0,2,0,0,0,6,#REF!,#REF!
5307,2,1,3,0,1,0,25,#REF!,#REF!
5308,3,0,2,0,0,0,17,#REF!,#REF!
5309,0,2,2,2,2,0,21,#REF!,#REF!
5310,1,0,1,0,2,0,11,#REF!,#REF!
5311,2,0,3,0,2,1,31,#REF!,#REF!
5312,2,5,5,6,0,3,53,#REF!,#REF!
5313,0,0,2,1,0,4,26,#REF!,#REF!
5314,1,1,3,4,0,3,35,#REF!,#REF!
5316,0,2,3,3,0,1,36,#REF!,#REF!
5317,0,1,3,4,4,1,30,#REF!,#REF!
5319,1,2,4,0,10,2,47,#REF!,#REF!
5320,3,2,3,4,2,0,38,#REF!,#REF!
5321,3,0,4,0,1,0,17,#REF!,#REF!
5323,3,0,6,0,0,1,30,#REF!,#REF!
5325,4,1,3,3,0,0,32,#REF!,#REF!
5326,0,4,6,0,7,1,44,#REF!,#REF!
5327,4,0,0,0,0,0,9,#REF!,#REF!
5328,2,0,0,0,3,0,14,#REF!,#REF!
5329,2,0,2,0,0,0,20,#REF!,#REF!
5330,2,2,0,1,11,1,64,#REF!,#REF!
5331,4,2,0,6,8,3,61,#REF!,#REF!
5332,2,0,0,0,2,0,15,#REF!,#REF!
5334,0,3,3,2,3,2,45,#REF!,#REF!
5335,0,2,3,0,4,1,40,#REF!,#REF!
5336,1,1,3,0,0,1,12,#REF!,#REF!
5337,1,2,1,6,6,2,38,#REF!,#REF!
5341,0,0,3,0,2,1,15,#REF!,#REF!
5342,1,0,2,6,15,3,81,#REF!,#REF!
5343,1,3,2,2,3,4,61,#REF!,#REF!
5346,3,1,2,3,13,0,53,#REF!,#REF!
5347,2,2,5,5,5,2,41,#REF!,#REF!
5348,1,0,1,0,0,0,18,#REF!,#REF!
5349,0,1,3,0,0,0,14,#REF!,#REF!
5350,4,0,2,0,4,0,23,#REF!,#REF!
5352,2,0,3,0,3,0,20,#REF!,#REF!
5353,3,1,4,2,0,1,20,#REF!,#REF!
5355,0,0,4,0,0,1,24,#REF!,#REF!
5356,0,1,4,0,0,0,22,#REF!,#REF!
5358,0,1,3,1,4,0,26,#REF!,#REF!
5359,1,3,4,5,0,1,34,#REF!,#REF!
5360,1,1,3,0,2,3,18,#REF!,#REF!
5361,3,2,3,4,0,2,29,#REF!,#REF!
5363,0,1,2,10,2,0,38,#REF!,#REF!
5364,3,0,4,0,0,0,15,#REF!,#REF!
5365,0,1,2,0,0,0,14,#REF!,#REF!
5366,0,1,0,0,0,0,11,#REF!,#REF!
5367,4,0,2,0,3,0,16,#REF!,#REF!
5368,3,2,2,4,2,0,31,#REF!,#REF!
5369,0,2,5,8,10,2,69,#REF!,#REF!
5370,0,2,3,6,4,2,32,#REF!,#REF!
5371,2,1,0,0,3,0,17,#REF!,#REF!
5372,4,0,4,0,0,0,11,#REF!,#REF!
5373,0,2,4,6,11,5,72,#REF!,#REF!
5374,1,2,2,0,4,0,31,#REF!,#REF!
5376,0,1,4,0,5,0,29,#REF!,#REF!
5378,1,0,4,0,4,0,21,#REF!,#REF!
5379,2,1,4,0,3,1,32,#REF!,#REF!
5382,1,2,2,6,5,0,41,#REF!,#REF!
5383,1,0,1,0,4,0,19,#REF!,#REF!
5385,1,1,0,0,11,0,37,#REF!,#REF!
5386,0,2,3,0,6,0,30,#REF!,#REF!
5387,3,2,1,0,3,0,33,#REF!,#REF!
5388,2,1,3,0,0,0,20,#REF!,#REF!
5389,4,1,4,0,4,3,32,#REF!,#REF!
5390,2,0,0,5,0,0,36,#REF!,#REF!
5391,0,1,5,5,8,1,48,#REF!,#REF!
5392,3,1,4,0,4,0,26,#REF!,#REF!
5393,0,0,0,2,3,0,15,#REF!,#REF!
5394,1,3,8,6,2,4,66,#REF!,#REF!
5396,0,1,2,0,6,1,20,#REF!,#REF!
5397,3,0,0,8,0,1,26,#REF!,#REF!
5398,0,2,3,8,2,0,33,#REF!,#REF!
5399,1,2,1,8,4,1,32,#REF!,#REF!
5402,2,1,0,3,0,0,23,#REF!,#REF!
5403,0,1,4,0,6,0,30,#REF!,#REF!
5408,2,0,4,0,2,0,24,#REF!,#REF!
5409,0,0,4,4,2,0,32,#REF!,#REF!
5410,0,3,5,0,3,3,36,#REF!,#REF!
5411,1,0,2,0,3,0,16,#REF!,#REF!
5414,1,2,2,3,3,0,25,#REF!,#REF!
5416,4,1,3,3,0,4,38,#REF!,#REF!
5417,1,1,3,0,1,1,27,#REF!,#REF!
5418,3,0,0,0,2,0,23,#REF!,#REF!
5419,3,1,2,0,1,0,23,#REF!,#REF!
5420,2,0,2,0,3,2,25,#REF!,#REF!
5421,3,0,2,0,0,1,9,#REF!,#REF!
5422,3,1,4,0,0,0,24,#REF!,#REF!
5423,3,0,3,0,0,0,10,#REF!,#REF!
5424,3,1,4,0,5,1,42,#REF!,#REF!
5425,2,1,0,3,0,0,34,#REF!,#REF!
5427,3,0,0,0,0,2,9,#REF!,#REF!
5428,2,1,2,2,6,2,37,#REF!,#REF!
5429,2,2,4,7,15,0,66,#REF!,#REF!
5430,1,3,6,3,13,2,81,#REF!,#REF!
5432,0,1,0,0,0,3,32,#REF!,#REF!
5433,2,1,3,0,0,2,19,#REF!,#REF!
5435,2,1,4,5,0,0,26,#REF!,#REF!
5438,3,0,2,4,3,1,31,#REF!,#REF!
5439,0,1,3,7,3,0,32,#REF!,#REF!
5441,3,0,7,0,0,0,21,#REF!,#REF!
5442,3,0,1,2,0,1,20,#REF!,#REF!
5443,4,2,4,3,12,0,59,#REF!,#REF!
5444,3,1,3,0,3,0,24,#REF!,#REF!
5445,3,2,4,3,6,1,45,#REF!,#REF!
5446,3,0,5,0,0,2,25,#REF!,#REF!
5447,3,0,3,5,2,0,32,#REF!,#REF!
5448,3,1,3,0,4,0,24,#REF!,#REF!
5449,2,1,2,3,0,0,21,#REF!,#REF!
5450,3,1,2,3,0,0,22,#REF!,#REF!
5451,2,1,6,0,0,0,19,#REF!,#REF!
5452,2,0,2,0,3,0,13,#REF!,#REF!
5453,4,1,3,3,1,0,31,#REF!,#REF!
5455,2,2,3,6,18,1,70,#REF!,#REF!
5458,2,1,1,0,2,0,14,#REF!,#REF!
5459,4,0,3,0,6,0,32,#REF!,#REF!
5460,1,1,0,0,5,1,33,#REF!,#REF!
5461,2,1,3,0,6,2,40,#REF!,#REF!
5462,1,1,2,3,3,0,23,#REF!,#REF!
5463,1,1,3,0,0,0,26,#REF!,#REF!
5464,2,0,0,0,0,0,8,#REF!,#REF!
5466,2,0,0,0,4,1,29,#REF!,#REF!
5467,2,0,3,0,0,0,12,#REF!,#REF!
5469,0,2,1,0,0,0,11,#REF!,#REF!
5470,4,2,2,0,4,0,25,#REF!,#REF!
5471,1,1,0,0,3,0,24,#REF!,#REF!
5472,1,1,4,7,5,1,34,#REF!,#REF!
5476,3,1,4,7,5,0,36,#REF!,#REF!
5477,1,1,2,2,0,0,17,#REF!,#REF!
5479,1,1,3,2,4,3,36,#REF!,#REF!
5480,0,3,4,6,8,5,53,#REF!,#REF!
5481,1,0,2,2,4,2,26,#REF!,#REF!
5482,3,0,6,0,0,0,21,#REF!,#REF!
5483,1,0,3,0,6,0,29,#REF!,#REF!
5485,2,1,2,0,0,0,24,#REF!,#REF!
5486,0,2,5,3,0,1,32,#REF!,#REF!
5487,4,1,3,0,0,0,32,#REF!,#REF!
5488,4,1,2,9,6,2,51,#REF!,#REF!
5489,2,1,4,0,2,0,22,#REF!,#REF!
5490,0,2,2,9,5,2,48,#REF!,#REF!
5491,4,0,4,0,13,3,59,#REF!,#REF!
5492,3,1,4,0,7,0,40,#REF!,#REF!
5494,1,2,5,4,11,1,57,#REF!,#REF!
5497,1,2,3,5,11,3,54,#REF!,#REF!
5498,0,1,3,0,0,1,11,#REF!,#REF!
5499,3,0,3,0,2,1,17,#REF!,#REF!
5600,2,0,1,0,0,0,6,#REF!,#REF!
5601,4,0,3,0,0,0,10,#REF!,#REF!
5602,0,0,1,0,0,0,4,#REF!,#REF!
5603,0,0,0,0,0,0,6,#REF!,#REF!
5604,0,0,2,0,0,0,5,#REF!,#REF!
5605,0,0,5,0,0,0,7,#REF!,#REF!
5606,0,0,2,0,1,0,8,#REF!,#REF!
5608,1,0,3,0,3,1,24,#REF!,#REF!
5609,2,0,3,0,2,0,13,#REF!,#REF!
5610,0,0,2,0,0,0,4,#REF!,#REF!
5611,0,0,1,0,0,0,3,#REF!,#REF!
5612,0,6,6,5,10,2,65,#REF!,#REF!
5613,1,1,0,0,0,0,5,#REF!,#REF!
5614,2,0,2,0,0,1,11,#REF!,#REF!
5615,3,0,4,0,0,0,14,#REF!,#REF!
5616,3,0,3,0,0,0,15,#REF!,#REF!
5617,4,1,1,2,8,0,40,#REF!,#REF!
5622,4,0,3,0,0,0,14,#REF!,#REF!
5623,3,0,3,0,0,0,15,#REF!,#REF!
5624,2,2,2,2,0,2,29,#REF!,#REF!
5626,0,2,0,0,7,1,36,#REF!,#REF!
5627,3,0,2,0,0,0,9,#REF!,#REF!
5628,1,0,0,0,0,0,7,#REF!,#REF!
5632,3,0,8,0,0,0,21,#REF!,#REF!
5633,0,1,0,0,1,1,11,#REF!,#REF!
5634,3,0,2,0,0,0,10,#REF!,#REF!
5635,0,0,2,2,0,2,12,#REF!,#REF!
5637,2,0,4,0,2,0,16,#REF!,#REF!
5640,0,1,4,0,0,0,15,#REF!,#REF!
5641,2,1,1,0,2,0,21,#REF!,#REF!
5643,2,0,1,0,0,0,7,#REF!,#REF!
5644,0,1,3,4,4,0,26,#REF!,#REF!
5649,4,0,4,0,2,0,21,#REF!,#REF!
5653,2,0,3,0,0,0,10,#REF!,#REF!
5654,1,0,4,6,0,2,20,#REF!,#REF!
5657,0,0,2,0,0,0,11,#REF!,#REF!
5658,0,0,1,0,0,0,3,#REF!,#REF!
5659,0,0,1,0,0,0,6,#REF!,#REF!
5661,2,1,0,0,0,0,9,#REF!,#REF!
5663,4,1,3,0,1,0,20,#REF!,#REF!
5664,0,0,0,0,0,0,2,#REF!,#REF!
5667,4,1,2,0,3,1,22,#REF!,#REF!
5668,4,1,2,0,6,1,31,#REF!,#REF!
5669,2,1,6,5,7,0,42,#REF!,#REF!
5670,0,0,2,0,2,0,18,#REF!,#REF!
5671,1,0,6,0,0,1,22,#REF!,#REF!
5672,2,0,3,0,0,1,23,#REF!,#REF!
5673,1,1,2,3,0,0,21,#REF!,#REF!
5675,4,0,2,0,2,1,17,#REF!,#REF!
5676,1,0,0,2,2,1,20,#REF!,#REF!
5678,2,0,2,0,2,0,13,#REF!,#REF!
5683,0,0,0,0,0,0,7,#REF!,#REF!
5684,4,0,2,4,0,0,14,#REF!,#REF!
5686,4,1,5,1,6,1,31,#REF!,#REF!
5689,0,0,6,0,0,1,9,#REF!,#REF!
5691,2,0,2,0,5,0,24,#REF!,#REF!
5692,3,1,3,0,0,0,16,#REF!,#REF!
5693,2,1,2,3,3,0,26,#REF!,#REF!
5695,4,0,4,0,0,0,11,#REF!,#REF!
5700,3,0,3,0,5,0,19,#REF!,#REF!
5701,2,2,0,4,11,0,66,#REF!,#REF!
5702,0,1,3,0,0,0,12,#REF!,#REF!
5703,3,0,1,0,5,1,28,#REF!,#REF!
5704,3,0,3,0,0,0,12,#REF!,#REF!
5705,3,0,4,0,2,1,25,#REF!,#REF!
5706,2,1,3,0,0,0,15,#REF!,#REF!
5707,3,1,4,2,7,5,53,#REF!,#REF!
5709,4,1,3,3,6,1,37,#REF!,#REF!
5710,0,1,1,2,7,0,25,#REF!,#REF!
5713,2,1,0,0,20,0,58,#REF!,#REF!
5715,1,0,5,0,0,0,15,#REF!,#REF!
5716,0,1,2,0,0,0,7,#REF!,#REF!
5717,1,3,2,5,2,3,51,#REF!,#REF!
5719,4,0,6,0,1,0,15,#REF!,#REF!
5722,2,0,0,0,0,0,11,#REF!,#REF!
5725,4,0,1,0,4,0,16,#REF!,#REF!
5726,1,1,4,0,4,0,19,#REF!,#REF!
5727,4,2,4,7,0,2,33,#REF!,#REF!
5728,0,1,3,0,2,0,23,#REF!,#REF!
5731,0,1,2,5,6,1,38,#REF!,#REF!
5732,2,1,2,0,3,0,18,#REF!,#REF!
5734,4,0,4,0,5,0,21,#REF!,#REF!
5735,0,0,2,0,0,0,22,#REF!,#REF!
5737,3,1,5,0,4,1,28,#REF!,#REF!
5738,0,3,4,2,2,0,26,#REF!,#REF!
5740,2,0,0,0,0,0,5,#REF!,#REF!
5741,3,1,0,0,6,1,24,#REF!,#REF!
5743,0,2,0,0,5,3,37,#REF!,#REF!
5744,1,1,3,0,3,0,17,#REF!,#REF!
5745,1,1,3,0,0,1,23,#REF!,#REF!
5747,3,0,4,0,10,0,47,#REF!,#REF!
5748,3,2,3,0,2,1,29,#REF!,#REF!
5751,0,0,3,0,0,0,7,#REF!,#REF!
5752,0,0,3,4,4,0,36,#REF!,#REF!
5753,4,0,4,3,2,0,31,#REF!,#REF!
5754,0,0,3,0,0,0,10,#REF!,#REF!
5755,4,1,2,0,2,0,18,#REF!,#REF!
5758,3,1,3,0,2,0,19,#REF!,#REF!
5759,3,0,3,0,0,0,16,#REF!,#REF!
5760,4,0,4,0,5,1,30,#REF!,#REF!
5761,2,1,2,0,5,0,24,#REF!,#REF!
5763,3,1,2,0,1,0,24,#REF!,#REF!
5764,0,6,7,2,0,3,44,#REF!,#REF!
5766,0,0,0,5,0,0,15,#REF!,#REF!
5767,4,0,3,4,3,1,27,#REF!,#REF!
5768,4,2,4,0,6,0,28,#REF!,#REF!
5769,0,0,3,0,0,0,9,#REF!,#REF!
5771,4,0,3,0,0,0,17,#REF!,#REF!
5772,3,1,0,0,2,0,22,#REF!,#REF!
5773,0,0,0,0,2,0,12,#REF!,#REF!
5774,3,0,2,0,0,0,11,#REF!,#REF!
5776,2,0,5,4,13,2,55,#REF!,#REF!
5777,1,1,4,0,0,1,19,#REF!,#REF!
5779,2,2,1,0,0,2,21,#REF!,#REF!
5780,1,1,5,0,1,1,21,#REF!,#REF!
5782,3,1,4,0,1,2,20,#REF!,#REF!
5786,4,1,4,0,2,0,23,#REF!,#REF!
5787,0,2,0,4,0,1,24,#REF!,#REF!
5789,2,1,5,0,2,0,20,#REF!,#REF!
5790,0,0,0,0,2,3,16,#REF!,#REF!
5791,0,0,4,0,0,0,13,#REF!,#REF!
5795,1,0,4,3,0,1,22,#REF!,#REF!
5797,4,0,4,0,7,0,31,#REF!,#REF!
5799,2,1,3,0,0,0,16,#REF!,#REF!
5804,4,0,2,0,6,0,31,#REF!,#REF!
5805,3,1,3,3,0,3,24,#REF!,#REF!
5806,2,0,4,0,3,1,21,#REF!,#REF!
5807,0,0,0,6,0,0,20,#REF!,#REF!
5808,0,2,3,8,16,1,73,#REF!,#REF!
5809,0,5,4,6,14,5,84,#REF!,#REF!
5810,3,1,1,0,0,1,21,#REF!,#REF!
5812,4,2,4,0,3,1,25,#REF!,#REF!
5813,3,0,3,0,0,0,12,#REF!,#REF!
5814,0,1,1,0,0,0,9,#REF!,#REF!
5815,2,0,0,0,7,0,25,#REF!,#REF!
5816,3,0,3,0,6,0,24,#REF!,#REF!
5817,1,0,0,0,2,0,18,#REF!,#REF!
5818,2,0,4,0,11,0,38,#REF!,#REF!
5819,4,0,0,0,2,0,12,#REF!,#REF!
5820,2,0,0,0,4,0,19,#REF!,#REF!
5823,4,1,3,1,0,0,17,#REF!,#REF!
5824,0,1,3,5,2,1,30,#REF!,#REF!
5826,2,0,4,0,3,0,17,#REF!,#REF!
5828,0,0,2,0,4,0,19,#REF!,#REF!
5829,4,0,3,1,0,0,16,#REF!,#REF!
5831,1,0,4,0,5,0,21,#REF!,#REF!
5832,2,0,0,0,11,0,29,#REF!,#REF!
5835,3,1,3,4,7,0,34,#REF!,#REF!
5837,2,2,3,2,3,3,35,#REF!,#REF!
5839,1,0,3,0,3,0,23,#REF!,#REF!
5840,4,0,3,0,0,0,16,#REF!,#REF!
5841,2,2,3,1,0,0,20,#REF!,#REF!
5842,2,1,1,0,5,0,26,#REF!,#REF!
5843,2,1,0,4,8,2,37,#REF!,#REF!
5844,2,0,1,3,11,0,39,#REF!,#REF!
5845,0,2,4,6,6,1,59,#REF!,#REF!
5846,1,0,3,8,2,0,28,#REF!,#REF!
5847,3,2,3,0,8,3,42,#REF!,#REF!
5851,0,2,14,5,0,1,36,#REF!,#REF!
5853,4,0,3,0,3,0,18,#REF!,#REF!
5854,0,1,1,0,1,0,12,#REF!,#REF!
5855,3,0,2,0,0,0,9,#REF!,#REF!
5857,1,0,3,0,0,0,13,#REF!,#REF!
5858,2,1,4,0,5,2,34,#REF!,#REF!
5859,0,0,0,6,2,0,36,#REF!,#REF!
5861,4,0,1,0,0,0,10,#REF!,#REF!
5863,3,0,3,0,0,0,14,#REF!,#REF!
5864,1,0,4,0,5,0,26,#REF!,#REF!
5866,0,1,2,0,2,0,16,#REF!,#REF!
5867,4,1,0,3,0,2,22,#REF!,#REF!
5869,4,3,4,0,5,0,30,#REF!,#REF!
5871,2,0,3,7,0,0,28,#REF!,#REF!
5872,0,1,2,2,3,0,25,#REF!,#REF!
5875,3,0,3,0,5,2,30,#REF!,#REF!
5876,1,0,4,0,2,0,21,#REF!,#REF!
5879,3,0,2,0,5,0,30,#REF!,#REF!
5880,2,1,3,2,2,1,31,#REF!,#REF!
5881,2,0,3,0,0,0,10,#REF!,#REF!
5882,4,1,2,2,0,1,23,#REF!,#REF!
5883,2,1,2,0,11,0,40,#REF!,#REF!
5884,0,0,0,0,0,0,2,#REF!,#REF!
5886,4,0,1,0,0,0,10,#REF!,#REF!
5888,1,1,3,0,4,0,19,#REF!,#REF!
5889,4,1,2,2,0,1,23,#REF!,#REF!
5890,3,1,4,4,6,0,30,#REF!,#REF!
5891,2,1,2,0,0,0,22,#REF!,#REF!
5893,2,1,1,0,5,0,25,#REF!,#REF!
5894,2,1,2,1,3,0,25,#REF!,#REF!
5898,2,2,4,4,4,1,42,#REF!,#REF!
5903,2,0,3,0,5,0,28,#REF!,#REF!
5907,2,0,3,0,0,1,13,#REF!,#REF!
5908,3,0,3,0,0,0,18,#REF!,#REF!
5911,0,0,2,0,5,0,22,#REF!,#REF!
5912,4,0,3,0,0,0,19,#REF!,#REF!
5922,2,0,0,1,2,0,18,#REF!,#REF!
5923,2,0,3,3,2,1,40,#REF!,#REF!
5925,0,1,3,0,3,0,16,#REF!,#REF!
5927,2,1,2,0,0,0,16,#REF!,#REF!
5929,3,0,3,2,3,1,27,#REF!,#REF!
5930,2,1,2,0,2,0,14,#REF!,#REF!
5932,3,0,1,4,3,0,29,#REF!,#REF!
5935,2,1,2,0,2,0,13,#REF!,#REF!
5936,2,0,3,1,2,0,22,#REF!,#REF!
5944,0,1,4,0,5,0,24,#REF!,#REF!
5945,1,0,2,0,0,0,10,#REF!,#REF!
5947,0,3,0,3,32,4,97,#REF!,#REF!
5956,0,2,0,0,10,1,31,#REF!,#REF!
5957,1,1,4,0,1,1,29,#REF!,#REF!
5959,3,1,3,0,6,0,31,#REF!,#REF!
5960,2,2,4,12,16,4,76,#REF!,#REF!
5962,3,1,5,0,9,2,41,#REF!,#REF!
5963,0,1,3,0,0,0,11,#REF!,#REF!
5964,1,1,3,6,14,2,58,#REF!,#REF!
5965,2,2,3,0,8,0,40,#REF!,#REF!
5968,4,1,2,6,0,0,25,#REF!,#REF!
5969,0,2,4,0,0,0,18,#REF!,#REF!
5976,0,0,0,0,0,1,16,#REF!,#REF!
5977,3,0,3,0,0,0,12,#REF!,#REF!
5979,3,0,1,0,0,0,11,#REF!,#REF!
5981,4,0,2,0,3,0,17,#REF!,#REF!
5982,4,0,1,0,0,0,8,#REF!,#REF!
5987,2,5,4,3,4,2,54,#REF!,#REF!
5988,3,0,4,0,0,0,16,#REF!,#REF!
5990,2,0,3,0,0,0,11,#REF!,#REF!
5991,3,0,1,0,0,0,8,#REF!,#REF!
5992,3,1,4,0,3,1,27,#REF!,#REF!
5993,3,0,2,0,0,0,7,#REF!,#REF!
5994,0,0,4,0,0,1,9,#REF!,#REF!
6078,1,0,1,0,0,0,10,#REF!,#REF!
6098,1,0,4,5,3,1,36,#REF!,#REF!
6149,2,1,5,8,10,1,50,#REF!,#REF!
6159,1,0,4,0,0,0,34,#REF!,#REF!
6165,2,0,2,0,0,0,11,#REF!,#REF!
6166,3,1,4,0,0,0,18,#REF!,#REF!
6170,2,0,4,0,0,0,14,#REF!,#REF!
6172,0,1,0,2,2,0,15,#REF!,#REF!
6173,1,1,7,9,4,0,45,#REF!,#REF!
6174,1,0,7,0,9,0,43,#REF!,#REF!
6176,1,0,0,1,2,0,10,#REF!,#REF!
6190,1,2,2,6,0,3,29,#REF!,#REF!
6207,3,0,6,6,2,0,33,#REF!,#REF!
6226,1,0,3,0,3,0,15,#REF!,#REF!
6233,1,0,2,0,5,2,26,#REF!,#REF!
6243,0,0,3,0,0,0,11,#REF!,#REF!
6263,1,0,2,1,1,0,12,#REF!,#REF!
6264,1,0,2,0,3,0,15,#REF!,#REF!
6286,1,1,3,3,3,2,39,#REF!,#REF!
6300,3,0,3,2,0,2,35,#REF!,#REF!
6323,2,0,0,0,2,1,18,#REF!,#REF!
6370,2,1,0,6,5,0,31,#REF!,#REF!
6390,3,0,3,0,5,0,20,#REF!,#REF!
6392,2,0,4,0,4,0,25,#REF!,#REF!
6394,2,1,3,0,5,0,24,#REF!,#REF!
6395,0,1,0,0,2,0,21,#REF!,#REF!
6397,4,1,5,4,0,1,25,#REF!,#REF!
6398,4,1,3,0,3,0,24,#REF!,#REF!
6459,4,0,4,0,4,1,24,#REF!,#REF!
6467,0,2,3,2,5,0,44,#REF!,#REF!
6469,3,0,2,5,2,0,33,#REF!,#REF!
6470,0,0,3,0,2,1,17,#REF!,#REF!
6476,3,0,2,0,2,0,16,#REF!,#REF!
6477,3,0,0,3,5,3,42,#REF!,#REF!
6480,1,0,3,0,3,1,28,#REF!,#REF!
6500,0,1,0,0,0,0,6,#REF!,#REF!
6531,3,1,1,0,0,0,9,#REF!,#REF!
6548,1,0,3,0,2,0,13,#REF!,#REF!
6576,3,0,4,2,0,0,28,#REF!,#REF!
6577,0,0,6,0,4,0,22,#REF!,#REF!
6578,4,1,1,0,0,1,13,#REF!,#REF!
6579,1,3,10,2,3,4,53,#REF!,#REF!
6583,1,0,0,0,0,0,11,#REF!,#REF!
6585,4,0,6,0,0,0,18,#REF!,#REF!
6586,3,0,0,0,0,0,8,#REF!,#REF!
6587,0,2,6,0,0,2,30,#REF!,#REF!
6588,3,0,0,1,2,0,17,#REF!,#REF!
6590,2,0,0,0,0,0,15,#REF!,#REF!
6732,1,0,4,0,3,1,23,#REF!,#REF!
6786,2,0,0,0,5,1,29,#REF!,#REF!
6789,2,2,3,2,17,3,57,#REF!,#REF!
6798,1,0,0,0,3,0,20,#REF!,#REF!
6807,1,1,4,2,3,1,26,#REF!,#REF!
6813,1,1,3,5,0,3,36,#REF!,#REF!
6814,3,0,3,0,0,1,15,#REF!,#REF!
6828,4,0,3,4,0,0,20,#REF!,#REF!
6849,1,0,6,0,4,0,20,#REF!,#REF!
6850,2,0,0,5,7,1,36,#REF!,#REF!
6851,2,0,3,0,0,0,9,#REF!,#REF!
6876,2,0,2,0,0,0,13,#REF!,#REF!
6878,0,3,3,0,6,1,40,#REF!,#REF!
6879,2,1,3,0,4,0,38,#REF!,#REF!
6887,3,0,4,0,5,0,28,#REF!,#REF!
6894,3,1,4,0,8,1,31,#REF!,#REF!
6898,3,0,4,0,0,3,20,#REF!,#REF!
6929,4,2,5,5,5,1,58,#REF!,#REF!
6931,3,0,0,5,3,0,24,#REF!,#REF!
6932,1,1,0,0,3,0,25,#REF!,#REF!
6936,3,0,4,9,5,2,45,#REF!,#REF!
6937,4,0,4,0,2,0,19,#REF!,#REF!
6941,2,0,4,0,3,0,15,#REF!,#REF!
6942,3,0,3,8,0,0,25,#REF!,#REF!
6943,2,1,3,0,2,0,17,#REF!,#REF!
6951,0,1,4,0,6,2,34,#REF!,#REF!
