flag,store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1,5235,WK4,35,0,
1,5236,WK4,22,0,
1,5236,WK6,3,0,
1,5240,WK4,15,0,
1,5240,WK7,2,0,
1,5240,WK8,2,0,
1,5240,WK9,5,0,
1,5242,WK4,16,0,
1,5242,WK7,2,0,
1,5242,WK8,2,0,
1,5242,WK9,5,0,
1,5244,WK4,42,0,
1,5244,WK6,1,0,
1,5245,WK4,28,0,
1,5247,WK4,41,0,
1,5247,WK5,4,0,
1,5247,WK6,6,0,
1,5251,WK4,29,0,
1,5252,WK4,26,0,
1,5253,WK4,15,0,
1,5253,WK6,5,0,
1,5254,WK4,70,117,
1,5254,WK6,17,0,
1,5260,WK4,21,0,
1,5260,WK6,3,0,
1,5261,WK4,82,0,
1,5261,WK6,0,123,
1,5261,WK7,18,0,
1,5261,WK8,14,0,
1,5261,WK11,0,113,
1,5261,WK15,0,114,
1,5261,WK17,0,112,
1,5261,WK18,0,113,
1,5261,WK20,0,96,
1,5262,WK4,31,0,
1,5263,WK4,49,0,
1,5263,WK5,3,0,
1,5264,WK4,25,0,
1,5266,WK4,41,118,
1,5270,WK4,21,0,
1,5272,WK4,101,0,
1,5272,WK7,37,0,
1,5272,WK8,2,123,
1,5272,WK13,0,115,
1,5272,WK14,0,115,
1,5272,WK16,0,142,
1,5272,WK18,0,115,
1,5272,WK19,0,105,
1,5272,WK21,0,141,
1,5273,WK8,0,123,
1,5275,WK4,80,117,
1,5275,WK5,20,0,
1,5278,WK4,26,0,
1,5278,WK7,2,0,
1,5278,WK8,5,0,
1,5278,WK9,5,0,
1,5278,WK10,1,0,
1,5280,WK4,24,0,
1,5280,WK10,5,0,
1,5280,WK11,4,0,
1,5281,WK4,20,0,
1,5281,WK7,5,0,
1,5281,WK8,4,0,
1,5282,WK4,21,0,
1,5282,WK7,2,0,
1,5282,WK8,4,0,
1,5282,WK9,3,0,
1,5288,WK4,27,0,
1,5293,WK4,19,0,
1,5293,WK7,5,0,
1,5293,WK8,4,0,
1,5294,WK4,26,0,
1,5294,WK7,6,0,
1,5294,WK8,8,0,
1,5295,WK4,20,0,
1,5295,WK7,5,0,
1,5295,WK8,4,0,
1,5296,WK4,28,0,
1,5296,WK7,15,0,
1,5296,WK8,3,0,
1,5298,WK4,26,0,
1,5298,WK6,3,0,
1,5299,WK4,29,0,
1,5300,WK4,23,0,
1,5301,WK4,28,0,
1,5303,WK4,35,118,
1,5305,WK4,23,0,
1,5307,WK4,34,0,
1,5307,WK6,8,0,
1,5307,WK7,5,0,
1,5307,WK8,4,0,
1,5311,WK4,35,0,
1,5311,WK5,4,0,
1,5311,WK6,5,0,
1,5313,WK4,18,0,
1,5313,WK6,3,0,
1,5313,WK7,6,0,
1,5316,WK4,47,0,
1,5316,WK5,9,0,
1,5316,WK6,14,0,
1,5319,WK4,29,109,
1,5319,WK8,8,0,
1,5326,WK4,23,0,
1,5329,WK4,35,118,
1,5337,WK4,44,0,
1,5343,WK4,38,0,
1,5343,WK6,7,0,
1,5343,WK7,8,0,
1,5346,WK4,27,0,
1,5347,WK4,59,0,
1,5356,WK4,22,0,
1,5356,WK8,2,0,
1,5356,WK9,7,0,
1,5359,WK4,45,0,
1,5359,WK5,4,0,
1,5359,WK6,11,0,
1,5360,WK4,23,0,
1,5360,WK8,2,0,
1,5360,WK9,9,0,
1,5361,WK4,20,0,
1,5361,WK6,2,0,
1,5361,WK7,7,0,
1,5370,WK4,51,0,
1,5370,WK9,20,0,
1,5373,WK4,97,0,
1,5373,WK9,21,0,
1,5373,WK10,6,123,
1,5373,WK12,0,115,
1,5373,WK17,0,239,
1,5373,WK22,0,103,
1,5376,WK4,74,0,
1,5376,WK9,13,0,
1,5376,WK10,0,123,
1,5376,WK11,5,0,
1,5376,WK16,0,133,
1,5376,WK22,0,113,
1,5379,WK4,32,0,
1,5379,WK6,3,0,
1,5379,WK8,2,0,
1,5379,WK9,7,0,
1,5382,WK4,34,0,
1,5382,WK5,1,0,
1,5382,WK6,3,0,
1,5382,WK7,2,0,
1,5384,WK4,35,0,
1,5384,WK5,1,0,
1,5384,WK6,4,0,
1,5384,WK7,2,0,
1,5384,WK8,2,0,
1,5385,WK4,24,0,
1,5385,WK10,5,0,
1,5385,WK11,4,0,
1,5386,WK4,15,0,
1,5386,WK10,6,0,
1,5386,WK11,3,0,
1,5388,WK4,24,0,
1,5389,WK4,40,0,
1,5391,WK4,23,0,
1,5392,WK4,2,0,
1,5394,WK4,28,0,
1,5396,WK4,55,103,
1,5396,WK5,13,0,
1,5396,WK6,26,0,
1,5396,WK12,0,115,
1,5396,WK15,0,124,
1,5396,WK21,0,103,
1,5397,WK4,31,0,
1,5397,WK9,6,0,
1,5397,WK10,28,0,
1,5409,WK4,14,0,
1,5409,WK7,9,0,
1,5410,WK4,20,0,
1,5410,WK7,9,0,
1,5411,WK4,17,0,
1,5411,WK10,6,0,
1,5411,WK11,3,0,
1,5414,WK4,67,0,
1,5414,WK6,10,123,
1,5414,WK8,11,0,
1,5417,WK4,18,0,
1,5417,WK6,4,0,
1,5417,WK7,5,0,
1,5418,WK4,20,0,
1,5418,WK6,3,0,
1,5418,WK7,6,0,
1,5419,WK4,31,0,
1,5420,WK4,16,0,
1,5422,WK4,38,0,
1,5424,WK4,39,0,
1,5424,WK5,6,0,
1,5424,WK6,7,0,
1,5428,WK4,58,117,
1,5428,WK6,6,0,
1,5428,WK11,0,115,
1,5428,WK14,0,114,
1,5428,WK20,0,113,
1,5432,WK4,48,0,
1,5432,WK9,7,0,
1,5432,WK10,5,0,
1,5433,WK4,21,0,
1,5436,WK4,32,0,
1,5436,WK5,1,0,
1,5436,WK6,3,0,
1,5436,WK7,2,0,
1,5438,WK4,21,0,
1,5438,WK9,6,0,
1,5438,WK10,3,0,
1,5441,WK4,29,0,
1,5441,WK6,5,0,
1,5441,WK7,4,0,
1,5444,WK4,21,0,
1,5444,WK9,6,0,
1,5444,WK10,3,0,
1,5446,WK4,18,0,
1,5446,WK6,2,0,
1,5447,WK4,20,0,
1,5447,WK7,5,0,
1,5447,WK8,4,0,
1,5448,WK4,28,0,
1,5448,WK6,2,0,
1,5448,WK7,2,0,
1,5448,WK8,2,0,
1,5448,WK9,5,0,
1,5450,WK4,48,0,
1,5450,WK5,2,0,
1,5450,WK6,6,0,
1,5450,WK7,5,0,
1,5450,WK8,5,0,
1,5455,WK4,21,0,
1,5458,WK4,18,0,
1,5458,WK9,11,0,
1,5460,WK4,33,0,
1,5461,WK4,38,0,
1,5461,WK7,2,0,
1,5461,WK8,19,0,
1,5462,WK4,78,0,
1,5462,WK7,8,0,
1,5462,WK8,3,123,
1,5463,WK4,19,0,
1,5463,WK9,6,0,
1,5463,WK10,3,0,
1,5469,WK4,35,109,
1,5469,WK8,4,0,
1,5470,WK4,44,0,
1,5470,WK8,2,0,
1,5470,WK9,16,0,
1,5471,WK4,14,0,
1,5471,WK7,9,0,
1,5472,WK4,17,0,
1,5472,WK10,6,0,
1,5472,WK11,3,0,
1,5476,WK4,33,0,
1,5476,WK5,1,0,
1,5476,WK6,3,0,
1,5476,WK7,2,0,
1,5479,WK4,26,0,
1,5480,WK4,27,0,
1,5481,WK4,24,0,
1,5481,WK6,3,0,
1,5482,WK4,57,0,
1,5487,WK4,28,0,
1,5487,WK6,3,0,
1,5488,WK4,27,0,
1,5488,WK6,3,0,
1,5494,WK4,33,118,
1,5495,WK4,34,0,
1,5495,WK5,1,0,
1,5495,WK6,3,0,
1,5495,WK7,2,0,
1,5497,WK4,28,0,
1,5497,WK8,0,124,
1,5497,WK9,5,0,
1,5497,WK10,2,0,
1,5498,WK4,72,0,
1,5498,WK8,0,123,
1,5498,WK9,9,0,
1,5498,WK10,2,0,
1,5499,WK4,12,0,
1,5499,WK6,3,0,
1,5499,WK7,6,0,
1,5628,WK4,90,0,
1,5628,WK7,13,0,
1,5628,WK8,3,123,
1,5629,WK4,36,0,
1,5629,WK5,5,0,
1,5629,WK6,4,0,
1,5649,WK4,34,0,
1,5649,WK5,1,0,
1,5649,WK6,3,0,
1,5649,WK7,2,0,
1,5671,WK4,23,0,
1,5672,WK4,24,0,
1,5672,WK5,1,0,
1,5672,WK6,6,0,
1,5701,WK4,27,0,
1,5703,WK4,34,0,
1,5705,WK4,52,0,
1,5705,WK6,8,0,
1,5706,WK4,29,0,
1,5707,WK4,20,0,
1,5707,WK5,1,0,
1,5707,WK6,6,0,
1,5709,WK4,36,0,
1,5710,WK4,30,0,
1,5727,WK4,42,0,
1,5731,WK4,40,0,
1,5731,WK6,3,0,
1,5731,WK8,4,0,
1,5732,WK4,18,0,
1,5732,WK7,5,0,
1,5732,WK8,4,0,
1,5735,WK4,37,0,
1,5745,WK4,31,102,
1,5745,WK8,4,0,
1,5747,WK4,25,0,
1,5747,WK6,3,0,
1,5748,WK4,46,0,
1,5748,WK6,3,0,
1,5748,WK7,9,0,
1,5748,WK8,3,0,
1,5748,WK9,3,0,
1,5763,WK4,23,0,
1,5772,WK4,24,0,
1,5777,WK4,20,0,
1,5777,WK7,2,0,
1,5777,WK8,1,0,
1,5777,WK9,6,0,
1,5779,WK4,29,0,
1,5779,WK6,4,0,
1,5786,WK4,39,0,
1,5786,WK6,5,0,
1,5786,WK7,2,0,
1,5786,WK8,1,0,
1,5793,WK4,31,0,
1,5797,WK4,2,0,
1,5802,WK4,33,0,
1,5803,WK4,31,0,
1,5806,WK4,30,0,
1,5806,WK9,6,0,
1,5806,WK10,3,0,
1,5812,WK4,51,95,
1,5812,WK7,18,0,
1,5812,WK8,6,0,
1,5814,WK4,23,0,
1,5835,WK4,49,0,
1,5839,WK4,53,103,
1,5839,WK5,15,0,
1,5839,WK6,9,0,
1,5841,WK4,33,118,
1,5842,WK4,11,0,
1,5842,WK10,4,0,
1,5842,WK11,2,0,
1,5843,WK4,27,0,
1,5845,WK4,51,0,
1,5847,WK4,30,0,
1,5847,WK6,4,0,
1,5848,WK4,33,0,
1,5848,WK5,5,0,
1,5848,WK6,3,0,
1,5851,WK4,26,0,
1,5853,WK4,95,0,
1,5853,WK7,14,0,
1,5853,WK8,7,123,
1,5857,WK4,14,0,
1,5857,WK7,9,0,
1,5858,WK4,30,0,
1,5858,WK6,2,0,
1,5861,WK4,93,0,
1,5861,WK7,13,0,
1,5861,WK8,7,123,
1,5861,WK13,0,115,
1,5861,WK16,0,105,
1,5861,WK21,0,103,
1,5864,WK4,48,103,
1,5864,WK5,1,0,
1,5864,WK6,11,0,
1,5866,WK4,24,0,
1,5866,WK5,1,0,
1,5866,WK6,6,0,
1,5872,WK4,50,0,
1,5879,WK4,24,0,
1,5879,WK6,3,0,
1,5883,WK4,46,0,
1,5883,WK7,8,0,
1,5883,WK8,0,124,
1,5886,WK4,20,0,
1,5888,WK4,30,0,
1,5888,WK6,2,0,
1,5888,WK8,2,0,
1,5888,WK9,7,0,
1,5893,WK4,11,0,
1,5893,WK10,4,0,
1,5893,WK11,2,0,
1,5898,WK4,19,0,
1,5899,WK4,44,0,
1,5899,WK8,21,0,
1,5911,WK4,39,0,
1,5922,WK4,17,0,
1,5922,WK6,5,0,
1,5929,WK4,95,0,
1,5929,WK7,14,0,
1,5929,WK8,7,123,
1,5929,WK15,0,113,
1,5929,WK22,0,103,
1,5932,WK4,25,0,
1,5935,WK4,23,0,
1,5935,WK8,9,0,
1,5938,WK4,26,0,
1,5939,WK4,33,0,
1,5939,WK7,1,0,
1,5939,WK8,15,0,
1,5944,WK4,27,0,
1,5944,WK5,1,0,
1,5944,WK6,3,0,
1,5944,WK7,3,0,
1,5976,WK4,28,0,
1,5976,WK9,7,0,
1,5976,WK10,3,0,
1,5977,WK4,32,0,
1,5977,WK9,6,0,
1,5977,WK10,3,0,
1,5987,WK4,29,0,
1,5992,WK4,30,0,
1,5992,WK9,6,0,
1,5992,WK10,3,0,
1,6173,WK4,30,0,
1,6286,WK4,33,0,
1,6300,WK4,25,0,
1,6300,WK5,1,0,
1,6300,WK6,6,0,
1,6323,WK4,1,0,
1,6370,WK4,51,95,
1,6370,WK7,6,0,
1,6370,WK8,15,0,
1,6392,WK4,29,0,
1,6392,WK6,5,0,
1,6392,WK7,4,0,
1,6395,WK4,73,0,
1,6467,WK4,21,0,
1,6469,WK4,1,0,
1,6531,WK4,1,0,
1,6576,WK4,66,0,
1,6577,WK4,1,0,
1,6579,WK4,30,0,
1,6588,WK4,1,0,
1,6789,WK4,46,0,
1,6789,WK6,5,0,
1,6789,WK8,2,0,
1,6878,WK4,52,117,
1,6878,WK5,14,0,
1,6879,WK4,28,0,
1,6887,WK4,22,0,
1,6887,WK6,4,0,
1,6929,WK4,53,0,
1,6929,WK5,4,0,
1,6951,WK4,58,95,
1,6951,WK8,10,0,
1,6952,WK4,55,0,
1,6952,WK6,6,0,
1,6952,WK8,4,0,
1,6958,WK4,29,0,
1,6963,WK4,26,0,
1,6963,WK5,1,0,
1,6963,WK6,6,0,
1,6978,WK4,23,0,
1,7009,WK4,26,0,
1,7020,WK4,27,0,
1,7020,WK6,2,0,
1,7032,WK4,25,0,
1,7032,WK6,3,0,
1,7087,WK4,35,0,
1,7087,WK6,11,0,
1,7087,WK7,16,0,
1,7087,WK9,8,0,
1,7129,WK4,44,0,
1,7129,WK9,7,124,
1,7156,WK4,22,0,
1,7162,WK4,30,0,
1,7178,WK4,53,0,
1,7178,WK5,8,0,
1,7178,WK6,10,0,
1,7179,WK4,25,0,
1,7181,WK4,41,118,
1,7185,WK4,36,0,
1,7188,WK4,31,0,
1,7194,WK4,48,0,
1,7199,WK4,79,117,
1,7199,WK14,0,106,
1,7199,WK20,0,102,
1,7238,WK4,28,0,
1,7245,WK4,37,0,
1,7246,WK4,2,0,
1,7249,WK4,21,0,
1,7249,WK6,3,0,
1,7280,WK4,26,0,
1,7281,WK4,46,0,
1,7281,WK5,6,0,
1,7290,WK4,20,0,
1,7290,WK6,3,0,
1,7290,WK7,6,0,
1,7301,WK4,26,0,
1,7324,WK4,33,0,
1,7326,WK4,28,0,
1,7326,WK6,2,0,
1,8331,WK4,10,0,
