STORE_NBR,WeekNumber,ITEM1_DESC,ITEM_NBR,TY_Projection,LY_UNITS,LLY_UNITS
1789,40,24CT CPCK ASRT BCRM,9873326,4.8,4,8
942,40,12CT CHOC CUPCAKES,9804094,4.8,4,1
5448,40,12CT ASRT CUPCAKES,9809315,4.8,4,46
2,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
657,40,12CT ASRT CUPCAKES,9809315,4.8,4,21
3503,40,24CT CPCK ASRT BCRM,9873326,4.8,4,9
1492,40,12CT WHITE CUPCAKES,9804080,4.8,4,1
1361,40,24CT CPCK ASRT BCRM,9873326,4.8,4,11
2862,40,12CT WHITE CUPCAKES,9804080,4.8,4,11
3112,40,12CT ASRT CUPCAKES,9809315,4.8,4,122
2502,40,6CT ASRT CUPCAKES,568472664,4.8,4,17
189,40,12CT CHOC CUPCAKES,9804094,4.8,4,14
4232,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
1807,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
2481,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
1883,40,12CT CHOC CUPCAKES,9804094,4.8,4,10
1393,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
935,40,12CT WHITE CUPCAKES,9804080,4.8,4,9
1729,40,12CT ASRT CUPCAKES,9809315,4.8,4,18
1855,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
412,40,24CT CPCK ASRT BCRM,9873326,4.8,4,12
684,40,6CT ASRT CUPCAKES,568472664,4.8,4,20
1545,40,6CT WHITE CUPCAKES,568472602,4.8,4,5
1369,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
6789,40,12CT WHITE CUPCAKES,9804080,4.8,4,8
542,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
1476,40,12CT WHITE CUPCAKES,9804080,4.8,4,13
2024,40,6CT WHITE CUPCAKES,568472602,4.8,4,9
1,40,12CT WHITE CUPCAKES,9804080,4.8,4,9
1976,40,24CT CPCK ASRT BCRM,9873326,4.8,4,9
741,40,12CT WHITE CUPCAKES,9804080,4.8,4,4
3842,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
128,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
404,40,24CT CPCK ASRT BCRM,9873326,4.8,4,31
1916,40,24CT CPCK ASRT BCRM,9873326,4.8,4,7
880,40,12CT ASRT CUPCAKES,9809315,4.8,4,80
13,40,12CT WHITE CUPCAKES,9804080,4.8,4,11
2370,40,12CT ASRT CUPCAKES,9809315,4.8,4,0
1681,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
3232,40,12CT CHOC CUPCAKES,9804094,4.8,4,16
1778,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
1051,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
1601,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
535,40,24CT CPCK ASRT BCRM,9873326,4.8,4,16
3748,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
1762,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
1220,40,12CT WHITE CUPCAKES,9804080,4.8,4,4
141,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
5105,40,12CT ASRT CUPCAKES,9809315,4.8,4,1
2250,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
5414,40,6CT WHITE CUPCAKES,568472602,4.8,4,50
1518,40,24CT CPCK ASRT BCRM,9873326,4.8,4,17
369,40,12CT WHITE CUPCAKES,9804080,4.8,4,10
1901,40,12CT CHOC CUPCAKES,9804094,4.8,4,6
976,40,12CT WHITE CUPCAKES,9804080,4.8,4,9
609,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
3626,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
2533,40,6CT ASRT CUPCAKES,568472664,4.8,4,2
2295,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
3487,40,6CT ASRT CUPCAKES,568472664,4.8,4,1
1488,40,12CT CHOC CUPCAKES,9804094,4.8,4,3
2926,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
1640,40,12CT WHITE CUPCAKES,9804080,4.8,4,11
451,40,12CT WHITE CUPCAKES,9804080,4.8,4,5
5422,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
5300,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
3705,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
620,40,12CT WHITE CUPCAKES,9804080,4.8,4,10
1071,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
3486,40,12CT WHITE CUPCAKES,9804080,4.8,4,10
2183,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
3201,40,24CT CPCK ASRT BCRM,9873326,4.8,4,12
2472,40,12CT CHOC CUPCAKES,9804094,4.8,4,12
3627,40,24CT CPCK ASRT BCRM,9873326,4.8,4,16
2253,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
3896,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
2769,40,6CT WHITE CUPCAKES,568472602,4.8,4,2
2128,40,24CT CPCK ASRT BCRM,9873326,4.8,4,7
1914,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
1733,40,12CT WHITE CUPCAKES,9804080,4.8,4,2
3630,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
993,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
4203,40,6CT WHITE CUPCAKES,568472602,4.8,4,14
1671,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
3627,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
2565,40,12CT ASRT CUPCAKES,9809315,4.8,4,6
2045,40,6CT ASRT CUPCAKES,568472664,4.8,4,2
5964,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
1307,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
2330,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
4333,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
5313,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
1999,40,6CT ASRT CUPCAKES,568472664,4.8,4,13
5397,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
3439,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
2618,40,12CT WHITE CUPCAKES,9804080,4.8,4,1
1156,40,24CT CPCK ASRT BCRM,9873326,4.8,4,8
1971,40,12CT CHOC CUPCAKES,9804094,4.8,4,3
376,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
2873,40,12CT ASRT CUPCAKES,9809315,4.8,4,3
2070,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
374,40,6CT ASRT CUPCAKES,568472664,4.8,4,9
2788,40,12CT ASRT CUPCAKES,9809315,4.8,4,15
476,40,12CT ASRT CUPCAKES,9809315,4.8,4,40
469,40,6CT ASRT CUPCAKES,568472664,4.8,4,3
1451,40,12CT ASRT CUPCAKES,9809315,4.8,4,63
1738,40,12CT ASRT CUPCAKES,9809315,4.8,4,20
3584,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
518,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
494,40,12CT CHOC CUPCAKES,9804094,4.8,4,11
1939,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
2515,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
725,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
7156,40,6CT ASRT CUPCAKES,568472664,4.8,4,8
1777,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
5272,40,12CT CHOC CUPCAKES,9804094,4.8,4,1
4295,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
681,40,12CT WHITE CUPCAKES,9804080,4.8,4,25
4483,40,12CT ASRT CUPCAKES,9809315,4.8,4,48
110,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
5076,40,6CT ASRT CUPCAKES,568472664,4.8,4,5
2239,40,12CT ASRT CUPCAKES,9809315,4.8,4,3
5245,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
1998,40,12CT CHOC CUPCAKES,9804094,4.8,4,9
2959,40,24CT CPCK ASRT BCRM,9873326,4.8,4,11
5471,40,6CT ASRT CUPCAKES,568472664,4.8,4,5
3137,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
2574,40,12CT WHITE CUPCAKES,9804080,4.8,4,19
2128,40,12CT WHITE CUPCAKES,9804080,4.8,4,11
5444,40,6CT ASRT CUPCAKES,568472664,4.8,4,3
2035,40,12CT WHITE CUPCAKES,9804080,4.8,4,4
3261,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
1071,40,12CT CHOC CUPCAKES,9804094,4.8,4,5
5091,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
5889,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
2483,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
739,40,24CT CPCK ASRT BCRM,9873326,4.8,4,9
1291,40,12CT ASRT CUPCAKES,9809315,4.8,4,19
3630,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
3300,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
2950,40,24CT CPCK ASRT BCRM,9873326,4.8,4,14
5703,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
467,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
1571,40,24CT CPCK ASRT BCRM,9873326,4.8,4,8
2215,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
3250,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
2574,40,12CT ASRT CUPCAKES,9809315,4.8,4,21
1416,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
1733,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
1913,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
5463,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
590,40,12CT ASRT CUPCAKES,9809315,4.8,4,37
5087,40,12CT CHOC CUPCAKES,9804094,4.8,4,8
3838,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
4176,40,12CT WHITE CUPCAKES,9804080,4.8,4,2
1659,40,24CT CPCK ASRT BCRM,9873326,4.8,4,12
3224,40,12CT ASRT CUPCAKES,9809315,4.8,4,40
1856,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
1355,40,12CT CHOC CUPCAKES,9804094,4.8,4,21
1018,40,12CT WHITE CUPCAKES,9804080,4.8,4,4
101,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
861,40,24CT CPCK ASRT BCRM,9873326,4.8,4,12
1960,40,6CT WHITE CUPCAKES,568472602,4.8,4,8
5175,40,12CT WHITE CUPCAKES,9804080,4.8,4,16
5448,40,6CT ASRT CUPCAKES,568472664,4.8,4,74
3641,40,12CT CHOC CUPCAKES,9804094,4.8,4,11
170,40,6CT WHITE CUPCAKES,568472602,4.8,4,10
5881,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
2627,40,24CT CPCK ASRT BCRM,9873326,4.8,4,7
1232,40,6CT WHITE CUPCAKES,568472602,4.8,4,5
2548,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
3541,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
2336,40,12CT WHITE CUPCAKES,9804080,4.8,4,5
1722,40,12CT WHITE CUPCAKES,9804080,4.8,4,9
5298,40,6CT ASRT CUPCAKES,568472664,4.8,4,14
2429,40,12CT WHITE CUPCAKES,9804080,4.8,4,4
6931,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
3497,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
5959,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
536,40,12CT ASRT CUPCAKES,9809315,4.8,4,13
772,40,24CT CPCK ASRT BCRM,9873326,4.8,4,16
1953,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
325,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
3243,40,6CT ASRT CUPCAKES,568472664,4.8,4,14
571,40,6CT WHITE CUPCAKES,568472602,4.8,4,13
272,40,12CT ASRT CUPCAKES,9809315,4.8,4,24
1443,40,6CT WHITE CUPCAKES,568472602,4.8,4,1
2894,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
1513,40,6CT ASRT CUPCAKES,568472664,4.8,4,13
3223,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
1371,40,12CT CHOC CUPCAKES,9804094,4.8,4,13
2780,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
1655,40,24CT CPCK ASRT BCRM,9873326,4.8,4,8
5282,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
3794,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
856,40,6CT ASRT CUPCAKES,568472664,4.8,4,11
3058,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
683,40,24CT CPCK ASRT BCRM,9873326,4.8,4,16
5099,40,12CT CHOC CUPCAKES,9804094,4.8,4,8
2049,40,12CT WHITE CUPCAKES,9804080,4.8,4,8
1644,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
2888,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
3067,40,6CT WHITE CUPCAKES,568472602,4.8,4,5
422,40,12CT ASRT CUPCAKES,9809315,4.8,4,24
2761,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
2350,40,12CT CHOC CUPCAKES,9804094,4.8,4,7
1747,40,12CT ASRT CUPCAKES,9809315,4.8,4,52
3208,40,24CT CPCK ASRT BCRM,9873326,4.8,4,7
2027,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
3790,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
1234,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
1435,40,6CT WHITE CUPCAKES,568472602,4.8,4,1
2388,40,12CT ASRT CUPCAKES,9809315,4.8,4,30
4497,40,12CT WHITE CUPCAKES,9804080,4.8,4,29
80,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
2135,40,12CT WHITE CUPCAKES,9804080,4.8,4,9
362,40,12CT WHITE CUPCAKES,9804080,4.8,4,5
157,40,6CT WHITE CUPCAKES,568472602,4.8,4,10
3626,40,6CT WHITE CUPCAKES,568472602,4.8,4,8
2187,40,12CT WHITE CUPCAKES,9804080,4.8,4,7
965,40,6CT ASRT CUPCAKES,568472664,4.8,4,3
1280,40,12CT WHITE CUPCAKES,9804080,4.8,4,5
1221,40,12CT WHITE CUPCAKES,9804080,4.8,4,1
470,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
2460,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
3761,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
5448,40,6CT WHITE CUPCAKES,568472602,4.8,4,2
684,40,6CT WHITE CUPCAKES,568472602,4.8,4,2
1394,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
2208,40,12CT CHOC CUPCAKES,9804094,4.8,4,9
17,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
1440,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
2272,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
1727,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
254,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
1673,40,6CT WHITE CUPCAKES,568472602,4.8,4,3
2618,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
4526,40,6CT ASRT CUPCAKES,568472664,4.8,4,8
1627,40,12CT CHOC CUPCAKES,9804094,4.8,4,2
4163,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
3253,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
1204,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
3297,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
3227,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
5731,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
1611,40,12CT CHOC CUPCAKES,9804094,4.8,4,2
1775,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
422,40,12CT WHITE CUPCAKES,9804080,4.8,4,5
5869,40,12CT ASRT CUPCAKES,9809315,4.8,4,14
294,40,6CT ASRT CUPCAKES,568472664,4.8,4,7
818,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
3516,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
3537,40,12CT WHITE CUPCAKES,9804080,4.8,4,2
2187,40,12CT CHOC CUPCAKES,9804094,4.8,4,2
92,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
3633,40,12CT CHOC CUPCAKES,9804094,4.8,4,4
1184,40,6CT WHITE CUPCAKES,568472602,4.8,4,5
1584,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
5341,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
1415,40,12CT ASRT CUPCAKES,9809315,4.8,4,5
922,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
3762,40,6CT WHITE CUPCAKES,568472602,4.8,4,4
5787,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
2426,40,6CT WHITE CUPCAKES,568472602,4.8,4,8
17,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
2195,40,6CT ASRT CUPCAKES,568472664,4.8,4,5
3801,40,6CT ASRT CUPCAKES,568472664,4.8,4,2
2046,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
1746,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
1660,40,6CT WHITE CUPCAKES,568472602,4.8,4,8
5676,40,12CT ASRT CUPCAKES,9809315,4.8,4,3
7301,40,6CT WHITE CUPCAKES,568472602,4.8,4,5
4356,40,12CT WHITE CUPCAKES,9804080,4.8,4,1
2494,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
2939,40,6CT ASRT CUPCAKES,568472664,4.8,4,3
2112,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
4392,40,12CT WHITE CUPCAKES,9804080,4.8,4,13
1910,40,24CT CPCK ASRT BCRM,9873326,4.8,4,6
3422,40,24CT CPCK ASRT BCRM,9873326,4.8,4,5
812,40,12CT CHOC CUPCAKES,9804094,4.8,4,8
1267,40,6CT WHITE CUPCAKES,568472602,4.8,4,2
65,40,12CT CHOC CUPCAKES,9804094,4.8,4,1
1378,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
5033,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
1880,40,12CT CHOC CUPCAKES,9804094,4.8,4,1
1140,40,6CT WHITE CUPCAKES,568472602,4.8,4,6
2115,40,24CT CPCK ASRT BCRM,9873326,4.8,4,11
611,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
1286,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
766,40,6CT WHITE CUPCAKES,568472602,4.8,4,1
489,40,6CT WHITE CUPCAKES,568472602,4.8,4,14
663,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
1490,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
1276,40,24CT CPCK ASRT BCRM,9873326,4.8,4,3
600,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
3342,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
5965,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
954,40,24CT CPCK ASRT BCRM,9873326,4.8,4,1
1397,40,12CT CHOC CUPCAKES,9804094,4.8,4,1
1221,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
3621,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
2243,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
663,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
1874,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
4112,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
2616,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
3732,40,6CT ASRT CUPCAKES,568472664,4.8,4,6
1436,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
2243,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
3796,40,24CT CPCK ASRT BCRM,9873326,4.8,4,10
2874,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
5976,40,24CT CPCK ASRT BCRM,9873326,4.8,4,4
2448,40,12CT WHITE CUPCAKES,9804080,4.8,4,3
3761,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
820,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
5087,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
5907,40,12CT ASRT CUPCAKES,9809315,4.8,4,0
5184,40,24CT CPCK ASRT BCRM,9873326,4.8,4,2
1243,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
333,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
2931,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
3792,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
5449,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
2541,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
4298,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
3888,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
2931,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
7281,40,24CT CPCK ASRT BCRM,9873326,4.8,4,0
495,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
1235,40,12CT WHITE CUPCAKES,9804080,4.8,4,0
1631,40,6CT ASRT CUPCAKES,568472664,4.8,4,0
5935,40,6CT WHITE CUPCAKES,568472602,4.8,4,0
1462,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
4627,40,12CT CHOC CUPCAKES,9804094,4.8,4,0
758,36,12CT WHITE CUPCAKES,9804080,18,15,17
521,36,24CT CPCK ASRT BCRM,9873326,18,15,6
5087,36,12CT CHOC CUPCAKES,9804094,18,15,0
388,36,24CT CPCK ASRT BCRM,9873326,18,15,13
730,36,6CT ASRT CUPCAKES,568472664,18,15,17
3573,36,6CT ASRT CUPCAKES,568472664,18,15,8
685,36,24CT CPCK ASRT BCRM,9873326,18,15,11
2480,36,12CT ASRT CUPCAKES,9809315,18,15,6
675,36,6CT ASRT CUPCAKES,568472664,18,15,7
2075,36,12CT WHITE CUPCAKES,9804080,18,15,0
5030,36,12CT WHITE CUPCAKES,9804080,18,15,9
1626,36,24CT CPCK ASRT BCRM,9873326,18,15,3
5498,36,12CT ASRT CUPCAKES,9809315,18,15,3
1967,36,12CT ASRT CUPCAKES,9809315,18,15,18
5085,36,12CT WHITE CUPCAKES,9804080,18,15,16
4381,36,24CT CPCK ASRT BCRM,9873326,18,15,7
723,36,6CT WHITE CUPCAKES,568472602,18,15,8
2124,36,24CT CPCK ASRT BCRM,9873326,18,15,13
825,36,24CT CPCK ASRT BCRM,9873326,18,15,0
1221,36,24CT CPCK ASRT BCRM,9873326,18,15,8
1792,36,24CT CPCK ASRT BCRM,9873326,18,15,9
855,36,24CT CPCK ASRT BCRM,9873326,18,15,5
1222,36,24CT CPCK ASRT BCRM,9873326,18,15,12
3580,36,12CT WHITE CUPCAKES,9804080,18,15,11
3626,36,12CT WHITE CUPCAKES,9804080,18,15,12
1659,36,6CT ASRT CUPCAKES,568472664,18,15,24
4240,36,12CT ASRT CUPCAKES,9809315,18,15,11
1306,36,24CT CPCK ASRT BCRM,9873326,18,15,7
737,36,24CT CPCK ASRT BCRM,9873326,18,15,6
1249,36,12CT ASRT CUPCAKES,9809315,18,15,1
677,36,12CT WHITE CUPCAKES,9804080,18,15,29
2508,36,12CT ASRT CUPCAKES,9809315,18,15,6
5175,36,12CT ASRT CUPCAKES,9809315,18,15,6
168,36,12CT WHITE CUPCAKES,9804080,18,15,8
1226,36,24CT CPCK ASRT BCRM,9873326,18,15,11
5867,36,6CT ASRT CUPCAKES,568472664,18,15,16
756,36,24CT CPCK ASRT BCRM,9873326,18,15,10
1859,36,12CT WHITE CUPCAKES,9804080,18,15,8
258,36,6CT ASRT CUPCAKES,568472664,18,15,7
2680,36,12CT ASRT CUPCAKES,9809315,18,15,34
386,36,12CT WHITE CUPCAKES,9804080,18,15,18
1413,36,12CT ASRT CUPCAKES,9809315,18,15,3
403,36,24CT CPCK ASRT BCRM,9873326,18,15,12
1852,36,12CT WHITE CUPCAKES,9804080,18,15,7
665,36,6CT ASRT CUPCAKES,568472664,18,15,12
115,36,12CT WHITE CUPCAKES,9804080,18,15,44
3430,36,12CT WHITE CUPCAKES,9804080,18,15,5
4509,36,12CT ASRT CUPCAKES,9809315,18,15,17
530,36,6CT WHITE CUPCAKES,568472602,18,15,12
3262,36,24CT CPCK ASRT BCRM,9873326,18,15,11
2513,36,12CT WHITE CUPCAKES,9804080,18,15,9
2336,36,12CT ASRT CUPCAKES,9809315,18,15,28
540,36,12CT WHITE CUPCAKES,9804080,18,15,28
1976,36,12CT WHITE CUPCAKES,9804080,18,15,37
1644,36,12CT WHITE CUPCAKES,9804080,18,15,10
1750,36,24CT CPCK ASRT BCRM,9873326,18,15,1
3429,36,6CT ASRT CUPCAKES,568472664,18,15,8
5174,36,24CT CPCK ASRT BCRM,9873326,18,15,5
2211,36,6CT ASRT CUPCAKES,568472664,18,15,16
3281,36,12CT ASRT CUPCAKES,9809315,18,15,14
1037,36,12CT WHITE CUPCAKES,9804080,18,15,20
1589,36,6CT WHITE CUPCAKES,568472602,18,15,0
3407,36,12CT WHITE CUPCAKES,9804080,18,15,0
5480,36,24CT CPCK ASRT BCRM,9873326,18,15,7
3731,36,12CT ASRT CUPCAKES,9809315,18,15,51
107,36,12CT WHITE CUPCAKES,9804080,18,15,12
2262,36,6CT ASRT CUPCAKES,568472664,18,15,6
821,36,12CT ASRT CUPCAKES,9809315,18,15,23
2928,36,24CT CPCK ASRT BCRM,9873326,18,15,15
1916,36,12CT ASRT CUPCAKES,9809315,18,15,15
7188,36,6CT WHITE CUPCAKES,568472602,18,15,4
1210,36,6CT WHITE CUPCAKES,568472602,18,15,15
1075,36,12CT ASRT CUPCAKES,9809315,18,15,21
403,36,12CT WHITE CUPCAKES,9804080,18,15,14
1241,36,12CT ASRT CUPCAKES,9809315,18,15,9
794,36,12CT WHITE CUPCAKES,9804080,18,15,9
5390,36,12CT WHITE CUPCAKES,9804080,18,15,8
262,36,6CT WHITE CUPCAKES,568472602,18,15,10
497,36,12CT ASRT CUPCAKES,9809315,18,15,27
592,36,24CT CPCK ASRT BCRM,9873326,18,15,18
242,36,12CT ASRT CUPCAKES,9809315,18,15,18
105,36,24CT CPCK ASRT BCRM,9873326,18,15,4
435,36,24CT CPCK ASRT BCRM,9873326,18,15,13
45,36,6CT ASRT CUPCAKES,568472664,18,15,3
2337,36,12CT WHITE CUPCAKES,9804080,18,15,6
2882,36,12CT WHITE CUPCAKES,9804080,18,15,3
5251,36,12CT WHITE CUPCAKES,9804080,18,15,12
3502,36,12CT WHITE CUPCAKES,9804080,18,15,11
1425,36,6CT ASRT CUPCAKES,568472664,18,15,5
424,36,6CT WHITE CUPCAKES,568472602,18,15,11
238,36,12CT WHITE CUPCAKES,9804080,18,15,11
1350,36,24CT CPCK ASRT BCRM,9873326,18,15,22
3170,36,12CT ASRT CUPCAKES,9809315,18,15,21
3334,36,12CT WHITE CUPCAKES,9804080,18,15,13
4115,36,6CT ASRT CUPCAKES,568472664,18,15,15
3621,36,12CT ASRT CUPCAKES,9809315,18,15,2
2141,36,12CT ASRT CUPCAKES,9809315,18,15,6
685,36,12CT WHITE CUPCAKES,9804080,18,15,14
3439,36,12CT ASRT CUPCAKES,9809315,18,15,3
5101,36,24CT CPCK ASRT BCRM,9873326,18,15,7
11,36,24CT CPCK ASRT BCRM,9873326,18,15,13
522,36,24CT CPCK ASRT BCRM,9873326,18,15,13
2365,36,6CT WHITE CUPCAKES,568472602,18,15,0
7,36,12CT WHITE CUPCAKES,9804080,18,15,12
2494,36,12CT ASRT CUPCAKES,9809315,18,15,3
3431,36,24CT CPCK ASRT BCRM,9873326,18,15,7
1102,36,12CT ASRT CUPCAKES,9809315,18,15,11
707,36,12CT ASRT CUPCAKES,9809315,18,15,21
