Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
40,3061,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202226,57.30%,74.23%,14.8,56.50%,50.50%,66.40%,60.70%
40,5150,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,88.10%,90.20%,11.4,78.50%,90.50%,94.10%,85.80%
40,5150,SPARK,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202226,78.95%,92.11%,10,82.30%,72.20%,83.70%,77.50%
40,5927,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,78.26%,80.97%,11.9,65.40%,86.00%,85.50%,76.00%
40,5927,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,79.89%,78.50%,17.4,81.10%,80.00%,75.00%,83.00%
40,29,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,86.43%,73.34%,15.4,84.30%,81.30%,87.40%,90.10%
40,80,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,64.53%,47.78%,22.6,72.30%,44.70%,72.10%,64.00%
40,1094,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,84.33%,84.13%,9.1,86.20%,81.20%,82.50%,87.10%
59,998,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,78.01%,89.01%,10.4,75.30%,74.40%,82.70%,80.40%
59,2442,SPARK,Scheduled Standard Delivery,34,Executive Review,Recovering,Store Focus,202226,89.01%,83.33%,10.9,90.00%,91.00%,87.40%,87.40%
59,5149,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,-,Driver Supply Focus,202226,60.00%,100.00%,7.3,,100.00%,0.00%,50.00%
59,6172,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Recovering,Store Focus,202226,43.07%,45.25%,39,90.40%,14.90%,30.20%,42.20%
59,6172,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,39.00%,58.06%,24.1,68.90%,14.00%,24.40%,34.30%
61,5725,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,89.80%,87.47%,8.2,91.20%,95.30%,91.80%,76.10%
46,945,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,83.57%,70.23%,15.5,85.70%,88.20%,85.00%,73.30%
46,2891,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,81.82%,73.84%,17.2,69.00%,83.20%,82.50%,92.50%
46,3645,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,85.89%,78.72%,13.9,83.60%,89.90%,81.80%,88.70%
46,1230,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,85.71%,72.41%,7.9,100.00%,100.00%,100.00%,60.00%
46,4252,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,91.47%,84.34%,10.9,91.90%,94.00%,93.00%,86.40%
46,3379,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,85.80%,87.27%,11,86.30%,85.30%,83.60%,88.50%
46,1240,UBER,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202226,89.61%,89.02%,14,100.00%,84.60%,92.90%,76.20%
46,5369,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,77.95%,69.56%,19.5,75.60%,73.90%,91.00%,69.30%
46,2113,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202226,90.94%,85.07%,9.5,93.30%,88.10%,91.50%,89.90%
46,5835,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202226,92.94%,99.61%,5.3,95.40%,95.20%,91.40%,89.20%
46,1746,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,86.84%,79.11%,14.3,87.00%,88.50%,84.80%,87.70%
46,1746,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,88.14%,73.91%,15.6,88.20%,91.80%,86.40%,87.20%
46,2482,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,85.75%,73.37%,22,75.50%,97.40%,89.50%,82.60%
46,2482,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,79.88%,73.41%,14.6,76.10%,93.30%,82.00%,70.20%
46,5428,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,84.69%,85.73%,16.9,87.50%,82.90%,83.00%,84.40%
46,2270,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,80.00%,97.40%,5.9,89.80%,86.00%,59.50%,82.40%
46,906,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,85.71%,81.82%,7.5,88.90%,100.00%,90.90%,66.70%
46,831,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,89.31%,86.97%,10,92.40%,91.70%,83.70%,88.30%
46,3731,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,87.80%,75.73%,23.9,92.10%,78.90%,95.10%,82.70%
46,3731,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,86.35%,78.50%,19.4,93.90%,80.80%,89.00%,80.20%
46,3732,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,88.50%,82.93%,21.2,87.30%,80.00%,91.10%,92.30%
46,611,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,81.55%,79.61%,10.9,96.90%,87.50%,50.00%,87.00%
46,4678,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202226,92.31%,95.00%,9.5,100.00%,83.30%,100.00%,88.20%
61,2632,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,92.18%,94.66%,9.8,96.80%,89.80%,94.60%,88.00%
64,3317,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,82.73%,74.98%,11.1,95.20%,88.70%,96.80%,64.20%
17,1891,POINTPICKUP,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,83.83%,77.11%,15,87.50%,82.40%,92.70%,81.70%
17,1891,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202226,87.85%,79.27%,13.1,96.80%,79.70%,97.10%,82.60%
17,5777,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,-,Store Focus,202226,81.82%,75.00%,8.3,,100.00%,80.00%,75.00%
17,5777,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,84.42%,71.43%,8.2,100.00%,50.00%,80.00%,88.40%
17,2299,UBER,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202226,76.81%,74.32%,21.2,100.00%,72.70%,60.00%,60.00%
17,2371,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,77.96%,75.13%,14,82.90%,73.90%,81.60%,74.60%
17,2371,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,87.50%,76.52%,14.4,88.40%,80.30%,93.80%,87.30%
17,5095,DOORDASH,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202226,70.55%,70.06%,6.5,71.40%,45.50%,73.30%,72.20%
17,5095,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,80.08%,75.45%,15.3,83.20%,74.80%,86.00%,75.80%
17,5439,DOORDASH,Scheduled Express Delivery ,5,At Risk,Recovering,Store Focus,202226,88.54%,79.13%,11.4,91.70%,82.40%,89.50%,89.70%
17,5439,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,56.61%,65.62%,40.8,68.20%,38.80%,58.80%,53.30%
17,5439,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,58.21%,69.92%,32.4,70.10%,42.40%,54.80%,55.50%
17,1810,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,77.27%,82.61%,16,100.00%,70.00%,77.80%,50.00%
17,1959,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,83.80%,90.07%,19.7,86.00%,77.80%,80.80%,87.20%
17,2104,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,93.63%,81.46%,12.8,96.60%,87.00%,96.80%,92.30%
17,2104,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202226,89.18%,82.68%,12.6,93.40%,83.80%,91.00%,86.90%
17,2547,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,68.09%,81.00%,15.5,72.70%,66.70%,74.10%,60.60%
17,2547,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,70.74%,85.60%,12.5,93.10%,84.10%,62.60%,46.30%
17,2637,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,-,Store Focus,202226,77.78%,70.00%,16,,,,77.80%
17,2905,DOORDASH,Scheduled Express Delivery ,8,Executive Review,-,Driver Supply Focus,202226,100.00%,100.00%,3.9,,100.00%,100.00%,100.00%
17,2286,DOORDASH,Scheduled Express Delivery ,6,At Risk,Recovering,Store Focus,202226,93.33%,84.30%,6,93.80%,85.70%,100.00%,90.90%
17,5293,DOORDASH,Scheduled Express Delivery ,29,Executive Review,Degrading,Store Focus,202226,79.00%,78.70%,12,81.30%,77.20%,79.20%,78.60%
17,5295,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202226,78.03%,71.65%,23.5,90.10%,90.70%,76.30%,69.50%
17,5295,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,81.06%,77.16%,19.4,86.60%,89.50%,83.00%,65.50%
17,2284,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,88.17%,80.04%,16.4,89.10%,97.80%,92.20%,72.70%
17,2284,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,77.41%,75.61%,19.5,87.10%,81.10%,83.20%,61.10%
17,2954,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,71.99%,81.13%,14.4,75.40%,85.70%,68.30%,60.30%
17,3543,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,74.42%,65.91%,13.9,88.90%,68.80%,100.00%,58.30%
17,3543,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,81.41%,70.55%,11.5,90.70%,77.30%,80.30%,76.00%
17,3547,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,82.05%,83.72%,10.6,87.50%,75.00%,87.50%,66.70%
17,3547,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,72.96%,80.10%,12,79.70%,72.80%,72.40%,63.90%
17,2003,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,82.01%,78.92%,16.6,76.50%,83.10%,90.80%,78.30%
17,2003,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,88.90%,79.58%,14,83.50%,89.90%,96.10%,87.40%
17,2294,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202226,90.18%,94.42%,7.6,94.60%,95.80%,87.50%,82.00%
17,2365,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,74.96%,74.18%,15.7,82.10%,85.30%,80.10%,56.30%
17,2365,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,79.09%,76.62%,15.8,84.70%,78.50%,83.50%,67.80%
17,2368,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,55.71%,50.63%,36.6,30.00%,77.80%,47.10%,75.00%
17,2368,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,68.43%,54.57%,24.4,42.10%,71.80%,84.60%,74.20%
17,2497,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,71.01%,90.41%,15.4,82.60%,60.90%,55.60%,78.60%
17,2503,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,88.64%,85.27%,12,86.90%,89.10%,94.00%,85.70%
17,2651,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,87.96%,83.82%,13,88.40%,83.70%,87.10%,91.40%
17,2825,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,85.71%,76.19%,11.1,50.00%,66.70%,100.00%,100.00%
17,2825,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,92.37%,76.64%,7.1,96.80%,85.70%,94.30%,93.20%
17,3078,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202226,88.93%,90.20%,11.3,90.30%,84.20%,98.20%,83.30%
17,3469,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,82.03%,87.07%,18.6,81.70%,89.90%,85.20%,71.10%
17,3292,DOORDASH,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202226,66.67%,85.00%,14.5,33.30%,75.00%,50.00%,100.00%
17,5447,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202226,80.97%,73.67%,17.8,92.10%,84.30%,95.80%,57.80%
17,5867,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202226,74.77%,84.04%,19.9,82.90%,71.20%,76.70%,67.70%
17,1994,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,81.24%,73.71%,13.9,81.60%,83.10%,84.00%,77.80%
17,5497,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,78.57%,72.22%,16.7,86.20%,75.00%,62.50%,76.20%
17,1940,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,86.25%,77.65%,18.4,100.00%,50.00%,94.50%,81.30%
17,1940,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,87.93%,76.75%,12.2,84.80%,86.00%,90.80%,89.60%
17,1997,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202226,83.16%,78.18%,16.6,94.70%,72.20%,85.00%,81.60%
17,1997,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,84.33%,79.84%,12.4,82.30%,82.30%,87.20%,84.60%
17,2097,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,85.39%,81.11%,8.8,82.40%,92.90%,75.00%,87.50%
17,2097,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,87.75%,86.71%,7.1,88.30%,87.90%,94.30%,81.40%
17,2152,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,82.64%,68.39%,11.7,83.10%,83.30%,91.20%,72.70%
17,2351,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,90.04%,87.14%,8.5,85.40%,94.20%,92.20%,89.10%
17,2370,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,84.37%,88.92%,10.1,93.40%,86.40%,87.60%,69.10%
17,2504,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202226,81.82%,70.51%,10.7,85.70%,66.70%,90.00%,75.00%
17,2504,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202226,91.82%,82.31%,11.3,90.80%,82.40%,92.20%,95.70%
17,3583,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,80.88%,58.33%,19.9,81.20%,82.10%,85.90%,77.30%
17,3583,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,74.20%,65.21%,17,75.90%,66.00%,74.90%,81.80%
17,2146,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202226,83.33%,95.83%,8.9,100.00%,25.00%,100.00%,87.50%
17,2874,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,94.90%,90.17%,10.4,97.00%,96.90%,97.60%,88.00%
17,2874,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,93.46%,92.62%,10.3,96.60%,93.50%,94.40%,87.50%
17,1781,POINTPICKUP,Scheduled Express Delivery ,29,Executive Review,Degrading,Store Focus,202226,87.50%,92.31%,11.4,85.70%,90.00%,87.50%,87.00%
17,1781,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,90.11%,79.56%,13,93.40%,92.50%,94.40%,79.90%
17,1835,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Store Focus,202226,50.00%,50.00%,17.2,,,,50.00%
17,1744,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.52%,90.50%,12.2,88.60%,93.20%,89.40%,87.80%
17,3280,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,80.66%,75.93%,18.5,90.30%,88.00%,67.70%,74.30%
17,1949,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,62.50%,66.67%,11.5,,,,62.50%
17,2210,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,100.00%,100.00%,10.9,,,,100.00%
17,2210,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,87.28%,78.61%,9.3,88.00%,84.30%,86.30%,90.50%
17,2355,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,75.34%,49.38%,22.1,70.20%,68.70%,86.30%,73.80%
17,2586,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,86.07%,77.00%,15.5,89.60%,89.00%,81.30%,81.30%
17,2586,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,78.90%,69.97%,19.3,86.60%,88.40%,72.50%,72.20%
17,4597,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,91.27%,82.97%,12.3,88.90%,92.70%,93.20%,90.20%
17,1623,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,60.59%,52.61%,29.3,46.00%,45.00%,62.40%,78.20%
17,1884,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,68.98%,51.93%,23.7,84.70%,62.90%,53.20%,61.50%
17,2064,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,72.97%,62.39%,28.8,76.00%,83.30%,72.20%,61.50%
17,2064,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,81.91%,67.25%,17,80.20%,91.80%,83.70%,71.40%
17,4276,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,69.97%,59.85%,23.8,85.70%,63.70%,57.50%,71.30%
17,1656,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202226,92.48%,78.53%,12.5,92.80%,96.50%,85.80%,94.40%
17,1656,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,51.61%,70.48%,14.4,71.00%,46.70%,41.90%,37.50%
17,3253,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,84.55%,95.54%,6.3,88.20%,75.90%,88.50%,85.70%
17,3159,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,68.78%,75.92%,18.7,70.80%,62.30%,81.70%,59.50%
17,3159,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202226,87.14%,78.17%,17.6,90.30%,84.00%,93.00%,78.80%
17,3443,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202226,89.20%,93.40%,11.4,90.90%,89.70%,87.30%,89.30%
17,3443,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,89.96%,93.43%,10.8,84.40%,97.00%,92.60%,85.90%
17,3520,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,86.44%,77.93%,17.9,83.30%,87.10%,92.40%,83.90%
17,3562,DOORDASH,Scheduled Express Delivery ,3,Active Monitoring,-,Store Focus,202226,100.00%,100.00%,16.3,,,,100.00%
17,3795,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202226,74.64%,86.13%,16,85.70%,77.10%,72.60%,67.60%
17,3795,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,82.68%,89.33%,13.9,88.40%,74.60%,85.50%,81.80%
17,5752,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202226,88.34%,91.37%,14.9,89.40%,92.00%,91.60%,81.30%
17,5752,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202226,90.90%,90.30%,15.6,94.20%,90.10%,94.10%,84.70%
6,1279,DOORDASH,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202226,83.54%,86.28%,20.9,88.90%,83.60%,75.10%,88.70%
6,1279,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,86.47%,86.61%,14.1,92.70%,88.40%,77.80%,86.40%
6,194,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202226,89.42%,85.59%,17.2,88.40%,88.00%,90.30%,91.10%
6,2439,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,91.38%,85.87%,13.1,86.80%,98.00%,90.60%,88.90%
6,3500,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,82.88%,80.57%,20.8,87.80%,80.30%,65.00%,92.00%
6,504,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,84.55%,82.62%,15.5,76.60%,90.20%,88.20%,83.40%
6,529,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202226,82.86%,80.00%,14.7,93.90%,96.70%,57.10%,85.70%
6,3510,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,66.67%,86.67%,19.4,100.00%,,83.30%,42.90%
6,3572,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,89.17%,87.28%,13.1,88.00%,94.80%,86.60%,87.50%
6,4526,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,88.75%,94.94%,15.9,90.30%,84.30%,89.50%,89.60%
6,1409,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,87.33%,94.87%,9.8,88.10%,84.10%,86.20%,91.10%
6,3640,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,86.51%,86.80%,11.3,81.00%,88.50%,89.60%,86.90%
6,901,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,86.22%,78.39%,9.8,88.90%,88.30%,85.70%,81.60%
6,1313,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,86.14%,85.14%,13.4,86.50%,88.90%,79.20%,90.90%
6,1042,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202226,73.29%,94.75%,7,73.60%,74.00%,67.10%,78.20%
6,2239,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202226,84.42%,90.24%,8.3,78.10%,80.00%,83.10%,88.60%
6,2599,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,86.12%,79.37%,13.2,78.00%,94.10%,80.30%,92.90%
6,404,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202226,90.15%,88.52%,10.8,92.50%,89.80%,94.40%,84.20%
6,163,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202226,86.96%,75.86%,15.9,87.20%,87.50%,86.30%,86.70%
6,249,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,67.88%,96.25%,8.3,80.00%,53.20%,72.90%,67.70%
6,275,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202226,90.91%,99.13%,12.1,90.00%,87.50%,97.10%,86.80%
6,1126,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,71.97%,88.10%,9.2,76.90%,71.80%,76.70%,61.10%
6,3056,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,72.67%,95.60%,8.3,80.80%,76.60%,65.90%,69.40%
2,1403,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,87.23%,75.51%,9.5,85.70%,78.60%,100.00%,83.30%
2,4616,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202226,81.33%,76.83%,13.6,80.00%,88.90%,68.20%,89.70%
2,3201,DOORDASH,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,79.89%,94.33%,20,75.50%,61.90%,81.50%,89.10%
2,3201,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,89.09%,93.16%,14.7,89.80%,87.20%,88.50%,91.00%
2,3401,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202226,78.03%,82.07%,26.8,90.50%,75.70%,61.30%,86.00%
2,3401,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,75.08%,83.00%,22.2,80.50%,74.40%,68.50%,78.80%
2,3709,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,83.33%,93.38%,11.7,82.70%,76.80%,88.40%,86.30%
2,3741,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,73.97%,58.80%,32.3,88.00%,80.90%,60.80%,68.60%
2,3741,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202226,66.45%,63.72%,19.3,73.20%,57.80%,62.50%,67.20%
2,5709,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,86.32%,65.29%,12.3,86.00%,87.10%,86.50%,86.00%
2,5709,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,89.19%,73.19%,14.5,89.60%,88.70%,90.90%,87.40%
2,6998,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202226,84.76%,78.99%,14.9,77.40%,86.40%,88.40%,88.20%
2,1184,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,84.06%,75.28%,12.4,84.50%,75.40%,89.70%,83.30%
2,1340,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,87.28%,86.06%,13.4,87.20%,80.40%,89.60%,90.60%
2,2584,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,88.06%,85.16%,13,86.70%,85.50%,91.50%,88.80%
2,3118,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202226,85.66%,85.52%,9.7,84.40%,85.20%,85.50%,87.80%
