Region,Store #,First Carrier Assigned,Fulfilment Type,Weeks With Status, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
26,1372,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,89.10%,93.10%,11,92.70%,91.20%,80.50%,88.30%
26,1664,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,86.80%,72.70%,16.8,87.00%,95.30%,66.60%,92.40%
26,2247,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,90.50%,96.30%,10.2,93.90%,91.90%,78.90%,93.00%
26,2836,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202249,81.20%,72.70%,13.2,74.60%,90.30%,71.50%,88.80%
26,4458,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,86.60%,74.30%,16.3,91.90%,94.00%,68.80%,87.80%
26,4499,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202249,91.90%,84.80%,10.2,93.10%,95.70%,85.70%,91.40%
26,5046,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202249,83.20%,77.10%,13.9,89.10%,89.60%,65.80%,80.00%
26,5743,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202249,85.40%,84.20%,16.7,89.80%,73.70%,79.20%,94.10%
26,1392,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,73.70%,68.00%,13.5,72.80%,78.90%,75.00%,68.70%
26,2772,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202249,84.90%,81.70%,8.9,81.00%,74.00%,91.10%,89.90%
26,4273,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,86.50%,72.10%,13,84.00%,89.50%,78.80%,91.30%
26,1197,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202249,87.50%,81.30%,14.4,92.60%,94.60%,90.00%,74.10%
26,1354,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202249,88.10%,94.20%,10,91.70%,87.00%,87.30%,84.20%
26,1379,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202249,93.20%,85.00%,10,96.30%,96.60%,86.80%,93.00%
26,2730,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,92.80%,93.90%,10.4,94.90%,94.80%,86.40%,94.10%
26,1236,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202249,87.10%,84.20%,13.6,95.80%,82.30%,80.50%,86.70%
26,1661,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,70.00%,68.60%,12.1,80.30%,49.40%,58.60%,87.00%
26,1322,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202249,87.10%,74.60%,13.6,89.20%,92.60%,78.40%,87.00%
26,1552,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202249,82.30%,84.60%,19.5,86.10%,90.20%,68.90%,82.70%
26,1849,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,88.40%,87.30%,10,91.20%,89.20%,81.60%,89.50%
26,2472,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,82.90%,81.20%,10.6,88.50%,79.00%,71.70%,86.00%
26,2793,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202249,68.10%,63.10%,16.8,66.30%,57.40%,66.90%,89.20%
26,4477,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202249,84.10%,88.20%,13.9,95.90%,91.50%,62.40%,82.20%
26,6789,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,81.40%,71.70%,15.4,82.90%,82.00%,70.90%,87.70%
26,877,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202249,86.70%,85.80%,14.2,91.80%,93.50%,67.90%,89.10%
26,1010,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,85.50%,73.30%,15.8,96.00%,92.10%,58.20%,88.00%
26,1097,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202249,78.50%,83.10%,15.3,78.00%,74.90%,76.50%,87.00%
26,1255,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,80.30%,80.00%,20.7,90.70%,70.80%,58.10%,89.10%
26,3700,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202249,76.30%,78.50%,25.5,77.70%,74.60%,60.90%,87.90%
26,1774,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,74.10%,64.40%,21,91.00%,76.70%,47.00%,72.70%
26,3595,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,88.40%,84.40%,13.6,90.10%,93.00%,79.80%,87.00%
22,1807,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,87.00%,88.40%,15.2,96.40%,95.80%,73.40%,88.40%
22,1869,,Scheduled Delivery Express,10,Executive Review,Degrading,Store Focus,202249,74.80%,77.20%,9.6,73.20%,84.80%,75.40%,81.40%
22,2108,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,87.40%,75.20%,17.5,87.70%,96.40%,79.40%,87.10%
22,2109,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202249,85.20%,83.20%,12.9,89.90%,93.10%,76.90%,81.20%
22,3339,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202249,90.80%,87.80%,13,91.50%,96.30%,83.30%,92.10%
22,3422,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202249,75.80%,80.50%,18.2,63.80%,86.80%,77.40%,87.30%
22,2141,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,68.60%,77.20%,18.7,69.40%,77.10%,59.40%,68.30%
22,2650,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,69.50%,62.90%,24.5,83.50%,65.80%,53.60%,66.30%
22,2830,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202249,77.80%,75.70%,14.2,86.70%,85.00%,59.20%,76.00%
22,5103,,Scheduled Delivery Express,17,Executive Review,Recovering,Store Focus,202249,87.90%,79.80%,12.9,91.80%,82.00%,92.30%,85.70%
22,5103,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202249,77.90%,91.70%,17.9,84.60%,85.20%,69.50%,72.40%
22,5495,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202249,83.70%,96.60%,12.6,90.90%,87.30%,77.40%,77.70%
22,5891,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,50.90%,67.30%,23.2,62.20%,25.30%,37.60%,61.20%
22,2167,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202249,91.70%,74.40%,6.9,87.50%,93.30%,95.80%,88.20%
22,2167,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,80.80%,87.70%,7.4,90.00%,89.90%,71.70%,74.90%
22,2263,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,79.10%,81.10%,15.1,82.40%,88.40%,69.30%,76.90%
22,3252,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,82.90%,79.90%,13,88.60%,88.60%,82.80%,72.80%
22,3541,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,87.50%,91.90%,11.2,94.40%,93.50%,62.00%,88.90%
22,4687,,Scheduled Delivery Standard,40,Executive Review,Recovering,Store Focus,202249,84.30%,94.30%,11.9,91.80%,89.60%,78.30%,79.20%
22,5881,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,60.20%,93.00%,14.2,61.60%,75.90%,56.40%,57.10%
22,1670,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,74.50%,67.40%,16,76.10%,88.10%,63.00%,71.90%
22,2145,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,86.60%,85.00%,15.8,90.80%,87.40%,79.30%,85.50%
22,2252,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,78.40%,72.90%,17.1,83.80%,90.30%,65.20%,74.20%
22,2614,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,86.30%,84.60%,15.1,95.30%,90.40%,69.00%,84.90%
22,2641,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202249,84.60%,85.40%,19.7,89.60%,86.20%,72.70%,85.90%
22,4612,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202249,84.10%,80.60%,10.7,90.30%,95.80%,73.40%,78.10%
22,2040,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,79.60%,85.40%,18.3,82.30%,87.20%,72.40%,82.50%
22,2096,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,85.30%,96.90%,10.8,93.30%,89.80%,76.30%,84.70%
22,2445,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,71.20%,69.70%,17.5,75.10%,89.70%,58.60%,79.30%
22,2446,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202249,78.80%,79.00%,11.4,77.60%,86.90%,72.20%,79.40%
22,3564,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,73.50%,77.10%,14.8,89.50%,85.60%,31.50%,74.80%
22,1977,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202249,79.10%,85.30%,20.2,64.60%,88.20%,76.10%,80.20%
22,2195,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,76.70%,89.40%,15.7,83.50%,84.40%,61.10%,72.50%
22,3236,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,81.40%,90.40%,18.4,89.30%,82.50%,67.00%,86.50%
22,5142,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,84.40%,92.20%,17.3,84.10%,90.80%,79.60%,84.90%
22,2129,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,84.50%,84.50%,12.3,93.10%,86.60%,70.20%,85.30%
22,1644,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,80.70%,82.90%,9.7,88.10%,84.10%,68.30%,81.70%
22,1794,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202249,85.40%,81.40%,12.5,84.30%,92.80%,75.80%,88.10%
22,2169,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202249,82.10%,69.70%,14.5,88.00%,91.60%,63.90%,84.80%
22,2255,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,75.90%,70.30%,15.9,89.10%,96.40%,77.50%,29.50%
22,2528,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,86.10%,84.00%,15.1,91.20%,91.00%,78.30%,84.00%
22,2535,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202249,82.40%,72.30%,14,85.20%,83.60%,73.50%,81.70%
22,3634,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,77.10%,73.90%,14.5,93.30%,95.30%,66.00%,56.10%
22,1529,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202249,88.10%,89.90%,15.3,92.90%,92.60%,75.50%,80.30%
22,2023,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,87.40%,69.90%,12,96.00%,93.40%,71.80%,85.20%
22,2205,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,83.80%,85.70%,16.6,83.30%,95.60%,65.00%,87.60%
22,2334,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202249,70.10%,65.70%,18.9,81.40%,71.70%,55.30%,69.00%
22,2340,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202249,89.50%,90.90%,10.6,96.00%,90.80%,81.30%,87.70%
22,2519,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,87.40%,80.20%,11.7,93.40%,88.50%,81.20%,83.60%
22,2945,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,87.00%,88.00%,12.5,93.20%,89.00%,81.60%,77.00%
22,3501,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202249,95.60%,88.50%,11.2,100.00%,100.00%,86.40%,93.80%
22,5200,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202249,92.40%,78.90%,10.4,100.00%,100.00%,93.30%,84.60%
22,5200,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,77.40%,78.60%,11.7,89.20%,88.60%,62.90%,73.10%
22,5795,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,87.90%,86.20%,9.8,95.80%,93.50%,72.70%,77.60%
22,1591,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,71.50%,92.50%,14.9,78.50%,73.90%,59.80%,71.00%
22,1823,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,85.20%,83.60%,12.2,95.50%,91.60%,80.20%,73.40%
22,1850,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,85.00%,84.90%,10.5,91.00%,86.60%,77.70%,83.80%
22,1886,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,82.70%,77.40%,11,94.90%,95.20%,62.60%,74.10%
22,2574,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,82.70%,69.40%,14.4,91.90%,89.50%,76.90%,70.90%
22,2049,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,85.40%,85.80%,11.4,90.50%,70.80%,87.00%,90.30%
22,2230,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,91.60%,86.90%,12.7,97.70%,95.80%,83.40%,87.50%
22,2871,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202249,74.40%,70.60%,18,87.20%,78.90%,60.20%,63.90%
22,4456,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202249,65.80%,50.90%,22.6,56.70%,89.40%,35.30%,75.20%
22,5047,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,79.40%,86.00%,9.3,83.50%,87.30%,65.00%,85.40%
22,5944,,Scheduled Delivery Standard,42,Executive Review,Recovering,Store Focus,202249,92.40%,98.00%,11.8,96.50%,96.50%,84.00%,91.80%
75,1674,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202249,83.60%,73.00%,13.2,88.30%,83.50%,70.90%,88.30%
75,1703,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,90.30%,83.10%,11.2,97.00%,94.30%,80.30%,86.50%
75,2233,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,88.50%,81.50%,12.9,95.90%,94.00%,61.90%,93.70%
75,2566,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202249,89.80%,73.80%,11.8,97.50%,91.70%,83.30%,85.10%
75,2756,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,90.10%,92.70%,10.2,92.80%,96.70%,74.90%,93.80%
75,4423,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202249,89.80%,82.20%,9.5,94.80%,94.30%,81.80%,87.80%
75,1968,,Scheduled Delivery Express,16,Executive Review,Degrading,Store Focus,202249,89.90%,68.60%,15.8,85.70%,93.30%,95.00%,88.20%
75,1968,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202249,67.90%,68.00%,17.9,81.00%,67.10%,44.00%,72.90%
75,2045,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,85.80%,91.00%,16.4,93.70%,91.50%,77.90%,83.10%
75,2577,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,80.70%,81.80%,15.3,91.60%,90.00%,62.10%,75.80%
75,3489,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202249,81.90%,79.00%,15.3,96.20%,92.40%,59.00%,77.90%
75,3780,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202249,78.30%,83.60%,17.5,92.10%,92.80%,50.60%,75.30%
75,5344,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202249,45.00%,59.40%,23.4,54.80%,38.10%,30.20%,44.20%
75,1875,,Scheduled Delivery Express,1,Active Monitoring,Degrading,Store Focus,202249,55.60%,80.00%,5.3,50.00%,50.00%,66.70%,66.70%
75,1875,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202249,80.20%,78.00%,14.1,94.60%,72.20%,61.40%,87.80%
75,2279,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,85.60%,77.60%,13.7,93.60%,88.90%,77.30%,78.20%
75,2435,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202249,81.70%,76.90%,14.2,84.80%,89.40%,72.90%,76.40%
75,5228,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202249,88.70%,82.30%,7.4,100.00%,90.00%,76.90%,86.70%
75,5228,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202249,74.90%,79.00%,13.1,89.80%,80.40%,61.30%,67.50%
75,5382,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,88.30%,88.10%,13.4,95.90%,90.40%,74.20%,89.10%
75,2194,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202249,86.20%,96.90%,12.5,92.80%,91.50%,75.50%,86.90%
75,2357,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202249,86.00%,91.20%,14.9,89.30%,92.30%,70.00%,86.10%
75,3035,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,66.60%,98.00%,12.8,74.30%,80.10%,53.80%,59.40%
75,5753,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,86.10%,96.70%,15.1,87.90%,92.50%,80.70%,84.30%
75,5936,,Scheduled Delivery Standard,32,Executive Review,Recovering,Store Focus,202249,86.80%,98.90%,10.9,92.10%,89.30%,82.90%,87.90%
75,5941,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202249,78.80%,84.30%,7.3,93.30%,76.90%,74.50%,80.00%
75,5968,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202249,59.90%,96.10%,10.1,66.60%,73.70%,47.70%,52.30%
75,1741,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,92.70%,89.40%,10.1,96.00%,93.30%,87.20%,93.90%
75,1860,,Scheduled Delivery Express,13,Executive Review,Degrading,Store Focus,202249,79.50%,75.40%,22.7,87.50%,83.30%,75.00%,77.80%
75,1860,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202249,47.80%,83.60%,12,44.50%,54.20%,51.50%,43.80%
75,2041,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,83.90%,75.30%,11.6,90.30%,97.10%,76.00%,76.40%
75,2555,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202249,80.70%,78.80%,14.9,95.50%,90.50%,66.40%,71.10%
75,3802,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202249,85.00%,80.70%,15.7,90.60%,93.00%,73.80%,81.00%
75,5039,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,84.00%,80.90%,14.7,90.20%,88.40%,71.60%,82.90%
75,5436,,Scheduled Delivery Express,17,Executive Review,Recovering,Store Focus,202249,92.90%,71.10%,9.8,100.00%,93.10%,86.40%,94.40%
75,5436,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202249,69.90%,79.70%,17.5,87.00%,82.40%,60.00%,49.40%
75,5450,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202249,71.20%,79.40%,14.3,81.80%,64.10%,67.90%,68.80%
75,1406,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,77.60%,68.20%,19.2,86.40%,94.80%,48.00%,77.40%
75,2437,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,202249,88.00%,83.10%,11.3,96.90%,90.10%,69.30%,81.20%
75,3344,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,86.90%,83.70%,10.6,93.00%,97.60%,74.10%,82.00%
75,5105,,Scheduled Delivery Express,13,Executive Review,Degrading,Store Focus,202249,91.80%,85.10%,12.7,88.20%,91.70%,85.70%,90.00%
75,5105,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,85.00%,85.00%,9.7,86.30%,91.20%,71.60%,89.10%
75,1523,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202249,76.40%,73.10%,14.5,76.10%,90.20%,60.50%,80.30%
75,1525,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202249,88.90%,86.20%,13.9,92.30%,94.90%,82.00%,86.70%
75,2295,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202249,77.50%,74.20%,13.3,85.30%,89.10%,55.10%,79.30%
75,2795,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202249,91.00%,70.10%,14.3,96.90%,96.60%,83.80%,88.20%
75,3869,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202249,89.40%,92.70%,11.1,93.50%,94.80%,79.90%,89.20%
75,7032,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202249,88.80%,86.70%,13.4,95.00%,96.60%,73.80%,87.50%
75,1631,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,86.80%,89.40%,17.8,93.00%,88.80%,77.90%,85.60%
75,1682,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202249,90.80%,89.70%,12.1,91.40%,94.20%,82.60%,92.90%
75,1759,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,83.90%,90.10%,13.7,85.80%,93.80%,66.70%,87.70%
75,1773,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202249,88.30%,84.90%,14.6,91.80%,94.00%,76.50%,88.80%
75,3219,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,86.70%,79.90%,13.4,93.30%,93.30%,70.70%,87.60%
75,3265,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202249,78.00%,78.80%,19.3,90.60%,93.10%,55.30%,67.70%
75,3831,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202249,86.00%,87.60%,16.1,88.30%,93.70%,78.00%,84.10%
75,4623,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202249,95.10%,77.60%,15.7,98.50%,100.00%,86.50%,97.40%
75,4623,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202249,88.10%,85.60%,14,89.70%,95.40%,80.90%,87.90%
75,5488,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,82.10%,73.90%,16.7,84.30%,93.00%,68.20%,81.00%
75,1687,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202249,84.60%,77.00%,15.4,90.90%,95.80%,61.10%,82.00%
75,1688,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202249,91.20%,92.70%,12.5,96.40%,99.10%,76.10%,94.30%
75,2529,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202249,76.10%,67.10%,16.4,83.20%,92.80%,49.00%,76.00%
