Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Change Request Action ,Store-UPC,Zahra Comments
5715,ABILENE,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,5715-78742352169,
5715,ABILENE,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,5715-78742229126,
5717,EL PASO,Milk,1% Buttermilk,DFA PRICES 1% BUTTERMILK HG-064OZ,75440001023,1,3,Add,5717-75440001023,
5717,EL PASO,Milk,1% Quart Milk,Sarah Farms 1% Quart,1.80E+11,52,1,Add,5717-180411000391,
5717,EL PASO,Milk,Skim Quart Milk,Sarah Farms Skim Quart,1.80E+11,52,1,Add,5717-180411000407,
5717,EL PASO,Milk,Whole Quart Milk,Sarah Farms Whole Quart,1.80E+11,50,1,Add,5717-180411000377,
5717,EL PASO,Juice,Apple 48 oz.,Juicy Juice 100% Apple 48oz,8.89E+11,4,5,Add ,5717-889497275258,
5717,EL PASO,Juice,Grape Purple 48 oz.,Juicy Juice 100% Grape 48oz,8.89E+11,4,5,Add ,5717-889497272158,
5717,EL PASO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,5717-72945611030,
5717,EL PASO,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,5717-78742353272,
5717,EL PASO,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,5717-78742430201,
5717,EL PASO,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,5717-78742079646,
5717,EL PASO,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,5717-78742217307,
5717,EL PASO,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,5717-78742374581,
5717,EL PASO,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,5717-78742067735,
5717,EL PASO,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,5717-78742430218,
5717,EL PASO,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,5717-78742097473,
5717,EL PASO,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,5717-78742430195,
5717,EL PASO,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,5717-78742119076,
5717,EL PASO,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,5717-78742430225,
5717,EL PASO,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,5717-78742148786,
5717,EL PASO,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,5717-41716232163,
5717,EL PASO,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,5717-78742062570,
5717,EL PASO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,5717-78742352282,
5717,EL PASO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,5717-78742229799,
5717,EL PASO,Frozen Juice,Orange 12 oz - Other Country Style Frozen,GV Orange County Style 12 oz Frozen,78742430843,4,5,No Change,5717-78742430843,
5717,EL PASO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,5717-78742122373,
5717,EL PASO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,5717-78742371672,
5717,EL PASO,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,5717-78742088198,
5717,EL PASO,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,5717-78742066929,
5717,EL PASO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,5717-78742069906,
5717,EL PASO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,5717-78742226903,
5717,EL PASO,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,5717-78742226897,
5717,EL PASO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,5717-78742296609,
5717,EL PASO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,5717-78742014678,
5717,EL PASO,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,5717-78742062099,
5717,EL PASO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,5717-78742062037,
5717,EL PASO,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,5717-78742351889,
5717,EL PASO,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,5717-78742352022,
5717,EL PASO,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,5717-78742351896,
5717,EL PASO,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,5717-78742352039,
5717,EL PASO,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,5717-78742351865,
5717,EL PASO,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,5717-78742352008,
5717,EL PASO,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,5717-78742228822,
5717,EL PASO,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,5717-78742352169,
5717,EL PASO,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,5717-78742229126,
5764,FORT WORTH,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,5764-41271003567,
5764,FORT WORTH,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,Add ,5764-16300220055,
5764,FORT WORTH,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,5764-72945611030,
5764,FORT WORTH,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,5764-78742353272,
5764,FORT WORTH,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,5764-78742430201,
5764,FORT WORTH,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,5764-78742079646,
5764,FORT WORTH,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,5764-78742217307,
5764,FORT WORTH,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,5764-78742374581,
5764,FORT WORTH,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,5764-78742067735,
5764,FORT WORTH,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,5764-78742430218,
5764,FORT WORTH,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,5764-78742097473,
5764,FORT WORTH,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,5764-78742430195,
5764,FORT WORTH,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,5764-78742119076,
5764,FORT WORTH,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,5764-78742430225,
5764,FORT WORTH,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,5764-78742148786,
5764,FORT WORTH,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,5764-41716232163,
5764,FORT WORTH,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,5764-78742062570,
5764,FORT WORTH,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,5764-78742122373,
5764,FORT WORTH,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,5764-78742371672,
5764,FORT WORTH,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,5764-16300220017,
5764,FORT WORTH,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,5764-78742088198,
5764,FORT WORTH,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,5764-78742066929,
5764,FORT WORTH,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,5764-78742069906,
5764,FORT WORTH,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,5764-78742226903,
5764,FORT WORTH,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,5764-78742226897,
5764,FORT WORTH,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,5764-78742296609,
5764,FORT WORTH,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,5764-16300220062,
5764,FORT WORTH,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,5764-78742014678,
5764,FORT WORTH,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,5764-78742062099,
5764,FORT WORTH,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,5764-78742062037,
5764,FORT WORTH,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,5764-78742351889,
5764,FORT WORTH,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,5764-78742352022,
5764,FORT WORTH,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,5764-70026351264,
5764,FORT WORTH,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,5764-78742351896,
5764,FORT WORTH,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,5764-78742352039,
5764,FORT WORTH,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,5764-41271004113,
5764,FORT WORTH,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,5764-78742351865,
5764,FORT WORTH,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,5764-78742352008,
5808,ELSA,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,5808-41271003567,
5808,ELSA,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,5808-72945611030,
5808,ELSA,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,5808-78742353272,
5808,ELSA,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,5808-78742430201,
5808,ELSA,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,5808-78742079646,
5808,ELSA,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,5808-78742217307,
5808,ELSA,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,5808-78742374581,
5808,ELSA,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,5808-78742067735,
5808,ELSA,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,5808-78742430218,
5808,ELSA,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,5808-78742097473,
5808,ELSA,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,5808-78742430195,
5808,ELSA,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,5808-78742119076,
5808,ELSA,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,5808-78742430225,
5808,ELSA,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,5808-78742148786,
5808,ELSA,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,5808-41716232163,
5808,ELSA,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,5808-78742062570,
5808,ELSA,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,5808-78742352282,
5808,ELSA,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,5808-78742229799,
5808,ELSA,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,5808-78742122373,
5808,ELSA,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,5808-78742371672,
5808,ELSA,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,5808-16300220017,
5808,ELSA,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,5808-78742088198,
5808,ELSA,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,5808-78742066929,
5808,ELSA,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,5808-78742069906,
5808,ELSA,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,5808-78742226903,
5808,ELSA,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,5808-78742226897,
5808,ELSA,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,5808-16300220055,
5808,ELSA,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,5808-78742296609,
5808,ELSA,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,5808-16300220062,
5808,ELSA,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,5808-78742014678,
5808,ELSA,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,5808-78742062099,
5808,ELSA,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,5808-78742062037,
5808,ELSA,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,5808-78742351889,
5808,ELSA,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,5808-78742352022,
5808,ELSA,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,5808-70026351264,
5808,ELSA,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,5808-78742351896,
5808,ELSA,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,5808-78742352039,
5808,ELSA,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,5808-41271004113,
5808,ELSA,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,5808-78742351865,
5808,ELSA,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,5808-78742352008,
5808,ELSA,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,5808-78742228822,
5808,ELSA,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,5808-78742352169,
5808,ELSA,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,5808-78742229126,
5809,EDINBURG,Milk,1% Buttermilk,DFA OAK FARMS 1% BUTTERMILK HG-064OZ,41271003567,1,3,Add,5809-41271003567,
5809,EDINBURG,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,5809-72945611030,
5809,EDINBURG,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,5809-78742353272,
5809,EDINBURG,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,5809-78742430201,
5809,EDINBURG,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,5809-78742079646,
5809,EDINBURG,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,5809-78742217307,
5809,EDINBURG,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,5809-78742374581,
5809,EDINBURG,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,5809-78742067735,
5809,EDINBURG,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,5809-78742430218,
5809,EDINBURG,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,5809-78742097473,
5809,EDINBURG,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,5809-78742430195,
5809,EDINBURG,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,5809-78742119076,
5809,EDINBURG,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,5809-78742430225,
5809,EDINBURG,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,5809-78742148786,
5809,EDINBURG,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,5809-41716232163,
5809,EDINBURG,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,5809-78742062570,
5809,EDINBURG,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,5809-78742352282,
5809,EDINBURG,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,5809-78742229799,
5809,EDINBURG,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,5809-78742122373,
5809,EDINBURG,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,5809-78742371672,
5809,EDINBURG,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,5809-16300220017,
5809,EDINBURG,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,5809-78742088198,
5809,EDINBURG,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,5809-78742066929,
5809,EDINBURG,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,5809-78742069906,
5809,EDINBURG,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,5809-78742226903,
5809,EDINBURG,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,5809-78742226897,
5809,EDINBURG,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,5809-16300220055,
5809,EDINBURG,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,5809-78742296609,
5809,EDINBURG,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,5809-16300220062,
5809,EDINBURG,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,5809-78742014678,
5809,EDINBURG,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,5809-78742062099,
5809,EDINBURG,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,5809-78742062037,
5809,EDINBURG,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,5809-78742351889,
5809,EDINBURG,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,5809-78742352022,
5809,EDINBURG,Milk,1% Quart Milk,DFA OAK FARMS 1% QT-032OZ,70026351264,52,1,No Change,5809-70026351264,
5809,EDINBURG,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,5809-78742351896,
5809,EDINBURG,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,5809-78742352039,
5809,EDINBURG,Milk,Skim Quart Milk,DFA OAK FARMS WHOLE QT-032OZ,41271004113,50,1,No Change,5809-41271004113,
5809,EDINBURG,Milk,Skim Quart Milk,Dairy Pure Skim Quart,41900077051,52,1,No Change,5809-41900077051,
5809,EDINBURG,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,5809-78742351865,
5809,EDINBURG,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,5809-78742352008,
5809,EDINBURG,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,5809-78742228822,
5809,EDINBURG,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,5809-78742352169,
5809,EDINBURG,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,5809-78742229126,
5810,DALLAS,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,5810-72060025118,
5810,DALLAS,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,5810-72060000559,
5810,DALLAS,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,5810-72060000863,
5810,DALLAS,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,5810-72060000122,
5810,DALLAS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,5810-72945611030,
5810,DALLAS,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,5810-78742353272,
5810,DALLAS,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,5810-78742430201,
5810,DALLAS,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,5810-78742079646,
5810,DALLAS,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,5810-78742217307,
5810,DALLAS,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,5810-78742374581,
5810,DALLAS,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,5810-78742067735,
5810,DALLAS,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,5810-78742430218,
5810,DALLAS,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,5810-78742097473,
5810,DALLAS,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,5810-78742430195,
5810,DALLAS,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,5810-78742119076,
5810,DALLAS,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,5810-78742430225,
5810,DALLAS,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,5810-78742148786,
5810,DALLAS,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,5810-41716232163,
5810,DALLAS,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,5810-78742062570,
5810,DALLAS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,5810-78742352282,
5810,DALLAS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,5810-78742229799,
5810,DALLAS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,5810-78742122373,
5810,DALLAS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,5810-78742371672,
5810,DALLAS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,5810-16300220017,
5810,DALLAS,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,5810-78742088198,
5810,DALLAS,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,5810-78742066929,
5810,DALLAS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,5810-78742069906,
5810,DALLAS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,5810-78742226903,
5810,DALLAS,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,5810-78742226897,
5810,DALLAS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,5810-16300220055,
5810,DALLAS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,5810-78742296609,
5810,DALLAS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,5810-16300220062,
