Club #,Workgroup,Role,FY23 FT HC Pln,FY23 PT HC Pln,FY23 Total HC Pln,YoY FT HC Change,YoY PT HC Change,YoY Total HC Change
4732,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4732,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4732,Fresh,Meat Lead,1,0,1,0,0,0
4732,Fresh,Prepared Food Lead,1,0,1,0,0,0
4732,Fresh,Produce,2,3,5,0,0,0
4732,Fresh,Produce Lead,1,0,1,0,0,0
4732,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4732,Member Team,Member Assist,3,4,7,0,1,1
4732,Member Team,Member Frontline,6,17,23,0,0,0
4732,Member Team,Member Specialist,8,3,11,0,0,0
4732,Member Team,Member Support,0,0,0,0,0,0
4732,Member Team,Member Team Lead,5,0,5,0,0,0
4732,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4732,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4732,Merchandising Team,Merchandising,10,10,20,-1,0,-1
4732,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4732,Personal Shopper,Personal Shopper,5,3,8,0,2,2
4732,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4732,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4732,Specialty,Maintenance,2,3,5,0,0,0
4732,Specialty,Optical,3,1,4,0,0,0
4732,Specialty,Pharmacy Tech,2,1,3,0,0,0
4732,Specialty,TBC Lead,1,0,1,0,0,0
4732,Specialty,TBC Tire Tech,5,2,7,0,0,0
4829,Fresh,Baker/Packager,3,2,5,1,1,2
4829,Fresh,Bakery Lead,1,0,1,0,0,0
4829,Fresh,Café,5,3,8,0,-1,-1
4829,Fresh,Cake Decorator,2,2,4,0,0,0
4829,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4829,Fresh,HMS/Rotisserie,3,3,6,0,1,1
4829,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4829,Fresh,Meat Lead,1,0,1,0,0,0
4829,Fresh,Prepared Food Lead,1,0,1,0,0,0
4829,Fresh,Produce,2,4,6,0,1,1
4829,Fresh,Produce Lead,1,0,1,0,0,0
4829,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4829,Member Team,Member Assist,3,4,7,0,1,1
4829,Member Team,Member Frontline,6,16,22,0,0,0
4829,Member Team,Member Specialist,6,3,9,0,1,1
4829,Member Team,Member Support,0,0,0,0,0,0
4829,Member Team,Member Team Lead,5,0,5,0,0,0
4829,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4829,Merchandising Team,Forklift Driver,6,0,6,0,0,0
4829,Merchandising Team,Merchandising,14,11,25,0,0,0
4829,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4829,Personal Shopper,Personal Shopper,6,4,10,-1,3,2
4829,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4829,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4829,Specialty,Maintenance,3,1,4,0,0,0
4829,Specialty,Optical,2,0,2,0,0,0
4829,Specialty,Pharmacy Tech,2,1,3,0,0,0
4829,Specialty,TBC Lead,1,0,1,0,0,0
4829,Specialty,TBC Tire Tech,3,3,6,0,0,0
4830,Fresh,Baker/Packager,3,3,6,0,1,1
4830,Fresh,Bakery Lead,1,0,1,0,0,0
4830,Fresh,Café,5,8,13,0,-1,-1
4830,Fresh,Cake Decorator,3,2,5,0,0,0
4830,Fresh,Freezer/Cooler/Deli,4,4,8,1,1,2
4830,Fresh,HMS/Rotisserie,4,4,8,0,1,1
4830,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4830,Fresh,Meat Lead,1,0,1,0,0,0
4830,Fresh,Prepared Food Lead,1,0,1,0,0,0
4830,Fresh,Produce,3,4,7,1,0,1
4830,Fresh,Produce Lead,1,0,1,0,0,0
4830,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4830,Member Team,Member Assist,3,6,9,0,0,0
4830,Member Team,Member Frontline,7,19,26,0,0,0
4830,Member Team,Member Specialist,9,4,13,0,1,1
4830,Member Team,Member Support,0,0,0,0,0,0
4830,Member Team,Member Team Lead,5,0,5,0,0,0
4830,Merchandising Team,Backroom Associate,5,0,5,0,0,0
4830,Merchandising Team,Forklift Driver,5,0,5,0,0,0
4830,Merchandising Team,Merchandising,12,12,24,0,1,1
4830,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4830,Personal Shopper,Personal Shopper,7,3,10,0,1,1
4830,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4830,Specialty,Asset Protection,1,0,1,0,0,0
4830,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4830,Specialty,Maintenance,3,2,5,0,0,0
4830,Specialty,Optical,2,1,3,0,0,0
4830,Specialty,Pharmacy Tech,2,1,3,0,0,0
4830,Specialty,TBC Lead,1,0,1,0,0,0
4830,Specialty,TBC Tire Tech,4,2,6,0,0,0
4915,Fresh,Baker/Packager,2,2,4,0,0,0
4915,Fresh,Bakery Lead,1,0,1,0,0,0
4915,Fresh,Café,4,5,9,1,-1,0
4915,Fresh,Cake Decorator,2,2,4,0,0,0
4915,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4915,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4915,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
4915,Fresh,Meat Lead,1,0,1,0,0,0
4915,Fresh,Prepared Food Lead,1,0,1,0,0,0
4915,Fresh,Produce,2,3,5,0,1,1
4915,Fresh,Produce Lead,1,0,1,0,0,0
4915,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4915,Member Team,Member Assist,2,5,7,0,0,0
4915,Member Team,Member Frontline,7,15,22,0,0,0
4915,Member Team,Member Specialist,6,4,10,0,0,0
4915,Member Team,Member Support,0,0,0,0,0,0
4915,Member Team,Member Team Lead,4,0,4,0,0,0
4915,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4915,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4915,Merchandising Team,Merchandising,10,8,18,0,0,0
4915,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4915,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4915,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4915,Specialty,Maintenance,2,3,5,0,0,0
4915,Specialty,Optical,2,0,2,0,0,0
4915,Specialty,Pharmacy Tech,2,2,4,0,0,0
4915,Specialty,TBC Lead,1,0,1,0,0,0
4915,Specialty,TBC Tire Tech,4,2,6,0,0,0
4955,Fresh,Baker/Packager,2,3,5,0,0,0
4955,Fresh,Bakery Lead,1,0,1,0,0,0
4955,Fresh,Café,5,5,10,0,-1,-1
4955,Fresh,Cake Decorator,3,1,4,0,0,0
4955,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4955,Fresh,HMS/Rotisserie,3,4,7,0,0,0
4955,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4955,Fresh,Meat Lead,1,0,1,0,0,0
4955,Fresh,Prepared Food Lead,1,0,1,0,0,0
4955,Fresh,Produce,2,4,6,0,1,1
4955,Fresh,Produce Lead,1,0,1,0,0,0
4955,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4955,Member Team,Member Assist,3,4,7,0,0,0
4955,Member Team,Member Frontline,7,18,25,0,0,0
4955,Member Team,Member Specialist,7,5,12,0,0,0
4955,Member Team,Member Support,0,0,0,0,0,0
4955,Member Team,Member Team Lead,5,0,5,0,0,0
4955,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4955,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4955,Merchandising Team,Merchandising,10,9,19,-1,0,-1
4955,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4955,Personal Shopper,Personal Shopper,5,3,8,0,1,1
4955,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4955,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4955,Specialty,Maintenance,3,2,5,0,0,0
4955,Specialty,Optical,3,1,4,0,0,0
4955,Specialty,Pharmacy Tech,3,2,5,0,0,0
4955,Specialty,TBC Lead,1,0,1,0,0,0
4955,Specialty,TBC Tire Tech,5,3,8,0,0,0
4974,Fresh,Baker/Packager,4,3,7,0,1,1
4974,Fresh,Bakery Lead,1,0,1,0,0,0
4974,Fresh,Café,7,7,14,0,-1,-1
4974,Fresh,Cake Decorator,3,2,5,0,0,0
4974,Fresh,Freezer/Cooler/Deli,6,4,10,3,0,3
4974,Fresh,HMS/Rotisserie,4,3,7,0,0,0
4974,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4974,Fresh,Meat Lead,1,0,1,0,0,0
4974,Fresh,Prepared Food Lead,1,0,1,0,0,0
4974,Fresh,Produce,3,5,8,0,1,1
4974,Fresh,Produce Lead,1,0,1,0,0,0
4974,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4974,Member Team,Member Assist,4,5,9,0,0,0
4974,Member Team,Member Frontline,7,21,28,0,0,0
4974,Member Team,Member Specialist,9,3,12,0,0,0
4974,Member Team,Member Support,0,0,0,0,0,0
4974,Member Team,Member Team Lead,5,0,5,0,0,0
4974,Merchandising Team,Backroom Associate,6,0,6,1,0,1
4974,Merchandising Team,Forklift Driver,6,0,6,1,0,1
4974,Merchandising Team,Merchandising,16,11,27,4,1,5
4974,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4974,Personal Shopper,Personal Shopper,5,3,8,-1,2,1
4974,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4974,Specialty,Fuel/Car Wash,2,3,5,0,0,0
4974,Specialty,Maintenance,3,2,5,0,0,0
4974,Specialty,Optical,1,2,3,0,1,1
4974,Specialty,Pharmacy Tech,2,1,3,0,0,0
4974,Specialty,TBC Lead,1,0,1,0,0,0
4974,Specialty,TBC Tire Tech,4,2,6,0,0,0
4983,Fresh,Baker/Packager,3,4,7,1,1,2
4983,Fresh,Bakery Lead,1,0,1,0,0,0
4983,Fresh,Café,5,6,11,0,-1,-1
4983,Fresh,Cake Decorator,3,0,3,0,0,0
4983,Fresh,Freezer/Cooler/Deli,4,4,8,1,0,1
4983,Fresh,HMS/Rotisserie,4,3,7,0,0,0
4983,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
4983,Fresh,Meat Lead,1,0,1,0,0,0
4983,Fresh,Prepared Food Lead,1,0,1,0,0,0
4983,Fresh,Produce,4,6,10,0,1,1
4983,Fresh,Produce Lead,1,0,1,0,0,0
4983,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4983,Member Team,Member Assist,3,6,9,0,1,1
4983,Member Team,Member Frontline,7,21,28,0,0,0
4983,Member Team,Member Specialist,9,4,13,0,0,0
4983,Member Team,Member Support,0,0,0,0,0,0
4983,Member Team,Member Team Lead,5,0,5,0,0,0
4983,Merchandising Team,Backroom Associate,5,0,5,0,0,0
4983,Merchandising Team,Forklift Driver,5,0,5,0,0,0
4983,Merchandising Team,Merchandising,12,10,22,1,0,1
4983,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4983,Personal Shopper,Personal Shopper,10,1,11,0,0,0
4983,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4983,Specialty,Asset Protection,1,0,1,0,0,0
4983,Specialty,Fuel/Car Wash,2,3,5,0,0,0
4983,Specialty,Maintenance,3,3,6,0,0,0
4983,Specialty,Optical,2,1,3,0,0,0
4983,Specialty,Pharmacy Tech,2,1,3,0,0,0
4983,Specialty,TBC Lead,1,0,1,0,0,0
4983,Specialty,TBC Tire Tech,5,3,8,0,0,0
6205,Fresh,Baker/Packager,3,2,5,0,1,1
6205,Fresh,Bakery Lead,1,0,1,0,0,0
6205,Fresh,Café,5,9,14,0,1,1
6205,Fresh,Cake Decorator,3,2,5,0,0,0
6205,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6205,Fresh,HMS/Rotisserie,3,4,7,0,0,0
6205,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6205,Fresh,Meat Lead,1,0,1,0,0,0
6205,Fresh,Prepared Food Lead,1,0,1,0,0,0
6205,Fresh,Produce,2,4,6,0,0,0
6205,Fresh,Produce Lead,1,0,1,0,0,0
6205,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6205,Member Team,Member Assist,3,6,9,0,2,2
6205,Member Team,Member Frontline,6,19,25,0,0,0
6205,Member Team,Member Specialist,5,6,11,0,1,1
6205,Member Team,Member Support,0,0,0,0,0,0
6205,Member Team,Member Team Lead,5,0,5,0,0,0
6205,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6205,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6205,Merchandising Team,Merchandising,12,11,23,0,1,1
6205,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6205,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
6205,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6205,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6205,Specialty,Maintenance,3,1,4,0,0,0
6205,Specialty,Optical,2,0,2,0,0,0
6205,Specialty,Pharmacy Tech,2,2,4,0,0,0
6205,Specialty,TBC Lead,1,0,1,0,0,0
6205,Specialty,TBC Tire Tech,4,3,7,0,0,0
6213,Fresh,Baker/Packager,2,3,5,0,1,1
6213,Fresh,Bakery Lead,1,0,1,0,0,0
6213,Fresh,Café,4,6,10,0,1,1
6213,Fresh,Cake Decorator,3,1,4,0,0,0
6213,Fresh,Freezer/Cooler/Deli,3,2,5,0,1,1
6213,Fresh,HMS/Rotisserie,3,3,6,0,1,1
6213,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6213,Fresh,Meat Lead,1,0,1,0,0,0
6213,Fresh,Prepared Food Lead,1,0,1,0,0,0
6213,Fresh,Produce,2,5,7,0,1,1
6213,Fresh,Produce Lead,1,0,1,0,0,0
6213,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6213,Member Team,Member Assist,3,5,8,0,0,0
6213,Member Team,Member Frontline,7,18,25,0,0,0
6213,Member Team,Member Specialist,7,4,11,0,0,0
6213,Member Team,Member Support,0,0,0,0,0,0
6213,Member Team,Member Team Lead,5,0,5,0,0,0
6213,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6213,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6213,Merchandising Team,Merchandising,12,10,22,3,1,4
6213,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6213,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
6213,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6213,Specialty,Fuel/Car Wash,3,2,5,0,0,0
6213,Specialty,Maintenance,3,2,5,0,0,0
6213,Specialty,Optical,2,1,3,0,0,0
6213,Specialty,Pharmacy Tech,2,1,3,0,0,0
6213,Specialty,TBC Lead,1,0,1,0,0,0
6213,Specialty,TBC Tire Tech,4,1,5,0,0,0
6257,Fresh,Baker/Packager,3,5,8,1,1,2
6257,Fresh,Bakery Lead,1,0,1,0,0,0
6257,Fresh,Café,6,7,13,0,0,0
6257,Fresh,Cake Decorator,2,2,4,0,0,0
6257,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
6257,Fresh,HMS/Rotisserie,4,4,8,0,0,0
6257,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6257,Fresh,Meat Lead,1,0,1,0,0,0
6257,Fresh,Prepared Food Lead,1,0,1,0,0,0
6257,Fresh,Produce,3,5,8,0,1,1
6257,Fresh,Produce Lead,1,0,1,0,0,0
6257,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6257,Member Team,Member Assist,3,6,9,0,0,0
6257,Member Team,Member Frontline,6,19,25,0,0,0
6257,Member Team,Member Specialist,9,3,12,0,0,0
6257,Member Team,Member Support,0,0,0,0,0,0
6257,Member Team,Member Team Lead,5,0,5,0,0,0
6257,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6257,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6257,Merchandising Team,Merchandising,12,11,23,1,1,2
6257,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6257,Personal Shopper,Personal Shopper,6,3,9,-1,2,1
6257,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6257,Specialty,Asset Protection,1,0,1,0,0,0
6257,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6257,Specialty,Maintenance,3,2,5,0,0,0
6257,Specialty,Optical,2,0,2,0,0,0
6257,Specialty,Pharmacy Tech,2,1,3,0,0,0
6257,Specialty,TBC Lead,1,0,1,0,0,0
6257,Specialty,TBC Tire Tech,4,2,6,0,0,0
6261,Fresh,Baker/Packager,3,1,4,0,0,0
6261,Fresh,Bakery Lead,1,0,1,0,0,0
6261,Fresh,Café,5,7,12,0,0,0
6261,Fresh,Cake Decorator,3,1,4,0,0,0
6261,Fresh,Freezer/Cooler/Deli,4,2,6,1,0,1
6261,Fresh,HMS/Rotisserie,4,3,7,0,0,0
6261,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6261,Fresh,Meat Lead,1,0,1,0,0,0
6261,Fresh,Prepared Food Lead,1,0,1,0,0,0
6261,Fresh,Produce,3,5,8,0,1,1
6261,Fresh,Produce Lead,1,0,1,0,0,0
6261,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6261,Member Team,Member Assist,3,5,8,0,0,0
6261,Member Team,Member Frontline,7,15,22,0,0,0
6261,Member Team,Member Specialist,9,4,13,0,0,0
6261,Member Team,Member Support,0,0,0,0,0,0
6261,Member Team,Member Team Lead,5,0,5,0,0,0
6261,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6261,Merchandising Team,Forklift Driver,6,0,6,1,0,1
6261,Merchandising Team,Merchandising,12,12,24,-1,0,-1
6261,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6261,Personal Shopper,Personal Shopper,7,3,10,1,2,3
6261,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6261,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6261,Specialty,Maintenance,3,2,5,0,0,0
6261,Specialty,Optical,2,2,4,0,0,0
6261,Specialty,Pharmacy Tech,3,2,5,0,0,0
6261,Specialty,TBC Lead,1,0,1,0,0,0
6261,Specialty,TBC Tire Tech,5,3,8,0,0,0
6382,Fresh,Baker/Packager,3,5,8,1,2,3
6382,Fresh,Bakery Lead,1,0,1,0,0,0
6382,Fresh,Café,5,7,12,0,-1,-1
6382,Fresh,Cake Decorator,2,2,4,0,0,0
6382,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
6382,Fresh,HMS/Rotisserie,4,4,8,0,0,0
6382,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6382,Fresh,Meat Lead,1,0,1,0,0,0
6382,Fresh,Prepared Food Lead,1,0,1,0,0,0
6382,Fresh,Produce,4,3,7,1,0,1
6382,Fresh,Produce Lead,1,0,1,0,0,0
6382,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6382,Member Team,Member Assist,3,6,9,0,0,0
6382,Member Team,Member Frontline,7,18,25,0,0,0
6382,Member Team,Member Specialist,8,4,12,0,1,1
6382,Member Team,Member Support,0,0,0,0,0,0
6382,Member Team,Member Team Lead,5,0,5,0,0,0
6382,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6382,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6382,Merchandising Team,Merchandising,12,10,22,2,1,3
6382,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6382,Personal Shopper,Personal Shopper,10,5,15,4,5,9
6382,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6382,Specialty,Asset Protection,1,0,1,0,0,0
6382,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6382,Specialty,Maintenance,3,3,6,0,0,0
6382,Specialty,Optical,2,0,2,0,0,0
6382,Specialty,Pharmacy Tech,3,2,5,0,0,0
6382,Specialty,TBC Lead,1,0,1,0,0,0
6382,Specialty,TBC Tire Tech,4,3,7,0,0,0
6604,Fresh,Baker/Packager,3,1,4,0,0,0
6604,Fresh,Bakery Lead,1,0,1,0,0,0
6604,Fresh,Café,4,4,8,0,0,0
6604,Fresh,Cake Decorator,2,2,4,0,0,0
6604,Fresh,Freezer/Cooler/Deli,3,3,6,0,0,0
6604,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6604,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
6604,Fresh,Meat Lead,1,0,1,0,0,0
6604,Fresh,Prepared Food Lead,1,0,1,0,0,0
6604,Fresh,Produce,3,4,7,0,1,1
6604,Fresh,Produce Lead,1,0,1,0,0,0
6604,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6604,Member Team,Member Assist,3,6,9,0,1,1
6604,Member Team,Member Frontline,8,19,27,0,0,0
6604,Member Team,Member Specialist,7,4,11,0,0,0
6604,Member Team,Member Support,0,0,0,0,0,0
6604,Member Team,Member Team Lead,5,0,5,0,0,0
6604,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6604,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6604,Merchandising Team,Merchandising,11,10,21,0,2,2
6604,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6604,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
6604,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6604,Specialty,Fuel/Car Wash,2,3,5,0,0,0
6604,Specialty,Maintenance,3,3,6,0,0,0
6604,Specialty,Optical,3,1,4,0,0,0
6604,Specialty,Pharmacy Tech,2,1,3,0,0,0
6604,Specialty,TBC Lead,1,0,1,0,0,0
6604,Specialty,TBC Tire Tech,4,2,6,0,0,0
6605,Fresh,Baker/Packager,4,2,6,1,1,2
6605,Fresh,Bakery Lead,1,0,1,0,0,0
6605,Fresh,Café,5,5,10,0,0,0
6605,Fresh,Cake Decorator,2,2,4,0,0,0
6605,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
6605,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6605,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6605,Fresh,Meat Lead,1,0,1,0,0,0
6605,Fresh,Prepared Food Lead,1,0,1,0,0,0
6605,Fresh,Produce,2,5,7,0,1,1
6605,Fresh,Produce Lead,1,0,1,0,0,0
6605,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6605,Member Team,Member Assist,2,6,8,0,1,1
6605,Member Team,Member Frontline,7,22,29,0,0,0
6605,Member Team,Member Specialist,8,3,11,0,0,0
6605,Member Team,Member Support,0,0,0,0,0,0
6605,Member Team,Member Team Lead,5,0,5,0,0,0
6605,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6605,Merchandising Team,Forklift Driver,6,0,6,1,0,1
6605,Merchandising Team,Merchandising,12,11,23,2,0,2
6605,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6605,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
6605,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6605,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6605,Specialty,Maintenance,3,2,5,0,0,0
6605,Specialty,Optical,2,1,3,0,0,0
6605,Specialty,Pharmacy Tech,2,1,3,0,0,0
6605,Specialty,TBC Lead,1,0,1,0,0,0
6605,Specialty,TBC Tire Tech,4,3,7,0,0,0
6606,Fresh,Baker/Packager,3,3,6,0,1,1
6606,Fresh,Bakery Lead,1,0,1,0,0,0
6606,Fresh,Café,6,6,12,0,-1,-1
6606,Fresh,Cake Decorator,3,1,4,0,0,0
6606,Fresh,Freezer/Cooler/Deli,4,4,8,1,1,2
6606,Fresh,HMS/Rotisserie,3,3,6,0,0,0
6606,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6606,Fresh,Meat Lead,1,0,1,0,0,0
6606,Fresh,Prepared Food Lead,1,0,1,0,0,0
6606,Fresh,Produce,3,3,6,1,0,1
6606,Fresh,Produce Lead,1,0,1,0,0,0
6606,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6606,Member Team,Member Assist,3,6,9,0,0,0
6606,Member Team,Member Frontline,7,18,25,0,0,0
6606,Member Team,Member Specialist,8,5,13,0,1,1
6606,Member Team,Member Support,0,0,0,0,0,0
6606,Member Team,Member Team Lead,5,0,5,0,0,0
6606,Merchandising Team,Backroom Associate,5,0,5,0,0,0
6606,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6606,Merchandising Team,Merchandising,12,12,24,0,0,0
6606,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6606,Personal Shopper,Personal Shopper,9,3,12,4,2,6
6606,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6606,Specialty,Asset Protection,1,0,1,0,0,0
6606,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6606,Specialty,Maintenance,3,2,5,0,0,0
6606,Specialty,Optical,1,1,2,0,0,0
6606,Specialty,Pharmacy Tech,1,1,2,0,0,0
6606,Specialty,TBC Lead,1,0,1,0,0,0
6606,Specialty,TBC Tire Tech,4,2,6,0,0,0
6608,Fresh,Baker/Packager,2,3,5,0,0,0
6608,Fresh,Bakery Lead,1,0,1,0,0,0
6608,Fresh,Café,4,6,10,0,1,1
6608,Fresh,Cake Decorator,2,2,4,0,0,0
6608,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6608,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6608,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6608,Fresh,Meat Lead,1,0,1,0,0,0
6608,Fresh,Prepared Food Lead,1,0,1,0,0,0
6608,Fresh,Produce,2,4,6,0,1,1
6608,Fresh,Produce Lead,1,0,1,0,0,0
6608,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6608,Member Team,Member Assist,3,4,7,0,0,0
6608,Member Team,Member Frontline,7,17,24,0,0,0
6608,Member Team,Member Specialist,8,3,11,0,0,0
6608,Member Team,Member Support,0,0,0,0,0,0
6608,Member Team,Member Team Lead,5,0,5,0,0,0
6608,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6608,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6608,Merchandising Team,Merchandising,10,10,20,2,1,3
6608,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6608,Personal Shopper,Personal Shopper,9,4,13,3,2,5
6608,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6608,Specialty,Asset Protection,1,0,1,0,0,0
6608,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6608,Specialty,Maintenance,3,1,4,0,0,0
6608,Specialty,Optical,2,1,3,0,0,0
6608,Specialty,Pharmacy Tech,2,1,3,0,0,0
6608,Specialty,TBC Lead,1,0,1,0,0,0
6608,Specialty,TBC Tire Tech,3,3,6,0,0,0
6692,Fresh,Baker/Packager,3,1,4,0,0,0
6692,Fresh,Bakery Lead,1,0,1,0,0,0
6692,Fresh,Café,4,7,11,0,-1,-1
6692,Fresh,Cake Decorator,3,1,4,0,0,0
6692,Fresh,Freezer/Cooler/Deli,4,3,7,1,0,1
6692,Fresh,HMS/Rotisserie,3,4,7,0,0,0
6692,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
6692,Fresh,Meat Lead,1,0,1,0,0,0
6692,Fresh,Prepared Food Lead,1,0,1,0,0,0
6692,Fresh,Produce,2,6,8,0,1,1
6692,Fresh,Produce Lead,1,0,1,0,0,0
6692,Fresh,Senior Meat Cutter,5,1,6,0,1,1
6692,Member Team,Member Assist,3,6,9,0,0,0
6692,Member Team,Member Frontline,8,19,27,0,0,0
6692,Member Team,Member Specialist,9,4,13,0,1,1
6692,Member Team,Member Support,0,0,0,0,0,0
6692,Member Team,Member Team Lead,5,0,5,0,0,0
6692,Merchandising Team,Backroom Associate,5,0,5,0,0,0
6692,Merchandising Team,Forklift Driver,6,0,6,1,0,1
