Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
862,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,76.40%,59.40%,19.1,74.20%,86.80%,77.40%,64.30%
864,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,62.80%,53.40%,23,70.70%,66.70%,60.60%,45.90%
754,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202251,81.60%,74.30%,13.9,76.90%,78.10%,90.30%,88.30%
1227,,Scheduled Delivery Standard,39,Executive Review,Recovering,Store Focus,202251,85.80%,81.20%,13.4,92.10%,87.90%,86.40%,62.60%
1293,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,93.30%,91.20%,13.9,94.20%,94.10%,94.00%,87.90%
3570,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,93.80%,89.10%,11.9,98.70%,95.20%,93.30%,80.30%
4144,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,93.70%,95.50%,10.6,96.00%,95.30%,94.40%,84.50%
5735,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,94.40%,88.00%,12.6,96.70%,97.20%,96.40%,79.70%
555,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202251,83.80%,82.10%,10.4,95.90%,94.80%,93.90%,49.30%
1076,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,83.90%,87.90%,14.8,86.50%,85.10%,85.70%,76.40%
1153,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,79.50%,88.00%,12.6,94.90%,79.50%,85.30%,56.30%
1367,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,202251,91.90%,88.80%,12.3,88.60%,93.90%,95.00%,89.30%
2890,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,80.30%,90.30%,10.4,88.70%,81.80%,83.10%,59.70%
3750,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,79.20%,66.60%,18.8,89.50%,72.40%,72.40%,82.60%
538,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202251,89.90%,86.70%,11.5,88.30%,89.20%,90.70%,92.10%
697,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,202251,88.90%,78.30%,14.6,95.10%,93.90%,87.60%,76.40%
1081,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202251,69.30%,66.80%,32.2,83.10%,66.60%,55.90%,69.00%
1847,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,92.60%,84.30%,13.3,92.20%,93.90%,87.60%,97.80%
3877,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,75.00%,64.80%,17.2,82.90%,74.20%,50.20%,89.00%
563,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202251,90.80%,82.90%,15.5,95.40%,93.70%,88.70%,83.70%
579,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,88.50%,89.60%,13.7,97.40%,95.20%,85.50%,71.60%
613,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,88.90%,77.50%,14.1,94.90%,89.90%,92.20%,75.80%
857,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202251,83.50%,72.00%,14.8,88.50%,88.60%,80.70%,74.10%
1391,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,88.70%,83.90%,16.8,80.60%,94.10%,90.60%,89.70%
3207,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,69.20%,59.90%,20.6,78.50%,52.30%,71.60%,73.90%
3310,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202251,88.40%,72.00%,18,80.20%,93.20%,95.60%,83.60%
488,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,89.10%,82.70%,11.8,95.90%,91.30%,93.80%,67.20%
1077,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202251,77.90%,57.60%,15.5,79.60%,88.50%,69.80%,72.40%
1223,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,81.40%,71.00%,15.1,95.00%,84.30%,78.90%,75.70%
1375,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,90.80%,77.80%,11.5,99.20%,85.50%,88.70%,92.10%
1408,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,89.10%,77.70%,14.3,91.40%,77.80%,95.00%,89.20%
3307,,Scheduled Delivery Express,20,Executive Review,Recovering,Store Focus,202251,92.70%,75.00%,12.4,96.20%,96.40%,88.20%,81.80%
4427,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202251,92.40%,98.30%,10.9,92.20%,89.70%,95.60%,91.90%
4520,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202251,86.00%,85.70%,13.6,90.20%,84.70%,86.10%,82.80%
1172,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,91.00%,82.10%,11.8,89.80%,94.90%,89.40%,89.50%
3309,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202251,91.00%,94.30%,11.5,92.70%,89.80%,89.80%,91.80%
5037,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,93.50%,86.70%,9.7,94.20%,94.00%,89.80%,96.40%
767,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202251,86.30%,77.40%,15.6,84.60%,87.40%,85.50%,88.30%
1090,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202251,72.30%,86.10%,15.3,96.70%,70.50%,59.70%,63.80%
1219,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,74.20%,63.20%,20.5,68.10%,90.30%,73.20%,57.30%
1225,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,93.90%,88.00%,11.1,94.50%,87.60%,95.60%,98.40%
6978,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202251,92.20%,91.50%,17.4,89.20%,95.10%,88.60%,97.30%
2840,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,89.30%,85.30%,10.7,80.80%,89.50%,95.90%,92.20%
5903,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202251,78.50%,84.60%,15.7,82.30%,80.30%,78.10%,71.20%
105,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202251,87.60%,85.50%,11.1,94.90%,87.30%,89.30%,76.80%
332,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,67.50%,57.40%,17.4,62.40%,65.00%,73.90%,67.90%
375,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202251,87.50%,88.40%,13,96.50%,86.20%,91.50%,61.70%
433,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202251,86.70%,75.70%,14.1,83.30%,87.80%,89.60%,85.40%
434,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,80.30%,60.20%,16,93.50%,83.30%,85.90%,52.10%
5197,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,71.10%,52.80%,17.1,73.80%,56.90%,80.90%,69.30%
7324,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202251,80.40%,65.50%,16,82.20%,81.60%,85.70%,68.50%
155,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,89.50%,90.20%,12.7,93.40%,93.60%,86.30%,83.20%
182,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,91.00%,85.20%,16.5,85.90%,95.20%,94.60%,87.30%
1074,,Scheduled Delivery Express,27,Executive Review,Recovering,Store Focus,202251,91.90%,91.60%,10.5,96.80%,91.10%,91.40%,83.30%
1530,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,86.00%,73.60%,20.4,73.20%,82.90%,95.00%,94.30%
660,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202251,93.30%,96.30%,10.6,97.10%,93.50%,93.00%,89.00%
661,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202251,81.80%,80.90%,11.8,88.00%,86.80%,68.60%,83.10%
662,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,91.20%,87.80%,15.4,97.40%,92.60%,93.00%,76.40%
1124,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,92.40%,80.10%,9.8,94.10%,94.70%,96.90%,80.80%
2690,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,86.80%,79.20%,12.8,91.60%,86.20%,91.90%,71.40%
5703,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,80.60%,57.70%,13.3,82.80%,84.40%,84.50%,64.80%
175,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202251,86.20%,76.80%,15.5,89.90%,91.30%,82.50%,76.40%
848,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,86.50%,89.10%,17.5,88.20%,91.20%,83.00%,82.00%
1248,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,90.20%,94.30%,10.9,90.50%,92.30%,89.50%,75.00%
2846,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,78.50%,78.00%,15.2,81.30%,87.00%,74.50%,68.80%
5196,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,91.70%,95.90%,15.7,89.40%,96.20%,92.00%,86.00%
5419,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,77.20%,56.60%,18.1,84.60%,73.50%,66.50%,80.50%
6964,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,85.30%,77.70%,14.3,89.80%,93.30%,83.60%,65.70%
93,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,91.70%,80.60%,10.8,89.70%,90.80%,95.70%,90.00%
94,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,80.70%,75.40%,16.5,86.50%,89.70%,79.10%,65.50%
950,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,85.00%,83.70%,13.7,79.10%,92.60%,90.10%,67.20%
1561,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202251,85.70%,97.90%,17.7,86.60%,90.60%,82.80%,82.50%
6807,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,85.60%,80.20%,12.6,90.50%,87.40%,79.40%,84.70%
192,,Scheduled Delivery Standard,40,Executive Review,Recovering,Store Focus,202251,88.10%,78.20%,11.6,90.60%,86.50%,85.70%,89.80%
393,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202251,83.20%,78.00%,10.6,81.40%,87.00%,85.60%,76.10%
683,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,90.50%,86.20%,10.9,98.30%,98.20%,86.40%,77.10%
673,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202251,91.70%,89.90%,13.4,96.10%,91.40%,90.30%,87.90%
695,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,87.40%,83.30%,9.6,87.80%,82.30%,92.60%,86.70%
3495,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,92.80%,94.70%,11.7,96.20%,93.20%,95.60%,83.40%
4435,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,91.10%,91.00%,11.1,93.00%,92.40%,91.20%,85.00%
4483,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,94.90%,93.50%,10,98.70%,98.60%,96.50%,81.10%
314,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202251,87.60%,77.10%,12.1,96.30%,82.30%,86.70%,84.30%
682,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,92.90%,98.70%,14.9,93.70%,97.10%,92.90%,86.80%
2757,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,88.80%,79.70%,17.6,90.70%,91.20%,84.80%,88.30%
272,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,88.60%,81.60%,12.8,95.10%,91.50%,78.20%,81.80%
406,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,78.30%,60.50%,15.3,63.90%,85.20%,82.00%,84.40%
659,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202251,90.50%,95.50%,10,93.30%,91.00%,88.90%,87.80%
688,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,94.50%,88.70%,11,97.60%,96.50%,95.60%,84.90%
710,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,81.00%,75.40%,12.9,82.90%,80.30%,80.70%,79.30%
3717,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202251,88.40%,96.40%,12.7,88.90%,89.00%,90.20%,84.50%
5058,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202251,83.70%,83.60%,14.7,88.70%,88.80%,81.80%,67.20%
5616,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202251,84.20%,83.90%,13,84.90%,85.20%,85.50%,79.70%
7020,,Scheduled Delivery Standard,7,Executive Review,Recovering,Store Focus,202251,88.00%,84.80%,15.1,91.90%,85.40%,90.90%,81.70%
36,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,91.10%,73.20%,14.8,91.00%,95.10%,94.40%,82.90%
70,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,91.30%,78.20%,11.2,94.90%,91.40%,92.30%,85.50%
3593,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,86.90%,85.50%,11.7,90.00%,88.30%,89.40%,79.80%
3599,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202251,84.20%,77.00%,12.1,91.60%,87.40%,83.50%,72.50%
5043,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202251,85.80%,83.20%,14,92.40%,94.00%,78.00%,75.90%
5122,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202251,89.30%,90.90%,11.9,90.30%,91.60%,93.00%,81.30%
3185,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,90.40%,86.10%,10.7,96.30%,95.00%,88.40%,78.80%
5059,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202251,91.20%,72.80%,12.2,94.40%,90.10%,96.20%,78.50%
5107,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202251,92.10%,87.90%,10.7,93.70%,90.30%,95.10%,84.90%
1070,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202251,78.30%,68.30%,11,92.90%,86.60%,71.70%,51.40%
1403,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,87.80%,78.70%,13.5,97.50%,84.30%,92.30%,71.50%
3874,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,84.00%,70.20%,11.1,91.90%,85.50%,84.20%,71.50%
5812,,Scheduled Delivery Express,16,Executive Review,Recovering,Store Focus,202251,95.10%,79.50%,9.2,100.00%,100.00%,91.70%,83.30%
5812,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202251,71.90%,70.90%,11.8,85.60%,84.50%,66.70%,35.80%
745,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,90.00%,95.70%,12.9,94.90%,94.80%,93.20%,68.70%
3201,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,81.90%,98.40%,15.4,82.00%,84.90%,85.90%,72.90%
3401,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,90.40%,95.40%,14.9,94.90%,92.60%,88.80%,79.70%
3402,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,77.80%,76.30%,17.9,83.30%,74.70%,85.60%,61.20%
3609,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202251,77.00%,70.40%,20.4,81.40%,80.20%,82.20%,47.10%
3709,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,75.00%,83.30%,21.6,77.40%,58.70%,85.70%,75.60%
3741,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,84.90%,92.90%,15,85.80%,83.50%,88.60%,80.30%
5709,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202251,92.40%,87.80%,10.2,87.60%,95.50%,94.80%,90.30%
6998,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,82.80%,82.60%,12.2,85.70%,88.40%,80.00%,75.90%
1184,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202251,88.80%,85.20%,12.1,90.60%,93.40%,88.30%,80.70%
1340,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,76.60%,88.20%,18.4,72.70%,68.40%,85.00%,84.80%
2475,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202251,87.20%,86.60%,15,95.50%,86.50%,83.30%,82.60%
2584,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,85.80%,88.20%,12.7,93.10%,84.40%,84.70%,79.90%
3067,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,75.10%,62.30%,15.3,92.20%,78.70%,77.00%,41.90%
3118,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202251,71.30%,77.70%,15.8,68.60%,74.70%,65.60%,77.80%
3188,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202251,93.30%,88.90%,11.3,96.20%,95.80%,91.40%,88.80%
3710,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202251,81.80%,80.70%,15.5,83.40%,83.50%,84.50%,74.40%
4472,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202251,90.70%,86.40%,12.4,95.80%,93.30%,90.90%,80.10%
3,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202251,89.50%,82.90%,9.9,91.40%,87.80%,85.40%,95.20%
510,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202251,87.50%,86.20%,14,95.60%,90.60%,87.50%,72.90%
1121,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202251,67.80%,79.30%,13,75.60%,67.20%,70.30%,55.20%
