Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments,
3757,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
3757,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
3757,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3757,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
3757,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3757,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
3757,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3757,22,Electric Mattress Pad,Full Endcap,1,41,,
3757,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3757,22,24in Large Squishy Plush Pillow Buddies/ 40pcs,PDQ,1,41,,
3757,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
3757,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
3757,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,4,41,,
3757,82,Handy Heater Feature,Half Stack,1,41,,
3757,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
3757,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
3757,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3757,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
3757,92,Best Foods 30oz Mayo 480pcs,Full Stack,2,41,,
3757,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3757,95,Ocean Spray 64oz 60case Pallet,Full Stack,2,41,,
3757,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,2,41,,
3757,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
3757,95,Martinelli Display 5 Flavor Pallet,Full Stack,2,41,,
3757,95,Liquid Death - 324 units Assortment,Full Stack,1,41,,
3757,95,Red Bull 4 Way Shoppable Pallet,4-way,1,41,,
3757,97,AL DBLCRME BRIE 8OZ 42,Bunker,1,41,,
3757,97,PRES RONDELE GH 6.5 42,Bunker,1,41,,
3757,97,PRES RONDELE GV 6.5 42,Bunker,1,41,,
3758,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3758,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3758,40,15PC SLEEP GUMMY SK,SK,1,41,,
3758,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3758,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
3758,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3758,92,Fruity King Dump Bin,Full Stack,1,41,,
3758,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3760,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
3760,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3760,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3760,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3760,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
3760,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3760,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3761,7,Monster Jam 1:64 Dump Bin / 192 pieces in feature,Q-Bin,1,41,,
3761,14,288PC Nylon Dump Bin,Half Stack,2,41,,
3761,34,CORE BIB & Ski Jacket Assortment,4-way,2,41,,
3761,80,YANCEY BACON SAMPLER,Bunker,1,41,,
3761,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3761,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3761,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
3761,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3761,40,Airborne 4 way PDQ,4-way,1,41,,
3761,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3761,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3761,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3761,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3762,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
3762,96,Spirits Holiday Gift Set,Table,1,41,,
3762,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3762,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,Per merchant - Reduced feature quantity to support stronger sell-thru,
3762,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,Per merchant - Reduced feature quantity to support stronger sell-thru,
3762,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,2,41,Per merchant - Reduced item quantity to avoid overstock.,
3762,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,2,41,,
3762,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
3762,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,5,41,,
3762,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3762,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
3762,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,4,41,Per merchant - reduced order from 6 features to 4 to avoid MDs,
3762,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3762,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
3762,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,2,41,,
3762,14,Ninja Speedi Cooker SF300/ 9 units per half pallet,Half Stack,2,41,,
3762,17,Teddy Pillow PDQ Pillow,Train,1,41,,
3762,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
3762,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
3762,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
3762,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3762,22,24in Large Squishy Plush Pillow Buddies/ 40pcs,PDQ,2,41,,
3762,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
3762,31,Swiss Tech Ski Gloves & Headwear Pallet,Half Stack,1,41,,
3762,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
3762,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
3762,82,Plush,Half Stack,1,41,,
3762,82,Star Shower,Half Stack,1,41,,
3762,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
3762,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,2,41,,
3762,92,30oz Miracle Whip Half Pallet,Half Stack,2,41,,
3762,92,Hellmann's Mayo 480PC 30oz,Full Stack,2,41,,
3762,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3762,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3762,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
3762,96,Stella Rosa Wine 5pk VAP,Half Endcap,1,41,,
3762,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
3762,97,AL DBLCRME BRIE 8OZ 42,Bunker,1,41,,
3763,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
3763,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
3763,14,Farberware 12pc CW Set in Black/12,Full Endcap,1,41,,
3763,92,"Seasonal Cheerios Pallet, 240 units",Full Stack,1,41,,
3763,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
3763,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
3763,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
3763,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
3763,13,MCME $5 Side Kick,SK,1,41,,
3763,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3763,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,3,41,,
3763,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
3763,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3763,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,4,41,,
3763,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,4,41,,
3763,17,Top Holiday Saints 1/4 Stack - 360pc,Quarter Stack,1,41,,
3763,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3763,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3763,40,Airborne 4 way PDQ,4-way,1,41,,
3763,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
3763,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
3763,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
3763,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
3763,92,"Kellogg's cereal WIC pallet, 240 pieces",Full Stack,1,41,,
3763,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
3763,92,Best Foods 30oz Mayo 480pcs,Full Stack,2,41,,
3763,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3763,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3763,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
3763,96,Stella Rosa Wine 5pk VAP,Half Endcap,2,41,,
3763,96,Wine Champagne 6pk Giftset,Full Endcap,2,41,,
3764,7,Monster Jam 1:64 Dump Bin / 192 pieces in feature,Q-Bin,1,41,,
3764,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3764,2,Dr. Squatch Pine Tar PDQ 56pc,PDQ,2,41,,
3764,2,Dr. Squatch Fresh Falls Bar Soap PDQ 56pc,PDQ,2,41,,
3764,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,2,41,,
3764,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,2,41,,
3764,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
3764,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
3764,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
3764,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
3764,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
3764,13,Swiffer Sweeper SK PDQ,PDQ,1,41,,
3764,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
3764,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3764,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3764,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
3764,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
3764,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3764,40,Airborne 4 way PDQ,4-way,1,41,,
3764,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
3764,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3764,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3764,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3764,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3764,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
3765,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3765,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
3765,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3765,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3765,96,Jack Daniels and Woodford Res Corrugated Display,PDQ,1,41,,
3768,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,2,41,,
3768,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,3,41,,
3768,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3768,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3768,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,3,41,,
3768,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3768,40,Alka seltzer PDQ,Half Endcap,1,41,,
3770,40,45 DS Miralax 10CT,PDQ,1,41,,
3770,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3770,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
3770,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3770,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
3770,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
3770,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
3770,40,15PC SLEEP GUMMY SK,SK,1,41,,
3770,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
3771,14,288PC Nylon Dump Bin,Half Stack,1,41,,
3771,96,Spirits Holiday Gift Set,Table,1,41,,
3771,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3771,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3771,40,Airborne 4 way PDQ,4-way,1,41,,
3771,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
3771,92,Best Foods 30oz Mayo 480pcs,Full Stack,2,41,,
3772,32,Juniors Gifting 90,SK,1,41,,
3772,32,Religious 176,SK,1,41,,
3772,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,2,41,,
3772,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
3772,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
3772,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
3772,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3772,14,52pc PW Holiday Bake & Store PLT,Half Stack,2,41,,
3772,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
3772,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3772,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3772,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3772,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3773,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
3773,32,Celebrate Hanukkah 186,SK,1,41,,
3773,32,Happy New Year 135,SK,1,41,,
3773,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3773,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
3773,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3773,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3773,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
3773,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3773,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3773,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3773,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
3773,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
3773,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3773,93,SHRMP 1/2 MOON 20OZ,Bunker,2,41,,
3773,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
3774,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3774,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
3777,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3777,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3777,40,Airborne 4 way PDQ,4-way,1,41,,
3778,11,HART 4pk Black Sharp Tip Marker Set,SK,1,41,,
3778,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3778,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,1,41,,
3778,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,1,41,,
3778,22,Electric Mattress Pad,Full Endcap,1,41,,
3778,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
3778,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3778,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
3778,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3778,71,"Clear Acrylic Office Chair, 4",Full Endcap,1,41,,
3778,82,Star Shower,Half Stack,1,41,,
3778,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
3778,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
3778,92,"Kellogg's cereal WIC pallet, 240 pieces",Full Stack,1,41,,
3778,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3778,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3778,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3778,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3780,11,Command Outdoor Light Clip,SK,1,41,,
3780,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
3780,40,15PC SLEEP GUMMY SK,SK,1,41,,
3780,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,1,41,,
3780,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3781,14,AH 9IN PIE PAN 1PC,Half Endcap,1,41,,
3781,14,Tramontina 12qt SS Stock Pot / 20,Full Endcap,1,41,,
3781,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
3781,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3781,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
3781,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
3781,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3781,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
3781,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3781,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3781,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
3782,32,Juniors Gifting 90,SK,1,41,,
3782,32,Pretty Little Things 240,SK,1,41,,
3782,33,345 PC KIDS CHARACTER 6 PACK SOCKS HALF PALLET,Half Stack,1,41,,
3782,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
3782,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
3782,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
3782,11,Command Outdoor Light Clip,SK,1,41,,
3782,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
3782,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3782,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,1,41,,
3782,14,PW TEAL 14PC SET,Full Endcap,1,41,,
3782,14,PW LINEN 14PC SET,Full Endcap,1,41,,
3782,14,PW RED 14PC SET,Full Endcap,1,41,,
3782,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
3782,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
3782,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
3782,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3782,40,Alka seltzer PDQ,Half Endcap,1,41,,
3782,71,DHP Miller Recliner,Full Stack,2,41,,
3782,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3782,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,2,41,,
3782,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3784,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
3785,40,EQ DUAL ACTION 30ct SIDEKICK,SK,1,41,,
3785,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
3785,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
3785,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
3785,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3785,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
3785,22,24in Large Squishy Plush Pillow Buddies/ 40pcs,PDQ,1,41,,
3785,92,Fruity King Dump Bin,Full Stack,1,41,,
3785,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
3785,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3785,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3786,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3786,40,Airborne 4 way PDQ,4-way,1,41,,
3788,2,Working Hands Combo 26pc,SK,1,41,,
3788,92,"Seasonal Cheerios Pallet, 240 units",Full Stack,1,41,,
3788,40,Airborne 4 way PDQ,4-way,1,41,,
3788,40,15PC SLEEP GUMMY SK,SK,1,41,,
3788,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
3788,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3788,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
3789,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
3789,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
3789,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
3789,13,Swiffer Sweeper SK PDQ,PDQ,1,41,,
3789,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
3789,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3789,17,MS 50pk Tealights - 270pc,Quarter Stack,1,41,,
3789,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
3789,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
3789,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
3789,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
3789,23,Cold Front Winter Headwear Assorted/ 300,Full Endcap,1,41,,
3789,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
3789,40,Alka seltzer PDQ,Half Endcap,1,41,,
3789,40,Airborne 4 way PDQ,4-way,1,41,,
3789,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
3789,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
3789,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3789,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3789,92,Best Foods 30oz Mayo 480pcs,Full Stack,2,41,,
3789,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
3789,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3789,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
3790,14,Farberware 12pc CW Set in Aqua/12,Full Endcap,1,41,,
3790,14,Farberware 12pc CW Set in Black/12,Full Endcap,1,41,,
3790,96,Spirits Holiday Gift Set,Table,1,41,,
3790,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
3790,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
3790,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,2,41,Per merchant - Reduced item quantity to avoid overstock.,
3790,7,Tonka Steel Classics Tow&4X4&DT Assortment,Full Endcap,1,41,,
3790,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
3790,14,Ninja Double Oven DCT400 /10 units per half pallet,Half Stack,2,41,Per merchant - reduced feature to 2 to avoid MDs,
3790,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3790,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,3,41,,
3790,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,6,41,,
3790,14,Ninja Speedi Cooker SF300/ 9 units per half pallet,Half Stack,3,41,,
3790,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
3790,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
3790,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
3790,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
3790,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
3790,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3790,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
3790,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
3790,40,15PC SLEEP GUMMY SK,SK,1,41,,
3790,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
3790,40,Airborne 4 way PDQ,4-way,1,41,,
3790,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
3790,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,2,41,,
3790,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
3790,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
3790,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
3790,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3790,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
3791,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
3791,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
3791,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
3791,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
3791,14,PW TEAL 14PC SET,Full Endcap,1,41,,
3791,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
3791,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
3791,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
3791,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
3791,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
3791,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
3791,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
3791,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
3791,82,Dude Perfect,Half Stack,1,41,,
3791,82,Star Shower,Half Stack,1,41,,
3791,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
3791,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
3791,93,SHRMP 1/2 MOON 20OZ,Bunker,2,41,,
3791,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
3792,14,288PC Nylon Dump Bin,Half Stack,1,41,,
