STORE,ITEM_NUMBER,UPC,DEPARTMENT,ITEM_DESCRIPTION,RETAIL_PRICE,VENDOR_ID,VENDOR_NAME,ONHAND_QTY
4601,7000184,266354112640.00,67,BDAY BALLOON SP,2.8,265523,BALLOONS ARE EVERYWHERE,0
4601,7000002,26635412860.00,67,BOHO FLOWERS,2.8,265523,BALLOONS ARE EVERYWHERE,-2
2157,7000168,607772149400.00,81,EASTER BUNNY TOP,7.92,791082,"DECOPAC, INC.",9
2157,7000167,607772150940.00,81,EASTER TOP,7.92,791082,"DECOPAC, INC.",4
776,7000030,607772150940.00,98,EASTER POP TOP,7.92,791082,"DECOPAC, INC.",3
1705,7000045,607772150940.00,98,EASTER BUN,7.92,791082,"DECOPAC, INC.",8
1902,7000153,607772149400.00,98,POPTOP EASTER,7.92,791082,"DECOPAC, INC.",8
1993,7000084,607772150940.00,98,BUNNY,7.92,791082,"DECOPAC, INC.",8
1993,7000085,607772149400.00,98,WHITE BUNNY,7.92,791082,"DECOPAC, INC.",12
2782,7000115,607772149400.00,98,POP TOPS EASTER,7.92,791082,"DECOPAC, INC.",6
2782,7000116,607772150940.00,98,POP TOPS EASTER,7.92,791082,"DECOPAC, INC.",3
372,7000008,1502590.00,99,BERRY OVAL BOTTLES,182,154575,REPRESENT INTERNAC SILMAR SACV,0
2366,7000818,400070016160.00,23,SOCKS,0.25,163314,WAL MART STORES INC,-170
2366,7000004,8800241220220.00,24,SINGLE,0.25,163314,WAL MART STORES INC,-100
1466,7000053,14230.00,38,SYRINGE,0.25,122663,MCKESSON,-2899
2626,7000006,607772188380.00,98,RING WHIMSICAL ASST,13.05,791082,"DECOPAC, INC.",4
547,7000053,607772292980.00,98,TOP-READY FOR SCHOOL,7.94,791082,"DECOPAC, INC.",1
776,7000034,607772285140.00,98,POP TOPS STRWBY,7.94,791082,"DECOPAC, INC.",1
776,7000117,607772292980.00,98,POP TOPSCHOOL,7.94,791082,"DECOPAC, INC.",1
1705,7000030,607772292980.00,98,RFS,7.94,791082,"DECOPAC, INC.",1
1705,7000098,607772285140.00,98,POP TARTS,7.94,791082,"DECOPAC, INC.",1
2157,7000214,607772285140.00,98,POP TOPS,7.94,791082,"DECOPAC, INC.",2
2157,7000097,607772292980.00,98,READY SCHOOL,7.94,791082,"DECOPAC, INC.",1
2157,7000330,607772284810.00,98,SUGAR STRAW,7.94,791082,"DECOPAC, INC.",2
2626,7000055,607772285140.00,98,POP TOPS STRAWBERRY,7.94,791082,"DECOPAC, INC.",1
2782,7000013,607772285140.00,98,STRAWBERRY,7.94,791082,"DECOPAC, INC.",2
2782,7000021,607772292980.00,98,POPTOP READY FOR SCH,7.94,791082,"DECOPAC, INC.",1
1466,7000015,939664773150.00,24,WN CARGO SHORT,10.5,543703,WALMART DC 7084,-1
776,7000060,607772227060.00,98,FUSION MIX UNICORN,13.06,791082,"DECOPAC, INC.",7
1995,7000117,6436897608120.00,25,ECETANA WOMENS,30.98,413356,WALMART.COM,0
2626,7000024,607772224920.00,98,GEL COLOR BLACK,5.39,791082,"DECOPAC, INC.",1
5080,7000168,30625356320.00,18,SUPER HOT BALLOON,7.95,419351,WALMART DISTRIBUTION CTR 7047,0
429,7000026,840045509100.00,67,HEART ACRYLIC BOX,7.95,90924,"AMISTAD FLORAL & CRAFTS, LLC",0
429,7000027,840045509080.00,67,11 ACRYLIC BOX,7.95,90924,"AMISTAD FLORAL & CRAFTS, LLC",0
2423,7001460,700332088710.00,19,PR PICOT RBN 50,0.28,542654,WAL-MART IMPORT,38
2072,7000136,684557611820.00,5,HERMINIO DE JESUS Y,7.96,634924,DIRECT DISTRIBUTION CORP,2
1822,7000230,13208399770.00,17,BURNES OF BOSTON,7.96,542654,WAL-MART IMPORT,2
842,7000117,300008455800.00,22,MS JRSY BLUE COVE QP,7.96,163314,WAL MART STORES INC,0
3179,7000031,71444165800.00,67,DINO MITE,7.96,542654,WAL-MART IMPORT,0
2423,7000084,14100054710.00,95,GOLDFISH MICKEY,7.96,542654,WAL-MART IMPORT,-1
2149,7000008,840093111360.00,40,MAG GLYCINATE,13.08,122663,MCKESSON,0
2211,7000045,840093111360.00,40,MAGNESI GLYCINATE,13.08,122663,MCKESSON,-1
4601,7000180,6892153815570.00,16,LAWN CHAIR,54.04,413356,WALMART.COM,0
5095,7000015,2902330.00,38,ENSURE CLT,61.72,122663,MCKESSON,15
1822,7000008,7861106391350.00,74,PR ESTUFA DE GAS FRI,159,212752,ELECTROLUX  PUERTO RICO CORP,0
2072,7000308,84691144340.00,74,PR GE30C TOP,479,469873,HAIER APPLIANCES CARIBBEAN AND,1
2072,7000031,44365007640.00,16,PR 20LAWN EDGING,7.97,750513,SUNCAST CORPORATION,0
171,7000012,631384641350.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000013,631384641680.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000015,631384641810.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000016,631384641780.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000017,631384641490.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000018,631384641440.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000019,631384641800.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000020,631384641510.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000021,616316783860.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000022,631384641650.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000024,631384641280.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000025,631384641690.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000026,631384641470.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000027,631384641750.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000028,631384641640.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000030,631384641290.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000031,631384641450.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000032,631384641460.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000033,631384641740.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000034,631384641660.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000035,631384641550.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000036,631384641630.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000037,631384641610.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000038,631384641590.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000039,631384641530.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000040,631384641520.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000041,631384641540.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000042,631384641380.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000043,631384641500.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000044,631384641480.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000045,631384641420.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000046,631384641430.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000047,631384641390.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000048,631384641400.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000049,631384641370.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000050,631384641360.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000051,631384641340.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000052,631384641330.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
171,7000053,631384641310.00,18,PET ORNAMENT,7.97,163314,WAL MART STORES INC,0
2072,7000047,800897217000.00,46,NYX LINER,7.97,546700,LOREAL CARIBE INC,0
407,7000074,26635423130.00,67,RB HEART BALLOON,7.97,102254,CHERYL LANKFORD,0
407,7000156,30625251810.00,67,GRAD BALLOON,7.97,102254,CHERYL LANKFORD,0
407,7000413,400070009970.00,67,BALLOON,7.97,265523,BALLOONS ARE EVERYWHERE,0
1296,7000211,10380045300.00,67,DRK BRN BAMBOO BKT,7.97,542654,WAL-MART IMPORT,-14
1296,7000212,10380045310.00,67,8W RND BAMB BAS,7.97,542654,WAL-MART IMPORT,0
1296,7000217,840045509080.00,67,11 ACRYLIC BOX,7.97,542654,WAL-MART IMPORT,-25
1296,7000218,840045515280.00,67,11 RED HRT ACRYLIC,7.97,542654,WAL-MART IMPORT,-11
1474,7000008,26635442560.00,67,BUNNY BALLOON,7.97,265523,BALLOONS ARE EVERYWHERE,4
1474,7000005,30625252470.00,67,EASTER BALLOON,7.97,265523,BALLOONS ARE EVERYWHERE,3
1474,7000004,30625250830.00,67,EASTER BALLOON,7.97,265523,BALLOONS ARE EVERYWHERE,2
1902,7000164,30625008850.00,67,SILVER 5,7.97,282504,LOFTUS INTERNATIONAL,-1
1902,7000165,30625357220.00,67,TACO BALLOON,7.97,282504,LOFTUS INTERNATIONAL,2
1902,7000167,30625008800.00,67,SILVER 0,7.97,282504,LOFTUS INTERNATIONAL,7
1902,7000169,30625008820.00,67,SILVER 2,7.97,282504,LOFTUS INTERNATIONAL,1
1902,7000172,30625008840.00,67,SILVER 4,7.97,282504,LOFTUS INTERNATIONAL,1
1902,7000173,30625008830.00,67,SILVER3,7.97,282504,LOFTUS INTERNATIONAL,1
1902,7000174,30625008860.00,67,SILVER 6,7.97,282504,LOFTUS INTERNATIONAL,1
1902,7000175,30625008880.00,67,SILVER 8,7.97,282504,LOFTUS INTERNATIONAL,1
1902,7000185,30625350200.00,67,GAME CONTROLLER,7.97,282504,LOFTUS INTERNATIONAL,3
1902,7000187,30625352600.00,67,GRUMPY CAT,7.97,282504,LOFTUS INTERNATIONAL,3
5808,7000010,840045509450.00,67,CLEAR BOX,7.97,542654,WAL-MART IMPORT,43
5808,7000039,196436052100.00,67,WHITE TIN BE MINE VA,7.97,542654,WAL-MART IMPORT,7
5808,7000046,681070177900.00,67,BALLOON,7.97,542654,WAL-MART IMPORT,0
547,7000009,21466055690.00,98,LAYON-USA FLAG,10.53,791082,"DECOPAC, INC.",1
776,7000066,21466055690.00,98,USA FLAG LAYON,10.53,791082,"DECOPAC, INC.",1
1705,7000042,21466055690.00,98,LAYTON FLAG,10.53,791082,"DECOPAC, INC.",1
2782,7000002,21466055690.00,98,LAYON FLAG,10.53,791082,"DECOPAC, INC.",1
2072,7001053,700332576190.00,19,PUNTIA VEDE,0.3,63201,NEW PORT SALES INC,26
2423,7000130,684557611820.00,5,SOY COMO EL COQUI,7.98,542654,WAL-MART IMPORT,0
171,7000029,631384641320.00,18,PET ORNAMENT,7.98,163314,WAL MART STORES INC,0
2072,7000448,400070004480.00,23,10W,7.98,542654,WAL-MART IMPORT,1
2072,7000478,400070004780.00,33,SWEET BUTTERFLY,7.98,542654,WAL-MART IMPORT,4
3518,7000004,809726069420.00,94,FLORAL ARRANGMENT,7.98,413356,WALMART.COM,-160
34,7000112,607772284800.00,98,SUGAR LEMONS,38.7,791082,"DECOPAC, INC.",1
547,7000070,607772284800.00,98,SUGAR-LEMON,38.7,791082,"DECOPAC, INC.",1
1705,7000128,607772284800.00,98,SUGAR LEMONS,38.7,791082,"DECOPAC, INC.",1
1993,7000096,607772284800.00,98,SUGAR LEMONS,38.7,791082,"DECOPAC, INC.",1
2626,7000120,607772284800.00,98,SUGAR LEMONS,38.7,791082,"DECOPAC, INC.",1
2782,7000008,607772284800.00,98,SUGAR-LEMONS,38.7,791082,"DECOPAC, INC.",1
1822,7000085,78712362530.00,38,OBSTETRIX ONE,51.5,271612,DROGUERIA BETANCES INC,-2
2404,7000004,2730790.00,38,ALPR 1,115.5,122663,MCKESSON,2
2541,7000010,2730510.00,40,ALPR,115.5,122663,MCKESSON,2
5930,7000118,1502610.00,38,CENTOR VIAL,118.06,122663,MCKESSON,2
5095,7000022,2833870.00,38,8OZ OVAL AMB,159.02,68798,MCKESSON MEDICAL-SURGICAL INC.,2
4337,7000005,2833870.00,40,CENTOR OVAL 8OZ,159.02,122663,MCKESSON,2
1166,7000017,2833870.00,99,CENTOR8 OZ,159.02,122663,MCKESSON,0
3518,7000012,2833870.00,99,CENTOR OVAL 8OZ,159.02,122663,MCKESSON,0
3623,7000132,2833870.00,99,8OZ VIAL,159.02,122663,MCKESSON,0
5080,7000010,848858012120.00,13,TOILET SPRAY,2.87,419183,WALMART CORPORATE LEARNING CTR,0
5080,7000012,848858012110.00,13,TOILET SPRAY,2.87,419183,WALMART CORPORATE LEARNING CTR,-1
1540,7000027,10719417210.00,3,WOODEN SHOT,7.99,318613,PENROD HIAWATHA COMPANY,6
1540,7000030,10719440210.00,3,OVEN MITT,7.99,318613,PENROD HIAWATHA COMPANY,4
1942,7000126,10719683750.00,3,MI FLAG ZIPPER COOLI,7.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000098,10719682470.00,3,PARTY POPPER MI,7.99,318613,PENROD HIAWATHA COMPANY,0
2102,7000151,10719301150.00,3,BOOK 7X10 MI,7.99,318613,PENROD HIAWATHA COMPANY,2
2102,7000169,10719683030.00,3,PARTY POPPER,7.99,318613,PENROD HIAWATHA COMPANY,2
2102,7000331,10719417440.00,3,GLASS CAN MI GREAT L,7.99,318613,PENROD HIAWATHA COMPANY,0
5307,7000011,196852532750.00,16,FIREWOOD,7.99,257694,"JIMCO SALES & MARKETING, LLC",0
2157,7000172,9346639872090.00,34,AVE PLUS SWING SHOR,7.99,413356,WALMART.COM,-1
2157,7000171,9359219069810.00,34,TOP ELLIE PUCK LACE,7.99,413356,WALMART.COM,-1
3623,7000108,26635381910.00,67,R2D2 PARTTY DECOR,7.99,265523,BALLOONS ARE EVERYWHERE,4
3623,7000109,26635425650.00,67,PAW PATROL CHASE DEC,7.99,265523,BALLOONS ARE EVERYWHERE,4
3623,7000110,26635412410.00,67,AIR MULTI BALLONS,7.99,265523,BALLOONS ARE EVERYWHERE,2
3623,7000115,26635425730.00,67,JURASSIC DINOSAUR,7.99,265523,BALLOONS ARE EVERYWHERE,3
5802,7000073,7003321350420.00,19,GRSSRBN,0.32,542654,WAL-MART IMPORT,1
3623,7000146,30625362050.00,67,BABY GIRL BALLOON,2.88,58259,WALMART INHOME,0
2072,7000041,75669176090.00,92,IB OLIVE OIL,2.88,251893,IBERIA FOODS CORP,0
2423,7000077,76398800910.00,92,PR BOHIO FIDEOS ANGE,2.88,646524,B FERNANDEZ & HNOS INC,0
4337,7000564,26635279800.00,3,SILVER NUMBER 0,8,542654,WAL-MART IMPORT,-5
4337,7001448,26635361900.00,3,NUMBER 0 ROSE GOLD,8,542654,WAL-MART IMPORT,16
4337,7001461,26635362200.00,3,ROSE NUMBER 9,8,542654,WAL-MART IMPORT,0
4337,7000051,30625359610.00,3,PASTEL FROSTED,8,265523,BALLOONS ARE EVERYWHERE,2
4337,7000053,30625252040.00,3,FLOWER DOTS,8,265523,BALLOONS ARE EVERYWHERE,-2
4337,7000224,30300008000.00,3,BALLOON,8,265523,BALLOONS ARE EVERYWHERE,209
4337,7000231,26635279840.00,3,NUMBER 4 SILVER,8,542654,WAL-MART IMPORT,0
4337,7000239,26635415690.00,3,SUBMARINE,8,542654,WAL-MART IMPORT,1
4337,7000256,26635362180.00,3,NUMBER 7 ROSE GOLD,8,542654,WAL-MART IMPORT,-2
4337,7000259,26635362140.00,3,NUMBER 3 ROSE GOLD,8,542654,WAL-MART IMPORT,0
4337,7000469,26635825050.00,3,GOLD NUMER 0,8,265523,BALLOONS ARE EVERYWHERE,1
5930,7000072,715209077540.00,23,OVERSIZED TEE,8,619471,NO BOUNDARIES,-1
2423,7000066,400032622080.00,32,BATERIA RELOJ,8,56077,ZAAK LLC,90
1514,7000016,726810533250.00,34,JACKET,8,163314,WAL MART STORES INC,-1
115,7000000,3786690.00,38,ENFAMIL,8,122663,MCKESSON,1632
765,7003668,26635423440.00,67,29SINGATUNEHAPPYHEAR,8,265523,BALLOONS ARE EVERYWHERE,3
1296,7000070,10380047340.00,67,BASKET,8,542654,WAL-MART IMPORT,0
3179,7000009,26635404700.00,67,LOVE YOU HEART,8,542654,WAL-MART IMPORT,-4
3179,7000011,30625359600.00,67,ITS YOUR DAY HAT,8,542654,WAL-MART IMPORT,-2
3179,7000012,26635412510.00,67,BIRTHDAY CUPCAKE,8,542654,WAL-MART IMPORT,0
3179,7000014,26635406710.00,67,3 BDAY BALLOONS,8,542654,WAL-MART IMPORT,-2
3179,7000018,26635415670.00,67,BIRTHDAY YAY,8,542654,WAL-MART IMPORT,0
3179,7000019,26635406680.00,67,BDAY DINO,8,542654,WAL-MART IMPORT,-1
3179,7000020,26635390560.00,67,BDAY FABULOUS,8,542654,WAL-MART IMPORT,1
3179,7000025,30625356760.00,67,CELEBRATE CAKE,8,265523,BALLOONS ARE EVERYWHERE,0
3179,7000028,26635356600.00,67,PRESENT,8,542654,WAL-MART IMPORT,3
3179,7000029,26635263740.00,67,MINNIE,8,542654,WAL-MART IMPORT,0
3179,7000030,26635372730.00,67,BDAY UNICORN,8,542654,WAL-MART IMPORT,-1
3179,7000036,26635398060.00,67,PRINCESSES,8,542654,WAL-MART IMPORT,-1
3179,7000044,847881009950.00,67,TRICERATOPS,8,542654,WAL-MART IMPORT,0
3179,7000006,26635412580.00,67,BDAY CLOUD,8,265523,BALLOONS ARE EVERYWHERE,0
1129,7000096,85213649780.00,71,RUSTIC FARMHOUSE WOO,200,163314,WAL MART STORES INC,0
2102,7000165,10719000090.00,3,POST CARD,0.33,318613,PENROD HIAWATHA COMPANY,647
1822,7000276,306960449120.00,38,LYCOPODIUM,8.01,271612,DROGUERIA BETANCES INC,-1
5930,7000107,9331706350887.00,14,SOAP DISPENSER,15.69,413356,WALMART.COM,0
5930,7000108,9331706350880.00,14,SOAP DISPENSER,15.69,413356,WALMART.COM,0
5802,7000042,7003320972580.00,19,FAYA AMERIC POLY 100,0.34,542654,WAL-MART IMPORT,0
2423,7000076,18890654400.00,10,PR WINDOW SHIELD 40,5.46,153114,OLEIN RECOVERY CORPORATION,-936
3716,7000041,18890654400.00,10,WINDOW SHIELD 40,5.46,15314,COMERCIALIZADORA GRUMER SA CV,0
595,7000065,612479121150.00,99,GLOVES,5.46,601341,MCKESSON,0
2626,7000139,607772237500.00,98,DECOPICS SUMMER FUN,8.02,791082,"DECOPAC, INC.",2
765,7000120,94148325640.00,72,CAMERA,348.5,448183,SONY ELECTRONICS,0
1942,7000469,10719000090.00,3,POSTCARDS,0.35,434562,CONTINENTAL FLORAL LLC,-1
5802,7000192,39363583170.00,19,PATRON,25.95,472506,SIMPLICITY CREATIVE CORP,0
855,7000005,388819061040.00,40,SYRINGE 6ML,0.36,68798,MCKESSON MEDICAL-SURGICAL INC.,0
1129,7000057,196203063920.00,24,BETTER DAYS SHIRT,5.48,542654,WAL-MART IMPORT,-1
1129,7000060,196203064200.00,24,WN TSHIRT,5.48,542654,WAL-MART IMPORT,-1
3716,7000060,685995050340.00,91,SORULLOS MAIZ 30CT,5.48,445718,CENTURY FROZEN FOODS LLC.,-40
5930,7000146,71758032030.00,92,BOLNERS ONION PWDR,5.48,788471,BOLNERS FIESTA PRODUCTS,-1
2626,7000002,607772089670.00,98,GUMPASTE STAR SUGAR,15.72,791082,"DECOPAC, INC.",3
5080,7000166,785123464600.00,32,MCKENZIE EARRINGS,25.96,413356,WALMART.COM,0
5808,7000022,768692833240.00,11,SPLIT SOLAR WALL LAM,49,542654,WAL-MART IMPORT,-1
595,7000061,5941103787960.00,69,WEDSET RING,49,413356,WALMART.COM,0
2626,7000144,1080333242910.00,98,CHOCO CRUNCHY BEADS,79.72,791082,"DECOPAC, INC.",1
5802,7000096,39363582850.00,19,PATRON,13.17,472506,SIMPLICITY CREATIVE CORP,0
1345,7000011,6578148034040.00,5,XBOX CORD,25.97,222474,WAL-MART,-1
595,7000063,7593576500780.00,69,HENGPLPL WOM,25.97,413356,WALMART.COM,0
2997,7000118,41458550800.00,91,LEMON PIE,2.94,37005,SCHWANS CONSUMER BRANDS NORTH,-1
1129,7000212,78485398190.00,34,MOSHU TANK,5.5,542654,WAL-MART IMPORT,0
1129,7000213,34000055000.00,34,MOSHU TANK,5.5,542654,WAL-MART IMPORT,-1
34,7000107,607772131790.00,98,DEXOPICS BUTTERFLIES,8.06,791082,"DECOPAC, INC.",21
2626,7000129,607772581990.00,98,WEDDING CAKE COMPSET,49.02,791082,"DECOPAC, INC.",3
2782,7000064,607772581990.00,98,WEDDING CAKE,49.02,791082,"DECOPAC, INC.",4
3623,7000071,681070812840.00,67,HAPPYVALENTINES DAY,2.95,265523,BALLOONS ARE EVERYWHERE,0
1822,7000196,400070001960.00,38,SURE COMFORT,15.75,917992,CARDINAL HEALTH PR ,-20
1705,7000074,6970392215150.00,2,TRIMMER,25.99,180646,PHILIP MORRIS INC,0
5930,7000100,7492127132910.00,14,3-TIER BENDABLE RACK,25.99,222474,WAL-MART,1
3273,7000044,6933919882380.00,29,DELIMIRA FIRM BRA,25.99,542654,WAL-MART IMPORT,0
595,7000098,768171815490.00,69,DAGACCI,25.99,413356,WALMART.COM,0
34,7000061,8153871500.00,74,3PC NESTED SPINNER S,89.99,163314,WAL MART STORES INC,0
2831,7003500,26635380010.00,67,ANNIVERSARY HEART,2.96,265523,BALLOONS ARE EVERYWHERE,1
3623,7000125,681070861370.00,67,HAPPY FATHERS DAY,2.96,265523,BALLOONS ARE EVERYWHERE,51
3623,7000126,681070860700.00,67,HAPPY FATHERS DAY,2.96,265523,BALLOONS ARE EVERYWHERE,32
3623,7000128,26635338470.00,67,TRICK OR TREAT,2.96,265523,BALLOONS ARE EVERYWHERE,5
5808,7000014,52329380410.00,67,BALLON,2.96,222474,WAL-MART,7
2072,7000225,39363581460.00,19,PATRON,10.64,472506,SIMPLICITY CREATIVE CORP,0
2072,7000199,39363580300.00,19,PATRON,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000157,39363272100.00,19,PATRON,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000187,39363611660.00,19,PATRON,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000103,39363581560.00,19,PATRON8156OS,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000111,39363581580.00,19,PATRON8158,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000119,39363580300.00,19,PATRON8030,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000124,39363581260.00,19,PATRON8126,10.64,472506,SIMPLICITY CREATIVE CORP,0
5802,7000153,39363581930.00,19,PATRON,10.64,472506,SIMPLICITY CREATIVE CORP,0
2072,7000168,8412668184660.00,7,PR ED 150U PUZ,20.88,790423,TROPICAL REPS & DIST INC.,-1
547,7000005,5410458794640.00,19,BLIND,26,413356,WALMART.COM,0
3273,7000042,7559770313270.00,25,MENS HOUSE SHOES,26,542654,WAL-MART IMPORT,0
2782,7000123,607772280060.00,98,YLLW EPSON,33.68,791082,"DECOPAC, INC.",2
2782,7000126,607772280070.00,98,MGNTA EPSON,33.68,791082,"DECOPAC, INC.",2
2782,7000131,607772280090.00,98,CYAN EPSON,33.68,791082,"DECOPAC, INC.",2
2782,7000133,607772280080.00,98,BLK EPSON,33.68,791082,"DECOPAC, INC.",2
2997,7000085,73854021990.00,3,WALMARTMUSEUMCARDS,2.97,730192,HOGEYE INC,-1
407,7000252,727541091870.00,19,CHEER BEAR,2.97,102254,CHERYL LANKFORD,0
407,7000253,727541036620.00,19,FRESHMEN STAR,2.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000254,727541036700.00,19,SOPHMORE STAR,2.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000258,727541036660.00,19,JUNOR STAR,2.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000378,84589365220.00,19,GREEN CONTAINER,2.97,102254,CHERYL LANKFORD,0
407,7000228,727541091900.00,19,CHEERLEADER BEAR,2.97,265523,BALLOONS ARE EVERYWHERE,0
407,7000297,727541226940.00,19,PINK GARTER,2.97,102254,CHERYL LANKFORD,0
407,7000227,727541091850.00,19,CHEERLEADER BEAR,2.97,265523,BALLOONS ARE EVERYWHERE,-1
7261,7000140,86598050200.00,40,PEN-TX JAZZ STATE SP,2.97,319004,SMITH-SOUTHWESTERN INC,-23
7261,7000449,86598004460.00,40,SHORTGLASS TX DMWT,2.97,319004,SMITH-SOUTHWESTERN INC,-5
595,7000117,52329013410.00,67,BUTTERFLYBALLOON,2.97,413356,WALMART.COM,50
768,7000446,30625367060.00,67,HAPPY BIRTHDAY,2.97,102254,CHERYL LANKFORD,3
768,7000431,71444822790.00,67,CONGRATULATIONS,2.97,102254,CHERYL LANKFORD,30
768,7000434,30625369310.00,67,HAPPY EASTER,2.97,102254,CHERYL LANKFORD,16
768,7000435,30625868280.00,67,HAPPY BIRTHDAY,2.97,102254,CHERYL LANKFORD,26
768,7000441,30625360200.00,67,HAPPY BIRTHDAY,2.97,102254,CHERYL LANKFORD,5
768,7000442,71444299860.00,67,HAPPY BIRTHDAY,2.97,102254,CHERYL LANKFORD,2
1296,7000202,681070812240.00,67,FELIZ DIA VALENTIN,2.97,542654,WAL-MART IMPORT,33
1902,7000039,30625361140.00,67,DAPPERDADBALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000011,30625367660.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000009,26635423110.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000008,26635436630.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000019,26635387380.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000007,30625369840.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000063,26635463790.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000023,26635451150.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000026,26635451000.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000028,26635387510.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,3
4272,7000029,71444209920.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000031,71444247870.00,67,V DAY,2.97,282504,LOFTUS INTERNATIONAL,2
4272,7000035,71444212270.00,67,V DAY BALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000037,26635451040.00,67,V DAYBALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000039,71444785500.00,67,V DAYBALLOON,2.97,282504,LOFTUS INTERNATIONAL,0
4272,7000042,71444166890.00,67,V DAYBALLOON,2.97,282504,LOFTUS INTERNATIONAL,3
4272,7000043,30625367470.00,67,V DAYBALLOON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000044,71444247830.00,67,V DAYBALLON,2.97,282504,LOFTUS INTERNATIONAL,2
4272,7000046,71444460770.00,67,V DAY BALLON,2.97,282504,LOFTUS INTERNATIONAL,1
4272,7000049,30625261530.00,67,V DAYBALLON,2.97,282504,LOFTUS INTERNATIONAL,1
