Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3486,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,89.08%,95.28%,7.7,89.40%,92.80%,85.70%,87.40%
3486,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202229,95.70%,89.22%,6.1,75.00%,95.70%,100.00%,100.00%
2726,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,74.86%,71.72%,16.3,73.50%,78.60%,67.60%,87.50%
2726,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,82.74%,80.24%,14.1,79.90%,77.50%,82.00%,89.80%
3447,DOORDASH,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202229,68.64%,62.15%,17.4,57.10%,59.10%,64.80%,90.60%
3447,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,70.98%,73.41%,13.7,69.20%,59.20%,65.20%,83.50%
3580,UBER,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202229,87.39%,79.91%,13.9,87.60%,94.10%,81.70%,86.80%
3792,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,87.98%,90.34%,11.5,89.70%,85.90%,88.80%,87.50%
5184,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,80.69%,97.58%,11.2,68.70%,75.90%,91.80%,86.80%
5466,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,62.96%,73.77%,22.2,64.70%,54.50%,64.50%,66.70%
5466,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,79.24%,84.45%,16.1,74.30%,77.50%,80.30%,86.30%
5857,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,89.10%,88.20%,14.4,89.50%,84.00%,87.00%,100.00%
5857,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,89.22%,90.05%,11,86.30%,91.10%,91.80%,87.80%
1407,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,75.89%,71.98%,13,81.20%,78.70%,73.00%,70.30%
1463,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,87.05%,81.06%,10.5,87.60%,92.00%,84.40%,83.80%
1503,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,83.96%,81.35%,13.8,86.00%,88.80%,79.10%,82.30%
3571,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,83.09%,79.93%,12.7,82.80%,76.30%,81.60%,92.50%
3571,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,90.87%,81.59%,11.6,88.10%,93.30%,87.80%,94.10%
3784,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,85.56%,88.38%,9.1,85.20%,83.70%,84.10%,89.60%
5104,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,72.03%,83.98%,13.3,67.90%,74.40%,62.80%,84.30%
1495,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,78.95%,81.54%,12.6,78.90%,79.00%,83.60%,74.80%
3783,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,68.35%,73.97%,15.1,71.40%,65.60%,54.50%,80.00%
3783,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,79.62%,69.13%,21.5,80.40%,81.30%,75.40%,82.40%
5409,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,78.87%,76.83%,13.9,77.50%,68.60%,83.70%,84.90%
1510,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,51.85%,69.33%,31.6,81.30%,30.00%,37.50%,68.80%
1510,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,71.24%,74.14%,21.7,87.50%,53.00%,52.10%,84.90%
1521,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,69.82%,70.35%,16.8,54.70%,70.70%,68.10%,82.10%
2250,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,78.39%,81.84%,18,71.10%,72.40%,82.00%,82.40%
2250,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,59.29%,86.69%,15.9,59.40%,59.40%,53.80%,65.50%
2447,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,84.27%,94.86%,12.6,86.80%,82.90%,82.30%,86.40%
2447,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,87.24%,95.89%,10.9,87.00%,87.00%,87.50%,87.50%
2967,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,87.39%,91.52%,10.6,80.60%,87.30%,87.20%,92.00%
2967,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202229,77.86%,92.29%,8.4,79.00%,76.30%,77.40%,78.50%
3749,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,84.73%,85.61%,9.8,88.40%,83.90%,85.80%,80.90%
1728,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202229,81.75%,80.10%,11.7,93.60%,87.80%,77.50%,73.90%
1728,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,75.07%,66.14%,16.9,93.40%,92.00%,70.80%,66.60%
1758,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,64.17%,99.19%,8,49.80%,65.60%,73.20%,69.20%
854,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202229,86.30%,91.53%,6.4,93.30%,86.70%,78.90%,87.50%
1734,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,73.75%,76.86%,10.6,40.10%,86.40%,89.20%,84.20%
1294,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,79.47%,76.53%,14.8,88.90%,65.40%,72.10%,88.50%
1304,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,75.00%,64.10%,13.2,66.70%,83.30%,80.00%,66.70%
1492,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,54.78%,61.65%,22.1,45.70%,45.90%,48.70%,73.70%
2892,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,76.33%,69.74%,16.6,64.30%,74.10%,83.20%,82.90%
2892,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,94.83%,78.13%,12.8,80.00%,100.00%,90.50%,100.00%
2892,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202229,78.17%,70.94%,13.2,67.90%,72.10%,85.30%,89.40%
3313,DOORDASH,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202229,76.12%,74.92%,12.2,61.60%,77.10%,84.90%,85.60%
3313,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,80.79%,80.15%,11.6,71.80%,83.10%,82.70%,87.70%
5334,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,63.37%,71.88%,22.5,53.30%,59.20%,62.50%,74.60%
5334,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,72.97%,72.98%,16.1,63.70%,58.20%,77.90%,87.30%
905,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202229,86.09%,92.03%,8.9,82.70%,80.00%,91.00%,93.10%
5341,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202229,83.07%,99.12%,6.7,81.00%,82.50%,82.30%,86.40%
1252,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,83.96%,83.51%,12.8,77.50%,85.70%,86.00%,85.50%
1252,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,87.03%,87.47%,13.3,77.00%,79.90%,92.40%,97.50%
2125,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,84.18%,82.55%,9.5,80.20%,83.70%,87.30%,87.10%
3018,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.86%,77.54%,18.5,83.30%,87.50%,78.30%,87.10%
1200,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,60.42%,45.00%,17.6,52.10%,60.40%,52.60%,78.70%
1434,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,72.05%,67.43%,9.5,57.70%,55.70%,77.00%,87.30%
484,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,85.34%,78.85%,10.6,77.70%,88.00%,88.90%,83.30%
1460,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,71.86%,92.76%,7.6,71.40%,75.00%,57.60%,82.00%
645,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202229,69.88%,85.66%,8.8,92.30%,68.90%,38.60%,69.60%
774,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202229,72.73%,64.29%,9.9,50.00%,66.70%,0.00%,100.00%
1671,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202229,84.52%,71.07%,12.7,94.40%,90.80%,74.40%,84.80%
1943,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.48%,60.09%,19.5,85.00%,74.10%,55.20%,75.50%
1943,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.25%,64.74%,16.1,87.80%,77.60%,71.00%,82.30%
3278,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,84.48%,85.63%,8.5,84.30%,82.20%,84.60%,87.20%
4196,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202229,86.96%,91.30%,7.6,100.00%,60.00%,87.50%,100.00%
6178,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,87.88%,91.18%,10.7,100.00%,66.70%,100.00%,86.70%
2223,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,79.62%,83.42%,9.7,64.70%,76.90%,79.80%,87.90%
2293,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202229,77.66%,92.37%,6.6,73.70%,80.00%,79.20%,76.90%
2752,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,68.28%,83.86%,11.2,56.30%,62.20%,73.50%,78.90%
3533,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,46.84%,56.93%,33.7,52.70%,46.90%,27.50%,72.60%
3533,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,47.20%,64.10%,23.3,53.00%,39.00%,26.10%,70.00%
5957,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,84.44%,75.83%,19.8,76.90%,86.40%,84.70%,91.80%
5957,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,73.43%,81.13%,11.4,59.20%,75.90%,75.00%,88.60%
