Store,XS Men ,S Men ,M Men ,L Men ,XL Men ,2X Men ,3X Men ,4X Men ,5X Men ,6X Men ,7X Men ,8X Men ,XS Women ,S Women ,M Women ,L Women ,XL Women ,2X Women ,3X Women ,4X Women ,5X Women ,6X Women ,7X Women ,8X Women 
1658,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1670,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1675,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1683,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1684,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1691,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1695,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1697,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1701,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1713,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1715,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1716,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1717,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1724,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1727,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1729,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1730,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1731,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1732,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1743,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1751,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1755,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1766,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1779,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1785,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1786,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1787,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1795,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1803,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1808,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1816,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1821,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1827,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1838,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1844,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1857,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1858,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1865,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1867,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1869,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1887,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1895,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1898,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1906,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1918,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1919,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1920,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1921,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1922,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1925,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1930,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1933,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1950,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1953,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1957,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1958,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1963,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1970,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1972,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1974,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1979,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
1990,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2008,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2009,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2020,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2039,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2041,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2043,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2052,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2054,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2057,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2090,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2092,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2096,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2109,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2118,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2128,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2130,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2139,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2144,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2156,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2161,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2163,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2167,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2170,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2178,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2180,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2184,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2188,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2190,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2200,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2206,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2207,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2222,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2224,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2227,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2228,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2232,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2236,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2248,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2254,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2258,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2267,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2275,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2288,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2293,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2297,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2315,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2317,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2319,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2320,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2326,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2329,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2332,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2333,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2361,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2373,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2391,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2393,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2394,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2397,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2398,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2404,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2418,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2419,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2422,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2424,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2425,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2431,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2442,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2450,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2458,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2465,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2468,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2488,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2490,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2495,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2499,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2503,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2507,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2518,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2523,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2527,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2530,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2531,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2536,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2538,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2542,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2546,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2551,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2553,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2555,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2556,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2558,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2562,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2563,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2564,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2579,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2582,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2585,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2590,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2594,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2598,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2603,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2604,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2608,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2613,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2618,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2620,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2621,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2632,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2633,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2636,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2640,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2645,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2646,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2652,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2653,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2659,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2660,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2662,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2664,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2672,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2681,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2682,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2683,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2689,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2696,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2699,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2710,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2711,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2714,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2718,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2719,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2730,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2743,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2745,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2747,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2754,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2760,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2765,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2769,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2771,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2773,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2774,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2785,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2792,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2794,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2797,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2810,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2815,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2825,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2826,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2833,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2839,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2840,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2841,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2853,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2858,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2865,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2866,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2867,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2870,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2877,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2880,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2885,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2897,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2898,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2899,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2900,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2901,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2902,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2903,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2904,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2905,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2906,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2907,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2909,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2915,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2916,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2917,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2919,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2925,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2926,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2930,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2934,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2935,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2944,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2947,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2954,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2965,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2968,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2974,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2975,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2976,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2977,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2979,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2984,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2989,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2995,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
2998,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3013,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3015,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3022,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3042,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3043,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3046,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3047,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3049,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3050,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
3053,0,1,3,2,3,2,1,1,1,1,0,0,2,1,5,4,2,2,2,0,1,1,0,0
