Store #,Type,City,State,Start Selling Date,Stop Selling Date,Return Type
7087,Walmart,SALEM,IN,21-Apr,11-Jul,TNT Driver Pickup
1576,Walmart,SCHERERVILLE,IN,21-Apr,11-Jul,TNT Driver Pickup
1142,Walmart,SCOTTSBURG,IN,21-Apr,11-Jul,TNT Driver Pickup
1033,Walmart,SEYMOUR,IN,21-Apr,11-Jul,TNT Driver Pickup
884,Walmart,SHELBYVILLE,IN,21-Apr,11-Jul,TNT Driver Pickup
3436,Walmart,SOUTH BEND,IN,21-Apr,11-Jul,TNT Driver Pickup
996,Walmart,SPENCER,IN,21-Apr,11-Jul,TNT Driver Pickup
617,Walmart,SULLIVAN,IN,21-Apr,11-Jul,TNT Driver Pickup
1676,Walmart,TELL CITY,IN,21-Apr,11-Jul,TNT Driver Pickup
1310,Walmart,TERRE HAUTE,IN,21-Apr,11-Jul,TNT Driver Pickup
4235,Walmart,TERRE HAUTE,IN,21-Apr,11-Jul,TNT Driver Pickup
8135,Sam's Club,TERRE HAUTE,IN,21-Apr,11-Jul,TNT Driver Pickup
1479,Walmart,VALPARAISO,IN,21-Apr,11-Jul,TNT Driver Pickup
492,Walmart,VINCENNES,IN,21-Apr,11-Jul,TNT Driver Pickup
1667,Walmart,WABASH,IN,21-Apr,11-Jul,TNT Driver Pickup
1304,Walmart,WARSAW,IN,21-Apr,11-Jul,TNT Driver Pickup
1162,Walmart,WASHINGTON,IN,21-Apr,11-Jul,TNT Driver Pickup
2339,Walmart,WEST LAFAYETTE,IN,21-Apr,11-Jul,TNT Driver Pickup
1480,Walmart,WINCHESTER,IN,21-Apr,11-Jul,TNT Driver Pickup
978,Walmart,ARKANSAS CITY,KS,21-Apr,11-Jul,UPS Ground Return
1054,Walmart,ATCHISON,KS,21-Apr,11-Jul,UPS Ground Return
346,Walmart,AUGUSTA,KS,21-Apr,11-Jul,UPS Ground Return
486,Walmart,BONNER SPRINGS,KS,21-Apr,11-Jul,UPS Ground Return
111,Walmart,CHANUTE,KS,21-Apr,11-Jul,UPS Ground Return
42,Walmart,COFFEYVILLE,KS,21-Apr,11-Jul,UPS Ground Return
1214,Walmart,COLBY,KS,21-Apr,11-Jul,UPS Ground Return
1282,Walmart,CONCORDIA,KS,21-Apr,11-Jul,UPS Ground Return
592,Walmart,DERBY,KS,21-Apr,11-Jul,UPS Ground Return
372,Walmart,DODGE CITY,KS,21-Apr,11-Jul,UPS Ground Return
186,Walmart,EL DORADO,KS,21-Apr,11-Jul,UPS Ground Return
557,Walmart,EMPORIA,KS,21-Apr,11-Jul,UPS Ground Return
39,Walmart,FORT SCOTT,KS,21-Apr,11-Jul,UPS Ground Return
5307,Walmart,GARDNER,KS,21-Apr,11-Jul,UPS Ground Return
3103,Walmart,GODDARD,KS,21-Apr,11-Jul,UPS Ground Return
770,Walmart,GREAT BEND,KS,21-Apr,11-Jul,UPS Ground Return
664,Walmart,HAYS,KS,21-Apr,11-Jul,UPS Ground Return
378,Walmart,HOLTON,KS,21-Apr,11-Jul,UPS Ground Return
794,Walmart,HUTCHINSON,KS,21-Apr,11-Jul,UPS Ground Return
2893,Walmart,INDEPENDENCE,KS,21-Apr,11-Jul,UPS Ground Return
1187,Walmart,IOLA,KS,21-Apr,11-Jul,UPS Ground Return
43,Walmart,JUNCTION CITY,KS,21-Apr,11-Jul,UPS Ground Return
4626,Walmart,JUNCTION CITY,KS,21-Apr,11-Jul,UPS Ground Return
1151,Walmart,KANSAS CITY,KS,21-Apr,11-Jul,UPS Ground Return
4870,Sam's Club,KANSAS CITY,KS,21-Apr,11-Jul,UPS Ground Return
484,Walmart,LAWRENCE,KS,21-Apr,11-Jul,UPS Ground Return
5219,Walmart,LAWRENCE,KS,21-Apr,11-Jul,UPS Ground Return
26,Walmart,LEAVENWORTH,KS,21-Apr,11-Jul,UPS Ground Return
8208,Sam's Club,LENEXA,KS,21-Apr,11-Jul,UPS Ground Return
35,Walmart,MANHATTAN,KS,21-Apr,11-Jul,UPS Ground Return
993,Walmart,MCPHERSON,KS,21-Apr,11-Jul,UPS Ground Return
2428,Walmart,NEWTON,KS,21-Apr,11-Jul,UPS Ground Return
577,Walmart,OLATHE,KS,21-Apr,11-Jul,UPS Ground Return
4475,Walmart,OLATHE,KS,21-Apr,11-Jul,UPS Ground Return
4198,Walmart,OLATHE,KS,21-Apr,11-Jul,UPS Ground Return
1691,Walmart,OVERLAND PARK,KS,21-Apr,11-Jul,UPS Ground Return
3273,Walmart,OVERLAND PARK,KS,21-Apr,11-Jul,UPS Ground Return
5207,Walmart,OVERLAND PARK,KS,21-Apr,11-Jul,UPS Ground Return
4707,Sam's Club,OVERLAND PARK,KS,21-Apr,11-Jul,UPS Ground Return
242,Walmart,PAOLA,KS,21-Apr,11-Jul,UPS Ground Return
72,Walmart,PITTSBURG,KS,21-Apr,11-Jul,UPS Ground Return
419,Walmart,PRATT,KS,21-Apr,11-Jul,UPS Ground Return
2490,Walmart,ROELAND PARK,KS,21-Apr,11-Jul,UPS Ground Return
558,Walmart,SALINA,KS,21-Apr,11-Jul,UPS Ground Return
6426,Sam's Club,SALINA,KS,21-Apr,11-Jul,UPS Ground Return
2855,Walmart,SHAWNEE,KS,21-Apr,11-Jul,UPS Ground Return
4611,Walmart,SHAWNEE,KS,21-Apr,11-Jul,UPS Ground Return
5308,Walmart,SHAWNEE,KS,21-Apr,11-Jul,UPS Ground Return
1802,Walmart,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
2131,Walmart,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
5441,Walmart,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
6392,Walmart,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
6585,Walmart,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
8176,Sam's Club,TOPEKA,KS,21-Apr,11-Jul,UPS Ground Return
370,Walmart,WELLINGTON,KS,21-Apr,11-Jul,UPS Ground Return
1099,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
1221,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
1507,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
3283,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
3492,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
4321,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
5990,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
5991,Walmart,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
6275,Sam's Club,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
6418,Sam's Club,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
8254,Sam's Club,WICHITA,KS,21-Apr,11-Jul,UPS Ground Return
369,Walmart,WINFIELD,KS,21-Apr,11-Jul,UPS Ground Return
1961,Walmart,ALEXANDRIA,KY,21-Apr,11-Jul,TNT Driver Pickup
1426,Walmart,ASHLAND,KY,21-Apr,11-Jul,TNT Driver Pickup
2638,Walmart,ASHLAND,KY,21-Apr,11-Jul,TNT Driver Pickup
1189,Walmart,BARBOURVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
729,Walmart,BARDSTOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
333,Walmart,BEAVER DAM,KY,21-Apr,11-Jul,TNT Driver Pickup
143,Walmart,BENTON,KY,21-Apr,11-Jul,TNT Driver Pickup
1190,Walmart,BEREA,KY,21-Apr,11-Jul,TNT Driver Pickup
299,Walmart,BOWLING GREEN,KY,21-Apr,11-Jul,TNT Driver Pickup
5236,Walmart,BOWLING GREEN,KY,21-Apr,11-Jul,TNT Driver Pickup
4876,Sam's Club,BOWLING GREEN,KY,21-Apr,11-Jul,TNT Driver Pickup
665,Walmart,CAMPBELLSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
2968,Walmart,CARROLLTON,KY,21-Apr,11-Jul,TNT Driver Pickup
294,Walmart,CENTRAL CITY,KY,21-Apr,11-Jul,TNT Driver Pickup
569,Walmart,COLUMBIA,KY,21-Apr,11-Jul,TNT Driver Pickup
1259,Walmart,CORBIN,KY,21-Apr,11-Jul,TNT Driver Pickup
7290,Walmart,CRESTWOOD,KY,21-Apr,11-Jul,TNT Driver Pickup
591,Walmart,CYNTHIANA,KY,21-Apr,11-Jul,TNT Driver Pickup
692,Walmart,DANVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
584,Walmart,DRY RIDGE,KY,21-Apr,11-Jul,TNT Driver Pickup
709,Walmart,ELIZABETHTOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
4992,Sam's Club,ELIZABETHTOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
1510,Walmart,FLORENCE,KY,21-Apr,11-Jul,TNT Driver Pickup
8133,Sam's Club,FLORENCE,KY,21-Apr,11-Jul,TNT Driver Pickup
720,Walmart,FRANKFORT,KY,21-Apr,11-Jul,TNT Driver Pickup
282,Walmart,FRANKLIN,KY,21-Apr,11-Jul,TNT Driver Pickup
2967,Walmart,FT WRIGHT,KY,21-Apr,11-Jul,TNT Driver Pickup
106,Walmart,FULTON,KY,21-Apr,11-Jul,TNT Driver Pickup
571,Walmart,GEORGETOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
711,Walmart,GLASGOW,KY,21-Apr,11-Jul,TNT Driver Pickup
655,Walmart,HANSON,KY,21-Apr,11-Jul,TNT Driver Pickup
760,Walmart,HARDINSBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
1743,Walmart,HARLAN,KY,21-Apr,11-Jul,TNT Driver Pickup
519,Walmart,HARRODSBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
1247,Walmart,HAZARD,KY,21-Apr,11-Jul,TNT Driver Pickup
694,Walmart,HENDERSON,KY,21-Apr,11-Jul,TNT Driver Pickup
653,Walmart,HOPKINSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
5059,Walmart,HOPKINSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
693,Walmart,JACKSON,KY,21-Apr,11-Jul,TNT Driver Pickup
8111,Sam's Club,JEFFERSONTOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
1053,Walmart,LA GRANGE,KY,21-Apr,11-Jul,TNT Driver Pickup
507,Walmart,LAWRENCEBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
1675,Walmart,LEBANON,KY,21-Apr,11-Jul,TNT Driver Pickup
445,Walmart,LEITCHFIELD,KY,21-Apr,11-Jul,TNT Driver Pickup
2628,Walmart,LEXINGTON,KY,21-Apr,11-Jul,TNT Driver Pickup
2783,Walmart,LEXINGTON,KY,21-Apr,11-Jul,TNT Driver Pickup
3894,Walmart,LEXINGTON,KY,21-Apr,11-Jul,TNT Driver Pickup
4413,Walmart,LEXINGTON,KY,21-Apr,11-Jul,TNT Driver Pickup
8188,Sam's Club,LEXINGTON,KY,21-Apr,11-Jul,TNT Driver Pickup
1113,Walmart,LONDON,KY,21-Apr,11-Jul,UPS Ground Return
4461,Walmart,LOUISA,KY,21-Apr,11-Jul,TNT Driver Pickup
526,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
589,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
1170,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
3294,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
5417,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
5418,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
6931,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
4524,Walmart,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
8276,Sam's Club,LOUISVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
545,Walmart,MANCHESTER,KY,21-Apr,11-Jul,TNT Driver Pickup
430,Walmart,MAYFIELD,KY,21-Apr,11-Jul,TNT Driver Pickup
1569,Walmart,MAYSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
739,Walmart,MIDDLESBORO,KY,21-Apr,11-Jul,TNT Driver Pickup
4450,Walmart,MIDDLETOWN,KY,21-Apr,11-Jul,TNT Driver Pickup
1234,Walmart,MONTICELLO,KY,21-Apr,11-Jul,TNT Driver Pickup
1139,Walmart,MOREHEAD,KY,21-Apr,11-Jul,TNT Driver Pickup
257,Walmart,MORGANFIELD,KY,21-Apr,11-Jul,TNT Driver Pickup
1140,Walmart,MOUNT STERLING,KY,21-Apr,11-Jul,TNT Driver Pickup
410,Walmart,MURRAY,KY,21-Apr,11-Jul,TNT Driver Pickup
1210,Walmart,NICHOLASVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
4728,Sam's Club,NICHOLASVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
3362,Walmart,OAK GROVE,KY,21-Apr,11-Jul,TNT Driver Pickup
701,Walmart,OWENSBORO,KY,21-Apr,11-Jul,TNT Driver Pickup
3363,Walmart,OWENSBORO,KY,21-Apr,11-Jul,TNT Driver Pickup
4908,Sam's Club,OWENSBORO,KY,21-Apr,11-Jul,TNT Driver Pickup
431,Walmart,PADUCAH,KY,21-Apr,11-Jul,TNT Driver Pickup
491,Walmart,PADUCAH,KY,21-Apr,11-Jul,TNT Driver Pickup
6449,Sam's Club,PADUCAH,KY,21-Apr,11-Jul,TNT Driver Pickup
1233,Walmart,PAINTSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
493,Walmart,PARIS,KY,21-Apr,11-Jul,TNT Driver Pickup
1505,Walmart,PIKEVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
696,Walmart,PRESTONSBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
204,Walmart,PRINCETON,KY,21-Apr,11-Jul,TNT Driver Pickup
1165,Walmart,RADCLIFF,KY,21-Apr,11-Jul,TNT Driver Pickup
5135,Walmart,RADCLIFF,KY,21-Apr,11-Jul,TNT Driver Pickup
719,Walmart,RICHMOND,KY,21-Apr,11-Jul,TNT Driver Pickup
736,Walmart,RUSSELLVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
5297,Walmart,SAINT MATTHEWS,KY,21-Apr,11-Jul,TNT Driver Pickup
497,Walmart,SHELBYVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
4118,Walmart,SHEPHERDSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
689,Walmart,SOMERSET,KY,21-Apr,11-Jul,TNT Driver Pickup
2548,Walmart,SOUTH WILLIAMSON,KY,21-Apr,11-Jul,TNT Driver Pickup
825,Walmart,STANFORD,KY,21-Apr,11-Jul,TNT Driver Pickup
2654,Walmart,TOMPKINSVILLE,KY,21-Apr,11-Jul,TNT Driver Pickup
552,Walmart,WHITESBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
1048,Walmart,WILLIAMSBURG,KY,21-Apr,11-Jul,TNT Driver Pickup
702,Walmart,WINCHESTER,KY,21-Apr,11-Jul,TNT Driver Pickup
539,Walmart,ALEXANDRIA,LA,21-Apr,11-Jul,UPS Ground Return
4295,Walmart,ALEXANDRIA,LA,21-Apr,11-Jul,UPS Ground Return
8181,Sam's Club,ALEXANDRIA,LA,21-Apr,11-Jul,UPS Ground Return
3616,Walmart,AMITE,LA,21-Apr,11-Jul,UPS Ground Return
98,Walmart,BASTROP,LA,21-Apr,11-Jul,UPS Ground Return
839,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
1206,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
1266,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
2132,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
4683,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
4659,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
7262,Walmart,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
6527,Sam's Club,BATON ROUGE,LA,21-Apr,11-Jul,UPS Ground Return
803,Walmart,BOGALUSA,LA,21-Apr,11-Jul,UPS Ground Return
376,Walmart,BOSSIER CITY,LA,21-Apr,11-Jul,UPS Ground Return
4109,Sam's Club,BOSSIER CITY,LA,21-Apr,11-Jul,UPS Ground Return
402,Walmart,BREAUX BRIDGE,LA,21-Apr,11-Jul,UPS Ground Return
415,Walmart,BROUSSARD,LA,21-Apr,11-Jul,UPS Ground Return
909,Walmart,CHALMETTE,LA,21-Apr,11-Jul,UPS Ground Return
541,Walmart,COVINGTON,LA,21-Apr,11-Jul,UPS Ground Return
4874,Sam's Club,COVINGTON,LA,21-Apr,11-Jul,UPS Ground Return
310,Walmart,CROWLEY,LA,21-Apr,11-Jul,UPS Ground Return
4679,Walmart,DENHAM SPRINGS,LA,21-Apr,11-Jul,UPS Ground Return
4837,Sam's Club,DENHAM SPRINGS,LA,21-Apr,11-Jul,UPS Ground Return
485,Walmart,DONALDSONVILLE,LA,21-Apr,11-Jul,UPS Ground Return
773,Walmart,EUNICE,LA,21-Apr,11-Jul,UPS Ground Return
1110,Walmart,FARMERVILLE,LA,21-Apr,11-Jul,UPS Ground Return
311,Walmart,FRANKLIN,LA,21-Apr,11-Jul,UPS Ground Return
502,Walmart,GALLIANO,LA,21-Apr,11-Jul,UPS Ground Return
532,Walmart,GONZALES,LA,21-Apr,11-Jul,UPS Ground Return
1353,Walmart,HARAHAN,LA,21-Apr,11-Jul,UPS Ground Return
542,Walmart,HOUMA,LA,21-Apr,11-Jul,UPS Ground Return
3483,Walmart,HOUMA,LA,21-Apr,11-Jul,UPS Ground Return
5774,Walmart,HOUMA,LA,21-Apr,11-Jul,UPS Ground Return
6521,Sam's Club,HOUMA,LA,21-Apr,11-Jul,UPS Ground Return
149,Walmart,JONESBORO,LA,21-Apr,11-Jul,UPS Ground Return
3703,Walmart,KENNER,LA,21-Apr,11-Jul,UPS Ground Return
8261,Sam's Club,KENNER,LA,21-Apr,11-Jul,UPS Ground Return
961,Walmart,LA PLACE,LA,21-Apr,11-Jul,UPS Ground Return
531,Walmart,LAFAYETTE,LA,21-Apr,11-Jul,UPS Ground Return
8114,Sam's Club,LAFAYETTE,LA,21-Apr,11-Jul,UPS Ground Return
469,Walmart,LAKE CHARLES,LA,21-Apr,11-Jul,UPS Ground Return
521,Walmart,LAKE CHARLES,LA,21-Apr,11-Jul,UPS Ground Return
1204,Walmart,LAKE CHARLES,LA,21-Apr,11-Jul,UPS Ground Return
6583,Walmart,LAKE CHARLES,LA,21-Apr,11-Jul,UPS Ground Return
8265,Sam's Club,LAKE CHARLES,LA,21-Apr,11-Jul,UPS Ground Return
405,Walmart,LEESVILLE,LA,21-Apr,11-Jul,UPS Ground Return
323,Walmart,MANSFIELD,LA,21-Apr,11-Jul,UPS Ground Return
1128,Walmart,MANSURA,LA,21-Apr,11-Jul,UPS Ground Return
876,Walmart,MANY,LA,21-Apr,11-Jul,UPS Ground Return
989,Walmart,METAIRIE,LA,21-Apr,11-Jul,UPS Ground Return
4775,Sam's Club,METARIE,LA,21-Apr,11-Jul,UPS Ground Return
87,Walmart,MINDEN,LA,21-Apr,11-Jul,UPS Ground Return
8237,Sam's Club,MONROE,LA,21-Apr,11-Jul,UPS Ground Return
540,Walmart,MORGAN CITY,LA,21-Apr,11-Jul,UPS Ground Return
170,Walmart,NATCHITOCHES,LA,21-Apr,11-Jul,UPS Ground Return
5773,Walmart,NEW IBERIA,LA,21-Apr,11-Jul,UPS Ground Return
1108,Walmart,OAK GROVE,LA,21-Apr,11-Jul,UPS Ground Return
1107,Walmart,OAKDALE,LA,21-Apr,11-Jul,UPS Ground Return
4129,Walmart,PONCHATOULA,LA,21-Apr,11-Jul,UPS Ground Return
761,Walmart,RACELAND,LA,21-Apr,11-Jul,UPS Ground Return
4577,Walmart,RUSTON,LA,21-Apr,11-Jul,UPS Ground Return
278,Walmart,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
448,Walmart,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
450,Walmart,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
3868,Walmart,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
6932,Walmart,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
8273,Sam's Club,SHREVEPORT,LA,21-Apr,11-Jul,UPS Ground Return
553,Walmart,SLIDELL,LA,21-Apr,11-Jul,UPS Ground Return
2665,Walmart,SLIDELL,LA,21-Apr,11-Jul,UPS Ground Return
6577,Walmart,SLIDELL,LA,21-Apr,11-Jul,UPS Ground Return
6220,Sam's Club,SLIDELL,LA,21-Apr,11-Jul,UPS Ground Return
1169,Walmart,SPRINGHILL,LA,21-Apr,11-Jul,UPS Ground Return
331,Walmart,SULPHUR,LA,21-Apr,11-Jul,UPS Ground Return
1016,Walmart,THIBODAUX,LA,21-Apr,11-Jul,UPS Ground Return
5464,Walmart,THIBODAUX,LA,21-Apr,11-Jul,UPS Ground Return
312,Walmart,VILLE PLATTE,LA,21-Apr,11-Jul,UPS Ground Return
116,Walmart,VIVIAN,LA,21-Apr,11-Jul,UPS Ground Return
2822,Walmart,WALKER,LA,21-Apr,11-Jul,UPS Ground Return
428,Walmart,ZACHARY,LA,21-Apr,11-Jul,UPS Ground Return
1968,Walmart,ABERDEEN,MD,21-Apr,11-Jul,UPS Ground Return
2009,Walmart,ABINGDON,MD,21-Apr,11-Jul,TNT Driver Pickup
6357,Sam's Club,ANNAPOLIS,MD,21-Apr,11-Jul,TNT Driver Pickup
3720,Walmart,ARBUTUS,MD,21-Apr,11-Jul,TNT Driver Pickup
3481,Walmart,BALTIMORE,MD,21-Apr,11-Jul,TNT Driver Pickup
3489,Walmart,BALTIMORE,MD,21-Apr,11-Jul,TNT Driver Pickup
6650,Sam's Club,BALTIMORE,MD,21-Apr,11-Jul,TNT Driver Pickup
2560,Walmart,BERLIN,MD,21-Apr,11-Jul,TNT Driver Pickup
1981,Walmart,CALIFORNIA,MD,21-Apr,11-Jul,TNT Driver Pickup
2272,Walmart,CAMBRIDGE,MD,21-Apr,11-Jul,TNT Driver Pickup
6651,Sam's Club,CANTONSVILLE,MD,21-Apr,11-Jul,TNT Driver Pickup
2248,Walmart,CATONSVILLE,MD,21-Apr,11-Jul,TNT Driver Pickup
2577,Walmart,COCKEYSVILLE,MD,21-Apr,11-Jul,TNT Driver Pickup
5228,Walmart,COLUMBIA,MD,21-Apr,11-Jul,TNT Driver Pickup
3843,Walmart,DENTON,MD,21-Apr,11-Jul,TNT Driver Pickup
2435,Walmart,DUNDALK,MD,21-Apr,11-Jul,TNT Driver Pickup
5345,Walmart,DUNKIRK,MD,21-Apr,11-Jul,TNT Driver Pickup
1715,Walmart,EASTON,MD,21-Apr,11-Jul,TNT Driver Pickup
1860,Walmart,ELKTON,MD,21-Apr,11-Jul,TNT Driver Pickup
3780,Walmart,FALLSTON,MD,21-Apr,11-Jul,TNT Driver Pickup
2233,Walmart,FREDERICK,MD,21-Apr,11-Jul,TNT Driver Pickup
2756,Walmart,FREDERICK,MD,21-Apr,11-Jul,TNT Driver Pickup
6652,Sam's Club,FREDERICK,MD,21-Apr,11-Jul,TNT Driver Pickup
6653,Sam's Club,GAITHERSBURG,MD,21-Apr,11-Jul,UPS Ground Return
2279,Walmart,GLEN BURNIE,MD,21-Apr,11-Jul,TNT Driver Pickup
1674,Walmart,HAGERSTOWN,MD,21-Apr,11-Jul,TNT Driver Pickup
2790,Walmart,HAGERSTOWN,MD,21-Apr,11-Jul,TNT Driver Pickup
8193,Sam's Club,HAGERSTOWN,MD,21-Apr,11-Jul,TNT Driver Pickup
2850,Walmart,HAMPSTEAD,MD,21-Apr,11-Jul,TNT Driver Pickup
3490,Walmart,HANOVER,MD,21-Apr,11-Jul,TNT Driver Pickup
2853,Walmart,LA PLATA,MD,21-Apr,11-Jul,TNT Driver Pickup
1985,Walmart,LAUREL,MD,21-Apr,11-Jul,TNT Driver Pickup
6434,Sam's Club,LAUREL,MD,21-Apr,11-Jul,TNT Driver Pickup
2027,Walmart,LAVALE,MD,21-Apr,11-Jul,TNT Driver Pickup
2551,Walmart,MOUNT AIRY,MD,21-Apr,11-Jul,TNT Driver Pickup
5450,Walmart,NORTH EAST,MD,21-Apr,11-Jul,TNT Driver Pickup
2045,Walmart,NOTTINGHAM,MD,21-Apr,11-Jul,TNT Driver Pickup
2894,Walmart,OAKLAND,MD,21-Apr,11-Jul,TNT Driver Pickup
5382,Walmart,PASADENA,MD,21-Apr,11-Jul,TNT Driver Pickup
2514,Walmart,POCOMOKE CITY,MD,21-Apr,11-Jul,TNT Driver Pickup
1716,Walmart,PRINCE FREDERICK,MD,21-Apr,11-Jul,TNT Driver Pickup
3804,Walmart,RANDALLSTOWN,MD,21-Apr,11-Jul,TNT Driver Pickup
1890,Walmart,SALISBURY,MD,21-Apr,11-Jul,TNT Driver Pickup
2931,Walmart,SALISBURY,MD,21-Apr,11-Jul,TNT Driver Pickup
6383,Sam's Club,SALISBURY,MD,21-Apr,11-Jul,TNT Driver Pickup
1875,Walmart,SEVERN,MD,21-Apr,11-Jul,TNT Driver Pickup
2436,Walmart,SYKESVILLE,MD,21-Apr,11-Jul,TNT Driver Pickup
6239,Sam's Club,TIMONIUM,MD,21-Apr,11-Jul,TNT Driver Pickup
5344,Walmart,TOWSON,MD,21-Apr,11-Jul,TNT Driver Pickup
1717,Walmart,WALDORF,MD,21-Apr,11-Jul,TNT Driver Pickup
6655,Sam's Club,WALDORF,MD,21-Apr,11-Jul,TNT Driver Pickup
1867,Walmart,WESTMINSTER,MD,21-Apr,11-Jul,TNT Driver Pickup
1868,Walmart,AUBURN,ME,21-Apr,11-Jul,UPS Ground Return
2046,Walmart,AUGUSTA,ME,21-Apr,11-Jul,UPS Ground Return
1856,Walmart,BANGOR,ME,21-Apr,11-Jul,UPS Ground Return
6333,Sam's Club,BANGOR,ME,21-Apr,11-Jul,UPS Ground Return
2153,Walmart,BIDDEFORD,ME,21-Apr,11-Jul,UPS Ground Return
5076,Walmart,BREWER,ME,21-Apr,11-Jul,UPS Ground Return
1939,Walmart,BRUNSWICK,ME,21-Apr,11-Jul,UPS Ground Return
2178,Walmart,CALAIS,ME,21-Apr,11-Jul,UPS Ground Return
1932,Walmart,ELLSWORTH,ME,21-Apr,11-Jul,UPS Ground Return
2659,Walmart,FALMOUTH,ME,21-Apr,11-Jul,UPS Ground Return
1866,Walmart,FARMINGTON,ME,21-Apr,11-Jul,UPS Ground Return
1974,Walmart,HOULTON,ME,21-Apr,11-Jul,UPS Ground Return
1919,Walmart,LINCOLN,ME,21-Apr,11-Jul,UPS Ground Return
3269,Walmart,MEXICO,ME,21-Apr,11-Jul,UPS Ground Return
2183,Walmart,OXFORD,ME,21-Apr,11-Jul,UPS Ground Return
2047,Walmart,PALMYRA,ME,21-Apr,11-Jul,UPS Ground Return
1924,Walmart,PRESQUE ISLE,ME,21-Apr,11-Jul,UPS Ground Return
1954,Walmart,SANFORD,ME,21-Apr,11-Jul,UPS Ground Return
1788,Walmart,SCARBOROUGH,ME,21-Apr,11-Jul,UPS Ground Return
8186,Sam's Club,SCARBOROUGH,ME,21-Apr,11-Jul,UPS Ground Return
2143,Walmart,SKOWHEGAN,ME,21-Apr,11-Jul,UPS Ground Return
1797,Walmart,THOMASTON,ME,21-Apr,11-Jul,UPS Ground Return
2013,Walmart,WATERVILLE,ME,21-Apr,11-Jul,UPS Ground Return
2202,Walmart,WINDHAM,ME,21-Apr,11-Jul,UPS Ground Return
1836,Walmart,ADRIAN,MI,21-Apr,11-Jul,TNT Driver Pickup
