Store Numbers,Store Footage,Status,Status For Comms,Store Messaging,Expected Service,
660,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
981,8ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2755,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
177,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
410,8ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
335,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
684,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
268,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
683,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
393,8ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
36,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
128,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
68,8ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
314,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
698,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1606,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
619,16ft,Wave 3 TBD,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
