Store,UPC,Item Number,Item Description,SumOfOn Hand,DIVISION NAME
30,0005134218759,565546914,235/50ZR17 G-MAX AS-,1,E
30,0071545931008,550699013,LT235/85R16/10 DYNAP,1,E
30,0071545932261,553090624,195/75R16 RH12,6,E
30,0071545942289,568241737,225/70R14 KINERGY ST,1,E
30,0071545942423,568241658,205/75R14 KINERGY ST,2,E
30,0088761351300,556216502,175/65R15 N'PRIZ AH5,2,E
31,0005134205137,658219118,205/70R16 ALTIMAX RT,1,B
31,0005134217774,582885047,255/65R18XL GRABBER,1,B
31,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,B
31,0005134218903,568171974,225/40ZR19XL G-MAX R,1,B
31,0008669901318,650468398,TIGER PAW TOURING AS,2,B
31,0008669924329,650408536,245/45ZR20XL G-FORCE,2,B
31,0019156300960,596855364,205/55R16 N5000 PLAT,1,B
31,0071545934235,553090664,235/45R17/XL H457,2,B
31,0071545941735,568241762,205/55R16 KINERGY ST,1,B
31,0071545944115,579085449,235/75R16XL DYNAPRO,2,B
31,0084898300475,555438674,LT265/70R17/10 WILDP,1,B
31,0088761327580,552784888,265/70R16 RO-AT PRO,3,B
31,0498191085624,554064842,235/50ZR17XL NEO GEN,2,B
31,0880895627676,578596248,215/45ZR17XL ECSTA P,1,B
32,0005134205141,658219136,215/60R16 ALTIMAX RT,1,E
32,0005134211090,1089951,155/60R15SL PRO CONT,2,E
32,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,E
32,0005134218895,568171986,255/35ZR18XL G-MAX R,2,E
32,0005134220881,578596204,255/55R20 TERRAIN CO,4,E
32,0008669905855,650408502,LT285/75R16/10 ALL-T,4,E
32,0008669906125,651512732,235/55R20 PRIMACY TO,4,E
32,0008669915950,650468405,TIGER PAW TOURING AS,2,E
32,0019156300773,583457204,245/65R17 ROADIAN GT,1,E
32,0019156300978,596855338,245/45R17 N5000 PLAT,4,E
32,0019156300983,596855343,235/55R20 N5000 PLAT,1,E
32,0071545921705,1000706,275/45VR20XL VENTUS,4,E
32,0071545933798,551272275,P225/75R16T DYNAPRO,2,E
32,0071545935191,551565360,255/55R18XL DYNAPRO,3,E
32,0071545935232,551565344,P255/55R20 DYNAPRO H,1,E
32,0071545935233,551565341,255/60R18XL DYNAPRO,2,E
32,0071545941735,568241762,205/55R16 KINERGY ST,1,E
32,0071545941738,568241744,225/70R16 KINERGY ST,1,E
32,0071545941739,568241773,225/65R17 KINERGY ST,2,E
32,0071545941742,568241700,235/65R17 KINERGY ST,2,E
32,0071545944151,579085662,LT285/75R16/10 DYNAP,4,E
32,0084898300166,553735337,245/45R20XL ZIEX ZE9,1,E
32,0084898300237,553735259,225/40R18XL ZIEX ZE9,2,E
32,0084898301066,565546853,235/55R18 SINCERA SN,1,E
32,0088761322610,550807746,225/45R18 CP662 TIRE,1,E
32,0088761351380,556216530,185/55R15 N'PRIZ AH5,1,E
32,0088761351490,550002234,215/55R17 N'PRIZ AH5,1,E
32,0880895617131,564211521,235/55R16 SOLUS TA31,2,E
33,0005134205161,658219155,225/60R18 ALTIMAX RT,2,A
33,0005134205244,658219105,235/55R20 ALTIMAX RT,1,A
33,0005134215459,658544526,215/60R16 ALTIMAX RT,1,A
33,0005134216428,563226363,265/70R18 GRABBER HT,4,A
33,0005134217430,556384859,255/70R15 GRABBER HT,4,A
33,0005134217456,556384868,255/65R17 GRABBER HT,1,A
33,0005134217462,556384956,265/70R17 GRABBER HT,1,A
33,0071545921705,1000706,275/45VR20XL VENTUS,2,A
33,0071545935193,551565369,265/60R18 DYNAPRO HP,1,A
33,0071545941734,568241801,215/60R17 KINERGY ST,1,A
33,0071545941735,568241762,205/55R16 KINERGY ST,1,A
33,0071545942428,568241804,225/75R15 KINERGY ST,1,A
33,0072150632736,585811758,225/60R18 AVID ASCEN,4,A
33,0084898300204,553735262,215/50R17 ZIEX ZE950,2,A
33,0084898300617,556256738,255/65R17XL WILDPEAK,5,A
33,0084898301732,578596111,245/35R20XL ZIEX ZE9,1,A
33,0088761329100,556607507,235/45R18 CP671,1,A
33,0088761351380,556216530,185/55R15 N'PRIZ AH5,2,A
33,0088761351440,556216514,235/65R16 N'PRIZ AH5,1,A
33,0088761354060,556216518,215/75R15SL N'PRIZ A,1,A
33,0498191085310,554064640,225/40ZR18XL NEO GEN,1,A
34,0005134217469,556371869,255/70R16 GRABBER HT,1,A
34,0005134217470,556371871,245/70R16 GRABBER HT,1,A
34,0005134218609,565547008,195/50ZR16 G-MAX AS-,1,A
34,0005134218759,565546914,235/50ZR17 G-MAX AS-,1,A
34,0005134218792,565546906,255/45ZR20XL G-MAX A,1,A
34,0005134219220,568171900,LT285/75R16/10 GRABB,1,A
34,0005134219225,568171879,LT245/70R17/10 GRABB,1,A
34,0005134219906,570386027,215/60R16 TRUECONTAC,2,A
34,0008669941360,650468418,TIGER PAW TOURING AS,1,A
34,0008669958689,650467737,TIGER PAW TOURING AS,1,A
34,0019156301005,596855274,245/50R20 N5000 PLAT,1,A
34,0071545930914,550698960,P265/70R17 DYNAPRO H,1,A
34,0071545934372,551576310,225/50ZR17/SL VENTUS,1,A
34,0071545935192,551565370,P255/65R18 DYNAPRO H,1,A
34,0071545935317,553090289,255/30ZR20/XL VENTUS,1,A
34,0071545935888,563454528,P225/55R17 KINERGY G,1,A
34,0071545941730,568241786,205/65R16 KINERGY ST,1,A
34,0071545941736,568241799,215/70R16 KINERGY ST,1,A
34,0078702549693,583457308,35X12.50R15/6 BAJA B,2,A
34,0084898300649,556256881,LT275/70R18/10 WILDP,1,A
34,0088761326940,552784779,235/75R16 ROHTX RH5,1,A
34,0088761327840,552784926,245/70R17 RO-AT PRO,1,A
34,0088761329100,556607507,235/45R18 CP671,1,A
34,0088761362630,568548724,33/12.5R1812 ROADIAN,2,A
34,0498191071687,573990830,225/55R19 TYA23,1,A
34,0498191073970,551576549,225/55R18XL NT421Q,1,A
34,0498191079884,574508368,245/40R19XL EXTENSA,1,A
34,0880895609394,554064936,215/55R16 ECSTA LX P,2,A
34,0880895627154,578596376,275/40R20XL CRUGEN H,1,A
35,0005134201168,596816563,225/45ZR17 EXTREMECO,1,M
35,0005134205141,658219136,215/60R16 ALTIMAX RT,2,M
35,0005134205162,658219019,225/65R16 ALTIMAX RT,1,M
35,0005134208431,1019651,255/65R16SL GRABBER,4,M
35,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,M
35,0008669941366,650476044,TIGER PAW TOURING AS,2,M
35,0019156300940,596855304,235/50R17 N5000 PLAT,1,M
35,0019156300960,596855364,205/55R16 N5000 PLAT,1,M
35,0019156300983,596855343,235/55R20 N5000 PLAT,1,M
35,0071545930906,550699718,P235/75R16XL DYNAPRO,4,M
35,0071545930910,550698959,P255/65R17 DYNAPRO H,1,M
35,0071545934234,553090857,225/45R17/XL H457,4,M
35,0071545934931,553091070,225/40R18/XL H457,1,M
35,0071545935232,551565344,P255/55R20 DYNAPRO H,4,M
35,0071545941733,568241790,235/60R16 KINERGY ST,1,M
35,0071545941795,579085506,LT225/75R16/10 DYNAP,1,M
35,0071545942282,568241766,185/60R14 KINERGY ST,2,M
35,0071545942396,579085342,255/65R18 KINERGY GT,2,M
35,0071545942422,568241685,205/70R14 KINERGY ST,2,M
35,0071545955205,652086557,245/65R17XL DYNAPRO,1,M
35,0088761343970,556607479,245/70R16XL ROADIAN,1,M
35,0088761353990,556216532,185/70R14SL N'PRIZ A,2,M
35,0498191073909,551576533,255/50R19XL NT421Q,1,M
35,0498191085624,554064842,235/50ZR17XL NEO GEN,1,M
36,0005134205244,658219105,235/55R20 ALTIMAX RT,4,A
36,0005134213465,550976723,P205/65R16 95H CON P,1,A
36,0005134217452,556384875,265/70R18 GRABBER HT,1,A
36,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,A
36,0005134219220,568171900,LT285/75R16/10 GRABB,2,A
36,0005134221322,599067665,265/65R17 GRABBER A/,1,A
36,0005413704187,1060554,P245/50R20 SCORPION,1,A
36,0008669906073,650408451,245/75R17 TRAIL-TERR,4,A
36,0008669953306,650467732,TIGER PAW TOURING AS,1,A
36,0008669964189,650467738,TIGER PAW TOURING AS,1,A
36,0019156300978,596855338,245/45R17 N5000 PLAT,1,A
36,0019156300987,596855342,235/55R19 N5000 PLAT,4,A
36,0019156300997,596855350,195/50R16 N5000 PLAT,4,A
36,0071545930911,550699721,P265/65R17 DYNAPRO H,4,A
36,0071545933741,552785084,P275/60R20 DYNAPRO H,4,A
36,0071545934229,553091239,205/50R16 H457,3,A
36,0071545934242,553090822,215/55R16/XL H457,2,A
36,0071545934245,553091081,205/50R15 H457,2,A
36,0071545935201,551565361,235/55R20 DYNAPRO HP,2,A
36,0071545935232,551565344,P255/55R20 DYNAPRO H,1,A
36,0071545941728,568241783,215/60R16 KINERGY ST,1,A
36,0071545941735,568241762,205/55R16 KINERGY ST,1,A
36,0071545942396,579085342,255/65R18 KINERGY GT,1,A
36,0071545942426,568241648,215/75R15 KINERGY ST,4,A
36,0071545944124,579085567,245/65R17XL DYNAPRO,1,A
36,0072150632736,585811758,225/60R18 AVID ASCEN,1,A
36,0084898300166,553735337,245/45R20XL ZIEX ZE9,1,A
36,0084898300179,553735365,195/55R15 ZIEX ZE950,1,A
36,0084898300876,564081384,265/35ZR18XL AZENIS,2,A
36,0084898300961,567248498,215/60R16 SINCERA SN,1,A
36,0088761333120,552785111,235/55R18 ARIA AH7,1,A
36,0088761333530,552785126,LT235/80R17 ROADIAN,1,A
36,0088761344140,568548744,255/45ZR18,4,A
36,0088761351380,556216530,185/55R15 N'PRIZ AH5,4,A
36,0088761354060,556216518,215/75R15SL N'PRIZ A,1,A
36,0088761354700,550348443,275/40R20XL ROADIAN,1,A
36,0498191085628,554065406,285/75R16/10 TERRA G,4,A
36,0498191087292,553996704,265/65R17 DURA GRAPP,4,A
36,0880895603119,550714731,305/50R20 ECSTA STX,1,A
37,0005134215459,658544526,215/60R16 ALTIMAX RT,1,E
37,0005134217450,556384960,255/65R18 GRABBER HT,1,E
37,0005134218684,565546982,LT235/85R16/10 GRABB,2,E
37,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,E
37,0008669901571,650468439,TIGER PAW TOURING AS,1,E
37,0019156300993,596855296,225/55R19 N5000 PLAT,4,E
37,0071545934230,553090617,195/50R15 H457,1,E
37,0071545941735,568241762,205/55R16 KINERGY ST,1,E
37,0071545942287,568241739,215/70R14 KINERGY ST,2,E
37,0071545942415,568241681,175/70R13 KINERGY ST,1,E
37,0084898301688,578595725,195/55R16 ZIEX ZE960,2,E
37,0088761329100,556607507,235/45R18 CP671,4,E
37,0088761351300,556216502,175/65R15 N'PRIZ AH5,1,E
39,0005134217427,556384855,245/75R16 GRABBER HT,2,B
39,0005134217475,556371877,215/70R16 GRABBER HT,2,B
39,0005134218754,565546969,215/55ZR17 G-MAX AS-,2,B
39,0005134219225,568171879,LT245/70R17/10 GRABB,2,B
39,0008669917129,650467733,TIGER PAW TOURING AS,1,B
39,0008669964189,650467738,TIGER PAW TOURING AS,1,B
39,0019156300935,596856396,215/55R18 N5000 PLAT,1,B
39,0019156300994,596855278,235/40R18 N5000 PLAT,2,B
39,0071545933740,553091129,P265/65R18 DYNAPRO H,3,B
39,0071545934375,551576176,235/55ZR17/SL VENTUS,3,B
39,0071545935196,551565365,235/50R19 DYNAPRO HP,2,B
39,0071545935232,551565344,P255/55R20 DYNAPRO H,4,B
39,0071545941618,568241662,225/65R16 KINERGY PT,1,B
39,0071545941735,568241762,205/55R16 KINERGY ST,1,B
39,0071545941767,579085478,275/60R20 DYNAPRO AT,1,B
39,0071545942287,568241739,215/70R14 KINERGY ST,2,B
39,0071545942415,568241681,175/70R13 KINERGY ST,2,B
39,0071545944115,579085449,235/75R16XL DYNAPRO,1,B
39,0071545945993,579085698,P275/60R15 KINERGY S,2,B
39,0084898300558,555593642,195/65R15 SINCERA SN,1,B
39,0084898300968,567248519,225/65R16 SINCERA SN,1,B
39,0084898301062,565546886,205/50R17XL SINCERA,4,B
39,0084898301752,578596146,225/55R18 WILDPEAK A,2,B
39,0088761323120,552784557,245/40ZR18/XL N'FERA,2,B
39,0088761327310,552784839,255/40ZR17 N'FERA SU,2,B
39,0088761344360,556607426,245/65R17 ROADIAN A/,1,B
39,0088761351300,556216502,175/65R15 N'PRIZ AH5,1,B
39,0088761354660,550348434,285/45R22XL ROADIAN,1,B
39,0088761356290,568548733,235/45ZR19 N'FERA AU,1,B
39,0880895616172,564211574,32X11.50R15/6 ROAD V,1,B
40,0005134205113,658219085,175/70R14 ALTIMAX RT,1,E
40,0005134217984,562958234,235/40R18XL EXTREME,1,E
40,0005134218745,565546978,205/55ZR16 G-MAX AS-,1,E
40,0019156301001,596855310,225/55R18 N5000 PLAT,1,E
40,0071545934755,563455149,235/55R17 VENTUS S1,2,E
40,0071545935200,551565354,P255/60R19 DYNAPRO H,1,E
40,0071545941735,568241762,205/55R16 KINERGY ST,1,E
40,0071545942421,568241679,195/75R14 KINERGY ST,1,E
40,0071545955205,652086557,245/65R17XL DYNAPRO,1,E
40,0084898300572,555593661,225/65R17 SINCERA SN,4,E
40,0084898300966,567248488,225/50R18 SINCERA SN,1,E
40,0084898301948,596855259,LT275/55R20 WILDPEAK,4,E
41,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,B
41,0008669901571,650468439,TIGER PAW TOURING AS,1,B
41,0071545941733,568241790,235/60R16 KINERGY ST,1,B
41,0071545944124,579085567,245/65R17XL DYNAPRO,1,B
41,0880895609264,554064917,225/60R16 ECSTA LX P,1,B
43,0005134203751,661748069,215/65R17 PROCONTACT,5,M
43,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,M
43,0008669935428,650467719,TIGER PAW TOURING AS,2,M
43,0019156300994,596855278,235/40R18 N5000 PLAT,1,M
43,0071545934239,553091133,205/50R17/XL H457,4,M
43,0071545941735,568241762,205/55R16 KINERGY ST,1,M
43,0071545941738,568241744,225/70R16 KINERGY ST,2,M
43,0071545944117,579085352,245/75R16 DYNAPRO AT,4,M
43,0088761329100,556607507,235/45R18 CP671,1,M
43,0088761331330,552785052,225/75R16 ROADIAN HT,1,M
43,0498191085310,554064640,225/40ZR18XL NEO GEN,1,M
45,0005134220639,578596407,255/55R20 CROSSCONTA,1,A
45,0005134222347,596812823,235/65R17 CROSSCONTA,1,A
45,0008669936294,650467726,TIGER PAW TOURING AS,1,A
45,0019156300774,583457202,255/65R18 ROADIAN GT,1,A
45,0071545934235,553090664,235/45R17/XL H457,4,A
45,0071545935194,551565368,275/65R18 DYNAPRO HP,1,A
45,0071545942425,568241677,205/75R15 KINERGY ST,1,A
45,0088761344360,556607426,245/65R17 ROADIAN A/,1,A
45,0088761351520,550002203,215/50R17 N'PRIZ AH5,1,A
46,0005134217427,556384855,245/75R16 GRABBER HT,2,E
46,0005134217428,556384867,235/75R16 GRABBER HT,2,E
46,0005134217430,556384859,255/70R15 GRABBER HT,1,E
46,0005134217758,565547052,225/50R18XL ALTIMAX,2,E
46,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,E
46,0005134220892,578596350,245/65R17 TERRAIN CO,1,E
46,0005134221323,599067668,275/55R20 GRABBER A/,5,E
46,0008669900864,650467768,TIGER PAW TOURING AS,1,E
46,0008669926635,650468448,TIGER PAW TOURING AS,4,E
46,0008669936339,651241553,275/65R18 ADVANTAGE,1,E
46,0008669939510,1009948,LT215/85R16/10 XPS R,2,E
46,0008669996020,650468425,TIGER PAW TOURING AS,2,E
46,0019156300940,596855304,235/50R17 N5000 PLAT,10,E
46,0019156300969,596855371,245/45R18 N5000 PLAT,1,E
46,0019156301003,596855290,245/40R20 N5000 PLAT,1,E
46,0071545930906,550699718,P235/75R16XL DYNAPRO,4,E
46,0071545930907,550699712,P245/75R16 DYNAPRO H,1,E
46,0071545930917,550699493,P255/70R18 DYNAPRO H,1,E
46,0071545934011,551565387,225/65R17 DYNAPRO HP,1,E
46,0071545934016,551565385,255/60R17 DYNAPRO HP,1,E
46,0071545934232,553091291,215/45R17/XL H457,1,E
46,0071545934242,553090822,215/55R16/XL H457,3,E
46,0071545935192,551565370,P255/65R18 DYNAPRO H,4,E
46,0071545941730,568241786,205/65R16 KINERGY ST,3,E
46,0071545941734,568241801,215/60R17 KINERGY ST,1,E
46,0071545941735,568241762,205/55R16 KINERGY ST,1,E
46,0071545942290,568241802,185/60R15 KINERGY ST,1,E
46,0071545942296,568241667,215/65R15 KINERGY ST,1,E
46,0071545942298,568241673,235/70R15 KINERGY ST,3,E
46,0071545942422,568241685,205/70R14 KINERGY ST,4,E
46,0071545942423,568241658,205/75R14 KINERGY ST,1,E
46,0071545945968,579085416,205/75R15 KINERGY ST,2,E
46,0071545945992,579085699,255/60R15 KINERGY ST,2,E
46,0071545946410,579085727,215/55R16XL KINERGY,1,E
46,0084898300252,553735391,185/55R16 ZIEX ZE950,1,E
46,0088761327740,552784915,275/65R18 RO-AT PRO,4,E
46,0088761334270,563769388,LT225/75R16/10 ROADI,1,E
46,0088761351380,556216530,185/55R15 N'PRIZ AH5,2,E
46,0088761351510,550002207,235/55R17 N'PRIZ AH5,1,E
46,0088761354040,556216522,205/75R14SL N'PRIZ A,3,E
46,0088761354060,556216518,215/75R15SL N'PRIZ A,2,E
46,0498191071341,574508330,235/50R18 GSI5,1,E
46,0880895609073,550714801,P215/75R16 ROAD VENT,1,E
46,0880895614868,554513886,235/55R18SL SOLUS TA,1,E
46,0880895615667,554281960,235/60R17 SOLUS TA11,4,E
46,0880895616473,551565304,P265/65R18 CRUGEN HT,1,E
46,0880895625578,578596254,215/40R18XL ECSTA PA,1,E
46,0880895627795,582885088,205/55R15 ECSTA PS31,4,E
47,0005134218220,582885073,275/60R20 CROSSCONTA,4,B
47,0005134218745,565546978,205/55ZR16 G-MAX AS-,1,B
47,0005134218910,568171972,255/40ZR19XL G-MAX R,2,B
47,0005134218988,562958163,255/55R19XL CONTI4X4,1,B
47,0008669909544,650408443,255/75R17 TRAIL-TERR,4,B
47,0008669919679,650467751,TIGER PAW TOURING AS,4,B
47,0019156300791,583457213,255/55R19 ROADIAN GT,1,B
47,0019156300948,596855337,245/45R20 N5000 PLAT,1,B
47,0019156301005,596855274,245/50R20 N5000 PLAT,1,B
47,0071545921749,1000311,275/40ZR20XL VENTUS,1,B
47,0071545930906,550699718,P235/75R16XL DYNAPRO,4,B
47,0071545930911,550699721,P265/65R17 DYNAPRO H,2,B
47,0071545930917,550699493,P255/70R18 DYNAPRO H,1,B
47,0071545932242,550698961,P235/70R17XL DYNAPRO,2,B
47,0071545935232,551565344,P255/55R20 DYNAPRO H,4,B
47,0071545941735,568241762,205/55R16 KINERGY ST,1,B
47,0071545942421,568241679,195/75R14 KINERGY ST,1,B
47,0071545944124,579085567,245/65R17XL DYNAPRO,1,B
47,0071545947396,582885114,LT265/60R20/10 DYNAP,2,B
47,0084898300193,553735306,245/50R16 ZIEX ZE950,4,B
47,0088761356300,568548745,255/35ZR19XL N'FERA,1,B
47,0880895625213,578596291,255/50R20 CRUGEN PRE,1,B
48,0005134215459,658544526,215/60R16 ALTIMAX RT,1,A
48,0005134217431,556384852,265/75R15 GRABBER HT,1,A
48,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,A
48,0071545941618,568241662,225/65R16 KINERGY PT,1,A
48,0071545941735,568241762,205/55R16 KINERGY ST,1,A
48,0071545942291,568241755,185/65R15 KINERGY ST,1,A
48,0088761327500,552784877,31X10.50R15 RO-AT PR,1,A
48,0088761327710,552784911,245/75R16 RO-AT PRO,1,A
48,0880895609399,554065092,205/60R16 ECSTA LX P,4,A
48,0880895613402,552785318,225/55R16XL ECSTA PA,4,A
52,0005134205141,658219136,215/60R16 ALTIMAX RT,1,A
52,0005134205214,658219066,235/45R19 ALTIMAX RT,2,A
52,0005134215459,658544526,215/60R16 ALTIMAX RT,1,A
52,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,A
52,0008669936614,651241542,LT285/55R20/8 ALL-TE,1,A
52,0071545933271,563454046,275/55R20 DYNAPRO AT,1,A
52,0071545935200,551565354,P255/60R19 DYNAPRO H,4,A
52,0071545941735,568241762,205/55R16 KINERGY ST,1,A
54,0005134205338,658219097,245/55R19 ALTIMAX RT,4,A
54,0005134215459,658544526,215/60R16 ALTIMAX RT,1,A
54,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,A
54,0008669901318,650468398,TIGER PAW TOURING AS,1,A
54,0008669957310,650408520,265/65R18 TRAIL-TERR,4,A
54,0019156300960,596855364,205/55R16 N5000 PLAT,1,A
54,0071545921749,1000311,275/40ZR20XL VENTUS,4,A
54,0071545934248,553091574,245/45R17 H457,2,A
54,0071545935201,551565361,235/55R20 DYNAPRO HP,1,A
54,0071545941735,568241762,205/55R16 KINERGY ST,1,A
54,0071545942282,568241766,185/60R14 KINERGY ST,1,A
54,0071545942396,579085342,255/65R18 KINERGY GT,1,A
54,0071545944124,579085567,245/65R17XL DYNAPRO,1,A
54,0071545955205,652086557,245/65R17XL DYNAPRO,1,A
54,0084898300237,553735259,225/40R18XL ZIEX ZE9,1,A
54,0088761325840,552784675,245/45ZR19 NFERA SU1,1,A
54,0498191050004,573990933,305/35ZR20 PROXES R8,1,A
54,0880895603118,550714702,305/45R22 ECSTA STX,2,A
57,0005134217440,556360621,245/55R19 GRABBER HT,1,A
57,0005134217450,556384960,255/65R18 GRABBER HT,1,A
57,0005134217734,565547063,205/65R16XL ALTIMAX,1,A
57,0005134217745,565546763,225/70R16XL ALTIMAX,1,A
57,0005134218754,565546969,215/55ZR17 G-MAX AS-,1,A
57,0005134218759,565546914,235/50ZR17 G-MAX AS-,1,A
57,0005134218889,568171957,225/45ZR18 G-MAX RS,1,A
57,0005134218890,568171983,235/40ZR18XL G-MAX R,2,A
57,0005413704187,1060554,P245/50R20 SCORPION,2,A
57,0008669952670,650571303,225/65R17 PRIMACY A/,1,A
57,0071545934239,553091133,205/50R17/XL H457,1,A
57,0071545934245,553091081,205/50R15 H457,3,A
57,0071545934375,551576176,235/55ZR17/SL VENTUS,2,A
57,0071545934931,553091070,225/40R18/XL H457,1,A
57,0071545941735,568241762,205/55R16 KINERGY ST,1,A
57,0071545941737,568241776,215/65R17 KINERGY ST,4,A
57,0071545941742,568241700,235/65R17 KINERGY ST,2,A
57,0071545941743,568241781,225/50R17 KINERGY ST,1,A
57,0071545942298,568241673,235/70R15 KINERGY ST,2,A
57,0071545942429,568241807,235/75R15 KINERGY ST,2,A
57,0071545942812,579085472,LT265/70R17/10 DYNAP,1,A
57,0071545944124,579085567,245/65R17XL DYNAPRO,1,A
57,0071545944151,579085662,LT285/75R16/10 DYNAP,1,A
57,0071545945977,579085700,255/70R15 KINERGY ST,1,A
57,0071545945993,579085698,P275/60R15 KINERGY S,4,A
57,0084898300605,555593679,185/55R15 SINCERA SN,1,A
57,0084898301592,596825493,P235/65R17 ZIEX ZE00,1,A
57,0088761331330,552785052,225/75R16 ROADIAN HT,1,A
57,0088761343920,556216500,235/75R15 ROADIAN A/,2,A
57,0088761351400,550002218,P195/65R15 N'PRIZ AH,4,A
57,0498191085624,554064842,235/50ZR17XL NEO GEN,2,A
57,0715459318001,550699003,LT235/80R17/10 DYNAP,4,A
57,0880895609124,554065151,P225/65R17 SOLUS KH1,2,A
57,0880895609399,554065092,205/60R16 ECSTA LX P,4,A
57,0880895614365,564211562,245/55R18 ECSTA PA31,1,A
57,0880895615391,554281968,205/55R16 SOLUS TA11,2,A
57,0880895623653,658691796,225/70R16 CRUGEN HT5,2,A
58,0005134211641,1031490,P245/70R17SL GRABBER,1,A
58,0008669914791,650467769,TIGER PAW TOURING AS,1,A
58,0019156300960,596855364,205/55R16 N5000 PLAT,1,A
58,0071545934756,563458576,245/55R19 VENTUS S1,1,A
58,0071545935232,551565344,P255/55R20 DYNAPRO H,2,A
58,0071545941735,568241762,205/55R16 KINERGY ST,1,A
58,0071545944124,579085567,245/65R17XL DYNAPRO,1,A
58,0071545945969,579085692,215/75R15 KINERGY ST,2,A
58,0071545946543,579085413,265/50R20XL DYNAPRO,4,A
58,0088761350110,556216523,175/65R14XL N'PRIZ A,1,A
58,0088761354060,556216518,215/75R15SL N'PRIZ A,1,A
58,0498191089414,553996763,35X12.50R20/10 TRAIL,1,A
59,0005134201141,596816554,195/50ZR16 EXTREMECO,1,A
59,0005134217450,556384960,255/65R18 GRABBER HT,2,A
59,0005134218609,565547008,195/50ZR16 G-MAX AS-,2,A
59,0005134218914,568171976,285/35ZR19 G-MAX RS,2,A
59,0005134219752,570386078,205/55R16 PURECONTAC,1,A
59,0005413706622,568529182,275/65R18 SCORPION A,3,A
59,0008669918288,650408488,245/40ZR19XL G-FORCE,1,A
59,0008669934215,650468432,TIGER PAW TOURING AS,2,A
59,0008669939510,1009948,LT215/85R16/10 XPS R,1,A
59,0071545930913,550699745,P255/70R17 DYNAPRO H,3,A
59,0071545933067,568282240,185R14/8 VANTRA LT R,1,A
