Store #,Quantity,Estimated Delivery WK
1666,1,14
1666,1,14
1666,1,14
3823,1,14
3483,1,14
2277,1,14
3218,1,14
3560,1,14
3823,1,14
918,1,14
3218,1,14
3823,1,14
3823,1,14
3823,1,14
2459,1,14
3823,1,14
3823,1,14
3823,1,14
5012,1,14
1426,1,14
3823,1,14
1857,1,14
3823,1,14
1937,1,14
7280,1,14
3823,1,14
1924,1,14
918,1,14
3823,1,14
5012,1,14
918,1,14
2928,1,14
3823,1,14
4142,1,14
3823,1,14
3823,1,14
3823,1,14
2047,1,14
918,1,14
1084,1,14
3483,1,14
3823,1,14
3823,1,14
3218,1,14
3823,1,14
1899,1,14
1899,1,14
3823,1,14
3823,1,14
3823,1,14
3823,1,14
3823,1,14
1899,1,14
3823,1,14
3823,1,14
1899,1,14
1899,1,14
3823,1,14
3823,1,14
1899,1,14
3823,1,14
1899,1,14
7009,1,14
2647,1,14
2647,1,14
2647,1,14
2647,1,14
184,1,14
7009,1,14
184,1,14
7009,1,14
7009,1,14
184,1,14
7009,1,14
7009,1,14
7009,1,14
2647,1,14
7009,1,14
7009,1,14
7009,1,14
184,1,14
467,1,14
3791,1,14
3791,1,14
1668,1,14
1736,1,14
1736,1,14
467,1,14
467,1,14
467,1,14
3791,1,14
5329,1,14
4,1,14
1668,1,14
4,1,14
3791,1,14
3791,1,14
467,1,14
467,1,14
3169,1,14
467,1,14
467,1,14
467,1,14
467,1,14
5301,1,14
1736,1,14
1837,1,14
1155,1,14
3483,1,14
3483,1,14
3823,1,14
3483,1,14
2252,1,14
967,1,14
3483,1,14
2144,1,14
2144,1,14
3483,1,14
2809,1,14
7,1,14
3823,1,14
2144,1,14
3823,1,14
3823,1,14
2144,1,14
1746,1,14
3483,1,14
3823,1,14
1899,1,14
1666,1,14
3823,1,14
1899,1,14
3823,1,14
3823,1,14
1285,1,14
1899,1,14
3823,1,14
1285,1,14
3611,1,14
3823,1,14
3644,1,14
3823,1,14
1908,1,14
3823,1,14
1666,1,14
3823,1,14
1285,1,14
1236,1,14
5388,1,14
2442,1,14
2442,1,14
4533,1,14
4514,1,14
2531,1,14
2442,1,14
3397,1,14
4533,1,14
894,1,14
4533,1,14
5867,1,14
4533,1,14
894,1,14
894,1,14
2442,1,14
894,1,14
894,1,14
2442,1,14
5867,1,14
5867,1,14
4514,1,14
4514,1,14
2442,1,14
2442,1,14
894,1,14
4514,1,14
894,1,14
5441,1,14
3397,1,14
4514,1,14
2442,1,14
4514,1,14
2442,1,14
2852,1,14
4533,1,14
1544,1,14
2852,1,14
4514,1,14
4533,1,14
894,1,14
4533,1,14
2442,1,14
894,1,14
4533,1,14
2442,1,14
2442,1,14
4543,1,14
2442,1,14
2442,1,14
5867,1,14
4533,1,14
894,1,14
4533,1,14
5867,1,14
4543,1,14
1232,1,14
2442,1,14
2442,1,14
2442,1,14
2442,1,14
4533,1,14
2442,1,14
1232,1,14
894,1,14
4514,1,14
495,1,14
2442,1,14
1232,1,14
4514,1,14
1232,1,14
4514,1,14
4514,1,14
894,1,14
2442,1,14
894,1,14
2531,1,14
894,1,14
4514,1,14
1232,1,14
4533,1,14
1232,1,14
4533,1,14
2442,1,14
2442,1,14
4533,1,14
2442,1,14
2442,1,14
3397,1,14
2442,1,14
2442,1,14
2442,1,14
2442,1,14
2442,1,14
3259,1,14
2442,1,14
5867,1,14
2442,1,14
894,1,14
894,1,14
894,1,14
4533,1,14
894,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
4514,1,14
6390,1,14
2442,1,14
4514,1,14
1577,1,14
4134,1,14
6390,1,14
1032,1,14
5228,1,14
6390,1,14
1577,1,14
3143,1,14
1037,1,14
672,1,14
1577,1,14
6390,1,14
954,1,14
2442,1,14
2442,1,14
5073,1,14
5228,1,14
5228,1,14
42,1,14
5604,1,14
894,1,14
954,1,14
2884,1,14
1037,1,14
954,1,14
1452,1,14
1577,1,14
5228,1,14
2442,1,14
954,1,14
754,1,14
5604,1,14
1264,1,14
1452,1,14
1452,1,14
4134,1,14
5361,1,14
612,1,14
3143,1,14
612,1,14
5228,1,14
6390,1,14
5228,1,14
5228,1,14
6390,1,14
1577,1,14
612,1,14
1577,1,14
1037,1,14
400,1,14
1577,1,14
1577,1,14
1037,1,14
3143,1,14
3143,1,14
3143,1,14
6390,1,14
3143,1,14
42,1,14
954,1,14
3084,1,14
3084,1,14
3084,1,14
4134,1,14
2442,1,14
3084,1,14
3084,1,14
5604,1,14
2442,1,14
2116,1,14
42,1,14
3658,1,14
3307,1,14
42,1,14
5604,1,14
894,1,14
3307,1,14
2442,1,14
1198,1,14
1452,1,14
42,1,14
1452,1,14
42,1,14
1452,1,14
42,1,14
5956,1,14
2844,1,14
3099,1,14
3307,1,14
3307,1,14
3307,1,14
3307,1,14
3406,1,14
3307,1,14
3285,1,14
3307,1,14
3406,1,14
4134,1,14
3099,1,14
3099,1,14
1273,1,14
4387,1,14
954,1,14
4387,1,14
1839,1,14
2312,1,14
2844,1,14
2844,1,14
3084,1,14
2844,1,14
3084,1,14
1273,1,14
1167,1,14
3084,1,14
3084,1,14
2312,1,14
2312,1,14
4533,1,14
4533,1,14
2844,1,14
4533,1,14
2844,1,14
3084,1,14
4533,1,14
2312,1,14
2312,1,14
2312,1,14
2312,1,14
2312,1,14
1848,1,14
4533,1,14
2312,1,14
4533,1,14
4533,1,14
3594,1,14
2852,1,14
4533,1,14
3594,1,14
2312,1,14
4533,1,14
4533,1,14
2852,1,14
2852,1,14
4533,1,14
1143,1,14
3809,1,14
1143,1,14
1232,1,14
3809,1,14
3809,1,14
2442,1,14
3529,1,14
1232,1,14
216,1,14
2442,1,14
2442,1,14
2442,1,14
3745,1,14
5645,1,14
2442,1,14
2442,1,14
3290,1,14
2442,1,14
3406,1,14
5228,1,14
5228,1,14
3070,1,14
2357,1,14
811,1,14
684,1,14
2357,1,14
2357,1,14
3590,1,14
5228,1,14
1577,1,14
2295,1,14
5388,1,14
684,1,14
2442,1,14
1861,1,14
1027,1,14
672,1,14
3070,1,14
600,1,14
1426,1,14
5060,1,14
476,1,14
1037,1,14
3891,1,14
3070,1,14
612,1,14
1037,1,14
1577,1,14
3070,1,14
5228,1,14
1736,1,14
2442,1,14
1232,1,14
5388,1,14
6390,1,14
754,1,14
1232,1,14
6390,1,14
5228,1,14
1032,1,14
2196,1,14
672,1,14
5228,1,14
5782,1,14
612,1,14
672,1,14
5228,1,14
612,1,14
894,1,14
2357,1,14
4611,1,14
5388,1,14
5150,1,14
612,1,14
684,1,14
2832,1,14
476,1,14
1577,1,14
2196,1,14
5388,1,14
672,1,14
3070,1,14
3070,1,14
672,1,14
5388,1,14
3070,1,14
5388,1,14
672,1,14
3166,1,14
6390,1,14
2357,1,14
5388,1,14
476,1,14
1037,1,14
2442,1,14
5782,1,14
6390,1,14
5228,1,14
5290,1,14
3070,1,14
1232,1,14
2442,1,14
5228,1,14
2442,1,14
3471,1,14
5228,1,14
5388,1,14
612,1,14
1037,1,14
3238,1,14
1736,1,14
5628,1,14
1310,1,14
5628,1,14
1287,1,14
4131,1,14
683,1,14
5368,1,14
2045,1,14
468,1,14
1287,1,14
2045,1,14
1287,1,14
1032,1,14
5628,1,14
2609,1,14
5368,1,14
1059,1,14
4,1,14
5368,1,14
3087,1,14
710,1,14
1908,1,14
1287,1,14
3217,1,14
2385,1,14
1736,1,14
1287,1,14
765,1,14
2947,1,14
4131,1,14
3217,1,14
3217,1,14
5922,1,14
2647,1,14
3217,1,14
993,1,14
5628,1,14
603,1,14
6178,1,14
1201,1,14
4131,1,14
3217,1,14
5497,1,14
3217,1,14
5296,1,14
5497,1,14
1287,1,14
5368,1,14
653,1,14
1201,1,14
3217,1,14
710,1,14
5137,1,14
2028,1,14
468,1,14
5137,1,14
2045,1,14
567,1,14
3650,1,14
3650,1,14
872,1,14
3351,1,14
5082,1,14
3434,1,14
2818,1,14
634,1,14
2147,1,14
3185,1,14
5082,1,14
2,1,14
2,1,14
507,1,14
4543,1,14
2986,1,14
2760,1,14
2986,1,14
4623,1,14
4468,1,14
5082,1,14
5082,1,14
2590,1,14
5082,1,14
2647,1,14
3185,1,14
1395,1,14
3289,1,14
5082,1,14
2760,1,14
2122,1,14
5807,1,14
5165,1,14
729,1,14
2647,1,14
2760,1,14
5082,1,14
1310,1,14
1882,1,14
5327,1,14
5082,1,14
3351,1,14
634,1,14
4468,1,14
2,1,14
2760,1,14
3185,1,14
234,1,14
5227,1,14
3644,1,14
2,1,14
5082,1,14
1395,1,14
4623,1,14
2986,1,14
5314,1,14
5082,1,14
3572,1,14
3527,1,14
4623,1,14
2986,1,14
3480,1,14
4623,1,14
634,1,14
86,1,14
5082,1,14
1521,1,14
3351,1,14
667,1,14
1751,1,14
3351,1,14
77,1,14
3152,1,14
2211,1,14
2335,1,14
1080,1,14
5082,1,14
3152,1,14
5314,1,14
1209,1,14
2760,1,14
2986,1,14
4623,1,14
4240,1,14
634,1,14
1195,1,14
3351,1,14
2986,1,14
5416,1,14
5314,1,14
3185,1,14
2928,1,14
2986,1,14
1382,1,14
2986,1,14
2647,1,14
3351,1,14
3351,1,14
3351,1,14
4623,1,14
2760,1,14
1882,1,14
3351,1,14
5894,1,14
3351,1,14
3183,1,14
2590,1,14
1883,1,14
1883,1,14
1937,1,14
1883,1,14
5008,1,14
2399,1,14
2399,1,14
1618,1,14
2399,1,14
2760,1,14
6166,1,14
5894,1,14
5329,1,14
1618,1,14
5894,1,14
1883,1,14
2955,1,14
1883,1,14
7220,1,14
2399,1,14
1883,1,14
3169,1,14
2567,1,14
5894,1,14
1883,1,14
1586,1,14
2399,1,14
5329,1,14
1883,1,14
7181,1,14
1883,1,14
7220,1,14
1883,1,14
2881,1,14
3169,1,14
7181,1,14
7181,1,14
1883,1,14
2881,1,14
3406,1,14
5604,1,14
2600,1,14
885,1,14
3512,1,14
1883,1,14
7220,1,14
5956,1,14
1883,1,14
2881,1,14
2399,1,14
3043,1,14
885,1,14
1273,1,14
975,1,14
616,1,14
1883,1,14
1883,1,14
1883,1,14
3785,1,14
975,1,14
1883,1,14
1883,1,14
2600,1,14
1883,1,14
1957,1,14
5329,1,14
1042,1,14
5894,1,14
1883,1,14
1883,1,14
1883,1,14
2881,1,14
61,1,14
1542,1,14
1883,1,14
7181,1,14
1883,1,14
1883,1,14
3169,1,14
2881,1,14
3520,1,14
2399,1,14
3169,1,14
2760,1,14
885,1,14
242,1,14
5417,1,14
1883,1,14
4452,1,14
1542,1,14
1883,1,14
1618,1,14
3512,1,14
5894,1,14
2600,1,14
2399,1,14
1883,1,14
3043,1,14
2600,1,14
1883,1,14
259,1,14
259,1,14
2590,1,14
5491,1,14
5491,1,14
2001,1,14
835,1,14
835,1,14
259,1,14
2671,1,14
2590,1,14
5101,1,14
5343,1,14
835,1,14
1819,1,14
2590,1,14
5491,1,14
835,1,14
6952,1,14
2590,1,14
259,1,14
3794,1,14
835,1,14
2233,1,14
5111,1,14
5491,1,14
2590,1,14
5101,1,14
5175,1,14
5491,1,14
2590,1,14
259,1,14
835,1,14
2590,1,14
3794,1,14
5491,1,14
2590,1,14
5491,1,14
2590,1,14
5491,1,14
5491,1,14
5491,1,14
1819,1,14
3794,1,14
3572,1,14
667,1,14
835,1,14
259,1,14
2590,1,14
259,1,14
835,1,14
835,1,14
2590,1,14
1819,1,14
2590,1,14
2590,1,14
4387,1,14
667,1,14
3794,1,14
1618,1,14
5491,1,14
5491,1,14
6952,1,14
5491,1,14
835,1,14
4468,1,14
3794,1,14
1819,1,14
2928,1,14
3185,1,14
2431,1,14
634,1,14
1999,1,14
4352,1,14
1310,1,14
3351,1,14
667,1,14
4543,1,14
2,1,14
2,1,14
2986,1,14
2,1,14
1631,1,14
2928,1,14
3351,1,14
234,1,14
2,1,14
2986,1,14
2647,1,14
5082,1,14
1631,1,14
2647,1,14
5274,1,14
1631,1,14
5274,1,14
1631,1,14
1631,1,14
1631,1,14
319,1,14
2196,1,14
319,1,14
1631,1,14
2196,1,14
1631,1,14
4512,1,14
5082,1,14
5082,1,14
1631,1,14
467,1,14
3572,1,14
3572,1,14
2590,1,14
2590,1,14
3445,1,14
3572,1,14
3445,1,14
3445,1,14
2590,1,14
3445,1,14
3572,1,14
3572,1,14
3445,1,14
3445,1,14
2590,1,14
3572,1,14
3445,1,14
3572,1,14
3572,1,14
5426,1,14
6952,1,14
6952,1,14
5426,1,14
5426,1,14
198,1,14
5426,1,14
6548,1,14
5426,1,14
5426,1,14
5426,1,14
5426,1,14
1395,1,14
132,1,14
198,1,14
6952,1,14
6952,1,14
198,1,14
1837,1,14
132,1,14
6952,1,14
5426,1,14
6952,1,14
132,1,14
132,1,14
5426,1,14
132,1,14
6952,1,14
5426,1,14
6952,1,14
6952,1,14
2556,1,14
340,1,14
5426,1,14
198,1,14
5426,1,14
5426,1,14
5426,1,14
5426,1,14
6952,1,14
5426,1,14
132,1,14
5426,1,14
5426,1,14
5426,1,14
6952,1,14
132,1,14
334,1,14
5426,1,14
132,1,14
132,1,14
6952,1,14
5426,1,14
5426,1,14
5426,1,14
6952,1,14
653,1,14
5426,1,14
6952,1,14
5426,1,14
5426,1,14
5426,1,14
5426,1,14
132,1,14
4543,1,14
6952,1,14
5426,1,14
132,1,14
5426,1,14
5426,1,14
198,1,14
5426,1,14
5426,1,14
6952,1,14
132,1,14
5426,1,14
5426,1,14
5426,1,14
132,1,14
5426,1,14
1326,1,14
5426,1,14
1326,1,14
6952,1,14
5426,1,14
5426,1,14
132,1,14
132,1,14
4543,1,14
5426,1,14
6952,1,14
6952,1,14
4367,1,14
2221,1,14
4367,1,14
2221,1,14
5091,1,14
21,1,14
2221,1,14
2221,1,14
2221,1,14
3520,1,14
2221,1,14
3783,1,14
5485,1,14
2221,1,14
2221,1,14
2221,1,14
5485,1,14
2221,1,14
5023,1,14
2221,1,14
3520,1,14
3520,1,14
5023,1,14
2221,1,14
21,1,14
65,1,14
2221,1,14
5023,1,14
5023,1,14
2451,1,14
3294,1,14
3520,1,14
3520,1,14
27,1,14
5023,1,14
3520,1,14
2451,1,14
5023,1,14
27,1,14
2593,1,14
3294,1,14
2221,1,14
3520,1,14
27,1,14
3850,1,14
754,1,14
2221,1,14
1037,1,14
5165,1,14
3294,1,14
671,1,14
2221,1,14
5165,1,14
4556,1,14
671,1,14
5091,1,14
2221,1,14
2593,1,14
88,1,14
3294,1,14
5165,1,14
3294,1,14
671,1,14
3294,1,14
671,1,14
21,1,14
27,1,14
2221,1,14
5023,1,14
2206,1,14
2703,1,14
3294,1,14
2221,1,14
21,1,14
2451,1,14
3294,1,14
2206,1,14
3294,1,14
3294,1,14
5215,1,14
2703,1,14
2206,1,14
5023,1,14
3294,1,14
2451,1,14
3294,1,14
21,1,14
2451,1,14
3299,1,14
3520,1,14
1891,1,14
2024,1,14
3412,1,14
5898,1,14
21,1,14
3505,1,14
5959,1,14
1037,1,14
3299,1,14
1125,1,14
1125,1,14
4138,1,14
1125,1,14
3299,1,14
645,1,14
5485,1,14
3299,1,14
3294,1,14
3299,1,14
5485,1,14
645,1,14
3520,1,14
4556,1,14
3074,1,14
5297,1,14
375,1,14
375,1,14
3505,1,14
3294,1,14
5485,1,14
754,1,14
3074,1,14
5485,1,14
3074,1,14
3299,1,14
2288,1,14
3074,1,14
3074,1,14
4556,1,14
5091,1,14
3520,1,14
2024,1,14
2024,1,14
5485,1,14
2024,1,14
5716,1,14
5485,1,14
3299,1,14
5091,1,14
3299,1,14
5716,1,14
5898,1,14
375,1,14
5165,1,14
2703,1,14
2221,1,14
1125,1,14
2689,1,14
6814,1,14
3299,1,14
429,1,14
452,1,14
2315,1,14
2024,1,14
645,1,14
645,1,14
3320,1,14
1577,1,14
5716,1,14
429,1,14
2315,1,14
429,1,14
4605,1,14
2682,1,14
5165,1,14
5165,1,14
5165,1,14
3299,1,14
5047,1,14
4605,1,14
5426,1,14
4367,1,14
3299,1,14
5165,1,14
2944,1,14
2451,1,14
4367,1,14
2839,1,14
4367,1,14
2451,1,14
2221,1,14
2839,1,14
452,1,14
2221,1,14
2451,1,14
452,1,14
2221,1,14
2221,1,14
3299,1,14
2221,1,14
3299,1,14
2221,1,14
2593,1,14
2221,1,14
452,1,14
2703,1,14
3299,1,14
2221,1,14
2221,1,14
3299,1,14
3299,1,14
3299,1,14
1125,1,14
4605,1,14
3299,1,14
5165,1,14
3299,1,14
5031,1,14
3299,1,14
5980,1,14
375,1,14
4049,1,14
5485,1,14
252,1,14
5485,1,14
452,1,14
2451,1,14
5485,1,14
452,1,14
2451,1,14
375,1,14
3299,1,14
5485,1,14
452,1,14
2451,1,14
5485,1,14
452,1,14
5485,1,14
3299,1,14
2451,1,14
3299,1,14
5485,1,14
2451,1,14
5485,1,14
3299,1,14
5485,1,14
2451,1,14
5091,1,14
452,1,14
375,1,14
2451,1,14
3299,1,14
5091,1,14
5091,1,14
3299,1,14
2451,1,14
452,1,14
5091,1,14
5091,1,14
2451,1,14
5297,1,14
5297,1,14
2451,1,14
2451,1,14
2451,1,14
2703,1,14
2703,1,14
2221,1,14
2839,1,14
2221,1,14
2221,1,14
2839,1,14
2221,1,14
5898,1,14
2221,1,14
7357,1,14
2221,1,14
2221,1,14
2221,1,14
640,1,14
2451,1,14
2451,1,14
1125,1,14
2451,1,14
1125,1,14
2451,1,14
2593,1,14
3299,1,14
2496,1,14
3299,1,14
3294,1,14
3294,1,14
2703,1,14
2703,1,14
1125,1,14
2533,1,14
1125,1,14
452,1,14
3294,1,14
3299,1,14
3294,1,14
3114,1,14
1304,1,14
23,1,14
2648,1,14
23,1,14
23,1,14
2648,1,14
2648,1,14
2648,1,14
2648,1,14
2648,1,14
2648,1,14
6579,1,14
6579,1,14
6579,1,14
6579,1,14
915,1,14
915,1,14
3757,1,14
5695,1,14
5029,1,14
4557,1,14
4557,1,14
4557,1,14
4557,1,14
4557,1,14
4557,1,14
2520,1,14
2733,1,14
2520,1,14
2520,1,14
4545,1,14
5684,1,14
5684,1,14
2520,1,14
1358,1,14
1358,1,14
2520,1,14
2520,1,14
2520,1,14
2520,1,14
2520,1,14
5644,1,14
2520,1,14
5215,1,14
5215,1,14
890,1,14
2520,1,14
65,1,14
65,1,14
2206,1,14
2206,1,14
3505,1,14
645,1,14
645,1,14
3074,1,14
2024,1,14
748,1,14
7004,1,14
4367,1,14
2221,1,14
2221,1,14
2221,1,14
252,1,14
3299,1,14
3299,1,14
3299,1,14
3299,1,14
3294,1,14
3294,1,14
3294,1,14
3299,1,14
5485,1,14
5485,1,14
5485,1,14
5485,1,14
5023,1,14
920,1,14
1774,1,14
920,1,14
5297,1,14
1774,1,14
2928,1,14
5023,1,14
5045,1,14
5045,1,14
3724,1,14
5297,1,14
5045,1,14
1774,1,14
5297,1,14
5297,1,14
4556,1,14
5297,1,14
4358,1,14
5023,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
5297,1,14
5297,1,14
2464,1,14
645,1,14
5215,1,14
645,1,14
5635,1,14
5635,1,14
645,1,14
2464,1,14
4358,1,14
5635,1,14
4358,1,14
2464,1,14
4358,1,14
1054,1,14
2821,1,14
4358,1,14
3072,1,14
524,1,14
2821,1,14
4358,1,14
4358,1,14
3783,1,14
4358,1,14
5374,1,14
21,1,14
4358,1,14
4358,1,14
3537,1,14
524,1,14
3072,1,14
827,1,14
21,1,14
3154,1,14
524,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
5023,1,14
21,1,14
4358,1,14
4358,1,14
3537,1,14
4358,1,14
5374,1,14
23,1,14
4358,1,14
4358,1,14
524,1,14
3072,1,14
5823,1,14
5823,1,14
3490,1,14
5823,1,14
3072,1,14
3520,1,14
4358,1,14
4131,1,14
3537,1,14
36,1,14
4358,1,14
1628,1,14
616,1,14
2464,1,14
3537,1,14
3537,1,14
5823,1,14
5823,1,14
5823,1,14
2940,1,14
21,1,14
4358,1,14
4358,1,14
3537,1,14
524,1,14
3520,1,14
2464,1,14
645,1,14
1125,1,14
4358,1,14
4358,1,14
2940,1,14
4358,1,14
6286,1,14
2593,1,14
4358,1,14
1125,1,14
4358,1,14
2940,1,14
758,1,14
4358,1,14
645,1,14
51,1,14
4358,1,14
5716,1,14
4358,1,14
2940,1,14
3505,1,14
271,1,14
2940,1,14
645,1,14
2940,1,14
1755,1,14
645,1,14
7357,1,14
1125,1,14
1755,1,14
7357,1,14
1755,1,14
7357,1,14
1755,1,14
1755,1,14
1755,1,14
3299,1,14
1755,1,14
3074,1,14
1755,1,14
1577,1,14
1755,1,14
5165,1,14
1755,1,14
1755,1,14
1755,1,14
7357,1,14
1755,1,14
975,1,14
975,1,14
975,1,14
2187,1,14
975,1,14
975,1,14
975,1,14
5297,1,14
5702,1,14
5702,1,14
3074,1,14
5702,1,14
5702,1,14
5702,1,14
452,1,14
5702,1,14
5702,1,14
2024,1,14
4762,1,14
2451,1,14
827,1,14
827,1,14
645,1,14
5684,1,14
645,1,14
5684,1,14
5634,1,14
524,1,14
2451,1,14
3299,1,14
645,1,14
2944,1,14
1125,1,14
2839,1,14
2451,1,14
65,1,14
1887,1,14
2549,1,14
3299,1,14
65,1,14
3783,1,14
3072,1,14
4358,1,14
65,1,14
1628,1,14
524,1,14
1577,1,14
252,1,14
65,1,14
65,1,14
65,1,14
1577,1,14
2839,1,14
671,1,14
4358,1,14
1577,1,14
4358,1,14
2451,1,14
4358,1,14
3299,1,14
4358,1,14
3505,1,14
21,1,14
4358,1,14
3520,1,14
262,1,14
21,1,14
21,1,14
21,1,14
3537,1,14
5023,1,14
21,1,14
21,1,14
2288,1,14
827,1,14
4358,1,14
4358,1,14
4358,1,14
671,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
21,1,14
4358,1,14
21,1,14
4358,1,14
4358,1,14
21,1,14
827,1,14
4358,1,14
3072,1,14
4358,1,14
21,1,14
2131,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
4358,1,14
671,1,14
4358,1,14
4358,1,14
2288,1,14
4358,1,14
4358,1,14
4358,1,14
2689,1,14
4358,1,14
4358,1,14
429,1,14
4358,1,14
4358,1,14
429,1,14
2315,1,14
2315,1,14
5165,1,14
5165,1,14
5165,1,14
5165,1,14
908,1,14
4367,1,14
3850,1,14
2221,1,14
2221,1,14
2221,1,14
2221,1,14
2221,1,14
2221,1,14
2221,1,14
2221,1,14
3520,1,14
1755,1,14
1755,1,14
5023,1,14
1755,1,14
975,1,14
3520,1,14
21,1,14
51,1,14
5023,1,14
524,1,14
3520,1,14
3520,1,14
4358,1,14
21,1,14
524,1,14
4358,1,14
4358,1,14
21,1,14
21,1,14
21,1,14
5023,1,14
815,1,14
5023,1,14
1628,1,14
1628,1,14
23,1,14
23,1,14
23,1,14
23,1,14
23,1,14
3072,1,14
5374,1,14
3170,1,14
4358,1,14
4358,1,14
4358,1,14
3154,1,14
5374,1,14
2520,1,14
5374,1,14
3072,1,14
2238,1,14
2238,1,14
2238,1,14
3537,1,14
2238,1,14
2238,1,14
3537,1,14
2238,1,14
2238,1,14
2238,1,14
2238,1,14
2238,1,14
2238,1,14
3351,1,14
2533,1,14
2533,1,14
2533,1,14
2533,1,14
629,1,14
2533,1,14
3351,1,14
2533,1,14
2533,1,14
2533,1,14
2533,1,14
2533,1,14
3351,1,14
2533,1,14
3491,1,14
2533,1,14
3351,1,14
2533,1,14
2486,1,14
2486,1,14
4358,1,14
4358,1,14
197,1,14
4358,1,14
3145,1,14
4358,1,14
2533,1,14
4358,1,14
5898,1,14
2533,1,14
5898,1,14
3145,1,14
5467,1,14
2533,1,14
325,1,14
2486,1,14
5432,1,14
2486,1,14
4358,1,14
3061,1,14
3237,1,14
4358,1,14
2533,1,14
3061,1,14
789,1,14
2486,1,14
2486,1,14
4358,1,14
4358,1,14
197,1,14
789,1,14
2486,1,14
4358,1,14
6477,1,14
2533,1,14
4358,1,14
3840,1,14
5898,1,14
5956,1,14
325,1,14
2486,1,14
3840,1,14
3061,1,14
3840,1,14
3061,1,14
2533,1,14
3061,1,14
3840,1,14
1360,1,14
5432,1,14
3840,1,14
5432,1,14
3840,1,14
3840,1,14
3840,1,14
3840,1,14
3840,1,14
3145,1,14
3840,1,14
2834,1,14
2816,1,14
2533,1,14
2785,1,14
3351,1,14
2785,1,14
5432,1,14
3191,1,14
2533,1,14
2533,1,14
2785,1,14
2785,1,14
2785,1,14
159,1,14
3061,1,14
5979,1,14
2785,1,14
849,1,14
2785,1,14
2785,1,14
3279,1,14
3891,1,14
2785,1,14
598,1,14
640,1,14
598,1,14
849,1,14
2533,1,14
3891,1,14
5979,1,14
3015,1,14
135,1,14
5979,1,14
5432,1,14
640,1,14
5119,1,14
2751,1,14
3771,1,14
920,1,14
2733,1,14
2733,1,14
849,1,14
796,1,14
3351,1,14
796,1,14
3510,1,14
796,1,14
2733,1,14
1863,1,14
2694,1,14
2694,1,14
2694,1,14
2694,1,14
775,1,14
2694,1,14
2733,1,14
2834,1,14
2694,1,14
2785,1,14
2694,1,14
3317,1,14
2694,1,14
2533,1,14
2694,1,14
1464,1,14
135,1,14
2533,1,14
2816,1,14
4358,1,14
849,1,14
4358,1,14
849,1,14
2834,1,14
4358,1,14
849,1,14
4358,1,14
3015,1,14
4358,1,14
849,1,14
4358,1,14
849,1,14
849,1,14
849,1,14
3351,1,14
849,1,14
2533,1,14
3351,1,14
2834,1,14
5432,1,14
3837,1,14
3237,1,14
3061,1,14
3114,1,14
3237,1,14
2785,1,14
3061,1,14
2785,1,14
849,1,14
3237,1,14
3061,1,14
2785,1,14
849,1,14
2785,1,14
3061,1,14
2533,1,14
849,1,14
2733,1,14
3351,1,14
2785,1,14
849,1,14
3015,1,14
3891,1,14
3840,1,14
4277,1,14
3840,1,14
849,1,14
3320,1,14
3840,1,14
849,1,14
3840,1,14
3891,1,14
849,1,14
3891,1,14
849,1,14
3840,1,14
3320,1,14
849,1,14
3840,1,14
3840,1,14
3840,1,14
3840,1,14
2533,1,14
6166,1,14
2533,1,14
2533,1,14
2533,1,14
5154,1,14
3351,1,14
2533,1,14
3351,1,14
3351,1,14
5898,1,14
849,1,14
3783,1,14
3320,1,14
2751,1,14
849,1,14
5979,1,14
886,1,14
2751,1,14
3237,1,14
849,1,14
796,1,14
2751,1,14
849,1,14
5119,1,14
2694,1,14
2733,1,14
849,1,14
849,1,14
598,1,14
3320,1,14
5979,1,14
849,1,14
849,1,14
849,1,14
849,1,14
849,1,14
5979,1,14
849,1,14
2733,1,14
5979,1,14
849,1,14
3705,1,14
3705,1,14
849,1,14
2816,1,14
2816,1,14
5497,1,14
2785,1,14
3840,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2835,1,14
3891,1,14
3891,1,14
598,1,14
3150,1,14
1464,1,14
1464,1,14
5979,1,14
5979,1,14
5119,1,14
5119,1,14
5979,1,14
395,1,14
395,1,14
2751,1,14
2751,1,14
5898,1,14
5898,1,14
2751,1,14
2751,1,14
2816,1,14
3237,1,14
3237,1,14
5497,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
2785,1,14
7362,1,14
3891,1,14
5979,1,14
3372,1,14
2733,1,14
796,1,14
796,1,14
796,1,14
3771,1,14
3705,1,14
2694,1,14
2694,1,14
2694,1,14
2694,1,14
2694,1,14
5979,1,14
2174,1,14
849,1,14
849,1,14
849,1,14
849,1,14
