Store,DC,Commodity,23-Dec,24-Dec,25-Dec,26-Dec,27-Dec,28-Dec,29-Dec
5044,7024,FDD,1,1,1,1,1,1,1
5045,7010,FDD,1,1,1,1,1,1,1
5046,6091,FDD,1,1,1,1,1,1,1
5047,7030,FDD,1,0,1,1,1,1,1
5048,6074,FDD,1,0,1,1,1,1,1
5049,7077,FDD,1,0,1,1,1,1,1
5051,7077,FDD,1,0,1,1,1,1,1
5054,6099,FDD,1,1,1,1,1,1,1
5056,6057,FDD,1,0,1,1,1,1,1
5057,6062,FDD,1,1,1,1,1,1,1
5058,6062,FDD,1,1,1,1,1,1,1
5059,6062,FDD,1,0,1,1,1,1,1
5060,7024,FDD,1,1,1,1,1,1,1
5062,6095,FDD,1,1,1,1,1,1,1
5063,6073,FDD,1,1,1,1,1,1,1
5064,6074,FDD,1,0,1,1,1,1,1
5065,6074,FDD,1,0,1,1,1,1,1
5066,7017,FDD,1,1,1,1,1,1,1
5071,6042,FDD,1,1,1,1,1,1,1
5072,7084,FDD,1,0,1,1,1,1,1
5073,7021,FDD,1,1,1,1,1,1,1
5075,7084,FDD,1,0,1,1,1,1,1
5076,7014,FDD,1,1,1,1,1,1,1
5077,7030,FDD,1,1,1,1,1,1,1
5078,7021,FDD,1,1,1,1,1,1,1
5079,6057,FDD,1,0,1,1,1,1,1
5080,6064,FDD,1,0,1,1,1,1,1
5081,6057,FDD,1,0,1,1,1,1,1
5082,7017,FDD,1,1,1,1,1,1,1
5085,6073,FDD,1,1,1,1,1,1,1
5087,6073,FDD,1,1,1,1,1,1,1
5088,7017,FDD,1,1,1,1,1,1,1
5089,7079,FDD,1,0,1,1,1,1,1
5090,6085,FDD,1,0,1,1,1,1,1
5091,7010,FDD,1,1,1,1,1,1,1
5092,6064,FDD,1,1,1,1,1,1,1
5093,7015,FDD,1,1,1,1,1,1,1
5094,7010,FDD,1,1,1,1,1,1,1
5095,6096,FDD,1,1,1,1,1,1,1
5096,7084,FDD,1,0,1,1,1,1,1
5097,6074,FDD,1,1,1,1,1,1,1
5098,7019,FDD,1,0,1,1,1,1,1
5100,6095,FDD,1,1,1,1,1,1,1
5102,6057,FDD,1,0,1,1,1,1,1
5103,7030,FDD,1,0,1,1,1,1,1
5104,7012,FDD,1,0,1,1,1,1,1
5105,7016,FDD,1,0,1,1,1,1,1
5106,8851,FDD,1,0,1,1,1,1,1
5107,6062,FDD,1,0,1,1,1,1,1
5108,6084,FDD,1,0,1,1,1,1,1
5111,7030,FDD,1,1,1,1,1,1,1
5113,6095,FDD,1,1,1,1,1,1,1
5115,7024,FDD,1,0,1,1,1,1,1
5116,7010,FDD,1,1,1,1,1,1,1
5117,7016,FDD,1,1,1,1,1,1,1
5118,6858,FDD,1,1,1,1,1,1,1
5119,6062,FDD,1,0,1,1,1,1,1
5122,6072,FDD,1,1,1,1,1,1,1
5123,7077,FDD,1,1,1,1,1,1,1
5124,7013,FDD,1,1,1,1,1,1,1
5125,7010,FDD,1,0,1,0,1,1,1
5126,6095,FDD,1,1,1,1,1,1,1
5127,6085,FDD,1,1,1,1,1,1,1
5129,7016,FDD,1,0,1,1,1,1,1
5130,7030,FDD,1,0,1,1,1,1,1
5131,7030,FDD,1,0,1,1,1,1,1
5132,8851,FDD,1,0,1,1,1,1,1
5133,7048,FDD,1,1,1,1,1,1,1
5135,6097,FDD,1,1,1,1,1,1,1
5136,7048,FDD,1,1,1,1,1,1,1
5137,7077,FDD,1,0,1,1,1,1,1
5139,7048,FDD,1,1,1,1,1,1,1
5140,7084,FDD,1,0,1,1,1,1,1
5141,7018,FDD,1,0,1,1,1,1,1
5142,7030,FDD,1,1,1,1,1,1,1
5143,6062,FDD,1,1,1,1,1,1,1
5144,6083,FDD,1,0,1,1,1,1,1
5145,6083,FDD,1,0,1,1,1,1,1
5146,6083,FDD,1,0,0,1,1,1,0
5147,6064,FDD,1,0,1,1,1,1,1
5148,6062,FDD,1,0,1,1,1,1,1
5149,6065,FDD,1,1,1,1,1,1,1
5150,6077,FDD,1,0,1,1,1,1,1
5151,6095,FDD,1,1,1,1,1,1,1
5154,7084,FDD,1,0,1,1,1,1,1
5155,6084,FDD,1,0,1,1,1,1,1
5156,7084,FDD,1,1,1,1,1,1,1
5157,7024,FDD,1,0,1,1,1,1,1
5159,6074,FDD,1,1,1,1,1,1,1
5160,6074,FDD,1,0,1,1,1,1,1
5165,6083,FDD,1,1,0,1,1,1,0
5166,6084,FDD,1,0,1,1,1,1,1
5170,7018,FDD,1,1,1,0,1,1,1
5172,6099,FDD,1,0,0,1,1,0,1
5173,6062,FDD,1,1,1,1,1,1,1
5174,7019,FDD,1,0,1,1,1,1,1
5175,6062,FDD,1,0,1,1,1,1,1
5178,7030,FDD,1,0,1,1,1,0,1
5179,8851,FDD,1,0,1,1,1,1,1
5182,6062,FDD,1,0,1,1,1,1,1
5183,6097,FDD,1,1,1,1,1,1,1
5184,7012,FDD,1,0,1,1,1,1,1
5185,7012,FDD,1,0,1,1,1,1,1
5186,7013,FDD,1,1,1,1,1,1,1
5188,6062,FDD,1,1,1,1,1,1,1
5189,7013,FDD,1,1,1,1,1,1,1
5190,7013,FDD,1,0,1,1,1,1,1
5191,6056,FDD,1,1,1,1,1,1,1
5192,7048,FDD,1,1,1,1,1,1,1
5193,7084,FDD,1,0,1,1,1,1,1
5196,6072,FDD,1,1,1,1,1,1,1
5197,6062,FDD,1,0,1,1,1,1,1
5198,6099,FDD,1,1,1,1,1,1,1
5199,7024,FDD,1,1,1,1,1,1,1
5200,6047,FDD,1,0,0,1,1,1,1
5201,7030,FDD,1,1,1,1,1,1,1
5202,6096,FDD,1,1,1,1,1,1,1
5203,7012,FDD,1,0,1,1,1,1,1
5204,6082,FDD,1,1,1,1,1,1,1
5207,6065,FDD,1,1,1,1,1,1,1
5210,6056,FDD,1,1,1,1,1,1,1
5211,6042,FDD,1,0,1,1,1,1,1
5214,6071,FDD,1,1,1,1,1,1,1
5216,6084,FDD,1,0,1,1,1,1,1
5218,6071,FDD,1,0,1,1,1,1,1
5219,6065,FDD,1,1,1,1,1,1,1
5220,6071,FDD,1,0,1,1,1,1,1
5221,6071,FDD,1,0,1,1,1,1,1
5224,6083,FDD,1,0,1,1,1,1,1
5226,6083,FDD,1,0,1,1,1,1,1
5227,7016,FDD,1,0,1,1,1,1,1
5228,6047,FDD,1,0,1,1,1,1,1
5229,7030,FDD,1,0,1,1,1,1,1
5231,7048,FDD,1,1,1,1,1,1,1
5232,7077,FDD,1,1,1,1,1,1,1
5236,6062,FDD,1,0,1,1,1,1,1
5239,7030,FDD,1,1,1,1,1,1,1
5240,6096,FDD,1,0,1,1,1,1,1
5241,7017,FDD,1,0,1,1,1,1,1
5242,6096,FDD,1,1,1,1,1,1,1
5244,6082,FDD,1,1,1,1,1,1,1
5245,6083,FDD,1,0,1,1,1,0,1
5246,7010,FDD,1,0,1,1,1,0,1
5247,6064,FDD,1,0,1,1,1,1,1
5248,6072,FDD,1,1,1,1,1,1,1
5250,6071,FDD,1,1,1,1,1,1,1
5251,6062,FDD,1,1,1,1,1,1,1
5252,6055,FDD,1,1,1,1,1,1,1
5253,6091,FDD,1,1,1,1,1,1,1
5254,6091,FDD,1,1,1,1,1,1,1
5255,6071,FDD,1,0,1,1,1,1,1
5256,6072,FDD,1,1,1,1,1,1,1
5257,7013,FDD,1,1,1,1,1,1,1
5260,6082,FDD,1,1,1,1,1,1,1
5261,6082,FDD,1,0,1,1,1,1,1
5262,7019,FDD,1,1,1,1,1,1,1
5263,6062,FDD,1,1,1,1,1,1,1
5265,6071,FDD,1,0,1,1,1,1,1
5266,6071,FDD,1,0,1,1,1,1,1
5267,6055,FDD,1,1,1,1,1,1,1
5272,7021,FDD,1,1,1,1,1,1,1
5273,7021,FDD,1,1,1,1,1,1,1
5275,6095,FDD,1,1,1,1,1,1,1
5276,7024,FDD,1,1,1,1,1,1,1
5278,7014,FDD,1,1,1,1,1,1,1
5279,6073,FDD,1,1,1,1,1,1,1
5280,6074,FDD,1,0,1,1,1,1,1
5281,7030,FDD,1,1,1,1,1,1,1
5282,6096,FDD,1,1,1,1,1,1,1
5285,7017,FDD,1,1,1,1,1,1,1
5286,7015,FDD,1,1,1,1,1,1,1
5287,7010,FDD,1,1,1,1,1,1,1
5288,6064,FDD,1,1,1,1,1,1,1
5290,6083,FDD,1,0,1,1,1,1,1
5291,6073,FDD,1,0,1,1,1,1,1
5292,6091,FDD,1,1,1,1,1,1,1
5293,6096,FDD,1,1,1,1,1,1,1
5294,7014,FDD,1,1,1,1,1,0,1
5295,6096,FDD,1,1,1,1,1,1,1
5296,7012,FDD,1,1,1,1,1,1,1
5297,6097,FDD,1,1,1,1,1,1,1
5298,6073,FDD,1,1,1,1,1,1,1
5299,6071,FDD,1,1,1,1,1,1,1
5300,6071,FDD,1,0,1,1,1,1,1
5301,8851,FDD,1,1,1,1,1,1,1
5303,7013,FDD,1,1,1,1,1,1,1
5304,7013,FDD,1,1,1,1,1,1,1
5305,7084,FDD,1,0,1,1,1,1,1
5307,6065,FDD,1,1,1,1,1,1,1
5308,6065,FDD,1,1,1,1,1,1,1
5309,7017,FDD,1,1,1,1,1,1,1
5310,6057,FDD,1,0,1,1,1,1,1
5311,6042,FDD,1,0,1,1,1,1,1
5312,6064,FDD,1,1,1,1,1,1,1
5313,6077,FDD,1,1,1,1,1,1,1
5314,6042,FDD,1,1,1,1,1,1,1
5316,6064,FDD,1,0,1,1,1,1,1
5317,6083,FDD,1,1,1,1,1,1,1
5319,7012,FDD,1,1,1,1,1,1,1
5320,6858,FDD,1,1,1,1,1,1,1
5323,6042,FDD,1,1,1,1,1,1,1
5326,6099,FDD,1,0,1,1,1,1,1
5327,6057,FDD,1,1,1,1,1,1,1
5328,6057,FDD,1,1,1,1,1,1,1
5329,7013,FDD,1,0,1,1,1,1,1
5330,7013,FDD,1,1,1,1,1,1,1
5331,7013,FDD,1,1,1,1,1,1,1
5332,7013,FDD,1,1,1,1,1,1,1
5334,7018,FDD,1,0,1,1,1,1,1
5335,7084,FDD,1,0,1,1,1,1,1
5336,7015,FDD,1,0,1,1,1,1,1
5338,7084,FDD,1,0,1,1,1,1,1
5340,7030,FDD,1,0,1,1,1,1,1
5341,7077,FDD,1,0,1,1,1,1,1
5342,7013,FDD,1,1,1,1,1,1,1
5343,7016,FDD,1,1,1,1,1,1,1
5344,6047,FDD,1,0,1,1,1,1,1
5345,7016,FDD,1,0,1,1,1,1,1
5346,6858,FDD,1,1,1,1,1,1,1
5348,7019,FDD,1,1,1,1,1,1,1
5349,7013,FDD,1,1,1,1,1,1,1
5352,7024,FDD,1,1,1,1,1,1,1
5353,7010,FDD,1,1,1,1,1,1,1
5355,7055,FDD,1,0,1,1,1,1,1
5356,6047,FDD,1,0,1,1,1,1,1
5358,6047,FDD,1,0,1,1,1,1,1
5359,6064,FDD,1,0,1,1,1,1,1
5360,7017,FDD,1,0,1,1,1,1,1
5361,7018,FDD,1,0,1,1,1,1,1
5363,6095,FDD,1,1,1,1,1,1,1
5364,7015,FDD,1,0,1,1,1,1,1
5365,8851,FDD,1,0,1,1,1,1,1
5366,8851,FDD,1,0,1,1,1,1,1
5367,6073,FDD,1,1,1,1,1,1,1
5368,7021,FDD,1,1,1,1,1,1,1
5369,7013,FDD,1,0,1,1,1,1,1
5370,7018,FDD,1,0,1,1,1,1,1
5371,6073,FDD,1,0,1,1,1,1,1
5372,6059,FDD,1,1,1,1,1,1,1
5373,6085,FDD,1,1,1,1,1,1,1
5374,7055,FDD,1,0,1,1,1,1,1
5376,6074,FDD,1,1,1,1,1,1,1
5378,6073,FDD,1,1,1,1,1,1,1
5379,6047,FDD,1,0,1,1,1,1,1
5382,7016,FDD,1,0,1,1,1,1,1
5383,6073,FDD,1,1,1,1,1,1,1
5384,7030,FDD,1,1,1,1,1,1,1
5385,6074,FDD,1,1,1,1,1,1,1
5386,6074,FDD,1,0,1,1,1,0,1
5387,7017,FDD,1,1,1,1,1,1,1
5388,7010,FDD,1,0,1,1,1,1,1
5389,6083,FDD,1,1,1,1,1,1,1
5390,6095,FDD,1,0,1,1,1,1,1
5392,6099,FDD,1,0,1,1,1,1,1
5393,6858,FDD,1,1,1,1,1,1,1
5396,7021,FDD,1,1,1,1,1,1,1
5397,6085,FDD,1,1,1,1,1,1,1
5398,7024,FDD,1,1,1,1,1,1,1
5399,7024,FDD,1,0,1,1,1,1,1
5402,7024,FDD,1,0,1,1,1,1,1
5403,6059,FDD,1,0,1,1,1,1,1
5408,7055,FDD,1,0,1,1,1,1,1
5409,7055,FDD,1,0,1,1,1,1,1
5410,7017,FDD,1,1,1,1,1,1,1
5411,6074,FDD,1,0,1,1,0,1,1
5414,7030,FDD,1,1,1,1,1,1,1
5416,6064,FDD,1,0,1,1,1,1,1
5417,6097,FDD,1,1,1,1,1,1,1
5418,6097,FDD,1,1,1,1,1,1,1
5419,6072,FDD,1,1,1,1,1,1,1
5420,6071,FDD,1,1,1,1,1,1,1
5421,6077,FDD,1,1,1,1,1,1,1
5422,6099,FDD,1,0,1,1,1,1,1
5424,7048,FDD,1,1,1,1,1,1,1
5425,7084,FDD,1,1,1,1,1,1,1
5426,7048,FDD,1,1,1,1,1,1,1
5427,6077,FDD,1,1,1,1,1,1,1
5428,7013,FDD,1,1,1,1,1,1,1
5429,7013,FDD,1,0,1,1,1,1,1
5430,6084,FDD,1,1,1,1,1,1,1
5432,6085,FDD,1,0,1,1,1,1,1
5433,6082,FDD,1,1,1,1,1,1,1
5434,7048,FDD,1,1,1,1,1,1,1
5436,7030,FDD,1,0,1,1,1,1,1
5438,6085,FDD,1,0,1,1,1,1,1
5439,6096,FDD,1,1,1,1,1,1,1
5440,7021,FDD,1,1,1,1,1,1,1
5441,6065,FDD,1,0,1,1,1,1,1
5442,7024,FDD,1,0,1,1,1,1,1
5443,7055,FDD,1,0,1,1,1,1,1
5444,6085,FDD,1,0,1,1,1,1,1
5445,7017,FDD,1,0,1,1,1,1,1
5446,7017,FDD,1,1,1,1,1,1,1
5447,7030,FDD,1,1,1,1,1,1,1
5448,7014,FDD,1,0,1,1,1,1,1
5449,7010,FDD,1,0,1,1,1,1,1
5450,7030,FDD,1,0,1,1,1,1,1
5452,6059,FDD,1,1,1,1,1,1,1
5455,8851,FDD,1,0,1,1,1,1,1
5459,6072,FDD,1,1,1,1,1,1,1
5460,6083,FDD,1,0,1,1,1,0,1
5461,7021,FDD,1,1,1,1,1,1,1
5462,7021,FDD,1,1,1,1,1,1,1
5463,6085,FDD,1,0,1,1,1,1,1
5464,6057,FDD,1,0,1,1,1,1,1
5466,7012,FDD,1,0,1,1,1,1,1
5467,6097,FDD,1,0,1,1,1,1,1
5469,6047,FDD,1,0,1,1,1,1,1
5470,6047,FDD,1,0,1,1,1,1,1
5471,7012,FDD,1,1,1,1,1,1,1
5472,6074,FDD,1,0,1,1,1,1,1
5476,7030,FDD,1,0,1,1,1,1,1
5477,6077,FDD,1,1,1,1,1,1,1
5479,6083,FDD,1,1,1,1,1,1,1
5480,6083,FDD,1,1,1,1,1,1,1
5481,6858,FDD,1,0,1,1,1,1,1
5482,6055,FDD,1,0,0,1,1,0,1
5483,7055,FDD,1,0,1,1,1,1,1
5485,7024,FDD,1,1,1,1,1,1,1
5486,7055,FDD,1,1,1,1,1,1,1
5487,6055,FDD,1,1,1,1,1,1,1
5488,7016,FDD,1,1,1,1,1,1,1
5489,6091,FDD,0,0,1,0,1,1,1
5490,6083,FDD,1,0,1,1,1,1,1
5491,6084,FDD,1,1,1,1,1,1,1
5492,6084,FDD,1,1,1,1,1,1,1
5495,7030,FDD,1,0,1,1,1,1,1
5497,6096,FDD,1,0,1,1,1,1,1
5498,6096,FDD,1,0,1,1,1,1,1
5499,7012,FDD,1,0,1,1,1,0,1
5600,7084,FDD,1,1,1,1,1,1,1
5601,7084,FDD,1,0,1,1,1,1,1
5606,7048,FDD,1,1,1,1,1,1,1
5608,7048,FDD,1,1,1,1,1,1,1
5609,7048,FDD,1,1,1,1,1,1,1
5612,7010,FDD,1,1,1,1,1,1,1
5613,6064,FDD,1,0,1,1,1,1,1
5614,6064,FDD,1,0,1,1,1,1,1
5616,6062,FDD,1,0,0,1,1,0,1
5617,7024,FDD,1,0,1,1,1,1,1
5622,6071,FDD,1,0,1,1,1,1,1
5623,7019,FDD,1,0,1,1,1,1,1
5624,6064,FDD,1,1,1,1,1,1,1
5626,7013,FDD,1,0,1,1,1,1,1
5627,7021,FDD,1,1,1,1,1,1,1
5628,7021,FDD,1,1,1,1,1,1,1
5629,7048,FDD,1,1,0,1,1,0,1
5637,7084,FDD,1,0,0,1,1,1,1
5638,7084,FDD,1,0,1,1,1,1,1
5640,7084,FDD,1,1,1,1,1,1,1
5641,7084,FDD,1,1,0,1,1,0,1
5644,7084,FDD,1,1,1,1,1,1,1
5649,7030,FDD,1,0,1,1,1,1,1
5653,7019,FDD,1,0,1,1,1,1,1
5654,6071,FDD,1,0,1,1,1,1,1
5657,6064,FDD,1,1,1,1,1,1,1
5661,7084,FDD,1,0,1,1,1,1,1
5663,7084,FDD,1,1,1,1,1,1,1
5667,6085,FDD,1,0,1,1,1,1,1
5668,6085,FDD,1,0,1,1,1,1,1
5669,6085,FDD,1,0,1,1,1,1,1
5670,6071,FDD,1,0,1,1,1,1,1
5672,6042,FDD,1,0,1,1,1,1,1
5673,6056,FDD,1,1,1,1,1,1,1
5675,6084,FDD,1,1,1,1,1,0,1
5676,7077,FDD,1,0,1,1,1,1,1
5678,7021,FDD,1,1,1,1,1,1,1
5683,7048,FDD,1,1,1,1,1,1,1
5684,7084,FDD,1,0,1,1,1,1,1
5691,7084,FDD,1,1,1,1,1,1,1
5692,6065,FDD,1,0,1,1,1,1,1
5693,6065,FDD,1,0,1,1,1,1,1
5695,6085,FDD,1,0,1,1,1,1,1
5697,6085,FDD,1,0,1,1,1,1,1
5700,6056,FDD,1,0,1,1,1,1,1
5702,6084,FDD,1,1,1,1,1,1,1
5703,6062,FDD,1,0,1,1,1,1,1
5704,8851,FDD,1,1,1,1,1,1,1
5705,6073,FDD,1,1,1,1,1,1,1
5706,6082,FDD,1,0,1,1,1,1,1
5707,6042,FDD,1,0,1,1,1,1,1
5709,6095,FDD,1,0,1,1,1,1,1
5713,6083,FDD,1,1,1,1,1,1,1
5715,6083,FDD,1,0,1,1,1,1,1
5716,6062,FDD,1,0,1,1,1,1,1
5717,6084,FDD,1,0,1,1,1,1,1
5722,6057,FDD,1,0,1,1,1,1,1
5725,7013,FDD,1,1,1,1,1,1,1
5726,6084,FDD,1,0,1,1,1,1,1
5728,6059,FDD,1,0,1,1,1,1,1
5731,7016,FDD,1,1,1,1,1,1,1
5732,6096,FDD,1,0,1,1,1,1,1
5734,6097,FDD,1,0,1,1,1,1,1
5735,6055,FDD,1,0,1,1,1,1,1
5737,6082,FDD,1,1,1,1,1,1,1
5738,6082,FDD,1,1,1,1,1,1,1
5740,7019,FDD,1,0,1,1,1,1,1
5741,8851,FDD,1,0,1,1,1,1,1
5743,6091,FDD,1,1,1,1,1,1,1
5744,7019,FDD,1,0,1,1,1,1,1
5745,6073,FDD,1,1,1,1,1,1,1
5747,6073,FDD,1,1,1,1,1,1,1
5748,7079,FDD,1,0,1,1,1,1,1
5752,7030,FDD,1,1,1,1,1,1,1
5753,7016,FDD,1,0,1,1,1,1,1
5754,7016,FDD,1,1,1,1,1,1,1
5755,7016,FDD,1,1,1,1,1,1,1
5758,8851,FDD,1,1,1,1,1,1,1
5759,8851,FDD,1,1,1,1,1,1,1
5760,6071,FDD,1,0,1,1,1,1,1
5761,6074,FDD,1,0,0,1,1,0,1
5764,6064,FDD,1,0,1,1,1,1,1
5767,7055,FDD,1,1,1,1,1,1,1
5768,7013,FDD,1,0,1,1,1,1,1
5769,7019,FDD,1,1,1,1,1,1,1
5771,7019,FDD,1,0,1,1,1,1,1
5772,6071,FDD,1,0,1,1,1,1,1
5773,6057,FDD,1,0,1,1,1,1,1
5774,6057,FDD,1,0,1,1,1,1,1
5776,7019,FDD,1,0,1,1,1,1,1
5777,7014,FDD,1,1,1,1,1,1,1
5779,7016,FDD,1,0,1,1,1,1,1
5780,6072,FDD,1,0,1,1,1,1,1
5782,6084,FDD,1,0,1,1,1,1,1
5786,6055,FDD,0,1,1,0,1,1,1
5787,6858,FDD,1,0,0,1,1,1,1
5789,6082,FDD,1,0,1,1,1,1,1
5790,6082,FDD,1,1,1,1,1,1,1
5791,7015,FDD,1,0,1,1,1,1,1
5795,7030,FDD,1,0,1,1,1,1,1
5797,6099,FDD,0,1,1,0,1,1,1
5799,7013,FDD,1,0,1,1,1,1,1
5804,7055,FDD,1,0,1,1,1,1,1
5805,6042,FDD,1,1,1,1,1,1,1
5806,7079,FDD,1,1,1,0,1,1,0
5808,6083,FDD,1,1,0,1,1,1,0
5809,6083,FDD,1,1,1,1,1,1,1
5810,6064,FDD,1,0,1,1,1,1,1
5812,6055,FDD,1,1,1,1,1,1,1
5813,6055,FDD,1,0,1,1,1,1,1
5814,6095,FDD,1,1,0,1,1,0,1
5815,6095,FDD,1,0,1,1,1,1,1
5816,6099,FDD,1,1,1,1,1,1,1
5817,6099,FDD,1,1,1,1,1,1,1
5818,6099,FDD,0,0,1,1,0,1,1
5819,6099,FDD,1,1,1,1,1,1,1
5820,6099,FDD,1,0,1,1,1,1,1
5823,6056,FDD,1,1,1,1,1,1,1
5824,6056,FDD,1,1,1,1,1,1,1
5826,6071,FDD,1,0,1,1,1,1,1
5828,7077,FDD,1,1,1,1,1,1,1
5829,6858,FDD,1,1,1,1,1,1,1
5831,6071,FDD,1,0,1,1,1,1,1
5832,6057,FDD,1,1,1,1,1,1,1
5835,7013,FDD,1,0,1,1,1,1,1
5837,6082,FDD,1,1,1,1,1,1,1
5839,7048,FDD,1,1,1,1,1,1,1
5840,7015,FDD,1,1,1,1,1,1,1
5842,6074,FDD,1,0,1,1,1,1,1
5844,6074,FDD,1,0,1,1,1,1,1
5845,7019,FDD,1,0,1,1,1,1,1
5846,6071,FDD,1,0,1,1,1,1,1
5847,7016,FDD,1,1,1,1,1,1,1
5848,7048,FDD,1,1,1,1,1,1,1
5851,6091,FDD,1,1,1,1,1,1,1
5853,7021,FDD,1,1,1,1,1,1,1
5855,7015,FDD,1,0,1,1,1,1,1
5857,7012,FDD,1,0,1,1,1,1,1
5858,7013,FDD,1,0,1,1,1,1,1
5861,7021,FDD,1,1,1,1,1,1,1
5863,7015,FDD,1,1,1,1,1,1,1
5864,7048,FDD,1,1,1,1,1,1,1
5866,6042,FDD,1,0,1,1,1,1,1
5867,7030,FDD,1,1,1,1,1,1,1
5869,7021,FDD,1,0,1,1,1,0,1
5871,6071,FDD,1,0,1,1,1,1,1
5872,7019,FDD,1,1,1,1,1,1,1
5875,6071,FDD,1,1,1,1,1,1,1
5876,6071,FDD,1,0,1,1,1,1,1
5879,6858,FDD,1,0,1,1,1,1,1
5880,7016,FDD,1,0,1,1,1,1,1
5881,7030,FDD,1,0,1,1,1,1,1
5883,7021,FDD,1,1,1,1,1,1,1
5886,7084,FDD,1,0,1,1,1,1,1
5888,6047,FDD,1,0,1,1,1,1,1
5889,6064,FDD,1,1,1,1,1,1,1
5891,7030,FDD,1,0,1,1,1,1,1
5893,6074,FDD,1,0,1,1,1,1,1
5894,8851,FDD,1,1,1,1,1,1,1
5898,6083,FDD,1,0,1,0,1,1,1
5903,6095,FDD,1,1,1,1,1,1,1
5907,6095,FDD,1,1,1,1,1,1,1
5908,6097,FDD,1,0,1,1,1,1,1
5922,7016,FDD,1,1,1,1,1,1,1
5923,6073,FDD,1,1,1,1,1,1,1
5925,6062,FDD,1,0,1,1,1,1,1
5927,6077,FDD,1,0,1,1,1,1,1
5929,7021,FDD,1,1,1,1,1,1,1
5930,7084,FDD,1,1,1,1,1,1,1
5935,7021,FDD,1,1,1,1,1,1,1
5936,7016,FDD,1,0,1,1,1,1,1
5938,7084,FDD,1,0,1,1,1,1,1
5944,7030,FDD,1,0,1,1,1,1,1
5947,6084,FDD,1,0,1,1,1,1,1
5954,7084,FDD,1,1,1,1,1,1,1
5957,7077,FDD,1,0,1,1,1,1,1
5959,7010,FDD,1,1,1,1,1,1,1
5960,6084,FDD,1,0,1,1,1,1,1
5962,6084,FDD,1,0,1,1,1,1,1
5963,6064,FDD,1,1,1,1,1,1,1
5964,6071,FDD,1,0,1,1,1,1,1
5965,7055,FDD,1,1,1,1,1,1,1
5968,7016,FDD,1,1,1,1,1,1,1
5969,7016,FDD,1,0,1,1,1,1,1
5976,7079,FDD,1,0,1,1,1,1,1
5977,7079,FDD,1,1,1,1,1,1,1
5979,7048,FDD,1,1,1,1,1,1,1
5980,7048,FDD,1,1,0,1,1,1,0
5981,7048,FDD,1,1,1,1,1,1,1
5982,7048,FDD,1,1,1,1,1,1,1
5987,6056,FDD,1,1,1,1,1,1,1
5988,8851,FDD,1,0,1,1,1,1,1
5990,7015,FDD,1,0,1,1,1,1,1
5991,7015,FDD,1,0,1,1,1,1,1
5992,7079,FDD,1,1,1,1,1,1,1
5993,7021,FDD,1,1,1,1,1,1,1
5994,7021,FDD,1,0,1,1,1,1,1
5996,7084,FDD,1,0,1,1,1,1,1
6078,6056,FDD,1,0,1,1,1,1,1
6098,6083,FDD,1,1,0,1,1,1,0
6149,6071,FDD,1,1,1,1,1,1,1
6159,6083,FDD,1,1,1,1,1,1,1
6165,7019,FDD,1,0,1,1,1,1,1
6166,7019,FDD,1,0,1,1,1,1,1
6170,7015,FDD,1,1,1,1,1,1,1
6172,6065,FDD,1,1,1,1,1,1,1
6173,7019,FDD,1,0,1,1,1,1,1
6174,6073,FDD,1,1,1,1,1,1,1
6176,6858,FDD,1,1,1,1,1,1,1
6178,7018,FDD,1,0,1,1,1,1,1
6207,6071,FDD,1,0,1,1,1,1,1
6226,7016,FDD,1,1,1,1,1,1,1
6233,6858,FDD,1,0,1,1,1,1,1
6243,6858,FDD,1,0,1,1,1,1,1
6263,6858,FDD,1,0,1,1,1,1,1
6264,6858,FDD,1,1,1,1,1,1,1
6286,6083,FDD,1,1,1,1,1,1,1
6300,6042,FDD,1,0,1,1,1,1,1
6323,6057,FDD,1,0,1,1,1,1,1
6370,6097,FDD,1,0,1,1,1,1,1
6390,7055,FDD,1,0,1,1,1,1,1
6392,6065,FDD,1,0,1,1,1,1,1
6394,6085,FDD,1,0,1,1,1,1,1
6395,6099,FDD,1,1,1,1,1,1,1
6398,8851,FDD,1,0,1,1,1,1,1
6459,6083,FDD,1,0,1,1,1,1,1
6467,6056,FDD,1,0,1,1,1,1,1
6469,6072,FDD,1,0,1,1,1,1,1
6470,7055,FDD,1,0,1,1,1,1,1
6476,7055,FDD,1,0,1,1,1,1,1
6477,7013,FDD,1,1,1,1,1,1,1
6480,7013,FDD,1,1,1,1,1,1,1
6500,6065,FDD,1,1,1,1,1,1,1
6531,7019,FDD,1,0,1,1,1,1,1
6548,6071,FDD,1,0,1,1,1,1,1
6576,6055,FDD,1,0,1,1,1,1,1
6577,6057,FDD,1,1,1,1,1,1,1
6578,6064,FDD,1,0,1,1,1,1,1
6579,7010,FDD,1,1,1,1,1,1,1
6583,7010,FDD,1,0,1,1,1,1,1
6585,6065,FDD,1,0,1,1,1,1,1
6586,6858,FDD,1,0,1,1,1,1,1
6587,6084,FDD,1,0,1,1,1,1,1
6588,6057,FDD,1,1,1,1,1,1,1
6590,7010,FDD,1,0,1,1,1,1,1
6732,6099,FDD,1,0,1,1,1,1,1
6786,6083,FDD,1,1,1,1,1,1,1
6789,6858,FDD,1,0,1,1,1,1,1
6798,7016,FDD,1,1,1,1,1,1,1
6807,6072,FDD,1,1,1,1,1,1,1
6813,6084,FDD,1,0,1,1,1,1,1
