Market ID,Region,Store #,,Fulfilment Type,Weeks on DPI, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
192,17,1619,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,87.01%,79.79%,13.31,88.84%,89.30%,87.27%,81.82%
192,17,3280,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202246,89.02%,62.05%,16.44,87.93%,92.78%,86.23%,88.89%
192,17,3280,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,79.79%,70.50%,14.38,87.69%,78.40%,86.75%,61.83%
194,17,1966,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202246,98.04%,90.16%,11.53,100.00%,100.00%,94.74%,100.00%
194,17,2405,,Scheduled Delivery Express,3,Active Monitoring,Degrading,Store Focus,202246,90.26%,79.51%,11.4,89.55%,89.36%,92.50%,
194,17,2405,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,86.53%,86.79%,10.78,85.49%,87.94%,88.54%,50.00%
195,17,1993,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202246,97.03%,76.64%,13.94,96.88%,96.43%,100.00%,95.24%
195,17,2088,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.78%,80.00%,14.04,97.30%,100.00%,100.00%,
195,17,2088,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,83.18%,78.38%,12.93,88.60%,89.21%,77.71%,17.86%
195,17,2107,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,99.37%,84.85%,13.63,98.25%,100.00%,100.00%,
195,17,2210,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,95.27%,79.27%,10.29,96.30%,94.03%,,
195,17,2210,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,75.11%,97.14%,12.68,84.12%,53.09%,100.00%,100.00%
195,17,2355,,Scheduled Delivery Express,2,Active Monitoring,Recovering,Store Focus,202246,85.39%,74.19%,10.64,95.65%,95.45%,80.00%,72.41%
195,17,2355,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202246,78.85%,88.33%,11.89,76.99%,78.22%,88.25%,73.16%
195,17,2586,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202246,67.11%,80.25%,20.18,69.34%,49.90%,80.19%,67.14%
195,17,4597,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,91.64%,88.85%,13.42,95.02%,90.44%,100.00%,88.92%
226,17,1623,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,68.47%,77.83%,16.18,83.80%,86.29%,64.89%,48.82%
226,17,1884,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,69.31%,84.90%,15,61.18%,74.76%,74.75%,63.35%
226,17,2064,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202246,63.06%,54.67%,25.35,57.39%,88.62%,67.18%,45.39%
226,17,2543,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.09%,69.86%,12.93,95.95%,97.56%,97.79%,96.69%
226,17,4276,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,95.74%,68.80%,17.51,98.86%,99.07%,93.04%,88.10%
226,17,4276,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,72.82%,74.96%,19.9,79.57%,88.18%,78.31%,35.95%
228,17,1656,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,80.56%,86.31%,15.18,83.07%,93.92%,81.94%,62.56%
228,17,2597,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,86.74%,89.89%,13.1,89.83%,88.59%,88.09%,77.38%
577,17,3159,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,80.88%,93.64%,16.84,85.53%,80.13%,82.16%,74.49%
577,17,3443,,Scheduled Delivery Express,7,Executive Review,Degrading,Store Focus,202246,92.39%,92.00%,14.32,88.00%,100.00%,91.67%,87.50%
577,17,3443,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,79.23%,91.47%,13.32,82.06%,88.77%,69.28%,74.84%
577,17,3520,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.81%,85.03%,11.7,96.72%,99.27%,98.47%,96.84%
577,17,3562,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,76.03%,87.33%,13.38,87.63%,77.87%,70.14%,63.74%
577,17,3795,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,73.77%,96.33%,14.91,80.81%,78.42%,65.01%,69.20%
577,17,5077,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202246,92.59%,70.97%,6.32,88.89%,87.50%,100.00%,100.00%
577,17,5077,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,77.96%,77.76%,11.5,86.39%,85.42%,65.08%,72.36%
544,72,3184,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,95.71%,72.97%,10.8,100.00%,92.00%,100.00%,92.86%
544,72,4504,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202246,81.41%,87.20%,10.53,81.70%,87.63%,81.88%,72.56%
544,72,4580,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,83.63%,82.91%,10.65,85.65%,79.33%,88.57%,80.84%
544,72,4672,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,90.29%,83.51%,9.91,95.26%,96.23%,86.96%,80.68%
544,72,4691,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,98.88%,92.47%,17.05,100.00%,100.00%,100.00%,95.83%
544,72,4691,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,88.93%,92.00%,12.43,93.81%,92.86%,88.10%,80.32%
544,72,5100,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,82.73%,82.22%,13.98,85.61%,84.59%,86.76%,74.13%
544,72,5256,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202246,83.27%,83.19%,14.16,90.19%,84.15%,74.34%,84.44%
545,72,5740,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202246,90.29%,97.84%,11.5,95.95%,91.54%,88.86%,84.41%
58,64,5613,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.98%,69.70%,9.73,98.39%,98.15%,95.08%,100.00%
58,64,6578,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.59%,82.56%,7.55,94.44%,100.00%,100.00%,96.00%
504,64,4104,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.32%,85.00%,10.35,100.00%,100.00%,97.37%,95.83%
561,64,2433,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,100.00%,87.06%,5.71,100.00%,100.00%,100.00%,100.00%
561,64,2974,,Scheduled Delivery Express,9,Executive Review,Degrading,Store Focus,202246,84.03%,77.24%,10.24,82.14%,76.67%,89.29%,87.88%
561,64,3015,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.06%,86.01%,10.06,97.14%,93.10%,97.73%,100.00%
561,64,3204,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,80.51%,70.33%,11.63,84.82%,75.98%,78.87%,83.03%
561,64,3341,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,87.50%,90.68%,10.09,76.85%,86.15%,94.54%,89.83%
561,64,3530,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.63%,85.71%,9.05,100.00%,100.00%,100.00%,93.33%
561,64,7224,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202246,86.90%,87.20%,14.43,92.24%,91.46%,90.21%,63.31%
496,59,7162,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.73%,89.13%,12.5,100.00%,100.00%,100.00%,92.31%
496,59,7162,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,90.46%,85.57%,7.46,89.21%,91.45%,92.19%,88.78%
500,59,2414,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,87.21%,87.63%,11.62,89.55%,83.02%,84.16%,92.76%
500,59,4147,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,75.93%,66.03%,17.87,66.16%,88.78%,75.19%,82.88%
500,59,4157,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202246,68.21%,68.03%,12.03,64.89%,71.91%,65.00%,71.03%
500,59,7337,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,98.11%,87.04%,8.51,100.00%,100.00%,90.00%,100.00%
509,59,5393,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202246,91.43%,92.59%,10.1,95.17%,94.91%,90.82%,83.13%
509,59,6176,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,95.19%,78.90%,9.91,100.00%,92.31%,92.59%,96.15%
509,59,6176,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202246,77.57%,68.02%,13.55,91.04%,77.69%,68.10%,66.67%
509,59,6263,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.65%,84.27%,10.87,100.00%,95.24%,95.00%,100.00%
509,59,6263,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202246,85.85%,93.57%,10.3,88.82%,91.16%,86.05%,76.30%
509,59,6264,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,76.95%,74.95%,14.51,84.56%,82.48%,81.64%,49.17%
509,59,6828,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,91.26%,80.60%,11.53,92.10%,90.78%,87.96%,94.80%
546,72,2840,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,100.00%,84.09%,9.91,100.00%,100.00%,100.00%,100.00%
546,72,2840,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,82.03%,83.74%,11.62,75.86%,79.08%,85.71%,88.71%
546,72,4517,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.50%,77.95%,12.15,93.75%,96.30%,100.00%,100.00%
546,72,4519,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,98.99%,89.00%,10.87,100.00%,96.30%,100.00%,100.00%
546,72,5903,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,100.00%,100.00%,11.91,100.00%,100.00%,100.00%,100.00%
549,72,3629,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.88%,97.01%,10.65,100.00%,100.00%,100.00%,91.67%
549,72,3862,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,98.29%,76.86%,11.7,100.00%,96.67%,95.00%,100.00%
554,59,920,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,84.38%,13.55,100.00%,100.00%,100.00%,100.00%
507,64,4585,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,84.25%,12.03,100.00%,100.00%,100.00%,100.00%
533,64,2875,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202246,98.36%,80.16%,11.12,100.00%,100.00%,100.00%,91.67%
533,64,2875,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,92.74%,85.24%,9.53,92.64%,93.37%,94.76%,89.93%
533,64,2877,,Scheduled Delivery Express,10,Executive Review,Recovering,Store Focus,202246,98.17%,81.20%,9.2,97.22%,100.00%,100.00%,96.30%
533,64,2877,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202246,91.16%,82.82%,10.06,91.26%,90.48%,94.85%,87.39%
541,64,3727,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.85%,70.33%,10.14,100.00%,100.00%,100.00%,95.00%
541,64,3727,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,86.83%,80.30%,8.02,96.00%,87.24%,79.45%,82.35%
541,64,3736,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,87.50%,9.74,100.00%,100.00%,100.00%,100.00%
541,64,4659,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.47%,83.13%,11.17,100.00%,94.74%,96.00%,100.00%
541,64,5327,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202246,86.41%,84.36%,10.86,86.43%,80.72%,90.43%,88.43%
541,64,7233,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,88.28%,85.71%,7.77,94.47%,88.60%,89.11%,80.58%
541,64,7262,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,202246,89.00%,83.52%,8.44,90.09%,88.00%,91.21%,86.83%
543,64,3703,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,93.88%,80.39%,10.98,100.00%,95.00%,100.00%,83.87%
543,64,3703,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,81.20%,77.49%,13.14,89.15%,77.93%,82.73%,74.52%
543,64,5102,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,82.03%,76.09%,10.12,97.10%,78.50%,81.49%,75.68%
543,64,5722,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,97.22%,75.68%,9.29,100.00%,90.00%,100.00%,96.77%
492,72,3593,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,84.49%,83.31%,11.89,88.95%,86.44%,87.28%,74.19%
492,72,5043,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,87.76%,90.39%,10.5,83.64%,88.71%,94.35%,84.96%
492,72,5122,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202246,80.83%,86.56%,14.06,78.23%,82.64%,91.99%,68.93%
566,59,5059,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,94.37%,78.48%,12.2,100.00%,88.24%,93.33%,95.45%
566,59,5059,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,81.42%,67.01%,14.95,93.97%,83.90%,84.68%,61.13%
566,59,5107,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,85.62%,86.47%,10.29,86.16%,82.23%,90.94%,82.66%
566,59,5925,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,96.30%,72.41%,8.64,100.00%,87.50%,100.00%,100.00%
566,59,7342,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.08%,79.89%,11.95,98.25%,97.83%,97.06%,94.12%
566,59,7342,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202246,90.12%,84.74%,12.18,93.75%,92.99%,87.36%,87.68%
550,61,3098,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,86.72%,87.28%,7.41,91.30%,82.14%,89.38%,84.79%
494,59,4053,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,68.10%,83.78%,10.72,73.89%,62.84%,68.92%,66.32%
494,59,4054,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,80.89%,68.10%,11.25,85.67%,82.47%,87.59%,61.86%
494,59,5804,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202246,71.21%,63.72%,16.98,74.79%,58.38%,78.85%,72.85%
494,59,6390,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,96.91%,63.46%,7.93,100.00%,100.00%,100.00%,90.91%
494,59,6390,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202246,84.34%,77.50%,7.23,87.50%,83.78%,72.37%,89.19%
494,59,6470,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,70.27%,6.94,100.00%,100.00%,100.00%,100.00%
494,59,6470,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,87.58%,69.64%,8.65,89.31%,87.88%,80.17%,92.92%
495,59,3110,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,71.03%,77.75%,17.52,75.76%,65.72%,73.24%,68.42%
495,59,3166,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.02%,65.44%,12.45,94.64%,96.43%,96.74%,91.30%
495,59,3166,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202246,74.87%,74.09%,13.26,83.24%,74.19%,72.12%,67.36%
495,59,5645,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,69.09%,84.38%,10.1,79.30%,69.69%,70.80%,54.98%
495,59,5646,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,72.94%,60.47%,15.36,77.52%,72.35%,65.99%,77.14%
502,59,3885,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202246,73.44%,75.21%,12.15,85.43%,75.33%,68.53%,61.27%
502,59,4220,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,78.13%,70.91%,14.2,77.59%,77.04%,81.67%,76.50%
502,59,4388,,Scheduled Delivery Express,11,Executive Review,Degrading,Store Focus,202246,97.56%,77.78%,6.41,87.50%,100.00%,100.00%,100.00%
502,59,5754,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202246,76.66%,68.43%,12.23,68.81%,71.29%,75.18%,91.53%
502,59,6798,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.71%,76.09%,17.71,91.49%,92.45%,97.37%,94.59%
502,59,6798,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202246,68.40%,65.07%,21.2,76.07%,56.02%,74.46%,62.77%
502,59,6936,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,86.97%,77.77%,10.17,85.07%,85.43%,90.51%,86.99%
496,59,3442,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,93.10%,10.52,100.00%,100.00%,100.00%,100.00%
496,59,3899,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.13%,61.31%,11.75,94.29%,90.91%,93.33%,93.94%
496,59,3899,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,67.51%,59.93%,15.19,66.45%,53.27%,69.12%,79.83%
496,59,6174,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,78.37%,61.12%,10.91,88.80%,84.58%,73.45%,64.98%
497,59,2328,,Scheduled Delivery Express,3,Active Monitoring,Degrading,Store Focus,202246,91.36%,77.27%,10.11,87.10%,95.45%,100.00%,88.24%
497,59,2328,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,81.34%,84.75%,10.34,86.89%,90.00%,80.93%,67.06%
497,59,3338,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,84.27%,78.50%,10.98,79.87%,84.50%,93.81%,80.44%
497,59,3724,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.41%,86.96%,14.87,100.00%,100.00%,93.33%,100.00%
497,59,3724,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,80.83%,86.88%,13.81,88.52%,83.33%,86.11%,66.85%
497,59,4145,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202246,83.29%,76.87%,11.53,89.31%,84.28%,89.57%,68.75%
497,59,4443,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,78.58%,61.65%,14.17,90.03%,75.86%,85.13%,62.58%
497,59,4452,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,78.95%,9.24,100.00%,100.00%,100.00%,100.00%
497,59,5378,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202246,26.58%,38.49%,22.44,39.47%,12.43%,24.26%,17.65%
497,59,5383,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,59.76%,53.37%,20.71,48.37%,66.75%,77.42%,41.57%
499,59,3359,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,85.65%,81.61%,10.78,91.14%,76.14%,86.02%,87.96%
499,59,4848,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,65.12%,57.03%,20.26,88.31%,50.54%,47.35%,73.56%
499,59,6233,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,98.39%,84.21%,12.11,100.00%,96.15%,100.00%,96.88%
499,59,6586,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202246,85.64%,70.04%,10.89,91.33%,84.62%,86.74%,79.19%
499,59,6962,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,88.91%,86.48%,9.99,89.69%,87.11%,89.17%,89.74%
499,59,7146,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,99.10%,94.62%,10.89,100.00%,100.00%,100.00%,96.23%
499,59,7180,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202246,46.62%,58.33%,24.01,76.76%,37.42%,20.18%,26.21%
485,59,2442,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,84.06%,81.08%,9.96,78.00%,91.93%,90.44%,75.05%
485,59,4198,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,98.21%,82.76%,9.73,100.00%,91.67%,100.00%,100.00%
485,59,4198,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202246,90.94%,83.16%,10.65,97.58%,93.45%,84.97%,88.02%
485,59,6172,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,85.87%,80.29%,9.45,90.56%,87.63%,84.88%,78.32%
495,59,5421,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,83.46%,66.90%,8.69,83.62%,79.52%,90.36%,80.25%
495,59,5427,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,78.09%,66.08%,14.46,85.89%,64.21%,85.00%,74.70%
538,72,7127,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,94.74%,85.00%,7.7,93.33%,100.00%,87.50%,100.00%
498,59,4692,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,74.96%,68.49%,12.9,69.71%,72.78%,88.45%,69.62%
554,59,2699,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,88.92%,87.44%,9.46,88.24%,88.36%,88.29%,90.86%
554,59,3069,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,80.85%,84.58%,9.83,83.33%,79.05%,76.40%,84.78%
554,59,3071,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202246,88.89%,86.69%,7.22,87.90%,93.02%,89.68%,85.31%
554,59,3072,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.43%,86.44%,10.01,94.12%,100.00%,100.00%,95.83%
554,59,3072,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202246,89.71%,85.66%,10.75,85.11%,92.61%,91.01%,90.40%
554,59,3074,,Scheduled Delivery Express,8,Executive Review,Recovering,Store Focus,202246,97.10%,97.22%,10.53,95.00%,100.00%,94.12%,100.00%
554,59,5267,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,74.58%,6.37,100.00%,100.00%,100.00%,100.00%
