Store Nbr,Vendor Stk Nbr,Product Line,Curr Str On Hand Qty
1256,606-S34Q-ELE-W,S34Q,0 
1256,606-S34Q-OPT-W,S34Q,0 
1267,244-S12C-CRU-W,S12C,2 
1267,244-S12C-ELE-W,S12C,2 
1267,244-S12C-OPT-W,S12C,2 
1267,244-S20T-CRU-W,S20T,2 
1267,244-S20T-ELE-W,S20T,2 
1267,244-S20T-OPT-W,S20T,0 
1267,244-S34Q-CRU-W,S34Q,2 
1267,244-S34Q-ELE-W,S34Q,2 
1267,244-S34Q-OPT-W,S34Q,1 
1274,461-S12C-CRU-W,S12C,8 
1274,461-S12C-ELE-W,S12C,8 
1274,461-S12C-OPT-W,S12C,8 
1274,461-S20T-CRU-W,S20T,8 
1274,461-S20T-ELE-W,S20T,8 
1274,461-S20T-OPT-W,S20T,8 
1274,461-S34Q-CRU-W,S34Q,8 
1274,461-S34Q-ELE-W,S34Q,8 
1274,461-S34Q-OPT-W,S34Q,8 
1276,612-S12C-CRU-W,S12C,1 
1276,612-S12C-ELE-W,S12C,2 
1276,612-S12C-OPT-W,S12C,2 
1276,612-S20T-CRU-W,S20T,2 
1276,612-S20T-ELE-W,S20T,2 
1276,612-S20T-OPT-W,S20T,2 
1276,612-S34Q-CRU-W,S34Q,2 
1276,612-S34Q-ELE-W,S34Q,2 
1276,612-S34Q-OPT-W,S34Q,2 
1283,135-S12C-CRU-W,S12C,0 
1283,135-S12C-ELE-W,S12C,0 
1283,135-S12C-OPT-W,S12C,0 
1283,135-S20T-CRU-W,S20T,0 
1283,135-S20T-ELE-W,S20T,0 
1283,135-S20T-OPT-W,S20T,0 
1283,135-S34Q-CRU-W,S34Q,0 
1283,135-S34Q-ELE-W,S34Q,0 
1283,135-S34Q-OPT-W,S34Q,0 
1305,612-S12C-CRU-W,S12C,2 
1305,612-S12C-ELE-W,S12C,2 
1305,612-S12C-OPT-W,S12C,2 
1305,612-S20T-CRU-W,S20T,2 
1305,612-S20T-ELE-W,S20T,2 
1305,612-S20T-OPT-W,S20T,2 
1305,612-S34Q-CRU-W,S34Q,2 
1305,612-S34Q-ELE-W,S34Q,2 
1305,612-S34Q-OPT-W,S34Q,2 
1307,606-S12C-CRU-W,S12C,0 
1307,606-S12C-ELE-W,S12C,0 
1307,606-S12C-OPT-W,S12C,0 
1307,606-S20T-CRU-W,S20T,0 
1307,606-S20T-ELE-W,S20T,0 
1307,606-S20T-OPT-W,S20T,0 
1307,606-S34Q-CRU-W,S34Q,0 
1307,606-S34Q-ELE-W,S34Q,0 
1307,606-S34Q-OPT-W,S34Q,0 
1308,610-S12C-CRU-W,S12C,2 
1308,610-S12C-ELE-W,S12C,2 
1308,610-S12C-OPT-W,S12C,2 
1308,610-S20T-CRU-W,S20T,2 
1308,610-S20T-ELE-W,S20T,2 
1308,610-S20T-OPT-W,S20T,2 
1308,610-S34Q-CRU-W,S34Q,2 
1308,610-S34Q-ELE-W,S34Q,2 
1308,610-S34Q-OPT-W,S34Q,2 
1315,245-S12C-CRU-W,S12C,2 
1315,245-S12C-ELE-W,S12C,2 
1315,245-S12C-OPT-W,S12C,2 
1315,245-S20T-CRU-W,S20T,2 
1315,245-S20T-ELE-W,S20T,2 
1315,245-S20T-OPT-W,S20T,2 
1315,245-S34Q-CRU-W,S34Q,2 
1315,245-S34Q-ELE-W,S34Q,2 
1315,245-S34Q-OPT-W,S34Q,2 
1318,217-S12C-CRU-W,S12C,2 
1318,217-S12C-ELE-W,S12C,2 
1318,217-S12C-OPT-W,S12C,2 
1318,217-S20T-CRU-W,S20T,2 
1318,217-S20T-ELE-W,S20T,2 
1318,217-S20T-OPT-W,S20T,2 
1318,217-S34Q-CRU-W,S34Q,2 
1318,217-S34Q-ELE-W,S34Q,2 
1318,217-S34Q-OPT-W,S34Q,2 
1320,217-S12C-CRU-W,S12C,2 
1320,217-S12C-ELE-W,S12C,2 
1320,217-S12C-OPT-W,S12C,2 
1320,217-S20T-CRU-W,S20T,2 
1320,217-S20T-ELE-W,S20T,2 
1320,217-S20T-OPT-W,S20T,2 
1320,217-S34Q-CRU-W,S34Q,2 
1320,217-S34Q-ELE-W,S34Q,2 
1320,217-S34Q-OPT-W,S34Q,2 
1326,182-S12C-CRU-W,S12C,0 
1326,182-S12C-ELE-W,S12C,0 
1326,182-S12C-OPT-W,S12C,0 
1326,182-S20T-CRU-W,S20T,0 
1326,182-S20T-ELE-W,S20T,0 
1326,182-S20T-OPT-W,S20T,0 
1326,182-S34Q-CRU-W,S34Q,0 
1326,182-S34Q-ELE-W,S34Q,0 
1326,182-S34Q-OPT-W,S34Q,0 
1351,239-S12C-CRU-W,S12C,0 
1351,239-S12C-ELE-W,S12C,0 
1351,239-S12C-OPT-W,S12C,0 
1351,239-S20T-CRU-W,S20T,0 
1351,239-S20T-ELE-W,S20T,0 
1351,239-S20T-OPT-W,S20T,0 
1351,239-S34Q-CRU-W,S34Q,0 
1351,239-S34Q-ELE-W,S34Q,0 
1351,239-S34Q-OPT-W,S34Q,0 
1379,131-S12C-CRU-W,S12C,2 
1379,131-S12C-ELE-W,S12C,2 
1379,131-S12C-OPT-W,S12C,2 
1379,131-S20T-CRU-W,S20T,2 
1379,131-S20T-ELE-W,S20T,2 
1379,131-S20T-OPT-W,S20T,2 
1379,131-S34Q-CRU-W,S34Q,2 
1379,131-S34Q-ELE-W,S34Q,2 
1379,131-S34Q-OPT-W,S34Q,2 
1392,227-S12C-CRU-W,S12C,4 
1392,227-S12C-ELE-W,S12C,4 
1392,227-S12C-OPT-W,S12C,4 
1392,227-S20T-CRU-W,S20T,4 
1392,227-S20T-ELE-W,S20T,4 
1392,227-S20T-OPT-W,S20T,4 
1392,227-S34Q-CRU-W,S34Q,4 
1392,227-S34Q-ELE-W,S34Q,4 
1392,227-S34Q-OPT-W,S34Q,4 
1394,612-S12C-CRU-W,S12C,2 
1394,612-S12C-ELE-W,S12C,2 
1394,612-S12C-OPT-W,S12C,2 
1394,612-S20T-CRU-W,S20T,2 
1394,612-S20T-ELE-W,S20T,2 
1394,612-S20T-OPT-W,S20T,2 
1394,612-S34Q-CRU-W,S34Q,2 
1394,612-S34Q-ELE-W,S34Q,2 
1394,612-S34Q-OPT-W,S34Q,2 
1396,612-S12C-CRU-W,S12C,2 
1396,612-S12C-ELE-W,S12C,2 
1396,612-S12C-OPT-W,S12C,2 
1396,612-S20T-CRU-W,S20T,2 
1396,612-S20T-ELE-W,S20T,2 
1396,612-S20T-OPT-W,S20T,2 
1396,612-S34Q-CRU-W,S34Q,2 
1396,612-S34Q-ELE-W,S34Q,2 
1396,612-S34Q-OPT-W,S34Q,2 
1400,142-S12C-CRU-W,S12C,0 
1400,142-S12C-ELE-W,S12C,0 
1400,142-S12C-OPT-W,S12C,0 
1400,142-S20T-CRU-W,S20T,0 
1400,142-S20T-ELE-W,S20T,0 
1400,142-S20T-OPT-W,S20T,0 
1400,142-S34Q-CRU-W,S34Q,0 
1400,142-S34Q-ELE-W,S34Q,0 
1400,142-S34Q-OPT-W,S34Q,0 
1412,245-S12C-CRU-W,S12C,2 
1412,245-S12C-ELE-W,S12C,2 
1412,245-S12C-OPT-W,S12C,2 
1412,245-S20T-CRU-W,S20T,2 
1412,245-S20T-ELE-W,S20T,2 
1412,245-S20T-OPT-W,S20T,2 
1412,245-S34Q-CRU-W,S34Q,2 
1412,245-S34Q-ELE-W,S34Q,2 
1412,245-S34Q-OPT-W,S34Q,2 
1413,606-S12C-CRU-W,S12C,2 
1413,606-S12C-ELE-W,S12C,2 
1413,606-S12C-OPT-W,S12C,2 
1413,606-S20T-CRU-W,S20T,2 
1413,606-S20T-ELE-W,S20T,2 
1413,606-S20T-OPT-W,S20T,2 
1413,606-S34Q-CRU-W,S34Q,2 
1413,606-S34Q-ELE-W,S34Q,2 
1413,606-S34Q-OPT-W,S34Q,2 
1428,119-S12C-CRU-W,S12C,4 
1428,119-S12C-ELE-W,S12C,4 
1428,119-S12C-OPT-W,S12C,4 
1428,119-S20T-CRU-W,S20T,4 
1428,119-S20T-ELE-W,S20T,4 
1428,119-S20T-OPT-W,S20T,4 
1428,119-S34Q-CRU-W,S34Q,4 
1428,119-S34Q-ELE-W,S34Q,4 
1428,119-S34Q-OPT-W,S34Q,4 
1434,610-S12C-CRU-W,S12C,2 
1434,610-S12C-ELE-W,S12C,2 
1434,610-S12C-OPT-W,S12C,2 
1434,610-S20T-CRU-W,S20T,2 
1434,610-S20T-ELE-W,S20T,2 
1434,610-S20T-OPT-W,S20T,2 
1434,610-S34Q-CRU-W,S34Q,2 
1434,610-S34Q-ELE-W,S34Q,2 
1434,610-S34Q-OPT-W,S34Q,2 
1447,612-S12C-CRU-W,S12C,2 
1447,612-S12C-ELE-W,S12C,2 
1447,612-S12C-OPT-W,S12C,2 
1447,612-S20T-CRU-W,S20T,2 
1447,612-S20T-ELE-W,S20T,2 
1447,612-S20T-OPT-W,S20T,2 
1447,612-S34Q-CRU-W,S34Q,2 
1447,612-S34Q-ELE-W,S34Q,2 
1447,612-S34Q-OPT-W,S34Q,2 
1449,612-S12C-CRU-W,S12C,2 
1449,612-S12C-ELE-W,S12C,2 
1449,612-S12C-OPT-W,S12C,2 
1449,612-S20T-CRU-W,S20T,2 
1449,612-S20T-ELE-W,S20T,2 
1449,612-S20T-OPT-W,S20T,2 
1449,612-S34Q-CRU-W,S34Q,2 
1449,612-S34Q-ELE-W,S34Q,2 
1449,612-S34Q-OPT-W,S34Q,2 
1452,605-S12C-CRU-W,S12C,2 
1452,605-S12C-ELE-W,S12C,2 
1452,605-S12C-OPT-W,S12C,2 
1452,605-S20T-CRU-W,S20T,2 
1452,605-S20T-ELE-W,S20T,2 
1452,605-S20T-OPT-W,S20T,2 
1452,605-S34Q-CRU-W,S34Q,2 
1452,605-S34Q-ELE-W,S34Q,2 
1452,605-S34Q-OPT-W,S34Q,2 
1453,612-S12C-CRU-W,S12C,2 
1453,612-S12C-ELE-W,S12C,2 
1453,612-S12C-OPT-W,S12C,2 
1453,612-S20T-CRU-W,S20T,2 
1453,612-S20T-ELE-W,S20T,2 
1453,612-S20T-OPT-W,S20T,2 
1453,612-S34Q-CRU-W,S34Q,2 
1453,612-S34Q-ELE-W,S34Q,2 
1453,612-S34Q-OPT-W,S34Q,2 
1457,245-S12C-CRU-W,S12C,2 
1457,245-S12C-ELE-W,S12C,2 
1457,245-S12C-OPT-W,S12C,2 
1457,245-S20T-CRU-W,S20T,2 
1457,245-S20T-ELE-W,S20T,2 
1457,245-S20T-OPT-W,S20T,2 
1457,245-S34Q-CRU-W,S34Q,2 
1457,245-S34Q-ELE-W,S34Q,2 
1457,245-S34Q-OPT-W,S34Q,2 
1458,142-S12C-CRU-W,S12C,0 
1458,142-S12C-ELE-W,S12C,0 
1458,142-S12C-OPT-W,S12C,0 
1458,142-S20T-CRU-W,S20T,0 
1458,142-S20T-ELE-W,S20T,0 
1458,142-S20T-OPT-W,S20T,0 
1458,142-S34Q-CRU-W,S34Q,0 
1458,142-S34Q-ELE-W,S34Q,0 
1458,142-S34Q-OPT-W,S34Q,0 
1460,182-S12C-CRU-W,S12C,0 
1460,182-S12C-ELE-W,S12C,0 
1460,182-S12C-OPT-W,S12C,0 
1460,182-S20T-CRU-W,S20T,0 
1460,182-S20T-ELE-W,S20T,0 
1460,182-S20T-OPT-W,S20T,0 
1460,182-S34Q-CRU-W,S34Q,0 
1460,182-S34Q-ELE-W,S34Q,0 
1460,182-S34Q-OPT-W,S34Q,0 
1461,245-S12C-CRU-W,S12C,2 
1461,245-S12C-ELE-W,S12C,2 
1461,245-S12C-OPT-W,S12C,2 
1461,245-S20T-CRU-W,S20T,2 
1461,245-S20T-ELE-W,S20T,2 
1461,245-S20T-OPT-W,S20T,2 
1461,245-S34Q-CRU-W,S34Q,2 
1461,245-S34Q-ELE-W,S34Q,2 
1461,245-S34Q-OPT-W,S34Q,2 
1477,239-S12C-CRU-W,S12C,0 
1477,239-S12C-ELE-W,S12C,0 
1477,239-S12C-OPT-W,S12C,0 
1477,239-S20T-CRU-W,S20T,0 
1477,239-S20T-ELE-W,S20T,0 
1477,239-S20T-OPT-W,S20T,0 
1477,239-S34Q-CRU-W,S34Q,0 
1477,239-S34Q-ELE-W,S34Q,0 
1477,239-S34Q-OPT-W,S34Q,0 
1479,606-S12C-CRU-W,S12C,0 
1479,606-S12C-ELE-W,S12C,0 
1479,606-S12C-OPT-W,S12C,0 
1479,606-S20T-CRU-W,S20T,0 
1479,606-S20T-ELE-W,S20T,0 
1479,606-S20T-OPT-W,S20T,0 
1479,606-S34Q-CRU-W,S34Q,0 
1479,606-S34Q-ELE-W,S34Q,0 
1479,606-S34Q-OPT-W,S34Q,0 
1485,245-S12C-CRU-W,S12C,2 
1485,245-S12C-ELE-W,S12C,2 
1485,245-S12C-OPT-W,S12C,2 
1485,245-S20T-CRU-W,S20T,2 
1485,245-S20T-ELE-W,S20T,2 
1485,245-S20T-OPT-W,S20T,2 
1485,245-S34Q-CRU-W,S34Q,2 
1485,245-S34Q-ELE-W,S34Q,2 
1485,245-S34Q-OPT-W,S34Q,2 
1499,239-S12C-CRU-W,S12C,0 
1499,239-S12C-ELE-W,S12C,0 
1499,239-S12C-OPT-W,S12C,0 
1499,239-S20T-CRU-W,S20T,0 
1499,239-S20T-ELE-W,S20T,0 
1499,239-S20T-OPT-W,S20T,0 
1499,239-S34Q-CRU-W,S34Q,0 
1499,239-S34Q-ELE-W,S34Q,0 
1499,239-S34Q-OPT-W,S34Q,0 
1505,159-S12C-CRU-W,S12C,2 
1505,159-S12C-ELE-W,S12C,2 
1505,159-S12C-OPT-W,S12C,2 
1505,159-S20T-CRU-W,S20T,2 
1505,159-S20T-ELE-W,S20T,2 
1505,159-S20T-OPT-W,S20T,2 
1505,159-S34Q-CRU-W,S34Q,2 
1505,159-S34Q-ELE-W,S34Q,2 
1505,159-S34Q-OPT-W,S34Q,2 
1510,159-S12C-CRU-W,S12C,2 
1510,159-S12C-ELE-W,S12C,2 
1510,159-S12C-OPT-W,S12C,2 
1510,607-S12C-CRU-W,S12C,2 
1510,607-S12C-ELE-W,S12C,2 
1510,607-S12C-OPT-W,S12C,1 
1510,159-S20T-CRU-W,S20T,2 
1510,159-S20T-ELE-W,S20T,2 
1510,159-S20T-OPT-W,S20T,2 
1510,607-S20T-CRU-W,S20T,2 
1510,607-S20T-ELE-W,S20T,2 
1510,607-S20T-OPT-W,S20T,2 
1510,159-S34Q-CRU-W,S34Q,2 
1510,159-S34Q-ELE-W,S34Q,2 
1510,159-S34Q-OPT-W,S34Q,2 
1510,607-S34Q-CRU-W,S34Q,2 
1510,607-S34Q-ELE-W,S34Q,2 
1510,607-S34Q-OPT-W,S34Q,2 
1515,612-S12C-CRU-W,S12C,2 
1515,612-S12C-ELE-W,S12C,2 
1515,612-S12C-OPT-W,S12C,2 
1515,612-S20T-CRU-W,S20T,2 
1515,612-S20T-ELE-W,S20T,2 
1515,612-S20T-OPT-W,S20T,2 
1515,612-S34Q-CRU-W,S34Q,2 
1515,612-S34Q-ELE-W,S34Q,2 
1515,612-S34Q-OPT-W,S34Q,2 
1522,239-S12C-CRU-W,S12C,0 
1522,239-S12C-ELE-W,S12C,0 
1522,239-S12C-OPT-W,S12C,0 
1522,239-S20T-CRU-W,S20T,0 
1522,239-S20T-ELE-W,S20T,0 
1522,239-S20T-OPT-W,S20T,0 
1522,239-S34Q-CRU-W,S34Q,0 
1522,239-S34Q-ELE-W,S34Q,0 
1522,239-S34Q-OPT-W,S34Q,0 
1528,155-S12C-CRU-W,S12C,2 
1528,155-S12C-ELE-W,S12C,2 
1528,155-S12C-OPT-W,S12C,2 
1528,155-S20T-CRU-W,S20T,2 
1528,155-S20T-ELE-W,S20T,2 
1528,155-S20T-OPT-W,S20T,2 
1528,155-S34Q-CRU-W,S34Q,2 
1528,155-S34Q-ELE-W,S34Q,2 
1528,155-S34Q-OPT-W,S34Q,2 
1536,630-S12C-CRU-W,S12C,2 
1536,630-S12C-ELE-W,S12C,2 
1536,630-S12C-OPT-W,S12C,2 
1536,630-S20T-CRU-W,S20T,2 
1536,630-S20T-ELE-W,S20T,2 
1536,630-S20T-OPT-W,S20T,2 
1536,630-S34Q-CRU-W,S34Q,2 
1536,630-S34Q-ELE-W,S34Q,2 
1536,630-S34Q-OPT-W,S34Q,2 
1538,291-S12C-CRU-W,S12C,8 
1538,291-S12C-ELE-W,S12C,8 
1538,291-S12C-OPT-W,S12C,8 
1538,291-S20T-CRU-W,S20T,8 
1538,291-S20T-ELE-W,S20T,8 
1538,291-S20T-OPT-W,S20T,8 
1538,291-S34Q-CRU-W,S34Q,8 
1538,291-S34Q-ELE-W,S34Q,8 
1538,291-S34Q-OPT-W,S34Q,8 
1544,239-S12C-CRU-W,S12C,0 
1544,239-S12C-ELE-W,S12C,0 
1544,239-S12C-OPT-W,S12C,0 
1544,239-S20T-CRU-W,S20T,0 
1544,239-S20T-ELE-W,S20T,0 
1544,239-S20T-OPT-W,S20T,0 
1544,239-S34Q-CRU-W,S34Q,0 
1544,239-S34Q-ELE-W,S34Q,0 
1544,239-S34Q-OPT-W,S34Q,0 
1551,612-S12C-CRU-W,S12C,2 
1551,612-S12C-ELE-W,S12C,2 
1551,612-S12C-OPT-W,S12C,2 
1551,612-S20T-CRU-W,S20T,2 
1551,612-S20T-ELE-W,S20T,2 
1551,612-S20T-OPT-W,S20T,2 
1551,612-S34Q-CRU-W,S34Q,2 
1551,612-S34Q-ELE-W,S34Q,2 
1551,612-S34Q-OPT-W,S34Q,2 
1556,606-S12C-CRU-W,S12C,0 
1556,606-S12C-ELE-W,S12C,0 
1556,606-S12C-OPT-W,S12C,0 
1556,606-S20T-CRU-W,S20T,0 
1556,606-S20T-ELE-W,S20T,0 
1556,606-S20T-OPT-W,S20T,0 
1556,606-S34Q-CRU-W,S34Q,0 
1556,606-S34Q-ELE-W,S34Q,0 
1556,606-S34Q-OPT-W,S34Q,0 
1571,612-S12C-CRU-W,S12C,2 
1571,612-S12C-ELE-W,S12C,2 
1571,612-S12C-OPT-W,S12C,2 
1571,612-S20T-CRU-W,S20T,2 
1571,612-S20T-ELE-W,S20T,2 
1571,612-S20T-OPT-W,S20T,2 
1571,612-S34Q-CRU-W,S34Q,2 
1571,612-S34Q-ELE-W,S34Q,2 
1571,612-S34Q-OPT-W,S34Q,2 
1576,606-S12C-CRU-W,S12C,0 
1576,606-S12C-ELE-W,S12C,0 
1576,606-S12C-OPT-W,S12C,0 
1576,606-S20T-CRU-W,S20T,0 
1576,606-S20T-ELE-W,S20T,0 
1576,606-S20T-OPT-W,S20T,0 
1576,606-S34Q-CRU-W,S34Q,0 
1576,606-S34Q-ELE-W,S34Q,0 
1576,606-S34Q-OPT-W,S34Q,0 
1581,318-S12C-CRU-W,S12C,2 
1581,318-S12C-ELE-W,S12C,2 
1581,318-S12C-OPT-W,S12C,2 
1581,318-S20T-CRU-W,S20T,1 
1581,318-S20T-ELE-W,S20T,2 
1581,318-S20T-OPT-W,S20T,2 
1581,318-S34Q-CRU-W,S34Q,2 
1581,318-S34Q-ELE-W,S34Q,2 
1581,318-S34Q-OPT-W,S34Q,2 
1585,182-S12C-CRU-W,S12C,2 
1585,182-S12C-ELE-W,S12C,2 
1585,182-S12C-OPT-W,S12C,2 
1585,182-S20T-CRU-W,S20T,2 
1585,182-S20T-ELE-W,S20T,2 
1585,182-S20T-OPT-W,S20T,2 
1585,182-S34Q-CRU-W,S34Q,2 
1585,182-S34Q-ELE-W,S34Q,2 
1585,182-S34Q-OPT-W,S34Q,2 
1599,616-S12C-CRU-W,S12C,0 
1599,616-S12C-ELE-W,S12C,0 
1599,616-S12C-OPT-W,S12C,0 
1599,616-S20T-CRU-W,S20T,0 
1599,616-S20T-ELE-W,S20T,0 
1599,616-S20T-OPT-W,S20T,0 
1599,616-S34Q-CRU-W,S34Q,0 
1599,616-S34Q-ELE-W,S34Q,0 
1599,616-S34Q-OPT-W,S34Q,0 
1617,245-S12C-CRU-W,S12C,2 
1617,245-S12C-ELE-W,S12C,2 
1617,245-S12C-OPT-W,S12C,2 
1617,245-S20T-CRU-W,S20T,2 
1617,245-S20T-ELE-W,S20T,2 
1617,245-S20T-OPT-W,S20T,2 
1617,245-S34Q-CRU-W,S34Q,2 
1617,245-S34Q-ELE-W,S34Q,2 
1617,245-S34Q-OPT-W,S34Q,2 
1626,192-S12C-CRU-W,S12C,0 
1626,192-S12C-ELE-W,S12C,0 
1626,192-S12C-OPT-W,S12C,0 
1626,192-S20T-CRU-W,S20T,0 
1626,192-S20T-ELE-W,S20T,0 
1626,192-S20T-OPT-W,S20T,0 
1626,192-S34Q-CRU-W,S34Q,0 
1626,192-S34Q-ELE-W,S34Q,0 
1626,192-S34Q-OPT-W,S34Q,0 
1640,196-S12C-CRU-W,S12C,2 
1640,196-S12C-ELE-W,S12C,2 
1640,196-S12C-OPT-W,S12C,2 
1640,196-S20T-CRU-W,S20T,2 
1640,196-S20T-ELE-W,S20T,2 
1640,196-S20T-OPT-W,S20T,2 
1640,196-S34Q-CRU-W,S34Q,2 
1640,196-S34Q-ELE-W,S34Q,2 
1640,196-S34Q-OPT-W,S34Q,2 
1643,612-S12C-CRU-W,S12C,2 
1643,612-S12C-ELE-W,S12C,2 
1643,612-S12C-OPT-W,S12C,2 
1643,612-S20T-CRU-W,S20T,2 
1643,612-S20T-ELE-W,S20T,2 
1643,612-S20T-OPT-W,S20T,2 
1643,612-S34Q-CRU-W,S34Q,2 
1643,612-S34Q-ELE-W,S34Q,2 
1643,612-S34Q-OPT-W,S34Q,2 
1644,572-S12C-CRU-W,S12C,4 
1644,572-S12C-ELE-W,S12C,4 
1644,572-S12C-OPT-W,S12C,4 
1644,572-S20T-CRU-W,S20T,4 
1644,572-S20T-ELE-W,S20T,4 
1644,572-S20T-OPT-W,S20T,4 
1644,572-S34Q-CRU-W,S34Q,4 
1644,572-S34Q-ELE-W,S34Q,4 
1644,572-S34Q-OPT-W,S34Q,4 
1654,618-S12C-CRU-W,S12C,2 
1654,618-S12C-ELE-W,S12C,2 
1654,618-S12C-OPT-W,S12C,2 
1654,618-S20T-CRU-W,S20T,2 
1654,618-S20T-ELE-W,S20T,2 
1654,618-S20T-OPT-W,S20T,2 
1654,618-S34Q-CRU-W,S34Q,2 
1654,618-S34Q-ELE-W,S34Q,2 
1654,618-S34Q-OPT-W,S34Q,2 
1659,610-S12C-CRU-W,S12C,2 
1659,610-S12C-ELE-W,S12C,2 
1659,610-S12C-OPT-W,S12C,2 
1659,610-S20T-CRU-W,S20T,2 
1659,610-S20T-ELE-W,S20T,2 
1659,610-S20T-OPT-W,S20T,2 
1659,610-S34Q-CRU-W,S34Q,2 
1659,610-S34Q-ELE-W,S34Q,2 
1659,610-S34Q-OPT-W,S34Q,2 
1669,612-S12C-CRU-W,S12C,2 
1669,612-S12C-ELE-W,S12C,2 
1669,612-S12C-OPT-W,S12C,2 
1669,612-S20T-CRU-W,S20T,2 
1669,612-S20T-ELE-W,S20T,2 
1669,612-S20T-OPT-W,S20T,2 
1669,612-S34Q-CRU-W,S34Q,2 
1669,612-S34Q-ELE-W,S34Q,2 
1669,612-S34Q-OPT-W,S34Q,2 
1671,182-S12C-CRU-W,S12C,0 
1671,182-S12C-ELE-W,S12C,0 
1671,182-S12C-OPT-W,S12C,0 
1671,182-S20T-CRU-W,S20T,0 
1671,182-S20T-ELE-W,S20T,0 
1671,182-S20T-OPT-W,S20T,0 
1671,182-S34Q-CRU-W,S34Q,0 
1671,182-S34Q-ELE-W,S34Q,0 
1671,182-S34Q-OPT-W,S34Q,0 
1678,612-S12C-CRU-W,S12C,2 
1678,612-S12C-ELE-W,S12C,2 
1678,612-S12C-OPT-W,S12C,2 
1678,612-S20T-CRU-W,S20T,2 
1678,612-S20T-ELE-W,S20T,2 
1678,612-S20T-OPT-W,S20T,2 
1678,612-S34Q-CRU-W,S34Q,2 
1678,612-S34Q-ELE-W,S34Q,2 
1678,612-S34Q-OPT-W,S34Q,2 
1680,169-S12C-CRU-W,S12C,2 
1680,169-S12C-ELE-W,S12C,2 
1680,169-S12C-OPT-W,S12C,2 
1680,169-S20T-CRU-W,S20T,2 
1680,169-S20T-ELE-W,S20T,2 
1680,169-S20T-OPT-W,S20T,2 
1680,169-S34Q-CRU-W,S34Q,2 
1680,169-S34Q-ELE-W,S34Q,2 
1680,169-S34Q-OPT-W,S34Q,2 
1691,616-S12C-CRU-W,S12C,0 
1691,616-S12C-ELE-W,S12C,0 
1691,616-S12C-OPT-W,S12C,0 
1691,616-S20T-CRU-W,S20T,0 
1691,616-S20T-ELE-W,S20T,0 
1691,616-S20T-OPT-W,S20T,0 
1691,616-S34Q-CRU-W,S34Q,0 
1691,616-S34Q-ELE-W,S34Q,0 
1691,616-S34Q-OPT-W,S34Q,0 
1704,627-S12C-CRU-W,S12C,2 
1704,627-S12C-ELE-W,S12C,2 
1704,627-S12C-OPT-W,S12C,2 
1704,627-S20T-CRU-W,S20T,2 
1704,627-S20T-ELE-W,S20T,2 
1704,627-S20T-OPT-W,S20T,2 
1704,627-S34Q-CRU-W,S34Q,2 
1704,627-S34Q-ELE-W,S34Q,2 
1704,627-S34Q-OPT-W,S34Q,2 
1714,239-S12C-CRU-W,S12C,0 
1714,239-S12C-ELE-W,S12C,0 
1714,239-S12C-OPT-W,S12C,0 
1714,239-S20T-CRU-W,S20T,0 
1714,239-S20T-ELE-W,S20T,0 
1714,239-S20T-OPT-W,S20T,0 
1714,239-S34Q-CRU-W,S34Q,0 
1714,239-S34Q-ELE-W,S34Q,0 
1714,239-S34Q-OPT-W,S34Q,0 
1721,155-S12C-CRU-W,S12C,2 
1721,155-S12C-ELE-W,S12C,2 
1721,155-S12C-OPT-W,S12C,2 
1721,155-S20T-CRU-W,S20T,2 
1721,155-S20T-ELE-W,S20T,2 
1721,155-S20T-OPT-W,S20T,2 
1721,155-S34Q-CRU-W,S34Q,2 
1721,155-S34Q-ELE-W,S34Q,2 
1721,155-S34Q-OPT-W,S34Q,2 
1739,625-S12C-CRU-W,S12C,2 
1739,625-S12C-ELE-W,S12C,2 
1739,625-S12C-OPT-W,S12C,2 
1739,625-S20T-CRU-W,S20T,2 
1739,625-S20T-ELE-W,S20T,2 
1739,625-S20T-OPT-W,S20T,2 
1739,625-S34Q-CRU-W,S34Q,2 
1739,625-S34Q-ELE-W,S34Q,2 
1739,625-S34Q-OPT-W,S34Q,2 
1753,619-S12C-CRU-W,S12C,2 
1753,619-S12C-ELE-W,S12C,2 
1753,619-S12C-OPT-W,S12C,2 
1753,619-S20T-CRU-W,S20T,2 
1753,619-S20T-ELE-W,S20T,2 
1753,619-S20T-OPT-W,S20T,2 
1753,619-S34Q-CRU-W,S34Q,2 
1753,619-S34Q-ELE-W,S34Q,2 
1753,619-S34Q-OPT-W,S34Q,2 
1762,619-S12C-CRU-W,S12C,2 
1762,619-S12C-ELE-W,S12C,2 
1762,619-S12C-OPT-W,S12C,2 
1762,619-S20T-CRU-W,S20T,2 
1762,619-S20T-ELE-W,S20T,2 
1762,619-S20T-OPT-W,S20T,2 
1762,619-S34Q-CRU-W,S34Q,2 
1762,619-S34Q-ELE-W,S34Q,2 
1762,619-S34Q-OPT-W,S34Q,2 
1768,1043-S12C-CRU-W,S12C,4 
1768,1043-S12C-ELE-W,S12C,4 
1768,1043-S12C-OPT-W,S12C,4 
1768,116-S12C-CRU-W,S12C,16 
1768,116-S12C-ELE-W,S12C,16 
1768,116-S12C-OPT-W,S12C,16 
1768,1043-S20T-CRU-W,S20T,4 
1768,1043-S20T-ELE-W,S20T,4 
1768,1043-S20T-OPT-W,S20T,4 
1768,116-S20T-CRU-W,S20T,16 
