Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category
3198,CARROLLTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3198,CARROLLTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3198,CARROLLTON,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3198,CARROLLTON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3198,CARROLLTON,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3198,CARROLLTON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3198,CARROLLTON,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3198,CARROLLTON,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
3198,CARROLLTON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3198,CARROLLTON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3198,CARROLLTON,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
3198,CARROLLTON,MILK,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk
3198,CARROLLTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3199,PLANO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3199,PLANO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3199,PLANO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3199,PLANO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3199,PLANO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3199,PLANO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3199,PLANO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3199,PLANO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3199,PLANO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3199,PLANO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3199,PLANO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3199,PLANO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3199,PLANO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3199,PLANO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3199,PLANO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3199,PLANO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3199,PLANO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3199,PLANO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3199,PLANO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3199,PLANO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3199,PLANO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3199,PLANO,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
3199,PLANO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3199,PLANO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3199,PLANO,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
3199,PLANO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3204,CEDAR HILL,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3204,CEDAR HILL,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3204,CEDAR HILL,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3204,CEDAR HILL,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3204,CEDAR HILL,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3204,CEDAR HILL,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3204,CEDAR HILL,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3204,CEDAR HILL,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3204,CEDAR HILL,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3204,CEDAR HILL,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3204,CEDAR HILL,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3204,CEDAR HILL,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3204,CEDAR HILL,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3204,CEDAR HILL,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3204,CEDAR HILL,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
3204,CEDAR HILL,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3204,CEDAR HILL,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3204,CEDAR HILL,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
3204,CEDAR HILL,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
3204,CEDAR HILL,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3213,THE WOODLANDS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3213,THE WOODLANDS,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3213,THE WOODLANDS,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3213,THE WOODLANDS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
3213,THE WOODLANDS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
3213,THE WOODLANDS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3213,THE WOODLANDS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3213,THE WOODLANDS,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3213,THE WOODLANDS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3213,THE WOODLANDS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3213,THE WOODLANDS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3213,THE WOODLANDS,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3213,THE WOODLANDS,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3213,THE WOODLANDS,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3213,THE WOODLANDS,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3213,THE WOODLANDS,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3213,THE WOODLANDS,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
3213,THE WOODLANDS,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3213,THE WOODLANDS,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3213,THE WOODLANDS,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
3213,THE WOODLANDS,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
3213,THE WOODLANDS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3224,GARLAND,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3224,GARLAND,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3224,GARLAND,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3224,GARLAND,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
3224,GARLAND,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
3224,GARLAND,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3224,GARLAND,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3224,GARLAND,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3224,GARLAND,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3224,GARLAND,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3224,GARLAND,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3224,GARLAND,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3224,GARLAND,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3224,GARLAND,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3224,GARLAND,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3224,GARLAND,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3224,GARLAND,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3224,GARLAND,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3224,GARLAND,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3224,GARLAND,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3224,GARLAND,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3224,GARLAND,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3224,GARLAND,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
3224,GARLAND,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3224,GARLAND,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3224,GARLAND,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
3224,GARLAND,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
3224,GARLAND,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3225,ROWLETT,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3225,ROWLETT,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3225,ROWLETT,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3225,ROWLETT,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
3225,ROWLETT,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
3225,ROWLETT,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3225,ROWLETT,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3225,ROWLETT,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3225,ROWLETT,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3225,ROWLETT,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3225,ROWLETT,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3225,ROWLETT,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3225,ROWLETT,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3225,ROWLETT,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3225,ROWLETT,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3225,ROWLETT,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3225,ROWLETT,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3225,ROWLETT,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3225,ROWLETT,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3225,ROWLETT,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3225,ROWLETT,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3225,ROWLETT,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3225,ROWLETT,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
3225,ROWLETT,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3225,ROWLETT,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3225,ROWLETT,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
3225,ROWLETT,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
3225,ROWLETT,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3226,KATY,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3226,KATY,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
3226,KATY,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
3226,KATY,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
3226,KATY,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
3226,KATY,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
3226,KATY,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
3226,KATY,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
3226,KATY,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
3226,KATY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
3226,KATY,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
3226,KATY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
3226,KATY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
3226,KATY,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
3226,KATY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
3226,KATY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
3226,KATY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
3226,KATY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
3226,KATY,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
3226,KATY,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
3226,KATY,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
3226,KATY,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
3226,KATY,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
3226,KATY,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
3226,KATY,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
3226,KATY,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
3226,KATY,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
3226,KATY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
3229,VERNON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
3229,VERNON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Colby 32oz,7874211463,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
3229,VERNON,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
