Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
808,Friday,11/25/2022,4,4,4,0
808,Saturday,11/26/2022,3,3,3,0
808,Sunday,11/27/2022,3,3,3,0
808,Monday,11/28/2022,1,1,1,0
809,Monday,11/7/2022,0,0,0,6
809,Tuesday,11/8/2022,4,4,4,4
809,Wednesday,11/9/2022,4,4,4,0
809,Thursday,11/10/2022,1,1,1,0
809,Friday,11/11/2022,1,1,1,0
809,Saturday,11/12/2022,1,1,1,0
809,Sunday,11/13/2022,1,1,1,0
809,Monday,11/14/2022,0,0,0,5
809,Tuesday,11/15/2022,4,4,4,4
809,Wednesday,11/16/2022,4,4,4,0
809,Thursday,11/17/2022,1,1,1,0
809,Friday,11/18/2022,1,1,1,0
809,Saturday,11/19/2022,1,1,1,0
809,Sunday,11/20/2022,1,1,1,0
809,Monday,11/21/2022,0,0,0,11
809,Tuesday,11/22/2022,6,6,6,5
809,Wednesday,11/23/2022,6,6,6,0
809,Thursday,11/24/2022,0,0,0,5
809,Friday,11/25/2022,5,5,5,0
809,Saturday,11/26/2022,1,1,1,0
809,Sunday,11/27/2022,1,1,1,0
809,Monday,11/28/2022,1,1,1,0
810,Monday,11/7/2022,0,0,0,5
810,Tuesday,11/8/2022,3,3,3,4
810,Wednesday,11/9/2022,3,3,3,0
810,Thursday,11/10/2022,3,3,3,0
810,Friday,11/11/2022,3,3,3,0
810,Saturday,11/12/2022,3,3,3,0
810,Sunday,11/13/2022,1,1,1,0
810,Monday,11/14/2022,0,0,0,6
810,Tuesday,11/15/2022,3,3,3,5
810,Wednesday,11/16/2022,3,3,3,0
810,Thursday,11/17/2022,3,3,3,0
810,Friday,11/18/2022,1,1,1,0
810,Saturday,11/19/2022,1,1,1,0
810,Sunday,11/20/2022,1,1,1,0
810,Monday,11/21/2022,0,0,0,10
810,Tuesday,11/22/2022,4,4,4,6
810,Wednesday,11/23/2022,4,4,4,0
810,Thursday,11/24/2022,0,0,0,6
810,Friday,11/25/2022,4,4,4,0
810,Saturday,11/26/2022,3,3,3,0
810,Sunday,11/27/2022,3,3,3,0
810,Monday,11/28/2022,1,1,1,0
811,Monday,11/7/2022,0,0,0,5
811,Tuesday,11/8/2022,4,4,4,4
811,Wednesday,11/9/2022,4,4,4,0
811,Thursday,11/10/2022,1,1,1,0
811,Friday,11/11/2022,1,1,1,0
811,Saturday,11/12/2022,1,1,1,0
811,Sunday,11/13/2022,1,1,1,0
811,Monday,11/14/2022,0,0,0,5
811,Tuesday,11/15/2022,4,4,4,4
811,Wednesday,11/16/2022,4,4,4,0
811,Thursday,11/17/2022,1,1,1,0
811,Friday,11/18/2022,1,1,1,0
811,Saturday,11/19/2022,1,1,1,0
811,Sunday,11/20/2022,1,1,1,0
811,Monday,11/21/2022,0,0,0,9
811,Tuesday,11/22/2022,8,8,8,5
811,Wednesday,11/23/2022,4,4,4,0
811,Thursday,11/24/2022,0,0,0,4
811,Friday,11/25/2022,3,3,3,0
811,Saturday,11/26/2022,1,1,1,0
811,Sunday,11/27/2022,1,1,1,0
811,Monday,11/28/2022,1,1,1,0
812,Monday,11/7/2022,0,0,0,4
812,Tuesday,11/8/2022,3,3,3,3
812,Wednesday,11/9/2022,3,3,3,0
812,Thursday,11/10/2022,3,3,3,0
812,Friday,11/11/2022,3,3,3,0
812,Saturday,11/12/2022,3,3,3,0
812,Sunday,11/13/2022,1,1,1,0
812,Monday,11/14/2022,0,0,0,5
812,Tuesday,11/15/2022,3,3,3,4
812,Wednesday,11/16/2022,3,3,3,0
812,Thursday,11/17/2022,1,1,1,0
812,Friday,11/18/2022,1,1,1,0
812,Saturday,11/19/2022,1,1,1,0
812,Sunday,11/20/2022,1,1,1,0
812,Monday,11/21/2022,0,0,0,7
812,Tuesday,11/22/2022,3,3,3,4
812,Wednesday,11/23/2022,3,3,3,0
812,Thursday,11/24/2022,0,0,0,4
812,Friday,11/25/2022,3,3,3,0
812,Saturday,11/26/2022,3,3,3,0
812,Sunday,11/27/2022,3,3,3,0
812,Monday,11/28/2022,1,1,1,0
813,Monday,11/7/2022,0,0,0,6
813,Tuesday,11/8/2022,5,5,5,5
813,Wednesday,11/9/2022,5,5,5,0
813,Thursday,11/10/2022,1,1,1,0
813,Friday,11/11/2022,1,1,1,0
813,Saturday,11/12/2022,1,1,1,0
813,Sunday,11/13/2022,1,1,1,0
813,Monday,11/14/2022,0,0,0,6
813,Tuesday,11/15/2022,4,4,4,5
813,Wednesday,11/16/2022,4,4,4,0
813,Thursday,11/17/2022,1,1,1,0
813,Friday,11/18/2022,1,1,1,0
813,Saturday,11/19/2022,1,1,1,0
813,Sunday,11/20/2022,1,1,1,0
813,Monday,11/21/2022,0,0,0,17
813,Tuesday,11/22/2022,8,8,8,9
813,Wednesday,11/23/2022,7,7,7,0
813,Thursday,11/24/2022,0,0,0,9
813,Friday,11/25/2022,6,6,6,0
813,Saturday,11/26/2022,1,1,1,0
813,Sunday,11/27/2022,1,1,1,0
813,Monday,11/28/2022,1,1,1,0
814,Monday,11/7/2022,0,0,0,8
814,Tuesday,11/8/2022,6,6,6,5
814,Wednesday,11/9/2022,6,6,6,0
814,Thursday,11/10/2022,1,1,1,0
814,Friday,11/11/2022,1,1,1,0
814,Saturday,11/12/2022,1,1,1,0
814,Sunday,11/13/2022,1,1,1,0
814,Monday,11/14/2022,0,0,0,7
814,Tuesday,11/15/2022,3,3,3,6
814,Wednesday,11/16/2022,3,3,3,0
814,Thursday,11/17/2022,1,1,1,0
814,Friday,11/18/2022,1,1,1,0
814,Saturday,11/19/2022,1,1,1,0
814,Sunday,11/20/2022,1,1,1,0
814,Monday,11/21/2022,0,0,0,13
814,Tuesday,11/22/2022,7,7,7,7
814,Wednesday,11/23/2022,6,6,6,0
814,Thursday,11/24/2022,0,0,0,6
814,Friday,11/25/2022,5,5,5,0
814,Saturday,11/26/2022,1,1,1,0
814,Sunday,11/27/2022,1,1,1,0
814,Monday,11/28/2022,1,1,1,0
815,Monday,11/7/2022,0,0,0,4
815,Tuesday,11/8/2022,3,3,3,3
815,Wednesday,11/9/2022,3,3,3,0
815,Thursday,11/10/2022,3,3,3,0
815,Friday,11/11/2022,3,3,3,0
815,Saturday,11/12/2022,3,3,3,0
815,Sunday,11/13/2022,1,1,1,0
815,Monday,11/14/2022,0,0,0,5
815,Tuesday,11/15/2022,3,3,3,4
815,Wednesday,11/16/2022,3,3,3,0
815,Thursday,11/17/2022,3,3,3,0
815,Friday,11/18/2022,3,3,3,0
815,Saturday,11/19/2022,3,3,3,0
815,Sunday,11/20/2022,1,1,1,0
815,Monday,11/21/2022,0,0,0,6
815,Tuesday,11/22/2022,3,3,3,4
815,Wednesday,11/23/2022,3,3,3,0
815,Thursday,11/24/2022,0,0,0,4
815,Friday,11/25/2022,3,3,3,0
815,Saturday,11/26/2022,3,3,3,0
815,Sunday,11/27/2022,3,3,3,0
815,Monday,11/28/2022,1,1,1,0
816,Monday,11/7/2022,0,0,0,4
816,Tuesday,11/8/2022,3,3,3,3
816,Wednesday,11/9/2022,3,3,3,0
816,Thursday,11/10/2022,3,3,3,0
816,Friday,11/11/2022,3,3,3,0
816,Saturday,11/12/2022,3,3,3,0
816,Sunday,11/13/2022,1,1,1,0
816,Monday,11/14/2022,0,0,0,5
816,Tuesday,11/15/2022,3,3,3,5
816,Wednesday,11/16/2022,3,3,3,0
816,Thursday,11/17/2022,3,3,3,0
816,Friday,11/18/2022,3,3,3,0
816,Saturday,11/19/2022,3,3,3,0
816,Sunday,11/20/2022,1,1,1,0
816,Monday,11/21/2022,0,0,0,7
816,Tuesday,11/22/2022,3,3,3,5
816,Wednesday,11/23/2022,3,3,3,0
816,Thursday,11/24/2022,0,0,0,5
816,Friday,11/25/2022,3,3,3,0
816,Saturday,11/26/2022,3,3,3,0
816,Sunday,11/27/2022,3,3,3,0
816,Monday,11/28/2022,1,1,1,0
817,Monday,11/7/2022,0,0,0,6
817,Tuesday,11/8/2022,5,5,4,4
817,Wednesday,11/9/2022,5,5,4,0
817,Thursday,11/10/2022,1,1,1,0
817,Friday,11/11/2022,1,1,1,0
817,Saturday,11/12/2022,1,1,1,0
817,Sunday,11/13/2022,1,1,1,0
817,Monday,11/14/2022,0,0,0,7
817,Tuesday,11/15/2022,5,5,4,6
817,Wednesday,11/16/2022,5,5,4,0
817,Thursday,11/17/2022,1,1,1,0
817,Friday,11/18/2022,1,1,1,0
817,Saturday,11/19/2022,1,1,1,0
817,Sunday,11/20/2022,1,1,1,0
817,Monday,11/21/2022,0,0,0,10
817,Tuesday,11/22/2022,7,7,6,5
817,Wednesday,11/23/2022,6,6,5,0
817,Thursday,11/24/2022,0,0,0,5
817,Friday,11/25/2022,6,6,5,0
817,Saturday,11/26/2022,1,1,1,0
817,Sunday,11/27/2022,1,1,1,0
817,Monday,11/28/2022,1,1,1,0
818,Monday,11/7/2022,0,0,0,4
818,Tuesday,11/8/2022,4,4,4,3
818,Wednesday,11/9/2022,4,4,4,0
818,Thursday,11/10/2022,1,1,1,0
818,Friday,11/11/2022,1,1,1,0
818,Saturday,11/12/2022,1,1,1,0
818,Sunday,11/13/2022,1,1,1,0
818,Monday,11/14/2022,0,0,0,5
818,Tuesday,11/15/2022,4,4,4,4
818,Wednesday,11/16/2022,4,4,4,0
818,Thursday,11/17/2022,1,1,1,0
818,Friday,11/18/2022,1,1,1,0
818,Saturday,11/19/2022,1,1,1,0
818,Sunday,11/20/2022,1,1,1,0
818,Monday,11/21/2022,0,0,0,9
818,Tuesday,11/22/2022,5,5,5,5
818,Wednesday,11/23/2022,5,5,5,0
818,Thursday,11/24/2022,0,0,0,5
818,Friday,11/25/2022,4,4,4,0
818,Saturday,11/26/2022,1,1,1,0
818,Sunday,11/27/2022,1,1,1,0
818,Monday,11/28/2022,1,1,1,0
819,Monday,11/7/2022,0,0,0,6
819,Tuesday,11/8/2022,5,5,5,4
819,Wednesday,11/9/2022,5,5,5,0
819,Thursday,11/10/2022,1,1,1,0
819,Friday,11/11/2022,1,1,1,0
819,Saturday,11/12/2022,1,1,1,0
819,Sunday,11/13/2022,1,1,1,0
819,Monday,11/14/2022,0,0,0,7
819,Tuesday,11/15/2022,4,4,4,6
819,Wednesday,11/16/2022,4,4,4,0
819,Thursday,11/17/2022,1,1,1,0
819,Friday,11/18/2022,1,1,1,0
819,Saturday,11/19/2022,1,1,1,0
819,Sunday,11/20/2022,1,1,1,0
819,Monday,11/21/2022,0,0,0,12
819,Tuesday,11/22/2022,6,6,6,7
819,Wednesday,11/23/2022,6,6,6,0
819,Thursday,11/24/2022,0,0,0,6
819,Friday,11/25/2022,5,5,5,0
819,Saturday,11/26/2022,1,1,1,0
819,Sunday,11/27/2022,1,1,1,0
819,Monday,11/28/2022,1,1,1,0
820,Monday,11/7/2022,0,0,0,4
820,Tuesday,11/8/2022,4,4,4,3
820,Wednesday,11/9/2022,4,4,4,0
820,Thursday,11/10/2022,1,1,1,0
820,Friday,11/11/2022,1,1,1,0
820,Saturday,11/12/2022,1,1,1,0
820,Sunday,11/13/2022,1,1,1,0
820,Monday,11/14/2022,0,0,0,5
820,Tuesday,11/15/2022,4,4,4,4
820,Wednesday,11/16/2022,3,3,3,0
820,Thursday,11/17/2022,1,1,1,0
820,Friday,11/18/2022,1,1,1,0
820,Saturday,11/19/2022,1,1,1,0
820,Sunday,11/20/2022,1,1,1,0
820,Monday,11/21/2022,0,0,0,7
820,Tuesday,11/22/2022,7,7,7,4
820,Wednesday,11/23/2022,4,4,4,0
820,Thursday,11/24/2022,0,0,0,3
820,Friday,11/25/2022,3,3,3,0
820,Saturday,11/26/2022,1,1,1,0
820,Sunday,11/27/2022,1,1,1,0
820,Monday,11/28/2022,1,1,1,0
821,Monday,11/7/2022,0,0,0,6
821,Tuesday,11/8/2022,4,4,4,4
821,Wednesday,11/9/2022,4,4,4,0
821,Thursday,11/10/2022,4,4,4,0
821,Friday,11/11/2022,3,3,3,0
821,Saturday,11/12/2022,3,3,3,0
821,Sunday,11/13/2022,1,1,1,0
821,Monday,11/14/2022,0,0,0,6
821,Tuesday,11/15/2022,3,3,3,5
821,Wednesday,11/16/2022,3,3,3,0
821,Thursday,11/17/2022,1,1,1,0
821,Friday,11/18/2022,1,1,1,0
821,Saturday,11/19/2022,1,1,1,0
821,Sunday,11/20/2022,1,1,1,0
821,Monday,11/21/2022,0,0,0,10
821,Tuesday,11/22/2022,4,4,4,6
821,Wednesday,11/23/2022,4,4,4,0
821,Thursday,11/24/2022,0,0,0,6
821,Friday,11/25/2022,4,4,4,0
821,Saturday,11/26/2022,3,3,3,0
821,Sunday,11/27/2022,3,3,3,0
821,Monday,11/28/2022,1,1,1,0
822,Monday,11/7/2022,0,0,0,5
822,Tuesday,11/8/2022,4,4,4,3
822,Wednesday,11/9/2022,4,4,4,0
822,Thursday,11/10/2022,1,1,1,0
822,Friday,11/11/2022,1,1,1,0
822,Saturday,11/12/2022,1,1,1,0
822,Sunday,11/13/2022,1,1,1,0
822,Monday,11/14/2022,0,0,0,5
822,Tuesday,11/15/2022,3,3,3,4
822,Wednesday,11/16/2022,3,3,3,0
822,Thursday,11/17/2022,1,1,1,0
822,Friday,11/18/2022,1,1,1,0
822,Saturday,11/19/2022,1,1,1,0
822,Sunday,11/20/2022,1,1,1,0
822,Monday,11/21/2022,0,0,0,11
822,Tuesday,11/22/2022,6,6,6,6
822,Wednesday,11/23/2022,5,5,5,0
822,Thursday,11/24/2022,0,0,0,6
822,Friday,11/25/2022,5,5,5,0
822,Saturday,11/26/2022,1,1,1,0
822,Sunday,11/27/2022,1,1,1,0
822,Monday,11/28/2022,1,1,1,0
823,Monday,11/7/2022,0,0,0,5
823,Tuesday,11/8/2022,3,3,3,4
823,Wednesday,11/9/2022,3,3,3,0
823,Thursday,11/10/2022,4,4,4,0
823,Friday,11/11/2022,3,3,3,0
823,Saturday,11/12/2022,3,3,3,0
823,Sunday,11/13/2022,1,1,1,0
823,Monday,11/14/2022,0,0,0,6
823,Tuesday,11/15/2022,4,4,4,5
823,Wednesday,11/16/2022,4,4,4,0
823,Thursday,11/17/2022,1,1,1,0
823,Friday,11/18/2022,1,1,1,0
823,Saturday,11/19/2022,1,1,1,0
823,Sunday,11/20/2022,1,1,1,0
823,Monday,11/21/2022,0,0,0,11
823,Tuesday,11/22/2022,4,4,4,7
823,Wednesday,11/23/2022,4,4,4,0
823,Thursday,11/24/2022,0,0,0,6
823,Friday,11/25/2022,4,4,4,0
823,Saturday,11/26/2022,3,3,3,0
823,Sunday,11/27/2022,3,3,3,0
823,Monday,11/28/2022,1,1,1,0
824,Monday,11/7/2022,0,0,0,4
824,Tuesday,11/8/2022,4,4,4,3
824,Wednesday,11/9/2022,4,4,4,0
824,Thursday,11/10/2022,1,1,1,0
824,Friday,11/11/2022,1,1,1,0
824,Saturday,11/12/2022,1,1,1,0
824,Sunday,11/13/2022,1,1,1,0
824,Monday,11/14/2022,0,0,0,4
824,Tuesday,11/15/2022,4,4,4,3
824,Wednesday,11/16/2022,4,4,4,0
824,Thursday,11/17/2022,1,1,1,0
824,Friday,11/18/2022,1,1,1,0
824,Saturday,11/19/2022,1,1,1,0
824,Sunday,11/20/2022,1,1,1,0
824,Monday,11/21/2022,0,0,0,7
824,Tuesday,11/22/2022,4,4,4,4
824,Wednesday,11/23/2022,4,4,4,0
824,Thursday,11/24/2022,0,0,0,3
824,Friday,11/25/2022,4,4,4,0
824,Saturday,11/26/2022,1,1,1,0
824,Sunday,11/27/2022,1,1,1,0
824,Monday,11/28/2022,1,1,1,0
825,Monday,11/7/2022,0,0,0,4
825,Tuesday,11/8/2022,3,3,3,3
825,Wednesday,11/9/2022,3,3,3,0
825,Thursday,11/10/2022,3,3,3,0
825,Friday,11/11/2022,1,1,1,0
825,Saturday,11/12/2022,1,1,1,0
825,Sunday,11/13/2022,1,1,1,0
825,Monday,11/14/2022,0,0,0,5
825,Tuesday,11/15/2022,3,3,3,4
825,Wednesday,11/16/2022,3,3,3,0
825,Thursday,11/17/2022,3,3,3,0
825,Friday,11/18/2022,1,1,1,0
825,Saturday,11/19/2022,1,1,1,0
825,Sunday,11/20/2022,1,1,1,0
825,Monday,11/21/2022,0,0,0,6
825,Tuesday,11/22/2022,4,4,4,4
825,Wednesday,11/23/2022,4,4,4,0
825,Thursday,11/24/2022,0,0,0,4
825,Friday,11/25/2022,3,3,3,0
825,Saturday,11/26/2022,3,3,3,0
825,Sunday,11/27/2022,1,1,1,0
825,Monday,11/28/2022,1,1,1,0
826,Monday,11/7/2022,0,0,0,6
826,Tuesday,11/8/2022,4,4,4,4
826,Wednesday,11/9/2022,4,4,4,0
826,Thursday,11/10/2022,3,3,3,0
826,Friday,11/11/2022,1,1,1,0
826,Saturday,11/12/2022,1,1,1,0
826,Sunday,11/13/2022,1,1,1,0
826,Monday,11/14/2022,0,0,0,6
826,Tuesday,11/15/2022,3,3,3,5
826,Wednesday,11/16/2022,3,3,3,0
826,Thursday,11/17/2022,1,1,1,0
826,Friday,11/18/2022,1,1,1,0
826,Saturday,11/19/2022,1,1,1,0
826,Sunday,11/20/2022,1,1,1,0
826,Monday,11/21/2022,0,0,0,10
826,Tuesday,11/22/2022,4,4,4,6
826,Wednesday,11/23/2022,4,4,4,0
826,Thursday,11/24/2022,0,0,0,6
826,Friday,11/25/2022,4,4,4,0
826,Saturday,11/26/2022,3,3,3,0
826,Sunday,11/27/2022,3,3,3,0
826,Monday,11/28/2022,1,1,1,0
827,Monday,11/7/2022,0,0,0,5
827,Tuesday,11/8/2022,4,4,4,3
827,Wednesday,11/9/2022,4,4,4,0
827,Thursday,11/10/2022,1,1,1,0
827,Friday,11/11/2022,1,1,1,0
827,Saturday,11/12/2022,1,1,1,0
827,Sunday,11/13/2022,1,1,1,0
827,Monday,11/14/2022,0,0,0,5
827,Tuesday,11/15/2022,3,3,3,5
827,Wednesday,11/16/2022,3,3,3,0
827,Thursday,11/17/2022,1,1,1,0
827,Friday,11/18/2022,1,1,1,0
827,Saturday,11/19/2022,1,1,1,0
827,Sunday,11/20/2022,1,1,1,0
827,Monday,11/21/2022,0,0,0,11
827,Tuesday,11/22/2022,6,6,6,7
827,Wednesday,11/23/2022,5,5,5,0
827,Thursday,11/24/2022,0,0,0,6
827,Friday,11/25/2022,3,3,3,0
827,Saturday,11/26/2022,3,3,3,0
827,Sunday,11/27/2022,1,1,1,0
827,Monday,11/28/2022,1,1,1,0
828,Monday,11/7/2022,0,0,0,6
828,Tuesday,11/8/2022,6,6,5,5
828,Wednesday,11/9/2022,6,6,5,0
828,Thursday,11/10/2022,1,1,1,0
828,Friday,11/11/2022,1,1,1,0
828,Saturday,11/12/2022,1,1,1,0
828,Sunday,11/13/2022,1,1,1,0
828,Monday,11/14/2022,0,0,0,5
828,Tuesday,11/15/2022,4,4,3,5
828,Wednesday,11/16/2022,4,4,3,0
828,Thursday,11/17/2022,1,1,1,0
828,Friday,11/18/2022,1,1,1,0
828,Saturday,11/19/2022,1,1,1,0
828,Sunday,11/20/2022,1,1,1,0
828,Monday,11/21/2022,0,0,0,12
828,Tuesday,11/22/2022,7,7,6,6
828,Wednesday,11/23/2022,7,7,6,0
828,Thursday,11/24/2022,0,0,0,6
828,Friday,11/25/2022,6,6,5,0
828,Saturday,11/26/2022,1,1,1,0
828,Sunday,11/27/2022,1,1,1,0
828,Monday,11/28/2022,1,1,1,0
829,Monday,11/7/2022,0,0,0,4
829,Tuesday,11/8/2022,3,3,3,3
829,Wednesday,11/9/2022,3,3,3,0
829,Thursday,11/10/2022,3,3,3,0
829,Friday,11/11/2022,3,3,3,0
829,Saturday,11/12/2022,3,3,3,0
829,Sunday,11/13/2022,1,1,1,0
829,Monday,11/14/2022,0,0,0,4
829,Tuesday,11/15/2022,3,3,3,4
829,Wednesday,11/16/2022,3,3,3,0
829,Thursday,11/17/2022,3,3,3,0
829,Friday,11/18/2022,1,1,1,0
829,Saturday,11/19/2022,1,1,1,0
829,Sunday,11/20/2022,1,1,1,0
829,Monday,11/21/2022,0,0,0,6
829,Tuesday,11/22/2022,3,3,3,4
829,Wednesday,11/23/2022,3,3,3,0
829,Thursday,11/24/2022,0,0,0,3
829,Friday,11/25/2022,3,3,3,0
829,Saturday,11/26/2022,3,3,3,0
829,Sunday,11/27/2022,3,3,3,0
829,Monday,11/28/2022,1,1,1,0
830,Monday,11/7/2022,0,0,0,3
830,Tuesday,11/8/2022,3,3,3,2
830,Wednesday,11/9/2022,3,3,3,0
830,Thursday,11/10/2022,3,3,3,0
830,Friday,11/11/2022,3,3,3,0
830,Saturday,11/12/2022,3,3,3,0
830,Sunday,11/13/2022,1,1,1,0
830,Monday,11/14/2022,0,0,0,3
830,Tuesday,11/15/2022,3,3,3,2
830,Wednesday,11/16/2022,3,3,3,0
830,Thursday,11/17/2022,3,3,3,0
830,Friday,11/18/2022,3,3,3,0
830,Saturday,11/19/2022,3,3,3,0
830,Sunday,11/20/2022,1,1,1,0
830,Monday,11/21/2022,0,0,0,4
830,Tuesday,11/22/2022,3,3,3,3
830,Wednesday,11/23/2022,3,3,3,0
830,Thursday,11/24/2022,0,0,0,3
830,Friday,11/25/2022,3,3,3,0
830,Saturday,11/26/2022,3,3,3,0
830,Sunday,11/27/2022,3,3,3,0
830,Monday,11/28/2022,1,1,1,0
831,Monday,11/7/2022,0,0,0,4
831,Tuesday,11/8/2022,4,4,4,3
831,Wednesday,11/9/2022,4,4,4,0
831,Thursday,11/10/2022,1,1,1,0
831,Friday,11/11/2022,1,1,1,0
831,Saturday,11/12/2022,1,1,1,0
831,Sunday,11/13/2022,1,1,1,0
831,Monday,11/14/2022,0,0,0,5
831,Tuesday,11/15/2022,5,5,5,4
831,Wednesday,11/16/2022,5,5,5,0
831,Thursday,11/17/2022,1,1,1,0
831,Friday,11/18/2022,1,1,1,0
831,Saturday,11/19/2022,1,1,1,0
831,Sunday,11/20/2022,1,1,1,0
831,Monday,11/21/2022,0,0,0,7
831,Tuesday,11/22/2022,4,4,4,4
831,Wednesday,11/23/2022,4,4,4,0
831,Thursday,11/24/2022,0,0,0,3
831,Friday,11/25/2022,4,4,4,0
831,Saturday,11/26/2022,1,1,1,0
831,Sunday,11/27/2022,1,1,1,0
831,Monday,11/28/2022,1,1,1,0
833,Monday,11/7/2022,0,0,0,4
833,Tuesday,11/8/2022,4,4,4,3
833,Wednesday,11/9/2022,4,4,4,0
833,Thursday,11/10/2022,1,1,1,0
833,Friday,11/11/2022,1,1,1,0
833,Saturday,11/12/2022,1,1,1,0
833,Sunday,11/13/2022,1,1,1,0
833,Monday,11/14/2022,0,0,0,5
833,Tuesday,11/15/2022,5,5,5,3
833,Wednesday,11/16/2022,4,4,4,0
833,Thursday,11/17/2022,1,1,1,0
833,Friday,11/18/2022,1,1,1,0
833,Saturday,11/19/2022,1,1,1,0
833,Sunday,11/20/2022,1,1,1,0
833,Monday,11/21/2022,0,0,0,7
833,Tuesday,11/22/2022,6,6,6,4
833,Wednesday,11/23/2022,4,4,4,0
833,Thursday,11/24/2022,0,0,0,4
833,Friday,11/25/2022,3,3,3,0
833,Saturday,11/26/2022,1,1,1,0
833,Sunday,11/27/2022,1,1,1,0
833,Monday,11/28/2022,1,1,1,0
834,Monday,11/7/2022,0,0,0,3
834,Tuesday,11/8/2022,4,4,4,3
834,Wednesday,11/9/2022,4,4,4,0
834,Thursday,11/10/2022,1,1,1,0
834,Friday,11/11/2022,1,1,1,0
834,Saturday,11/12/2022,1,1,1,0
834,Sunday,11/13/2022,1,1,1,0
834,Monday,11/14/2022,0,0,0,4
834,Tuesday,11/15/2022,4,4,4,3
834,Wednesday,11/16/2022,3,3,3,0
834,Thursday,11/17/2022,1,1,1,0
834,Friday,11/18/2022,1,1,1,0
834,Saturday,11/19/2022,1,1,1,0
834,Sunday,11/20/2022,1,1,1,0
834,Monday,11/21/2022,0,0,0,7
834,Tuesday,11/22/2022,7,7,7,4
834,Wednesday,11/23/2022,4,4,4,0
834,Thursday,11/24/2022,0,0,0,3
834,Friday,11/25/2022,3,3,3,0
834,Saturday,11/26/2022,1,1,1,0
834,Sunday,11/27/2022,1,1,1,0
834,Monday,11/28/2022,1,1,1,0
835,Monday,11/7/2022,0,0,0,5
835,Tuesday,11/8/2022,4,4,4,4
835,Wednesday,11/9/2022,4,4,4,0
835,Thursday,11/10/2022,1,1,1,0
835,Friday,11/11/2022,1,1,1,0
835,Saturday,11/12/2022,1,1,1,0
835,Sunday,11/13/2022,1,1,1,0
835,Monday,11/14/2022,0,0,0,5
835,Tuesday,11/15/2022,3,3,3,5
835,Wednesday,11/16/2022,3,3,3,0
835,Thursday,11/17/2022,1,1,1,0
835,Friday,11/18/2022,1,1,1,0
835,Saturday,11/19/2022,1,1,1,0
835,Sunday,11/20/2022,1,1,1,0
835,Monday,11/21/2022,0,0,0,9
835,Tuesday,11/22/2022,5,5,5,5
835,Wednesday,11/23/2022,5,5,5,0
835,Thursday,11/24/2022,0,0,0,5
835,Friday,11/25/2022,4,4,4,0
835,Saturday,11/26/2022,1,1,1,0
835,Sunday,11/27/2022,1,1,1,0
835,Monday,11/28/2022,1,1,1,0
836,Monday,11/7/2022,0,0,0,6
836,Tuesday,11/8/2022,5,5,5,4
836,Wednesday,11/9/2022,5,5,5,0
836,Thursday,11/10/2022,1,1,1,0
836,Friday,11/11/2022,1,1,1,0
836,Saturday,11/12/2022,1,1,1,0
836,Sunday,11/13/2022,1,1,1,0
836,Monday,11/14/2022,0,0,0,5
836,Tuesday,11/15/2022,3,3,3,4
836,Wednesday,11/16/2022,3,3,3,0
836,Thursday,11/17/2022,1,1,1,0
836,Friday,11/18/2022,1,1,1,0
836,Saturday,11/19/2022,1,1,1,0
836,Sunday,11/20/2022,1,1,1,0
836,Monday,11/21/2022,0,0,0,10
836,Tuesday,11/22/2022,6,6,6,5
836,Wednesday,11/23/2022,5,5,5,0
836,Thursday,11/24/2022,0,0,0,5
836,Friday,11/25/2022,4,4,4,0
836,Saturday,11/26/2022,1,1,1,0
836,Sunday,11/27/2022,1,1,1,0
836,Monday,11/28/2022,1,1,1,0
837,Monday,11/7/2022,0,0,0,3
837,Tuesday,11/8/2022,4,4,4,2
837,Wednesday,11/9/2022,4,4,4,0
837,Thursday,11/10/2022,1,1,1,0
837,Friday,11/11/2022,1,1,1,0
837,Saturday,11/12/2022,1,1,1,0
837,Sunday,11/13/2022,1,1,1,0
837,Monday,11/14/2022,0,0,0,4
837,Tuesday,11/15/2022,4,4,4,3
837,Wednesday,11/16/2022,3,3,3,0
837,Thursday,11/17/2022,1,1,1,0
837,Friday,11/18/2022,1,1,1,0
837,Saturday,11/19/2022,1,1,1,0
837,Sunday,11/20/2022,1,1,1,0
837,Monday,11/21/2022,0,0,0,6
837,Tuesday,11/22/2022,6,6,6,3
837,Wednesday,11/23/2022,4,4,4,0
837,Thursday,11/24/2022,0,0,0,3
837,Friday,11/25/2022,3,3,3,0
837,Saturday,11/26/2022,1,1,1,0
837,Sunday,11/27/2022,1,1,1,0
837,Monday,11/28/2022,1,1,1,0
838,Monday,11/7/2022,0,0,0,7
838,Tuesday,11/8/2022,4,4,4,5
838,Wednesday,11/9/2022,4,4,4,0
838,Thursday,11/10/2022,4,4,4,0
838,Friday,11/11/2022,3,3,3,0
838,Saturday,11/12/2022,3,3,3,0
838,Sunday,11/13/2022,1,1,1,0
838,Monday,11/14/2022,0,0,0,6
838,Tuesday,11/15/2022,3,3,3,5
838,Wednesday,11/16/2022,3,3,3,0
838,Thursday,11/17/2022,1,1,1,0
838,Friday,11/18/2022,1,1,1,0
838,Saturday,11/19/2022,1,1,1,0
838,Sunday,11/20/2022,1,1,1,0
