store_nbr,acct_dept,UPC_Number,description,DEPT_CATEGORY_DESC,SIZE,pack_qty,pack_cost,base_retail
1943,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1945,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1946,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1947,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1948,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1949,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1951,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1952,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1954,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1955,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1958,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1959,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1960,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1961,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1962,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1964,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1965,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1966,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1967,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1968,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1969,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1970,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1971,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1973,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1975,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1976,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1977,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1978,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1980,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1981,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1982,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1984,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1985,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1986,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1987,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1991,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1993,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1994,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1995,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1997,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1998,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1999,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2003,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2004,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2005,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2006,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2007,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2010,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2012,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2013,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2014,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2015,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2016,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2019,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2021,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2022,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2023,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2024,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2027,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2028,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2033,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2035,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2036,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2037,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2038,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2040,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2045,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2046,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2047,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2049,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2050,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2051,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2055,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2056,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2059,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2061,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2062,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2063,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2064,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2065,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2066,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2068,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2070,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2071,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2073,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2074,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2075,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2077,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2078,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2079,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2080,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2081,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2082,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2083,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2084,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2087,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2088,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2089,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2093,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2094,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2095,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2096,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2097,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2098,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2100,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2101,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2102,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2103,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2104,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2105,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2107,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2108,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2110,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2111,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2112,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2113,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2114,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2115,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2116,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2120,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2121,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2122,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2123,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2124,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2127,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2128,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2129,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2130,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2132,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2133,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2134,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2135,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2136,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2137,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2140,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2141,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2142,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2143,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2145,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2146,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2147,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2149,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2152,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2153,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2154,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2155,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2157,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2158,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2159,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2160,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2164,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2166,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2169,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2174,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2175,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2181,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2183,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2185,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2187,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2188,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2191,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2192,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2193,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2195,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2196,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2197,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2198,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2199,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2201,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2202,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2204,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2205,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2208,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2209,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2210,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2211,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2213,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2214,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2215,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2218,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2222,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2223,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2225,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2230,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2231,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2233,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2234,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2238,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2239,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2241,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2242,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2243,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2244,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2247,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2249,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2250,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2251,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2252,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2253,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2255,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2257,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2259,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2261,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2262,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2263,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2265,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2266,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2269,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2270,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2271,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2272,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2273,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2274,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2275,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2276,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2278,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2279,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2281,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2282,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2283,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2284,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2285,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2287,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2289,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2292,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2294,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2295,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2299,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2300,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2306,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2307,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2309,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2310,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2311,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2312,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2313,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2316,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2318,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2320,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2322,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2323,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2325,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2330,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2331,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2334,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2335,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2336,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2337,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2338,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2339,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2340,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2348,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2350,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2351,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2352,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2354,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2355,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2358,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2359,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2360,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2362,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2365,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2366,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2367,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2368,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2369,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2370,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2371,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2377,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2378,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2379,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2380,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2381,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2382,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2383,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2385,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2386,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2387,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2388,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2399,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2400,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2403,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2404,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2405,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2412,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2417,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2420,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2421,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2424,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2426,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2428,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2429,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2432,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2434,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2435,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2436,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2437,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2438,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2439,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2440,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2441,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2443,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2444,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2445,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2446,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2447,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2448,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2452,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2455,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2460,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2463,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2469,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2471,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2472,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2474,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2475,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2476,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2477,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2479,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2480,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2481,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2482,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2485,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2491,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2492,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2493,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2494,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2496,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2497,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2502,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
2503,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
