Market,Store,Food,Consumables,Toys,Live Plants ,Fashion  
450,5710,Yes,Yes,Yes,Yes,No
88,5713,Yes,Yes,Yes,Yes,No
528,5715,Yes,Yes,Yes,Yes,No
566,5716,Yes,Yes,Yes,Yes,No
505,5717,Yes,Yes,Yes,Yes,No
103,5719,Yes,Yes,Yes,Yes,No
543,5722,Yes,Yes,Yes,Yes,No
9,5725,Yes,Yes,Yes,Yes,No
526,5726,Yes,Yes,Yes,Yes,No
115,5727,Yes,Yes,Yes,Yes,No
254,5728,Yes,Yes,Yes,Yes,Yes
291,5731,Yes,Yes,Yes,Yes,No
190,5732,Yes,Yes,Yes,Yes,No
498,5734,Yes,Yes,Yes,Yes,No
30,5735,Yes,Yes,Yes,Yes,No
537,5737,Yes,Yes,Yes,Yes,No
534,5738,Yes,Yes,Yes,Yes,No
545,5740,Yes,Yes,Yes,Yes,No
559,5741,Yes,Yes,Yes,Yes,No
299,5743,Yes,Yes,Yes,Yes,No
545,5744,Yes,Yes,Yes,Yes,No
305,5745,Yes,Yes,Yes,Yes,No
306,5747,Yes,Yes,Yes,Yes,No
414,5748,Yes,Yes,Yes,Yes,No
451,5751,Yes,Yes,Yes,Yes,No
577,5752,Yes,Yes,Yes,Yes,Yes
283,5753,Yes,Yes,Yes,Yes,No
502,5754,Yes,Yes,Yes,Yes,No
502,5755,Yes,Yes,Yes,Yes,No
488,5758,Yes,Yes,Yes,Yes,No
488,5759,Yes,Yes,Yes,Yes,No
559,5760,Yes,Yes,Yes,Yes,No
197,5761,Yes,Yes,Yes,Yes,Yes
403,5763,Yes,Yes,Yes,Yes,No
479,5764,Yes,Yes,Yes,Yes,No
451,5766,Yes,Yes,Yes,Yes,No
494,5767,Yes,Yes,Yes,Yes,No
371,5768,Yes,Yes,Yes,Yes,No
545,5769,Yes,Yes,Yes,Yes,No
545,5771,Yes,Yes,Yes,Yes,No
104,5772,Yes,Yes,Yes,Yes,No
541,5773,Yes,Yes,Yes,Yes,No
543,5774,Yes,Yes,Yes,Yes,No
543,5776,Yes,Yes,Yes,Yes,No
162,5777,Yes,Yes,Yes,Yes,No
508,5779,Yes,Yes,Yes,Yes,No
492,5780,Yes,Yes,Yes,Yes,No
526,5782,Yes,Yes,Yes,Yes,No
18,5786,Yes,Yes,Yes,Yes,No
310,5787,Yes,Yes,Yes,Yes,No
537,5789,Yes,Yes,Yes,Yes,No
537,5790,Yes,Yes,Yes,Yes,No
538,5791,Yes,Yes,Yes,Yes,No
811,5793,Yes,Yes,Yes,Yes,No
284,5795,Yes,Yes,Yes,Yes,No
27,5797,Yes,Yes,Yes,Yes,No
367,5799,Yes,Yes,Yes,Yes,No
811,5802,Yes,Yes,Yes,Yes,No
801,5803,Yes,Yes,Yes,Yes,No
494,5804,Yes,Yes,Yes,Yes,No
533,5805,Yes,Yes,Yes,Yes,No
412,5806,Yes,Yes,Yes,Yes,No
465,5807,Yes,Yes,Yes,Yes,No
569,5808,Yes,Yes,Yes,Yes,No
80,5809,Yes,Yes,Yes,Yes,No
49,5810,Yes,Yes,Yes,Yes,Yes
18,5812,Yes,Yes,Yes,Yes,No
497,5813,Yes,Yes,Yes,Yes,No
24,5814,Yes,Yes,Yes,Yes,No
554,5815,Yes,Yes,Yes,Yes,No
549,5816,Yes,Yes,Yes,Yes,No
549,5817,Yes,Yes,Yes,Yes,No
549,5818,Yes,Yes,Yes,Yes,No
549,5819,Yes,Yes,Yes,Yes,No
549,5820,Yes,Yes,Yes,Yes,No
583,5823,Yes,Yes,Yes,Yes,Yes
561,5824,Yes,Yes,Yes,Yes,No
102,5826,Yes,Yes,Yes,Yes,No
490,5828,Yes,Yes,Yes,Yes,No
500,5829,Yes,Yes,Yes,Yes,No
548,5831,Yes,Yes,Yes,Yes,No
543,5832,Yes,Yes,Yes,Yes,No
370,5835,Yes,Yes,Yes,Yes,No
534,5837,Yes,Yes,Yes,Yes,No
468,5839,Yes,Yes,Yes,Yes,No
507,5840,Yes,Yes,Yes,Yes,No
399,5841,Yes,Yes,Yes,Yes,No
197,5842,Yes,Yes,Yes,Yes,Yes
450,5843,Yes,Yes,Yes,Yes,No
206,5844,Yes,Yes,Yes,Yes,Yes
15,5845,Yes,Yes,Yes,Yes,No
559,5846,Yes,Yes,Yes,Yes,No
290,5847,Yes,Yes,Yes,Yes,No
454,5848,Yes,Yes,Yes,Yes,Yes
301,5851,Yes,Yes,Yes,Yes,No
467,5853,Yes,Yes,Yes,Yes,No
110,5854,Yes,Yes,Yes,Yes,Yes
491,5855,Yes,Yes,Yes,Yes,No
219,5857,Yes,Yes,Yes,Yes,No
367,5858,Yes,Yes,Yes,Yes,No
581,5859,Yes,Yes,Yes,Yes,No
472,5861,Yes,Yes,Yes,Yes,No
533,5863,Yes,Yes,Yes,Yes,No
455,5864,Yes,Yes,Yes,Yes,No
56,5866,Yes,Yes,Yes,Yes,No
176,5867,Yes,Yes,Yes,Yes,No
475,5869,Yes,Yes,Yes,Yes,No
91,5871,Yes,Yes,Yes,Yes,No
15,5872,Yes,Yes,Yes,Yes,No
465,5874,Yes,Yes,Yes,Yes,No
559,5875,Yes,Yes,Yes,Yes,No
548,5876,Yes,Yes,Yes,Yes,No
306,5879,Yes,Yes,Yes,Yes,No
292,5880,Yes,Yes,Yes,Yes,No
166,5881,Yes,Yes,Yes,Yes,No
108,5882,Yes,Yes,Yes,Yes,No
474,5883,Yes,Yes,Yes,Yes,No
451,5884,Yes,Yes,Yes,Yes,No
459,5886,Yes,Yes,Yes,Yes,No
234,5888,Yes,Yes,Yes,Yes,Yes
53,5889,Yes,Yes,Yes,Yes,No
450,5890,Yes,Yes,Yes,Yes,No
166,5891,Yes,Yes,Yes,Yes,Yes
203,5893,Yes,Yes,Yes,Yes,No
91,5894,Yes,Yes,Yes,Yes,Yes
78,5898,Yes,Yes,Yes,Yes,No
546,5903,Yes,Yes,Yes,Yes,No
546,5907,Yes,Yes,Yes,Yes,No
498,5908,Yes,Yes,Yes,Yes,No
108,5911,Yes,Yes,Yes,Yes,No
110,5912,Yes,Yes,Yes,Yes,No
289,5922,Yes,Yes,Yes,Yes,No
516,5923,Yes,Yes,Yes,Yes,No
566,5925,Yes,Yes,Yes,Yes,No
339,5927,Yes,Yes,Yes,Yes,No
476,5929,Yes,Yes,Yes,Yes,No
464,5930,Yes,Yes,Yes,Yes,No
109,5932,Yes,Yes,Yes,Yes,Yes
477,5935,Yes,Yes,Yes,Yes,No
283,5936,Yes,Yes,Yes,Yes,No
458,5938,Yes,Yes,Yes,Yes,No
558,5944,Yes,Yes,Yes,Yes,No
103,5945,Yes,Yes,Yes,Yes,No
505,5947,Yes,Yes,Yes,Yes,Yes
581,5956,Yes,Yes,Yes,Yes,No
585,5957,Yes,Yes,Yes,Yes,No
63,5959,Yes,Yes,Yes,Yes,No
526,5960,Yes,Yes,Yes,Yes,No
526,5962,Yes,Yes,Yes,Yes,No
504,5963,Yes,Yes,Yes,Yes,No
112,5964,Yes,Yes,Yes,Yes,No
266,5965,Yes,Yes,Yes,Yes,No
283,5968,Yes,Yes,Yes,Yes,No
292,5969,Yes,Yes,Yes,Yes,No
424,5976,Yes,Yes,Yes,Yes,No
423,5977,Yes,Yes,Yes,Yes,Yes
552,5979,Yes,Yes,Yes,Yes,No
552,5981,Yes,Yes,Yes,Yes,No
552,5982,Yes,Yes,Yes,Yes,No
583,5987,Yes,Yes,Yes,Yes,No
559,5988,Yes,Yes,Yes,Yes,No
491,5990,Yes,Yes,Yes,Yes,No
491,5991,Yes,Yes,Yes,Yes,No
423,5992,Yes,Yes,Yes,Yes,No
550,5993,Yes,Yes,Yes,Yes,No
550,5994,Yes,Yes,Yes,Yes,No
459,5996,Yes,Yes,Yes,Yes,No
504,6078,Yes,Yes,Yes,Yes,No
528,6098,Yes,Yes,Yes,Yes,No
559,6149,Yes,Yes,Yes,Yes,No
528,6159,Yes,Yes,Yes,Yes,No
543,6165,Yes,Yes,Yes,Yes,No
543,6166,Yes,Yes,Yes,Yes,No
507,6170,Yes,Yes,Yes,Yes,No
485,6172,Yes,Yes,Yes,Yes,No
1,6173,Yes,Yes,Yes,Yes,No
496,6174,Yes,Yes,Yes,Yes,No
509,6176,Yes,Yes,Yes,Yes,No
118,6190,Yes,Yes,Yes,Yes,No
548,6207,Yes,Yes,Yes,Yes,No
502,6226,Yes,Yes,Yes,Yes,No
509,6233,Yes,Yes,Yes,Yes,No
509,6243,Yes,Yes,Yes,Yes,No
509,6263,Yes,Yes,Yes,Yes,No
509,6264,Yes,Yes,Yes,Yes,No
81,6286,Yes,Yes,Yes,Yes,No
56,6300,Yes,Yes,Yes,Yes,No
543,6323,Yes,Yes,Yes,Yes,No
123,6370,Yes,Yes,Yes,Yes,No
494,6390,Yes,Yes,Yes,Yes,No
411,6392,Yes,Yes,Yes,Yes,No
444,6394,Yes,Yes,Yes,Yes,No
29,6395,Yes,Yes,Yes,Yes,No
110,6397,Yes,Yes,Yes,Yes,Yes
549,6398,Yes,Yes,Yes,Yes,No
528,6459,Yes,Yes,Yes,Yes,No
45,6467,Yes,Yes,Yes,Yes,No
140,6469,Yes,Yes,Yes,Yes,No
494,6470,Yes,Yes,Yes,Yes,No
482,6476,Yes,Yes,Yes,Yes,No
370,6477,Yes,Yes,Yes,Yes,No
371,6480,Yes,Yes,Yes,Yes,No
485,6500,Yes,Yes,Yes,Yes,No
545,6531,Yes,Yes,Yes,Yes,No
559,6548,Yes,Yes,Yes,Yes,No
39,6576,Yes,Yes,Yes,Yes,No
543,6577,Yes,Yes,Yes,Yes,No
58,6578,Yes,Yes,Yes,Yes,No
59,6579,Yes,Yes,Yes,Yes,No
562,6583,Yes,Yes,Yes,Yes,No
491,6585,Yes,Yes,Yes,Yes,No
509,6586,Yes,Yes,Yes,Yes,No
526,6587,Yes,Yes,Yes,Yes,No
543,6588,Yes,Yes,Yes,Yes,No
562,6590,Yes,Yes,Yes,Yes,No
546,6732,Yes,Yes,Yes,Yes,No
528,6786,Yes,Yes,Yes,Yes,No
308,6789,Yes,Yes,Yes,Yes,No
502,6798,Yes,Yes,Yes,Yes,No
145,6807,Yes,Yes,Yes,Yes,No
526,6813,Yes,Yes,Yes,Yes,No
509,6814,Yes,Yes,Yes,Yes,No
509,6828,Yes,Yes,Yes,Yes,No
543,6849,Yes,Yes,Yes,Yes,No
528,6850,Yes,Yes,Yes,Yes,No
504,6851,Yes,Yes,Yes,Yes,No
492,6876,Yes,Yes,Yes,Yes,No
5,6878,Yes,Yes,Yes,Yes,No
310,6879,Yes,Yes,Yes,Yes,Yes
39,6887,Yes,Yes,Yes,Yes,No
96,6894,Yes,Yes,Yes,Yes,No
71,6898,Yes,Yes,Yes,Yes,No
76,6929,Yes,Yes,Yes,Yes,No
256,6931,Yes,Yes,Yes,Yes,No
127,6932,Yes,Yes,Yes,Yes,No
502,6936,Yes,Yes,Yes,Yes,No
102,6937,Yes,Yes,Yes,Yes,No
102,6941,Yes,Yes,Yes,Yes,No
507,6942,Yes,Yes,Yes,Yes,No
492,6943,Yes,Yes,Yes,Yes,No
317,6951,Yes,Yes,Yes,Yes,No
286,6952,Yes,Yes,Yes,Yes,No
534,6953,Yes,Yes,Yes,Yes,No
310,6958,Yes,Yes,Yes,Yes,No
537,6960,Yes,Yes,Yes,Yes,No
499,6962,Yes,Yes,Yes,Yes,No
52,6963,Yes,Yes,Yes,Yes,No
144,6964,Yes,Yes,Yes,Yes,No
504,6966,Yes,Yes,Yes,Yes,No
488,6967,Yes,Yes,Yes,Yes,No
102,6968,Yes,Yes,Yes,Yes,No
538,6971,Yes,Yes,Yes,Yes,No
492,6975,Yes,Yes,Yes,Yes,No
101,6978,Yes,Yes,Yes,Yes,No
20,6998,Yes,Yes,Yes,Yes,No
499,7004,Yes,Yes,Yes,Yes,No
302,7009,Yes,Yes,Yes,Yes,No
153,7020,Yes,Yes,Yes,Yes,No
287,7032,Yes,Yes,Yes,Yes,No
557,7043,Yes,Yes,Yes,Yes,No
499,7062,Yes,Yes,Yes,Yes,No
538,7072,Yes,Yes,Yes,Yes,No
243,7087,Yes,Yes,Yes,Yes,No
516,7098,Yes,Yes,Yes,Yes,No
543,7099,Yes,Yes,Yes,Yes,No
538,7127,Yes,Yes,Yes,Yes,No
429,7129,Yes,Yes,Yes,Yes,No
516,7137,Yes,Yes,Yes,Yes,No
499,7146,Yes,Yes,Yes,Yes,No
76,7156,Yes,Yes,Yes,Yes,No
516,7162,Yes,Yes,Yes,Yes,No
557,7168,Yes,Yes,Yes,Yes,No
502,7174,Yes,Yes,Yes,Yes,No
502,7177,Yes,Yes,Yes,Yes,No
56,7178,Yes,Yes,Yes,Yes,No
302,7179,Yes,Yes,Yes,Yes,No
499,7180,Yes,Yes,Yes,Yes,No
29,7181,Yes,Yes,Yes,Yes,No
18,7185,Yes,Yes,Yes,Yes,No
38,7188,Yes,Yes,Yes,Yes,No
27,7194,Yes,Yes,Yes,Yes,No
383,7199,Yes,Yes,Yes,Yes,No
509,7205,Yes,Yes,Yes,Yes,No
509,7206,Yes,Yes,Yes,Yes,No
516,7209,Yes,Yes,Yes,Yes,No
516,7218,Yes,Yes,Yes,Yes,No
528,7220,Yes,Yes,Yes,Yes,No
102,7221,Yes,Yes,Yes,Yes,No
500,7222,Yes,Yes,Yes,Yes,No
561,7224,Yes,Yes,Yes,Yes,No
526,7229,Yes,Yes,Yes,Yes,No
561,7232,Yes,Yes,Yes,Yes,No
541,7233,Yes,Yes,Yes,Yes,No
500,7235,Yes,Yes,Yes,Yes,No
302,7238,Yes,Yes,Yes,Yes,No
561,7240,Yes,Yes,Yes,Yes,No
541,7241,Yes,Yes,Yes,Yes,No
537,7242,Yes,Yes,Yes,Yes,No
300,7243,Yes,Yes,Yes,Yes,No
27,7245,Yes,Yes,Yes,Yes,No
32,7246,Yes,Yes,Yes,Yes,No
14,7247,Yes,Yes,Yes,Yes,No
334,7249,Yes,Yes,Yes,Yes,No
58,7251,Yes,Yes,Yes,Yes,No
541,7262,Yes,Yes,Yes,Yes,No
2,7280,Yes,Yes,Yes,Yes,No
74,7281,Yes,Yes,Yes,Yes,No
242,7290,Yes,Yes,Yes,Yes,No
353,7294,Yes,Yes,Yes,Yes,No
499,7296,Yes,Yes,Yes,Yes,No
102,7298,Yes,Yes,Yes,Yes,No
488,7299,Yes,Yes,Yes,Yes,No
132,7301,Yes,Yes,Yes,Yes,No
499,7304,Yes,Yes,Yes,Yes,No
102,7307,Yes,Yes,Yes,Yes,No
533,7308,Yes,Yes,Yes,Yes,No
562,7309,Yes,Yes,Yes,Yes,No
528,7311,Yes,Yes,Yes,Yes,No
499,7315,Yes,Yes,Yes,Yes,No
537,7317,Yes,Yes,Yes,Yes,No
510,7320,Yes,Yes,Yes,Yes,No
5,7324,Yes,Yes,Yes,Yes,No
353,7326,Yes,Yes,Yes,Yes,No
516,7329,Yes,Yes,Yes,Yes,No
500,7334,Yes,Yes,Yes,Yes,No
500,7337,Yes,Yes,Yes,Yes,No
497,7339,Yes,Yes,Yes,Yes,No
500,7340,Yes,Yes,Yes,Yes,No
566,7342,Yes,Yes,Yes,Yes,No
58,7347,Yes,Yes,Yes,Yes,No
570,7349,Yes,Yes,Yes,Yes,No
562,7357,Yes,Yes,Yes,Yes,No
562,7361,Yes,Yes,Yes,Yes,No
570,7362,Yes,Yes,Yes,Yes,No
554,7601,Yes,Yes,Yes,Yes,No
171,8331,Yes,Yes,Yes,Yes,No
545,8861,Yes,Yes,Yes,Yes,No
583,8930,Yes,Yes,Yes,Yes,No
515,8958,Yes,Yes,Yes,Yes,No
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
